date,/g/11j4xt9hdf
2021-02-20,3.2205107978227603
2021-02-21,2.817946948094915
2021-02-22,4.830766196734141
2021-02-23,5.63589389618983
2021-02-24,6.038457745917675
2021-02-25,5.63589389618983
2021-02-26,3.6230746475506055
2021-02-27,4.4282023470062954
2021-02-28,5.63589389618983
2021-03-01,6.441021595645521
2021-03-02,7.648713144829055
2021-03-03,7.648713144829055
2021-03-04,4.830766196734141
2021-03-05,7.648713144829055
2021-03-06,7.648713144829055
2021-03-07,2.4153830983670703
2021-03-08,5.233330046461986
2021-03-09,6.441021595645521
2021-03-10,8.0512769945569
2021-03-11,6.038457745917675
2021-03-12,6.441021595645521
2021-03-13,7.648713144829055
2021-03-14,8.0512769945569
2021-03-15,6.441021595645521
2021-03-16,9.661532393468281
2021-03-17,12.07691549183535
2021-03-18,10.869223942651816
2021-03-19,12.882043191291041
2021-03-20,4.830766196734141
2021-03-21,6.038457745917675
2021-03-22,6.843585445373366
2021-03-23,7.246149295101211
2021-03-24,7.648713144829055
2021-03-25,14.089734740474576
2021-03-26,12.07691549183535
2021-03-27,9.661532393468281
2021-03-28,6.441021595645521
2021-03-29,8.856404694012591
2021-03-30,7.246149295101211
2021-03-31,6.843585445373366
2021-04-01,10.869223942651816
2021-04-02,8.453840844284747
2021-04-03,5.63589389618983
2021-04-04,8.453840844284747
2021-04-05,6.843585445373366
2021-04-06,6.441021595645521
2021-04-07,8.856404694012591
2021-04-08,5.233330046461986
2021-04-09,5.63589389618983
2021-04-10,6.441021595645521
2021-04-11,4.4282023470062954
2021-04-12,5.233330046461986
2021-04-13,8.856404694012591
2021-04-14,8.453840844284747
2021-04-15,6.038457745917675
2021-04-16,5.63589389618983
2021-04-17,6.843585445373366
2021-04-18,6.441021595645521
2021-04-19,8.453840844284747
2021-04-20,5.233330046461986
2021-04-21,7.648713144829055
2021-04-22,6.843585445373366
2021-04-23,6.038457745917675
2021-04-24,5.233330046461986
2021-04-25,4.4282023470062954
2021-04-26,6.441021595645521
2021-04-27,6.441021595645521
2021-04-28,5.63589389618983
2021-04-29,5.63589389618983
2021-04-30,7.246149295101211
2021-05-01,4.830766196734141
2021-05-02,4.02563849727845
2021-05-03,2.4153830983670703
2021-05-04,4.02563849727845
2021-05-05,4.02563849727845
2021-05-06,5.63589389618983
2021-05-07,4.830766196734141
2021-05-08,5.233330046461986
2021-05-09,2.817946948094915
2021-05-10,4.830766196734141
2021-05-11,3.2205107978227603
2021-05-12,4.02563849727845
2021-05-13,3.2205107978227603
2021-05-14,6.441021595645521
2021-05-15,1.2076915491835352
2021-05-16,2.817946948094915
2021-05-17,4.02563849727845
2021-05-18,3.2205107978227603
2021-05-19,3.6230746475506055
2021-05-20,7.648713144829055
2021-05-21,2.817946948094915
2021-05-22,1.2076915491835352
2021-05-23,0.40256384972784504
2021-05-24,3.2205107978227603
2021-05-25,3.6230746475506055
2021-05-26,2.817946948094915
2021-05-27,2.817946948094915
2021-05-28,4.02563849727845
2021-05-29,4.830766196734141
2021-05-30,2.446650735375634
2021-05-31,3.413558558744607
