date,/m/0m7pl
2020-07-31,1.2301199475464089
2020-08-01,0.6934904402275059
2020-08-02,1.6181443605308474
2020-08-03,3.170242012468599
2020-08-04,4.0115441370824
2020-08-05,2.053814513296678
2020-08-06,1.6934961776305946
2020-08-07,3.1708013538615374
2020-08-08,3.11074829791719
2020-08-09,2.8945572965175406
2020-08-10,0.9848701174872958
2020-08-11,2.3241368553805235
2020-08-12,2.680372463140648
2020-08-13,1.773377740764771
2020-08-14,2.3825533005694646
2020-08-15,2.247180953946199
2020-08-16,1.3537234662326498
2020-08-17,3.1135639723350943
2020-08-18,2.132119294043088
2020-08-19,2.3397127875898653
2020-08-20,2.385589508915157
2020-08-21,1.8962378147787151
2020-08-22,3.471338580280387
2020-08-23,3.593676503814499
2020-08-24,2.202082623613991
2020-08-25,1.4374706015257994
