date,/g/11j4xt9hdf
2021-01-28,1.6545492655524925
2021-01-29,9.65153738238954
2021-01-30,4.963647796657478
2021-01-31,11.581844858867447
2021-02-01,7.721229905911631
2021-02-02,6.342438851284554
2021-02-03,7.721229905911631
2021-02-04,7.721229905911631
2021-02-05,9.65153738238954
2021-02-06,0.0
2021-02-07,9.927295593314955
2021-02-08,13.512152335345355
2021-02-09,6.066680640359139
2021-02-10,4.687889585732062
2021-02-11,9.375779171464124
2021-02-12,11.581844858867447
2021-02-13,5.515164218508309
2021-02-14,3.309098531104985
2021-02-15,7.721229905911631
2021-02-16,4.687889585732062
2021-02-17,12.684877702569109
2021-02-18,9.65153738238954
2021-02-19,3.309098531104985
2021-02-20,3.5848567420304005
2021-02-21,4.963647796657478
2021-02-22,4.412131374806647
2021-02-23,7.996988116837047
2021-02-24,3.0333403201795694
2021-02-25,6.342438851284554
2021-02-26,11.581844858867447
2021-02-27,7.4454716949862165
2021-02-28,5.239406007582893
2021-03-01,4.687889585732062
2021-03-02,1.6545492655524925
2021-03-03,4.687889585732062
2021-03-04,7.996988116837047
2021-03-05,4.963647796657478
2021-03-06,7.169713484060801
2021-03-07,1.6545492655524925
2021-03-08,4.412131374806647
2021-03-09,6.342438851284554
2021-03-10,6.342438851284554
2021-03-11,6.61819706220997
2021-03-12,10.203053804240371
2021-03-13,3.5848567420304005
2021-03-14,0.0
2021-03-15,7.169713484060801
2021-03-16,5.515164218508309
2021-03-17,1.6545492655524925
2021-03-18,9.927295593314955
2021-03-19,4.963647796657478
2021-03-20,1.9303074764779078
2021-03-21,5.515164218508309
2021-03-22,12.960635913494524
2021-03-23,4.963647796657478
2021-03-24,8.272746327762462
2021-03-25,6.61819706220997
2021-03-26,12.133361280718278
2021-03-27,7.721229905911631
2021-03-28,1.9303074764779078
2021-03-29,8.548504538687878
2021-03-30,4.963647796657478
2021-03-31,5.239406007582893
2021-04-01,5.515164218508309
2021-04-02,3.8606149529558156
2021-04-03,1.9303074764779078
2021-04-04,3.8606149529558156
2021-04-05,3.309098531104985
2021-04-06,4.687889585732062
2021-04-07,4.687889585732062
2021-04-08,3.309098531104985
2021-04-09,6.342438851284554
2021-04-10,4.963647796657478
2021-04-11,10.203053804240371
2021-04-12,3.309098531104985
2021-04-13,7.721229905911631
2021-04-14,6.342438851284554
2021-04-15,11.030328437016617
2021-04-16,4.963647796657478
2021-04-17,3.5848567420304005
2021-04-18,5.515164218508309
2021-04-19,9.375779171464124
2021-04-20,9.375779171464124
2021-04-21,9.100020960538709
2021-04-22,4.687889585732062
2021-04-23,1.6545492655524925
2021-04-24,0.0
2021-04-25,3.309098531104985
2021-04-26,7.4454716949862165
2021-04-27,3.0333403201795694
2021-04-28,6.066680640359139
2021-04-29,3.0333403201795694
2021-04-30,6.342438851284554
2021-05-01,8.824262749613293
2021-05-02,1.9303074764779078
2021-05-03,4.687889585732062
2021-05-04,4.412131374806647
2021-05-05,6.342438851284554
2021-05-06,3.309098531104985
2021-05-07,3.5848567420304005
2021-05-08,0.0
2021-05-09,9.927295593314955
2021-05-10,4.687889585732062
2021-05-11,4.687889585732062
2021-05-12,4.687889585732062
2021-05-13,3.0333403201795694
2021-05-14,6.8939552731353855
2021-05-15,7.721229905911631
2021-05-16,5.239406007582893
2021-05-17,12.960635913494524
2021-05-18,4.687889585732062
2021-05-19,12.960635913494524
2021-05-20,7.996988116837047
2021-05-21,8.548504538687878
2021-05-22,5.239406007582893
2021-05-23,7.169713484060801
2021-05-24,3.0333403201795694
2021-05-25,9.65153738238954
2021-05-26,3.309098531104985
2021-05-27,14.615185179047018
2021-05-28,5.239406007582893
2021-05-29,1.9303074764779078
2021-05-30,4.371372784380563
2021-05-31,4.966117380894926
