date,/m/0b76bty
2020-08-05,23.945576677541784
2020-08-06,30.471727698265266
2020-08-07,17.370356852151208
2020-08-08,18.44987055482727
2020-08-09,16.19270554014096
2020-08-10,20.805173178847777
2020-08-11,22.26221057613709
2020-08-12,21.225687769467015
2020-08-13,17.323906929491457
2020-08-14,16.699621995095374
2020-08-15,21.693901470264073
2020-08-16,26.688180945432784
2020-08-17,26.63615720089977
2020-08-18,17.871715619933664
2020-08-19,15.884369218363968
2020-08-20,25.329129294147947
2020-08-21,20.729408478019383
2020-08-22,20.17744198008394
2020-08-23,19.62547548214852
2020-08-24,28.579598670878802
2020-08-25,25.145140461502802
2020-08-26,18.341975231367975
2020-08-27,21.349336953439682
2020-08-28,24.14924999651373
2020-08-29,28.2907880393941
2020-08-30,27.999130430740564
