date,/m/0m7pl
2020-05-21,4.0
2020-05-22,5.0
2020-05-23,3.0
2020-05-24,1.0
2020-05-25,4.0
2020-05-26,3.0
2020-05-27,2.0
2020-05-28,4.0
2020-05-29,4.0
2020-05-30,4.0
2020-05-31,7.0
2020-06-01,3.0
2020-06-02,5.0
2020-06-03,3.0
2020-06-04,1.0
2020-06-05,3.0
2020-06-06,3.0
2020-06-07,1.0
2020-06-08,2.0
2020-06-09,3.0
2020-06-10,1.0
2020-06-11,1.0
2020-06-12,3.0
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,2.0
2020-06-16,3.0
2020-06-17,1.0
2020-06-18,2.0
2020-06-19,3.0
2020-06-20,3.0
2020-06-21,2.0
2020-06-22,2.0
2020-06-23,1.0
2020-06-24,5.0
2020-06-25,1.0
2020-06-26,0.0
2020-06-27,1.0
2020-06-28,3.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,3.0
2020-07-02,1.0
2020-07-03,0.0
2020-07-04,1.0
2020-07-05,1.0
2020-07-06,3.0
2020-07-07,1.0
2020-07-08,3.0
2020-07-09,3.0
2020-07-10,1.0
2020-07-11,2.0
2020-07-12,1.0
2020-07-13,3.0
2020-07-14,0.0
2020-07-15,3.0
2020-07-16,4.0
2020-07-17,2.0
2020-07-18,4.0
2020-07-19,0.0
2020-07-20,5.0
2020-07-21,3.0
2020-07-22,0.0
2020-07-23,2.0
2020-07-24,1.0
2020-07-25,1.0
2020-07-26,0.0
2020-07-27,2.0
2020-07-28,5.0
2020-07-29,0.0
2020-07-30,5.0
2020-07-31,1.0
2020-08-01,4.0
2020-08-02,3.0
2020-08-03,2.0
2020-08-04,1.0
2020-08-05,0.0
2020-08-06,3.0
2020-08-07,3.0
2020-08-08,4.0
2020-08-09,1.0
2020-08-10,0.0
2020-08-11,1.0
2020-08-12,4.0
2020-08-13,2.0
2020-08-14,2.0
2020-08-15,6.0
2020-08-16,1.0
2020-08-17,4.0
2020-08-18,1.0
2020-08-19,3.0
2020-08-20,3.0
2020-08-21,1.0
2020-08-22,3.0
2020-08-23,5.0
2020-08-24,5.0
2020-08-25,1.0
2020-08-26,4.0
2020-08-27,5.0
2020-08-28,3.0
2020-08-29,2.0
2020-08-30,2.0
2020-08-31,4.0
2020-09-01,4.0
2020-09-02,0.0
2020-09-03,4.0
2020-09-04,4.0
2020-09-05,2.0
2020-09-06,8.0
2020-09-07,1.0
2020-09-08,1.0
2020-09-09,4.0
2020-09-10,7.0
2020-09-11,3.0
2020-09-12,9.0
2020-09-13,8.0
2020-09-14,11.0
2020-09-15,11.0
2020-09-16,8.0
2020-09-17,6.0
2020-09-18,6.0
2020-09-19,5.0
2020-09-20,2.0
2020-09-21,4.0
2020-09-22,7.0
2020-09-23,6.0
2020-09-24,10.0
2020-09-25,6.0
2020-09-26,7.0
2020-09-27,4.0
2020-09-28,7.0
2020-09-29,9.0
2020-09-30,11.0
2020-10-01,12.0
2020-10-02,2.0
2020-10-03,7.0
2020-10-04,4.0
2020-10-05,8.0
2020-10-06,9.0
2020-10-07,19.0
2020-10-08,10.0
2020-10-09,12.0
2020-10-10,10.0
2020-10-11,3.0
2020-10-12,8.0
2020-10-13,14.0
2020-10-14,12.0
2020-10-15,9.0
2020-10-16,9.0
2020-10-17,8.0
2020-10-18,13.0
2020-10-19,12.0
2020-10-20,8.0
2020-10-21,11.0
2020-10-22,14.0
2020-10-23,15.0
2020-10-24,13.0
2020-10-25,11.0
2020-10-26,16.0
2020-10-27,15.0
2020-10-28,18.05054696055056
2020-10-29,12.515045892648388
2020-10-30,11.793024014226365
2020-10-31,11.31167609527835
2020-11-01,17.569199041602545
2020-11-02,8.423588581590261
2020-11-03,10.830328176330337
2020-11-04,12.996393811596404
2020-11-05,4.572805230006142
2020-11-06,8.182914622116254
2020-11-07,13.23706777107041
2020-11-08,15.884481325284492
2020-11-09,11.793024014226365
2020-11-10,10.830328176330337
2020-11-11,9.38628441948629
2020-11-12,6.016848986850187
2020-11-13,9.626958378960298
2020-11-14,3.8507833515841194
2020-11-15,12.27437193317438
2020-11-16,3.610109392110112
2020-11-17,7.220218784220224
2020-11-18,1.2033697973700372
2020-11-19,3.610109392110112
2020-11-20,5.054153148954157
2020-11-21,8.904936500538277
2020-11-22,5.054153148954157
2020-11-23,2.4067395947400745
2020-11-24,10.589654216856328
2020-11-25,9.38628441948629
2020-11-26,2.4067395947400745
2020-11-27,6.016848986850187
2020-11-28,0.0
2020-11-29,7.460892743694232
2020-11-30,3.610109392110112
2020-12-01,7.220218784220224
2020-12-02,3.610109392110112
2020-12-03,2.4067395947400745
2020-12-04,1.2033697973700372
2020-12-05,3.610109392110112
2020-12-06,1.2033697973700372
2020-12-07,4.813479189480149
2020-12-08,6.016848986850187
2020-12-09,2.4067395947400745
2020-12-10,6.016848986850187
2020-12-11,5.054153148954157
2020-12-12,2.647413554214082
2020-12-13,2.647413554214082
2020-12-14,3.610109392110112
2020-12-15,5.054153148954157
2020-12-16,5.054153148954157
2020-12-17,2.647413554214082
2020-12-18,8.182914622116254
2020-12-19,4.091457311058127
2020-12-20,8.423588581590261
2020-12-21,1.2033697973700372
2020-12-22,2.647413554214082
2020-12-23,9.626958378960298
2020-12-24,6.257522946324194
2020-12-25,1.6847177163180522
2020-12-26,4.572805230006142
2020-12-27,8.423588581590261
2020-12-28,2.647413554214082
2020-12-29,10.830328176330337
2020-12-30,1.4440437568440447
2020-12-31,1.4440437568440447
2021-01-01,3.128761473162097
2021-01-02,7.220218784220224
2021-01-03,4.091457311058127
2021-01-04,3.610109392110112
2021-01-05,2.647413554214082
2021-01-06,3.8507833515841194
2021-01-07,3.8507833515841194
2021-01-08,10.34898025738232
2021-01-09,8.423588581590261
2021-01-10,4.332131270532134
2021-01-11,5.054153148954157
2021-01-12,7.701566703168239
2021-01-13,5.054153148954157
2021-01-14,7.701566703168239
2021-01-15,5.294827108428164
2021-01-16,4.091457311058127
2021-01-17,9.38628441948629
2021-01-18,3.610109392110112
2021-01-19,11.31167609527835
2021-01-20,4.813479189480149
2021-01-21,2.4067395947400745
2021-01-22,1.2033697973700372
2021-01-23,2.647413554214082
2021-01-24,6.738870865272209
2021-01-25,7.460892743694232
2021-01-26,3.8507833515841194
2021-01-27,8.664262541064268
2021-01-28,3.8507833515841194
2021-01-29,6.498196905798202
2021-01-30,4.091457311058127
2021-01-31,0.0
2021-02-01,2.4067395947400745
2021-02-02,2.4067395947400745
2021-02-03,3.610109392110112
2021-02-04,2.647413554214082
2021-02-05,5.294827108428164
2021-02-06,5.294827108428164
2021-02-07,15.884481325284492
2021-02-08,4.813479189480149
2021-02-09,6.257522946324194
2021-02-10,13.477741730544418
2021-02-11,6.498196905798202
2021-02-12,7.701566703168239
2021-02-13,4.091457311058127
2021-02-14,5.535501067902172
2021-02-15,7.701566703168239
2021-02-16,2.4067395947400745
2021-02-17,3.8507833515841194
2021-02-18,7.701566703168239
2021-02-19,2.647413554214082
2021-02-20,4.572805230006142
2021-02-21,2.8880875136880895
2021-02-22,3.610109392110112
2021-02-23,5.294827108428164
2021-02-24,1.2033697973700372
2021-02-25,9.38628441948629
2021-02-26,11.793024014226365
2021-02-27,10.108306297908314
2021-02-28,12.996393811596404
2021-03-01,6.498196905798202
2021-03-02,5.294827108428164
2021-03-03,8.904936500538277
2021-03-04,0.0
2021-03-05,2.647413554214082
2021-03-06,1.4440437568440447
2021-03-07,1.4440437568440447
2021-03-08,2.647413554214082
2021-03-09,6.498196905798202
2021-03-10,3.610109392110112
2021-03-11,2.647413554214082
2021-03-12,6.498196905798202
2021-03-13,5.294827108428164
2021-03-14,3.8507833515841194
2021-03-15,1.9253916757920597
2021-03-16,5.776175027376179
2021-03-17,7.460892743694232
2021-03-18,3.8507833515841194
2021-03-19,1.2033697973700372
2021-03-20,8.182914622116254
2021-03-21,4.091457311058127
2021-03-22,7.460892743694232
2021-03-23,3.8507833515841194
2021-03-24,2.647413554214082
2021-03-25,5.294827108428164
2021-03-26,5.294827108428164
2021-03-27,10.108306297908314
2021-03-28,4.572805230006142
2021-03-29,7.701566703168239
2021-03-30,9.38628441948629
2021-03-31,10.108306297908314
2021-04-01,3.8507833515841194
2021-04-02,4.091457311058127
2021-04-03,7.220218784220224
2021-04-04,8.904936500538277
2021-04-05,5.535501067902172
2021-04-06,5.535501067902172
2021-04-07,5.776175027376179
2021-04-08,8.423588581590261
2021-04-09,4.813479189480149
2021-04-10,2.647413554214082
2021-04-11,2.647413554214082
2021-04-12,6.257522946324194
2021-04-13,5.054153148954157
2021-04-14,6.257522946324194
2021-04-15,2.647413554214082
2021-04-16,3.8507833515841194
2021-04-17,5.535501067902172
2021-04-18,6.979544824746217
2021-04-19,6.498196905798202
2021-04-20,5.054153148954157
2021-04-21,6.498196905798202
2021-04-22,6.498196905798202
2021-04-23,2.647413554214082
2021-04-24,2.8880875136880895
2021-04-25,8.423588581590261
2021-04-26,6.016848986850187
2021-04-27,6.016848986850187
2021-04-28,5.776175027376179
2021-04-29,3.610109392110112
2021-04-30,0.0
2021-05-01,1.2033697973700372
2021-05-02,1.4440437568440447
2021-05-03,0.0
2021-05-04,3.610109392110112
2021-05-05,8.664262541064268
2021-05-06,9.626958378960298
2021-05-07,2.647413554214082
2021-05-08,0.0
2021-05-09,1.4440437568440447
2021-05-10,4.813479189480149
2021-05-11,1.2033697973700372
2021-05-12,6.257522946324194
2021-05-13,0.0
2021-05-14,10.830328176330337
2021-05-15,4.822645169638568
2021-05-16,3.871002957335788
