date,/g/11j4xt9hdf_0,/g/11j4xt9hdf,batch_id
2020-03-31,36.0,36.0,1
2020-04-01,36.0,36.0,1
2020-04-02,39.0,39.0,1
2020-04-03,36.0,36.0,1
2020-04-04,21.0,21.0,1
2020-04-05,28.0,28.0,1
2020-04-06,39.0,39.0,1
2020-04-07,27.0,27.0,1
2020-04-08,28.0,28.0,1
2020-04-09,29.0,29.0,1
2020-04-10,18.0,18.0,1
2020-04-11,14.0,14.0,1
2020-04-12,21.0,21.0,1
2020-04-13,19.0,19.0,1
2020-04-14,25.0,25.0,1
2020-04-15,27.0,27.0,1
2020-04-16,44.0,44.0,1
2020-04-17,35.0,35.0,1
2020-04-18,30.0,30.0,1
2020-04-19,28.0,28.0,1
2020-04-20,31.0,31.0,1
2020-04-21,29.0,29.0,1
2020-04-22,26.0,26.0,1
2020-04-23,24.0,24.0,1
2020-04-24,23.0,23.0,1
2020-04-25,15.0,15.0,1
2020-04-26,19.0,19.0,1
2020-04-27,11.0,11.0,1
2020-04-28,23.0,23.0,1
2020-04-29,18.0,18.0,1
2020-04-30,19.0,19.0,1
2020-05-01,14.0,14.0,1
2020-05-02,22.0,22.0,1
2020-05-03,23.0,23.0,1
2020-05-04,24.0,24.0,1
2020-05-05,22.0,22.0,1
2020-05-06,18.0,18.0,1
2020-05-07,22.0,22.0,1
2020-05-08,20.0,20.0,1
2020-05-09,12.0,12.0,1
2020-05-10,17.0,17.0,1
2020-05-11,24.0,24.0,1
2020-05-12,21.0,21.0,1
2020-05-13,22.0,22.0,1
2020-05-14,19.0,19.0,1
2020-05-15,12.0,12.0,1
2020-05-16,15.0,15.0,1
2020-05-17,14.0,14.0,1
2020-05-18,20.0,20.0,1
2020-05-19,20.0,20.0,1
2020-05-20,14.0,14.0,1
2020-05-21,8.0,8.0,1
2020-05-22,10.0,10.0,1
2020-05-23,12.0,12.0,1
2020-05-24,10.0,10.0,1
2020-05-25,20.0,20.0,1
2020-05-26,15.0,15.0,1
2020-05-27,22.0,22.0,1
2020-05-28,11.0,11.0,1
2020-05-29,12.0,12.0,1
2020-05-30,10.0,10.0,1
2020-05-31,10.0,10.0,1
2020-06-01,11.0,11.0,1
2020-06-02,20.0,20.0,1
2020-06-03,11.0,11.0,1
2020-06-04,8.0,8.0,1
2020-06-05,10.0,10.0,1
2020-06-06,5.0,5.0,1
2020-06-07,6.0,6.0,1
2020-06-08,11.0,11.0,1
2020-06-09,9.0,9.0,1
2020-06-10,16.0,16.0,1
2020-06-11,11.0,11.0,1
2020-06-12,9.0,9.0,1
2020-06-13,7.0,7.0,1
2020-06-14,11.0,11.0,1
2020-06-15,15.0,15.0,1
2020-06-16,13.0,13.0,1
2020-06-17,13.0,13.0,1
2020-06-18,14.0,14.0,1
2020-06-19,6.0,6.0,1
2020-06-20,12.0,12.0,1
2020-06-21,10.0,10.0,1
2020-06-22,12.0,12.0,1
2020-06-23,9.0,9.0,1
2020-06-24,17.0,17.0,1
2020-06-25,13.0,13.0,1
2020-06-26,9.0,9.0,1
2020-06-27,7.0,7.0,1
2020-06-28,8.0,8.0,1
2020-06-29,14.0,14.0,1
2020-06-30,10.0,10.0,1
2020-07-01,12.0,12.0,1
2020-07-02,12.0,12.0,1
2020-07-03,7.0,7.0,1
2020-07-04,6.0,6.0,1
2020-07-05,6.0,6.0,1
2020-07-06,8.0,8.0,1
2020-07-07,9.0,9.0,1
2020-07-08,10.0,10.0,1
2020-07-09,7.0,7.0,1
2020-07-10,8.0,8.0,1
2020-07-11,6.0,6.0,1
2020-07-12,6.0,6.0,1
2020-07-13,7.0,7.0,1
2020-07-14,12.0,12.0,1
2020-07-15,14.0,14.0,1
2020-07-16,9.0,9.0,1
2020-07-17,9.0,9.0,1
2020-07-18,6.0,6.0,1
2020-07-19,7.0,7.0,1
2020-07-20,7.0,7.0,1
2020-07-21,9.0,9.0,1
2020-07-22,12.0,12.0,1
2020-07-23,8.0,8.0,1
2020-07-24,12.0,12.0,1
2020-07-25,20.0,20.0,1
2020-07-26,13.0,13.0,1
2020-07-27,18.0,18.0,1
2020-07-28,11.0,11.0,1
2020-07-29,9.0,9.0,1
2020-07-30,8.0,8.0,1
2020-07-31,13.0,13.0,1
2020-08-01,8.0,8.0,1
2020-08-02,13.0,13.0,1
2020-08-03,13.0,13.0,1
2020-08-04,14.0,14.0,1
2020-08-05,12.0,12.0,1
2020-08-06,19.0,19.0,1
2020-08-07,11.0,11.0,1
2020-08-08,7.0,7.0,1
2020-08-09,11.0,11.0,1
2020-08-10,12.0,12.0,1
2020-08-11,10.0,10.0,1
2020-08-12,13.0,13.0,1
2020-08-13,11.0,11.0,1
2020-08-14,12.0,12.0,1
2020-08-15,11.0,11.0,1
2020-08-16,7.0,7.0,1
2020-08-17,12.0,12.0,1
2020-08-18,12.0,12.0,1
2020-08-19,11.0,11.0,1
2020-08-20,12.0,12.0,1
2020-08-21,9.0,9.0,1
2020-08-22,8.0,8.0,1
2020-08-23,6.0,6.0,1
2020-08-24,13.0,13.0,1
2020-08-25,13.0,13.0,1
2020-08-26,9.0,9.0,1
2020-08-27,9.0,9.0,1
2020-08-28,12.0,12.0,1
2020-08-29,3.0,3.0,1
2020-08-30,11.0,11.0,1
2020-08-31,13.0,13.0,1
2020-09-01,15.0,15.0,1
2020-09-02,14.0,14.0,1
2020-09-03,9.0,9.0,1
2020-09-04,5.0,5.0,1
2020-09-05,7.0,7.0,1
2020-09-06,2.0,2.0,1
2020-09-07,14.0,14.0,1
2020-09-08,8.0,8.0,1
2020-09-09,11.0,11.0,1
2020-09-10,12.0,12.0,1
2020-09-11,5.0,5.0,1
2020-09-12,10.0,10.0,1
2020-09-13,7.0,7.0,1
2020-09-14,12.0,12.0,1
2020-09-15,6.0,6.0,1
2020-09-16,11.0,11.0,1
2020-09-17,7.0,7.0,1
2020-09-18,9.0,9.0,1
2020-09-19,7.0,7.0,1
2020-09-20,11.0,11.0,1
2020-09-21,10.0,10.0,1
2020-09-22,9.0,9.0,1
2020-09-23,16.0,16.0,1
2020-09-24,8.0,8.0,1
2020-09-25,1.0,1.0,1
2020-09-26,7.0,7.0,1
2020-09-27,9.0,9.0,1
2020-09-28,9.0,9.0,1
2020-09-29,10.0,10.0,1
2020-09-30,10.0,10.0,1
2020-10-01,14.0,14.0,1
2020-10-02,20.0,20.0,1
2020-10-03,10.0,10.0,1
2020-10-04,9.0,9.0,1
2020-10-05,19.0,19.0,1
2020-10-06,16.0,16.0,1
2020-10-07,10.0,10.0,1
2020-10-08,14.0,14.0,1
2020-10-09,9.0,9.0,1
2020-10-10,8.0,8.0,1
2020-10-11,9.0,9.0,1
2020-10-12,16.0,16.0,1
2020-10-13,13.0,13.0,1
2020-10-14,12.0,12.0,1
2020-10-15,13.0,13.0,1
2020-10-16,23.0,23.0,1
2020-10-17,11.0,11.0,1
2020-10-18,12.0,12.0,1
2020-10-19,9.0,9.0,1
2020-10-20,14.0,14.0,1
2020-10-21,18.0,18.0,1
2020-10-22,24.0,24.0,1
2020-10-23,22.0,22.0,1
2020-10-24,19.0,19.0,1
2020-10-25,18.0,18.0,1
2020-10-26,19.0,19.0,1
2020-10-27,20.0,20.0,1
2020-09-28,14.0,14.0,2
2020-09-29,18.0,18.0,2
2020-09-30,11.0,11.0,2
2020-10-01,14.0,14.0,2
2020-10-02,13.0,13.0,2
2020-10-03,16.0,16.0,2
2020-10-04,14.0,14.0,2
2020-10-05,21.0,21.0,2
2020-10-06,18.0,18.0,2
2020-10-07,14.0,14.0,2
2020-10-08,17.0,17.0,2
2020-10-09,24.0,24.0,2
2020-10-10,13.0,13.0,2
2020-10-11,12.0,12.0,2
2020-10-12,18.0,18.0,2
2020-10-13,15.0,15.0,2
2020-10-14,13.0,13.0,2
2020-10-15,24.0,24.0,2
2020-10-16,31.0,31.0,2
2020-10-17,19.0,19.0,2
2020-10-18,19.0,19.0,2
2020-10-19,18.0,18.0,2
2020-10-20,19.0,19.0,2
2020-10-21,23.0,23.0,2
2020-10-22,27.0,27.0,2
2020-10-23,34.0,34.0,2
2020-10-24,23.0,23.0,2
2020-10-25,19.0,19.0,2
2020-10-26,22.0,22.0,2
2020-10-27,33.0,33.0,2
2020-10-28,32.0,32.0,2
2020-10-29,37.0,37.0,2
2020-10-30,31.0,31.0,2
2020-10-31,14.0,14.0,2
2020-11-01,29.0,29.0,2
2020-11-02,35.0,35.0,2
2020-11-03,18.0,18.0,2
2020-11-04,16.0,16.0,2
2020-11-05,27.0,27.0,2
2020-11-06,27.0,27.0,2
2020-11-07,13.0,13.0,2
2020-11-08,11.0,11.0,2
2020-11-09,19.0,19.0,2
2020-11-10,28.0,28.0,2
2020-11-11,21.0,21.0,2
2020-11-12,25.0,25.0,2
2020-11-13,21.0,21.0,2
2020-11-14,17.0,17.0,2
2020-11-15,21.0,21.0,2
2020-11-16,23.0,23.0,2
2020-11-17,21.0,21.0,2
2020-11-18,14.0,14.0,2
2020-11-19,19.0,19.0,2
2020-11-20,14.0,14.0,2
2020-11-21,16.0,16.0,2
2020-11-22,13.0,13.0,2
2020-11-23,26.0,26.0,2
2020-11-24,19.0,19.0,2
2020-11-25,17.0,17.0,2
2020-11-26,22.0,22.0,2
2020-11-27,16.0,16.0,2
2020-11-28,8.0,8.0,2
2020-11-29,9.0,9.0,2
2020-11-30,15.0,15.0,2
2020-12-01,15.0,15.0,2
2020-12-02,24.0,24.0,2
2020-12-03,22.0,22.0,2
2020-12-04,20.0,20.0,2
2020-12-05,14.0,14.0,2
2020-12-06,12.0,12.0,2
2020-12-07,19.0,19.0,2
2020-12-08,22.0,22.0,2
2020-12-09,24.0,24.0,2
2020-12-10,24.0,24.0,2
2020-12-11,22.0,22.0,2
2020-12-12,10.0,10.0,2
2020-12-13,22.0,22.0,2
2020-12-14,17.0,17.0,2
2020-12-15,23.0,23.0,2
2020-12-16,30.0,30.0,2
2020-12-17,32.0,32.0,2
2020-12-18,32.0,32.0,2
2020-12-19,36.0,36.0,2
2020-12-20,100.0,100.0,2
2020-12-21,62.0,62.0,2
2020-12-22,38.0,38.0,2
2020-12-23,38.0,38.0,2
2020-12-24,21.0,21.0,2
2020-12-25,25.0,25.0,2
2020-12-26,10.0,10.0,2
2020-12-27,12.0,12.0,2
2020-12-28,21.0,21.0,2
2020-12-29,19.0,19.0,2
2020-12-30,21.0,21.0,2
2020-12-31,16.0,16.0,2
2021-01-01,14.0,14.0,2
2021-01-02,9.0,9.0,2
2021-01-03,14.0,14.0,2
2021-01-04,22.0,22.0,2
2021-01-05,17.0,17.0,2
2021-01-06,20.0,20.0,2
2021-01-07,14.0,14.0,2
2021-01-08,16.0,16.0,2
2021-01-09,18.0,18.0,2
2021-01-10,14.0,14.0,2
2021-01-11,17.0,17.0,2
2021-01-12,21.0,21.0,2
2021-01-13,21.0,21.0,2
2021-01-14,24.0,24.0,2
2021-01-15,24.0,24.0,2
2021-01-16,17.0,17.0,2
2021-01-17,9.0,9.0,2
2021-01-18,13.0,13.0,2
2021-01-19,21.0,21.0,2
2021-01-20,25.0,25.0,2
2021-01-21,24.0,24.0,2
2021-01-22,31.0,31.0,2
2021-01-23,15.0,15.0,2
2021-01-24,20.0,20.0,2
2021-01-25,29.0,29.0,2
2021-01-26,21.0,21.0,2
2021-01-27,16.0,16.0,2
2021-01-28,14.0,14.0,2
2021-01-29,13.0,13.0,2
2021-01-30,11.0,11.0,2
2021-01-31,14.0,14.0,2
2021-02-01,15.0,15.0,2
2021-02-02,26.0,26.0,2
2021-02-03,17.0,17.0,2
2021-02-04,13.0,13.0,2
2021-02-05,19.0,19.0,2
2021-02-06,12.0,12.0,2
2021-02-07,11.0,11.0,2
2021-02-08,11.0,11.0,2
2021-02-09,8.0,8.0,2
2021-02-10,20.0,20.0,2
2021-02-11,14.0,14.0,2
2021-02-12,14.0,14.0,2
2021-02-13,6.0,6.0,2
2021-02-14,14.0,14.0,2
2021-02-15,16.0,16.0,2
2021-02-16,16.0,16.0,2
2021-02-17,13.0,13.0,2
2021-02-18,35.0,35.0,2
2021-02-19,24.0,24.0,2
2021-02-20,19.0,19.0,2
2021-02-21,15.0,15.0,2
2021-02-22,20.0,20.0,2
2021-02-23,18.0,18.0,2
2021-02-24,27.0,27.0,2
2021-02-25,28.0,28.0,2
2021-02-26,22.0,22.0,2
2021-02-27,18.0,18.0,2
2021-02-28,10.0,10.0,2
2021-03-01,19.0,19.0,2
2021-03-02,17.0,17.0,2
2021-03-03,29.0,29.0,2
2021-03-04,28.0,28.0,2
2021-03-05,31.0,31.0,2
2021-03-06,22.0,22.0,2
2021-03-07,29.0,29.0,2
2021-03-08,36.0,36.0,2
2021-03-09,39.0,39.0,2
2021-03-10,30.0,30.0,2
2021-03-11,28.0,28.0,2
2021-03-12,27.0,27.0,2
2021-03-13,16.0,16.0,2
2021-03-14,12.0,12.0,2
2021-03-15,25.0,25.0,2
2021-03-16,32.0,32.0,2
2021-03-17,29.0,29.0,2
2021-03-18,31.0,31.0,2
2021-03-19,28.0,28.0,2
2021-03-20,17.0,17.0,2
2021-03-21,20.0,20.0,2
2021-03-22,43.0,43.0,2
2021-03-23,46.0,46.0,2
2021-03-24,34.0,34.0,2
2021-03-25,43.0,43.0,2
2021-03-26,41.0,41.0,2
2021-03-27,28.0,28.0,2
2021-03-28,16.0,16.0,2
2021-03-29,29.0,29.0,2
2021-03-30,32.0,32.0,2
2021-03-31,34.0,34.0,2
2021-04-01,32.0,32.0,2
2021-04-02,29.0,29.0,2
2021-04-03,15.0,15.0,2
2021-04-04,19.0,19.0,2
2021-04-05,25.0,25.0,2
2021-04-06,37.0,37.0,2
2021-04-07,34.0,34.0,2
2021-04-08,31.0,31.0,2
2021-04-09,23.0,23.0,2
2021-04-10,31.0,31.0,2
2021-04-11,33.0,33.0,2
2021-04-12,38.0,38.0,2
2021-04-13,41.0,41.0,2
2021-04-14,42.0,42.0,2
2021-04-15,40.0,40.0,2
2021-04-16,36.0,36.0,2
2021-04-17,21.0,21.0,2
2021-04-18,29.0,29.0,2
2021-04-19,41.0,41.0,2
2021-04-20,38.0,38.0,2
2021-04-21,31.0,31.0,2
2021-04-22,35.0,35.0,2
2021-04-23,45.0,45.0,2
2021-04-24,20.0,20.0,2
2021-04-25,18.0,18.0,2
2021-04-26,33.0,33.0,2
2021-04-27,38.0,38.0,2
2021-04-28,30.0,30.0,2
2021-04-29,27.0,27.0,2
2021-04-30,25.0,25.0,2
2021-05-01,14.0,14.0,2
2021-05-02,23.0,23.0,2
2021-05-03,30.0,30.0,2
2021-05-04,29.0,29.0,2
2021-05-05,31.0,31.0,2
2021-05-06,26.0,26.0,2
2021-05-07,28.0,28.0,2
2021-05-08,15.0,15.0,2
2021-05-09,16.0,16.0,2
2021-05-10,27.0,27.0,2
2021-05-11,26.0,26.0,2
2021-05-12,16.0,16.0,2
2021-05-13,11.0,11.0,2
2021-05-14,22.0,22.0,2
2021-05-15,12.0,12.0,2
2021-05-16,8.0,8.0,2
2021-05-17,17.0,17.0,2
2021-05-18,23.0,23.0,2
2021-05-19,22.0,22.0,2
2021-05-20,22.0,22.0,2
2021-05-21,16.0,16.0,2
2021-05-22,16.0,16.0,2
2021-05-23,14.0,14.0,2
2021-05-24,15.0,15.0,2
2021-05-25,20.0,20.0,2
2021-05-26,23.0,23.0,2
2021-05-27,25.0,25.0,2
2021-05-28,18.0,18.0,2
2021-05-29,13.0,13.0,2
