date,/m/0405g08_0,/m/0405g08,batch_id
2021-02-25,69.0,69.0,2
2021-02-26,56.0,56.0,2
2021-02-27,41.0,41.0,2
2021-02-28,94.0,94.0,2
2021-03-01,60.0,60.0,2
2021-03-02,68.0,68.0,2
2021-03-03,54.0,54.0,2
2021-03-04,62.0,62.0,2
2021-03-05,84.0,84.0,2
2021-03-06,79.0,79.0,2
2021-03-07,67.0,67.0,2
2021-03-08,57.0,57.0,2
2021-03-09,48.0,48.0,2
2021-03-10,70.0,70.0,2
2021-03-11,49.0,49.0,2
2021-03-12,64.0,64.0,2
2021-03-13,68.0,68.0,2
2021-03-14,89.0,89.0,2
2021-03-15,49.0,49.0,2
2021-03-16,73.0,73.0,2
2021-03-17,59.0,59.0,2
2021-03-18,41.0,41.0,2
2021-03-19,64.0,64.0,2
2021-03-20,76.0,76.0,2
2021-03-21,61.0,61.0,2
2021-03-22,67.0,67.0,2
2021-03-23,83.0,83.0,2
2021-03-24,75.0,75.0,2
2021-03-25,44.0,44.0,2
2021-03-26,53.0,53.0,2
2021-03-27,73.0,73.0,2
2021-03-28,59.0,59.0,2
2021-03-29,50.0,50.0,2
2021-03-30,75.0,75.0,2
2021-03-31,62.0,62.0,2
2021-04-01,85.0,85.0,2
2021-04-02,70.0,70.0,2
2021-04-03,69.0,69.0,2
2021-04-04,67.0,67.0,2
2021-04-05,55.0,55.0,2
2021-04-06,51.0,51.0,2
2021-04-07,60.0,60.0,2
2021-04-08,77.0,77.0,2
2021-04-09,50.0,50.0,2
2021-04-10,67.0,67.0,2
2021-04-11,88.0,88.0,2
2021-04-12,68.0,68.0,2
2021-04-13,60.0,60.0,2
2021-04-14,57.0,57.0,2
2021-04-15,49.0,49.0,2
2021-04-16,60.0,60.0,2
2021-04-17,81.0,81.0,2
2021-04-18,79.0,79.0,2
2021-04-19,54.0,54.0,2
2021-04-20,68.0,68.0,2
2021-04-21,62.0,62.0,2
2021-04-22,43.0,43.0,2
2021-04-23,43.0,43.0,2
2021-04-24,78.0,78.0,2
2021-04-25,70.0,70.0,2
2021-04-26,58.0,58.0,2
2021-04-27,61.0,61.0,2
2021-04-28,50.0,50.0,2
2021-04-29,55.0,55.0,2
2021-04-30,50.0,50.0,2
2021-05-01,81.0,81.0,2
2021-05-02,67.0,67.0,2
2021-05-03,64.0,64.0,2
2021-05-04,48.0,48.0,2
2021-05-05,70.0,70.0,2
2021-05-06,57.0,57.0,2
2021-05-07,43.0,43.0,2
2021-05-08,91.0,91.0,2
2021-05-09,65.0,65.0,2
2021-05-10,45.0,45.0,2
2021-05-11,57.0,57.0,2
2021-05-12,60.0,60.0,2
2021-05-13,69.0,69.0,2
2021-05-14,61.0,61.0,2
2021-05-15,75.0,75.0,2
2021-05-16,73.0,73.0,2
2021-05-17,67.0,67.0,2
2021-05-18,59.0,59.0,2
2021-05-19,57.0,57.0,2
2021-05-20,64.0,64.0,2
2021-05-21,52.0,52.0,2
2021-05-22,65.0,65.0,2
2021-05-23,100.0,100.0,2
2021-05-24,64.0,64.0,2
2021-05-25,57.0,57.0,2
2021-05-26,74.0,74.0,2
2021-05-27,59.0,59.0,2
2021-05-28,74.0,74.0,2
2021-05-29,56.0,56.0,2
