,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-12-07,76.0,44.0,20.0,42.0,17.0,43.43434343434343,25.0,79.0,65.97938144329896,100.0,21.0,0.0,41.0,65.47619047619048,100.0,58.0,60.0,21.0,21.12676056338028,25.0,77.11263521393634
2020-12-08,0.0,65.0,0.0,20.0,0.0,21.21212121212121,0.0,26.0,0.0,23.59550561797753,62.0,20.0,19.0,63.095238095238095,0.0,56.0,58.0,21.0,42.25352112676056,75.0,47.69696355929071
2020-12-09,25.0,0.0,39.0,21.0,16.0,0.0,24.0,26.0,43.29896907216495,23.59550561797753,41.0,40.0,19.0,21.428571428571427,39.0,0.0,40.0,0.0,21.12676056338028,49.0,40.71888944666448
2020-12-10,26.0,46.0,0.0,22.0,17.0,43.43434343434343,0.0,0.0,0.0,24.719101123595507,22.0,42.0,20.0,22.61904761904762,0.0,0.0,41.0,22.0,45.070422535211264,0.0,32.83212703563544
2020-12-11,52.0,45.0,0.0,0.0,17.0,65.65656565656566,25.0,0.0,22.68041237113402,25.84269662921348,22.0,0.0,41.0,0.0,20.0,29.0,20.0,44.0,22.535211267605632,0.0,37.65653758021521
2020-12-12,51.0,23.0,41.0,22.0,34.0,22.22222222222222,0.0,54.0,22.68041237113402,51.68539325842696,0.0,21.0,62.0,45.23809523809524,20.0,0.0,42.0,23.0,67.6056338028169,77.0,56.639814812073006
2020-12-13,76.0,22.0,40.0,65.0,17.0,22.22222222222222,0.0,0.0,44.329896907216494,49.438202247191015,42.0,20.0,0.0,89.28571428571429,40.0,29.0,40.0,65.0,87.32394366197182,50.0,66.57409589554744
2020-12-14,25.0,44.0,61.0,21.0,17.0,43.43434343434343,0.0,52.0,44.329896907216494,25.84269662921348,64.0,21.0,20.0,22.61904761904762,60.0,29.0,0.0,43.0,43.66197183098591,51.0,57.34475327046453
2020-12-15,0.0,23.0,21.0,22.0,17.0,0.0,0.0,0.0,22.68041237113402,25.84269662921348,0.0,21.0,21.0,22.61904761904762,20.0,30.0,62.0,0.0,46.478873239436616,53.0,33.9807190501356
2020-12-16,27.0,23.0,0.0,0.0,0.0,22.22222222222222,25.0,0.0,0.0,0.0,0.0,0.0,21.0,22.61904761904762,42.0,0.0,21.0,22.0,22.535211267605632,27.0,22.956349530877688
2020-12-17,28.0,0.0,22.0,23.0,18.0,24.242424242424242,0.0,29.0,48.45360824742268,53.93258426966292,71.0,45.0,45.0,23.80952380952381,21.0,31.0,22.0,47.0,23.943661971830984,84.0,55.051743786955264
2020-12-18,29.0,25.0,23.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,24.0,47.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,17.589700222438765
2020-12-19,0.0,50.0,22.0,0.0,37.0,48.484848484848484,0.0,29.0,0.0,28.089887640449437,48.0,23.0,46.0,0.0,22.0,64.0,23.0,49.0,49.29577464788732,28.0,47.25631445232736
2020-12-20,0.0,24.0,22.0,0.0,18.0,24.242424242424242,0.0,29.0,23.711340206185568,26.96629213483146,0.0,22.0,44.0,0.0,43.0,0.0,22.0,23.0,23.943661971830984,83.0,35.751584102689996
2020-12-21,27.0,0.0,0.0,0.0,0.0,0.0,26.0,28.0,47.422680412371136,25.84269662921348,68.0,22.0,22.0,23.80952380952381,42.0,0.0,22.0,23.0,23.943661971830984,54.0,37.93194367630532
2020-12-22,0.0,23.0,0.0,0.0,0.0,23.232323232323232,26.0,28.0,0.0,0.0,0.0,22.0,21.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,14.441254191910806
2020-12-23,0.0,24.0,22.0,0.0,0.0,0.0,27.0,29.0,0.0,26.96629213483146,0.0,22.0,22.0,0.0,0.0,0.0,22.0,46.0,23.943661971830984,28.0,24.41800135025824
