,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-10-23,42.0,73.0,57.0,64.0,77.0,71.0,53.0,35.0,70.0,70.0,59.0,77.0,63.0,85.0,52.0,77.0,77.0,45.0,48.0,78.0,81.34185303514377
2020-10-24,67.0,58.0,73.0,60.0,75.0,51.0,38.0,67.0,61.0,73.0,70.0,49.0,46.0,100.0,53.0,66.0,55.0,35.0,53.0,49.0,76.61341853035144
2020-10-25,40.0,85.0,62.0,54.0,63.0,45.0,81.0,47.0,54.0,63.0,59.0,78.0,59.0,99.0,78.0,39.0,66.0,59.0,48.0,61.0,79.2332268370607
2020-10-26,40.0,55.0,60.0,48.0,60.0,35.0,94.0,46.0,29.0,47.0,47.0,53.0,62.0,87.0,46.0,48.0,65.0,38.0,51.0,49.0,67.73162939297124
2020-10-27,39.0,67.0,65.0,91.0,53.0,57.0,54.0,69.0,55.0,57.0,40.0,45.0,71.0,44.0,56.0,54.0,30.0,54.0,58.0,72.0,72.26837060702876
2020-10-28,43.0,38.0,39.0,63.0,52.0,56.0,45.0,40.0,51.0,44.0,36.0,41.0,37.0,44.0,18.0,33.0,21.0,45.0,44.0,51.0,53.73801916932907
2020-10-29,38.0,80.0,47.0,53.0,61.0,61.0,75.0,51.0,58.0,83.0,53.0,65.0,45.0,81.0,60.0,32.0,53.0,64.0,70.0,55.0,75.71884984025559
2020-10-30,50.0,37.0,68.0,39.0,55.0,31.0,39.0,35.0,49.0,39.0,52.0,49.0,24.0,47.0,59.0,32.0,24.0,40.0,34.0,54.0,54.760383386581466
2020-10-31,46.0,72.0,76.0,78.0,51.0,72.0,63.0,52.0,64.0,53.0,73.0,87.0,72.0,53.0,47.0,68.0,58.0,97.0,67.0,83.0,85.11182108626197
2020-11-01,51.0,94.0,72.0,69.0,51.0,91.0,68.0,100.0,65.0,48.0,79.0,72.0,36.0,47.0,100.0,76.0,27.0,71.0,93.0,56.0,87.28434504792332
2020-11-02,21.0,46.0,47.0,39.0,50.0,36.0,52.0,11.0,48.0,23.0,26.0,63.0,32.0,56.0,33.0,51.0,32.0,55.0,47.0,64.0,53.1629392971246
2020-11-03,37.0,59.0,59.0,26.0,60.0,45.0,70.0,42.0,44.0,31.0,66.0,54.0,57.0,61.0,50.0,44.0,45.0,35.0,30.0,44.0,61.277955271565496
2020-11-04,30.0,55.0,54.0,32.0,66.0,49.0,43.0,25.0,36.0,46.0,43.0,58.0,26.0,51.0,35.0,44.0,47.0,25.0,47.0,36.0,54.185303514377
2020-11-05,66.0,77.0,75.0,53.0,94.0,60.0,70.0,55.0,54.0,44.0,57.0,75.0,60.0,61.0,71.0,64.0,65.0,71.0,68.0,88.0,84.8562300319489
2020-11-06,29.0,68.0,42.0,47.0,36.0,41.0,30.0,57.0,48.0,42.0,52.0,58.0,40.0,32.0,62.0,43.0,31.0,23.0,43.0,58.0,56.35782747603834
2020-11-07,57.0,63.0,49.0,60.0,29.0,58.0,51.0,57.0,37.0,41.0,55.0,52.0,38.0,55.0,36.0,42.0,17.0,29.0,45.0,42.0,58.33865814696485
2020-11-08,59.0,46.0,23.0,44.0,40.0,65.0,43.0,34.0,34.0,17.0,67.0,54.0,44.0,31.0,23.0,9.0,44.0,47.0,71.0,54.0,54.24920127795527
2020-11-09,29.0,55.0,42.0,27.0,45.0,63.0,43.0,47.0,45.0,54.0,48.0,34.0,36.0,51.0,30.0,32.0,28.0,47.0,43.0,30.0,52.97124600638978
2020-11-10,33.0,51.0,34.0,22.0,64.0,32.0,35.0,43.0,36.0,51.0,57.0,45.0,32.0,48.0,64.0,33.0,37.0,40.0,39.0,35.0,53.09904153354633
2020-11-11,56.0,24.0,31.0,18.0,71.0,19.0,85.0,32.0,32.0,49.0,37.0,46.0,29.0,53.0,18.0,38.0,38.0,33.0,40.0,56.0,51.43769968051118
2020-11-12,84.0,55.0,52.0,49.0,55.0,46.0,66.0,39.0,58.0,48.0,44.0,35.0,32.0,63.0,30.0,53.0,61.0,36.0,65.0,75.0,66.8370607028754
2020-11-13,47.0,28.0,35.0,41.0,61.0,56.0,27.0,48.0,46.0,60.0,35.0,40.0,41.0,48.0,39.0,29.0,37.0,40.0,44.0,40.0,53.801916932907346
2020-11-14,37.0,52.0,38.0,39.0,46.0,40.0,44.0,22.0,40.0,40.0,54.0,22.0,36.0,32.0,38.0,27.0,32.0,13.0,33.0,27.0,45.49520766773163
2020-11-15,51.0,41.0,52.0,35.0,65.0,46.0,43.0,26.0,45.0,56.0,44.0,39.0,23.0,52.0,19.0,40.0,49.0,44.0,43.0,44.0,54.760383386581466
2020-11-16,50.0,79.0,47.0,35.0,60.0,27.0,30.0,20.0,18.0,43.0,31.0,30.0,32.0,33.0,17.0,60.0,36.0,40.0,39.0,50.0,49.64856230031949
2020-11-17,37.0,59.0,50.0,57.0,28.0,59.0,30.0,50.0,49.0,39.0,56.0,39.0,56.0,61.0,46.0,28.0,49.0,55.0,55.0,29.0,59.552715654952074
2020-11-18,34.0,19.0,52.0,32.0,28.0,32.0,48.0,28.0,27.0,36.0,26.0,30.0,41.0,24.0,35.0,25.0,33.0,48.0,39.0,35.0,42.93929712460064
2020-11-19,72.0,93.0,73.0,72.0,46.0,79.0,39.0,59.0,63.0,20.0,71.0,85.0,45.0,43.0,30.0,69.0,40.0,60.0,91.0,90.0,79.2332268370607
2020-11-20,39.0,58.0,44.0,46.0,63.0,43.0,23.0,40.0,23.0,29.0,55.0,66.0,38.0,35.0,49.0,42.0,25.0,17.0,45.0,52.0,53.1629392971246
2020-11-21,47.0,41.0,33.0,34.0,26.0,41.0,44.0,52.0,35.0,57.0,39.0,55.0,41.0,53.0,76.0,63.0,32.0,31.0,53.0,56.0,58.08306709265176
2020-11-22,37.0,47.0,24.0,20.0,58.0,10.0,34.0,31.0,35.0,31.0,20.0,17.0,27.0,53.0,33.0,9.0,18.0,27.0,34.0,39.0,38.594249201277954
2020-11-23,51.0,70.0,65.0,44.0,71.0,65.0,75.0,43.0,54.0,48.0,62.0,65.0,57.0,62.0,56.0,58.0,62.0,60.0,66.0,45.0,75.33546325878594
2020-11-24,20.0,23.0,21.0,26.0,37.0,9.0,43.0,15.0,22.0,43.0,13.0,24.0,40.0,19.0,21.0,28.0,36.0,39.0,17.0,34.0,33.86581469648562
2020-11-25,36.0,27.0,42.0,43.0,45.0,53.0,33.0,15.0,52.0,19.0,38.0,62.0,35.0,41.0,58.0,51.0,24.0,31.0,42.0,63.0,51.757188498402556
2020-11-26,37.0,42.0,59.0,52.0,41.0,63.0,57.0,39.0,45.0,51.0,64.0,69.0,61.0,66.0,42.0,44.0,37.0,48.0,39.0,45.0,63.96166134185304
2020-11-27,53.0,69.0,46.0,57.0,41.0,41.0,39.0,65.0,53.0,67.0,43.0,54.0,32.0,52.0,50.0,40.0,56.0,47.0,65.0,64.0,66.0702875399361
2020-11-28,22.0,50.0,46.0,47.0,35.0,35.0,47.0,46.0,38.0,30.0,52.0,69.0,70.0,41.0,46.0,39.0,61.0,39.0,32.0,59.0,57.763578274760384
2020-11-29,46.0,55.0,47.0,58.0,50.0,75.0,33.0,38.0,59.0,39.0,53.0,54.0,36.0,51.0,47.0,54.0,36.0,35.0,52.0,60.0,62.49201277955272
2020-11-30,53.0,64.0,83.0,56.0,36.0,36.0,47.0,61.0,52.0,38.0,55.0,67.0,47.0,28.0,50.0,39.0,40.0,50.0,46.0,72.0,65.17571884984025
2020-12-01,36.0,36.0,33.0,17.0,49.0,40.0,55.0,38.0,39.0,34.0,34.0,48.0,43.0,33.0,46.0,39.0,32.0,46.0,21.0,63.0,49.968051118210866
2020-12-02,28.0,27.0,41.0,47.0,14.0,45.0,34.0,57.0,35.0,42.0,55.0,57.0,39.0,45.0,37.0,51.0,35.0,15.0,42.0,62.0,51.629392971246006
2020-12-03,48.0,54.0,20.0,60.0,18.0,44.0,25.0,38.0,39.0,19.0,55.0,52.0,31.0,27.0,57.0,58.0,20.0,61.0,38.0,48.0,51.884984025559106
2020-12-04,53.0,36.0,25.0,22.0,50.0,27.0,29.0,19.0,9.0,23.0,34.0,33.0,8.0,64.0,45.0,35.0,44.0,12.0,33.0,29.0,40.2555910543131
2020-12-05,31.0,25.0,27.0,19.0,34.0,34.0,37.0,29.0,43.0,8.0,38.0,32.0,13.0,40.0,37.0,30.0,47.0,21.0,37.0,26.0,38.849840255591054
2020-12-06,100.0,71.0,64.0,53.0,49.0,89.0,38.0,46.0,72.0,43.0,76.0,74.0,57.0,72.0,46.0,48.0,53.0,52.0,66.0,59.0,78.46645367412141
2020-12-07,56.0,31.0,45.0,39.0,49.0,49.0,46.0,49.0,60.0,54.0,64.0,53.0,20.0,50.0,54.0,27.0,28.0,35.0,54.0,34.0,57.31629392971246
2020-12-08,33.0,27.0,33.0,39.0,36.0,49.0,38.0,42.0,30.0,23.0,47.0,29.0,28.0,32.0,25.0,31.0,39.0,42.0,46.0,39.0,45.239616613418534
2020-12-09,44.0,49.0,58.0,38.0,40.0,35.0,25.0,45.0,52.0,42.0,47.0,71.0,63.0,46.0,33.0,35.0,4.0,39.0,50.0,34.0,54.31309904153355
2020-12-10,37.0,50.0,42.0,43.0,41.0,58.0,34.0,42.0,39.0,23.0,43.0,53.0,20.0,37.0,37.0,43.0,48.0,47.0,42.0,44.0,52.587859424920126
2020-12-11,39.0,38.0,39.0,59.0,62.0,37.0,54.0,52.0,41.0,40.0,41.0,56.0,45.0,34.0,56.0,33.0,46.0,41.0,53.0,30.0,57.25239616613418
2020-12-12,65.0,36.0,32.0,34.0,72.0,35.0,67.0,38.0,39.0,53.0,34.0,32.0,54.0,53.0,51.0,22.0,67.0,44.0,48.0,49.0,59.105431309904155
2020-12-13,51.0,52.0,66.0,59.0,46.0,61.0,29.0,44.0,45.0,48.0,44.0,49.0,68.0,57.0,43.0,54.0,36.0,67.0,48.0,55.0,65.3035143769968
2020-12-14,25.0,32.0,37.0,40.0,41.0,36.0,30.0,35.0,57.0,42.0,39.0,29.0,36.0,46.0,42.0,20.0,40.0,23.0,30.0,39.0,45.94249201277956
2020-12-15,30.0,52.0,57.0,27.0,42.0,47.0,31.0,40.0,32.0,51.0,40.0,35.0,33.0,43.0,57.0,37.0,49.0,36.0,35.0,46.0,52.3961661341853
2020-12-16,60.0,71.0,57.0,55.0,52.0,70.0,63.0,40.0,51.0,40.0,54.0,56.0,58.0,43.0,70.0,71.0,62.0,45.0,72.0,86.0,75.14376996805112
2020-12-17,49.0,69.0,18.0,60.0,63.0,68.0,51.0,62.0,62.0,67.0,65.0,79.0,60.0,80.0,41.0,68.0,56.0,55.0,55.0,90.0,77.82747603833866
2020-12-18,51.0,47.0,57.0,45.0,31.0,56.0,30.0,53.0,66.0,36.0,69.0,84.0,23.0,54.0,53.0,50.0,65.0,45.0,49.0,67.0,65.87859424920129
2020-12-19,66.0,73.0,47.0,49.0,51.0,28.0,74.0,43.0,54.0,38.0,43.0,90.0,44.0,52.0,57.0,64.0,54.0,44.0,48.0,66.0,69.32907348242811
2020-12-20,47.0,70.0,49.0,95.0,64.0,92.0,71.0,44.0,39.0,45.0,72.0,82.0,61.0,66.0,64.0,67.0,72.0,60.0,66.0,56.0,81.91693290734823
2020-12-21,19.0,74.0,57.0,59.0,77.0,72.0,73.0,30.0,30.0,57.0,35.0,83.0,64.0,58.0,48.0,22.0,50.0,40.0,63.0,73.0,69.26517571884985
2020-12-22,33.0,27.0,29.0,30.0,58.0,52.0,44.0,27.0,46.0,22.0,30.0,45.0,28.0,37.0,29.0,18.0,37.0,45.0,39.0,29.0,45.04792332268371
2020-12-23,100.0,83.0,76.0,74.0,28.0,93.0,37.0,79.0,69.0,28.0,100.0,89.0,82.0,29.0,61.0,58.0,40.0,77.0,77.0,77.0,86.70926517571884
2020-12-24,64.0,65.0,72.0,69.0,85.0,45.0,37.0,44.0,81.0,61.0,62.0,77.0,52.0,40.0,60.0,63.0,28.0,62.0,73.0,35.0,75.07987220447285
2020-12-25,39.0,85.0,32.0,54.0,92.0,84.0,73.0,36.0,48.0,67.0,75.0,91.0,62.0,65.0,46.0,61.0,68.0,30.0,13.0,61.0,75.52715654952077
2020-12-26,67.0,60.0,87.0,77.0,87.0,100.0,70.0,56.0,72.0,80.0,83.0,80.0,41.0,89.0,87.0,58.0,82.0,81.0,76.0,87.0,97.12460063897764
2020-12-27,51.0,94.0,46.0,48.0,81.0,68.0,76.0,37.0,36.0,37.0,41.0,60.0,27.0,63.0,69.0,43.0,33.0,38.0,64.0,87.0,70.22364217252397
2020-12-28,56.0,45.0,36.0,49.0,34.0,50.0,53.0,33.0,22.0,38.0,26.0,42.0,30.0,58.0,31.0,25.0,54.0,44.0,26.0,36.0,50.35143769968051
2020-12-29,35.0,28.0,41.0,43.0,39.0,39.0,43.0,33.0,37.0,29.0,48.0,54.0,40.0,35.0,31.0,49.0,40.0,24.0,32.0,30.0,47.92332268370607
2020-12-30,36.0,47.0,43.0,67.0,87.0,46.0,60.0,39.0,45.0,35.0,27.0,81.0,25.0,60.0,48.0,46.0,51.0,40.0,38.0,44.0,61.66134185303515
2020-12-31,45.0,51.0,52.0,24.0,37.0,44.0,59.0,48.0,30.0,48.0,42.0,54.0,44.0,39.0,47.0,44.0,60.0,27.0,52.0,61.0,58.019169329073485
2021-01-01,66.0,81.0,49.0,64.0,80.0,80.0,63.0,56.0,32.0,74.0,51.0,71.0,23.0,68.0,50.0,64.0,59.0,46.0,50.0,43.0,74.76038338658147
2021-01-02,39.0,50.0,46.0,54.0,56.0,43.0,52.0,53.0,42.0,52.0,70.0,66.0,27.0,25.0,52.0,64.0,54.0,37.0,64.0,54.0,63.89776357827476
2021-01-03,79.0,100.0,60.0,62.0,17.0,87.0,49.0,58.0,74.0,39.0,94.0,69.0,57.0,36.0,75.0,71.0,46.0,50.0,77.0,69.0,81.08626198083067
2021-01-04,61.0,53.0,27.0,32.0,38.0,33.0,36.0,37.0,51.0,37.0,59.0,46.0,46.0,54.0,40.0,38.0,50.0,21.0,54.0,46.0,54.88817891373802
2021-01-05,70.0,49.0,72.0,47.0,44.0,58.0,37.0,58.0,57.0,25.0,65.0,62.0,34.0,30.0,63.0,38.0,34.0,72.0,72.0,52.0,66.38977635782747
2021-01-06,13.0,48.0,18.0,28.0,43.0,38.0,27.0,28.0,23.0,29.0,32.0,36.0,21.0,34.0,44.0,21.0,34.0,33.0,36.0,47.0,40.447284345047926
2021-01-07,52.0,43.0,39.0,64.0,81.0,57.0,63.0,68.0,65.0,53.0,50.0,61.0,59.0,69.0,40.0,42.0,42.0,38.0,44.0,46.0,68.75399361022365
2021-01-08,45.0,69.0,27.0,71.0,40.0,69.0,56.0,38.0,58.0,30.0,42.0,80.0,48.0,61.0,73.0,52.0,44.0,47.0,55.0,48.0,67.28434504792332
2021-01-09,37.0,64.0,32.0,61.0,69.0,46.0,49.0,44.0,45.0,34.0,50.0,56.0,51.0,59.0,27.0,30.0,35.0,55.0,44.0,50.0,59.936102236421725
2021-01-10,57.0,58.0,58.0,60.0,45.0,80.0,27.0,49.0,67.0,39.0,66.0,80.0,45.0,47.0,63.0,60.0,50.0,29.0,76.0,62.0,71.43769968051119
2021-01-11,30.0,43.0,17.0,27.0,43.0,38.0,50.0,28.0,41.0,32.0,37.0,20.0,17.0,40.0,31.0,21.0,67.0,29.0,27.0,25.0,42.364217252396166
2021-01-12,52.0,58.0,71.0,60.0,48.0,81.0,27.0,69.0,60.0,37.0,55.0,51.0,84.0,49.0,75.0,75.0,25.0,61.0,76.0,51.0,74.4408945686901
2021-01-13,50.0,61.0,30.0,58.0,51.0,74.0,27.0,47.0,41.0,44.0,44.0,45.0,62.0,53.0,47.0,49.0,37.0,52.0,48.0,55.0,62.30031948881789
2021-01-14,30.0,47.0,57.0,73.0,43.0,61.0,31.0,48.0,65.0,32.0,50.0,86.0,42.0,44.0,69.0,54.0,46.0,58.0,45.0,72.0,67.28434504792332
2021-01-15,36.0,50.0,47.0,39.0,40.0,25.0,66.0,38.0,54.0,34.0,29.0,37.0,35.0,56.0,37.0,30.0,53.0,34.0,23.0,54.0,52.20447284345048
2021-01-16,55.0,57.0,41.0,86.0,61.0,72.0,37.0,43.0,49.0,38.0,54.0,42.0,49.0,35.0,41.0,64.0,44.0,53.0,42.0,78.0,66.51757188498402
2021-01-17,74.0,56.0,46.0,42.0,100.0,49.0,100.0,42.0,58.0,61.0,41.0,52.0,34.0,73.0,35.0,24.0,59.0,33.0,46.0,65.0,69.64856230031948
