,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-02-11,27.0,0.0,18.0,20.0,6.0,24.0,25.0,17.0,9.0,8.0,15.0,20.0,6.0,23.0,7.0,24.0,38.0,18.0,0.0,34.0,19.60670908039329
2020-02-12,14.0,35.0,37.0,28.0,0.0,25.0,39.0,45.0,45.0,25.0,15.0,36.0,19.0,24.0,35.0,25.0,20.0,6.0,20.0,7.0,28.91844997108155
2020-02-13,29.0,22.0,28.0,22.0,25.0,17.0,20.0,18.0,28.0,34.0,31.0,14.0,19.0,36.0,21.0,34.0,34.0,0.0,27.0,49.0,29.381145170618854
2020-02-14,15.0,36.0,28.0,30.0,46.0,34.0,14.0,9.0,47.0,34.0,40.0,22.0,13.0,31.0,29.0,44.0,35.0,13.0,41.0,36.0,34.528629265471366
2020-02-15,16.0,24.0,52.0,8.0,22.0,57.0,23.0,52.0,52.0,0.0,44.0,41.0,14.0,7.0,32.0,49.0,23.0,36.0,23.0,25.0,34.70213996529786
2020-02-16,24.0,24.0,31.0,24.0,28.0,46.0,44.0,20.0,30.0,28.0,78.0,39.0,35.0,20.0,39.0,56.0,22.0,56.0,29.0,16.0,39.84962406015038
2020-02-17,14.0,20.0,26.0,41.0,41.0,8.0,31.0,52.0,44.0,24.0,37.0,27.0,18.0,17.0,34.0,24.0,19.0,24.0,6.0,7.0,29.72816657027183
2020-02-18,7.0,20.0,0.0,13.0,12.0,8.0,19.0,9.0,9.0,24.0,15.0,20.0,6.0,18.0,20.0,16.0,32.0,6.0,6.0,27.0,16.59919028340081
2020-02-19,14.0,7.0,9.0,7.0,12.0,0.0,0.0,9.0,9.0,8.0,7.0,7.0,12.0,24.0,0.0,8.0,26.0,6.0,6.0,28.0,11.509543088490455
2020-02-20,22.0,29.0,19.0,14.0,6.0,8.0,13.0,9.0,18.0,0.0,31.0,15.0,25.0,37.0,14.0,34.0,48.0,25.0,27.0,44.0,25.332562174667437
2020-02-21,0.0,29.0,37.0,14.0,0.0,0.0,7.0,9.0,28.0,41.0,8.0,7.0,19.0,0.0,0.0,17.0,7.0,19.0,13.0,7.0,15.153267784846731
2020-02-22,15.0,39.0,51.0,31.0,21.0,36.0,22.0,20.0,40.0,45.0,34.0,23.0,27.0,13.0,39.0,18.0,22.0,27.0,51.0,24.0,34.58646616541353
2020-02-23,31.0,23.0,49.0,22.0,27.0,52.0,28.0,29.0,19.0,44.0,33.0,15.0,39.0,20.0,23.0,71.0,7.0,26.0,36.0,30.0,36.090225563909776
2020-02-24,20.0,53.0,52.0,20.0,30.0,23.0,18.0,59.0,35.0,40.0,29.0,13.0,23.0,23.0,27.0,24.0,25.0,12.0,19.0,20.0,32.67784846732215
2020-02-25,26.0,13.0,33.0,19.0,11.0,38.0,24.0,25.0,17.0,23.0,35.0,19.0,11.0,39.0,19.0,8.0,18.0,35.0,24.0,13.0,26.026604973973395
2020-02-26,18.0,49.0,32.0,49.0,49.0,28.0,34.0,31.0,56.0,51.0,46.0,24.0,38.0,21.0,48.0,22.0,12.0,38.0,46.0,12.0,40.717177559282824
2020-02-27,13.0,19.0,8.0,12.0,11.0,22.0,12.0,16.0,16.0,29.0,7.0,12.0,11.0,5.0,0.0,22.0,18.0,16.0,18.0,6.0,15.789473684210526
2020-02-28,14.0,7.0,9.0,13.0,18.0,23.0,12.0,34.0,9.0,8.0,22.0,7.0,23.0,23.0,33.0,23.0,19.0,12.0,31.0,33.0,21.573163678426834
2020-02-29,28.0,28.0,18.0,42.0,25.0,32.0,13.0,36.0,45.0,24.0,23.0,35.0,12.0,12.0,21.0,16.0,20.0,31.0,20.0,7.0,28.224407171775592
2020-03-01,28.0,27.0,45.0,27.0,24.0,24.0,25.0,61.0,26.0,40.0,15.0,27.0,36.0,23.0,34.0,33.0,20.0,25.0,25.0,21.0,33.89242336610758
2020-03-02,12.0,24.0,47.0,18.0,22.0,58.0,28.0,24.0,16.0,22.0,20.0,18.0,11.0,16.0,18.0,36.0,23.0,16.0,29.0,25.0,27.935222672064775
2020-03-03,37.0,6.0,16.0,13.0,22.0,22.0,6.0,24.0,16.0,15.0,34.0,0.0,6.0,48.0,6.0,8.0,30.0,6.0,18.0,37.0,21.399652978600347
2020-03-04,37.0,43.0,32.0,63.0,17.0,21.0,52.0,48.0,47.0,29.0,41.0,56.0,22.0,16.0,38.0,36.0,41.0,22.0,17.0,18.0,40.25448235974551
2020-03-05,38.0,32.0,42.0,26.0,23.0,30.0,30.0,8.0,33.0,30.0,28.0,51.0,11.0,16.0,32.0,8.0,18.0,40.0,30.0,32.0,32.27299016772701
2020-03-06,7.0,19.0,34.0,25.0,17.0,7.0,6.0,16.0,0.0,7.0,21.0,19.0,6.0,17.0,6.0,7.0,6.0,23.0,12.0,19.0,15.84731058415269
2020-03-07,29.0,7.0,47.0,37.0,32.0,51.0,41.0,55.0,57.0,51.0,64.0,44.0,32.0,25.0,51.0,69.0,21.0,26.0,34.0,51.0,47.657605552342396
2020-03-08,36.0,14.0,38.0,58.0,32.0,17.0,20.0,27.0,46.0,25.0,39.0,14.0,38.0,25.0,43.0,34.0,62.0,26.0,20.0,29.0,37.18912666281087
2020-03-09,19.0,13.0,41.0,6.0,6.0,29.0,46.0,40.0,8.0,37.0,7.0,6.0,22.0,5.0,12.0,15.0,30.0,11.0,17.0,25.0,22.845575477154423
2020-03-10,33.0,33.0,26.0,20.0,18.0,8.0,18.0,8.0,25.0,15.0,50.0,33.0,6.0,17.0,26.0,8.0,32.0,12.0,12.0,20.0,24.291497975708502
2020-03-11,26.0,26.0,51.0,40.0,23.0,31.0,0.0,33.0,51.0,54.0,29.0,33.0,29.0,22.0,51.0,23.0,18.0,12.0,18.0,39.0,35.22267206477733
2020-03-12,38.0,32.0,33.0,19.0,28.0,7.0,24.0,16.0,33.0,37.0,28.0,38.0,11.0,48.0,38.0,30.0,24.0,6.0,6.0,39.0,30.942741469057257
2020-03-13,42.0,34.0,45.0,49.0,43.0,24.0,19.0,18.0,71.0,16.0,52.0,21.0,36.0,30.0,27.0,41.0,65.0,25.0,51.0,34.0,42.97281665702718
2020-03-14,43.0,58.0,66.0,73.0,45.0,93.0,94.0,65.0,76.0,86.0,88.0,89.0,58.0,49.0,65.0,86.0,68.0,46.0,82.0,80.0,81.55002891844997
2020-03-15,72.0,71.0,100.0,58.0,51.0,90.0,66.0,98.0,59.0,53.0,56.0,45.0,46.0,94.0,70.0,83.0,55.0,70.0,42.0,97.0,79.58357432041642
2020-03-16,57.0,62.0,44.0,63.0,30.0,52.0,48.0,50.0,59.0,53.0,92.0,68.0,50.0,58.0,51.0,61.0,64.0,60.0,53.0,51.0,65.12434933487565
2020-03-17,71.0,70.0,68.0,58.0,41.0,87.0,59.0,81.0,83.0,81.0,88.0,70.0,36.0,90.0,69.0,49.0,65.0,68.0,66.0,65.0,78.94736842105263
2020-03-18,38.0,100.0,73.0,62.0,83.0,73.0,100.0,63.0,81.0,80.0,81.0,100.0,100.0,27.0,100.0,74.0,47.0,85.0,65.0,75.0,87.16020821283978
2020-03-19,45.0,57.0,91.0,52.0,51.0,59.0,41.0,57.0,99.0,75.0,62.0,64.0,51.0,22.0,38.0,75.0,61.0,45.0,54.0,51.0,66.51243493348757
2020-03-20,43.0,62.0,55.0,62.0,65.0,100.0,58.0,78.0,79.0,93.0,54.0,55.0,27.0,21.0,43.0,43.0,41.0,49.0,58.0,37.0,64.95083863504917
2020-03-21,49.0,99.0,92.0,100.0,100.0,83.0,80.0,100.0,100.0,100.0,100.0,78.0,75.0,48.0,84.0,100.0,41.0,100.0,100.0,100.0,100.0
2020-03-22,48.0,61.0,63.0,55.0,68.0,71.0,58.0,79.0,54.0,41.0,46.0,28.0,42.0,23.0,41.0,82.0,32.0,55.0,64.0,47.0,61.19144013880856
2020-03-23,39.0,87.0,71.0,55.0,58.0,57.0,36.0,57.0,92.0,58.0,60.0,38.0,43.0,52.0,48.0,91.0,42.0,68.0,46.0,28.0,65.12434933487565
2020-03-24,37.0,36.0,56.0,54.0,21.0,43.0,67.0,85.0,31.0,35.0,39.0,61.0,43.0,26.0,36.0,43.0,51.0,38.0,29.0,42.0,50.49161364950839
2020-03-25,24.0,0.0,31.0,6.0,21.0,27.0,5.0,30.0,30.0,28.0,6.0,12.0,5.0,25.0,12.0,7.0,22.0,5.0,11.0,30.0,19.491035280508967
2020-03-26,42.0,42.0,39.0,24.0,42.0,55.0,27.0,38.0,39.0,49.0,52.0,18.0,26.0,30.0,35.0,21.0,40.0,32.0,11.0,49.0,41.12203585887796
2020-03-27,100.0,87.0,69.0,88.0,57.0,81.0,60.0,75.0,67.0,82.0,96.0,70.0,77.0,100.0,75.0,98.0,100.0,58.0,44.0,76.0,90.22556390977444
2020-03-28,62.0,27.0,36.0,55.0,12.0,56.0,50.0,61.0,44.0,48.0,23.0,55.0,30.0,46.0,27.0,56.0,39.0,24.0,26.0,62.0,48.52515905147484
2020-03-29,60.0,26.0,43.0,20.0,42.0,38.0,43.0,68.0,43.0,15.0,36.0,46.0,23.0,34.0,52.0,31.0,82.0,30.0,31.0,68.0,48.06246385193754
2020-03-30,35.0,34.0,22.0,34.0,15.0,33.0,5.0,44.0,36.0,20.0,12.0,40.0,20.0,10.0,17.0,40.0,49.0,35.0,27.0,11.0,31.17408906882591
2020-03-31,59.0,12.0,23.0,6.0,16.0,14.0,5.0,30.0,15.0,14.0,51.0,35.0,5.0,40.0,12.0,49.0,45.0,21.0,27.0,29.0,29.381145170618854
2020-04-01,24.0,29.0,38.0,23.0,16.0,27.0,22.0,37.0,45.0,21.0,25.0,12.0,31.0,50.0,40.0,14.0,33.0,16.0,22.0,46.0,33.02486986697513
2020-04-02,41.0,12.0,15.0,24.0,11.0,34.0,11.0,15.0,45.0,14.0,26.0,29.0,26.0,35.0,24.0,14.0,34.0,26.0,11.0,24.0,27.24117987275882
2020-04-03,43.0,43.0,40.0,18.0,33.0,29.0,23.0,39.0,55.0,29.0,27.0,37.0,38.0,26.0,12.0,29.0,35.0,11.0,40.0,37.0,37.24696356275304
2020-04-04,7.0,28.0,18.0,21.0,19.0,8.0,20.0,9.0,27.0,16.0,38.0,14.0,18.0,6.0,14.0,8.0,7.0,25.0,13.0,7.0,18.68131868131868
2020-04-05,34.0,7.0,36.0,35.0,25.0,24.0,32.0,35.0,36.0,32.0,23.0,42.0,19.0,6.0,21.0,41.0,19.0,19.0,6.0,20.0,29.612492770387504
2020-04-06,23.0,45.0,52.0,17.0,20.0,0.0,27.0,22.0,15.0,34.0,38.0,29.0,15.0,24.0,34.0,34.0,27.0,15.0,11.0,6.0,28.224407171775592
2020-04-07,0.0,12.0,8.0,0.0,11.0,14.0,5.0,22.0,23.0,0.0,19.0,12.0,0.0,5.0,12.0,7.0,11.0,16.0,11.0,18.0,11.914401388085599
2020-04-08,12.0,12.0,23.0,6.0,27.0,28.0,11.0,15.0,15.0,28.0,13.0,18.0,5.0,0.0,24.0,21.0,6.0,21.0,17.0,12.0,18.16078658183921
2020-04-09,38.0,12.0,41.0,13.0,22.0,29.0,23.0,24.0,8.0,15.0,20.0,25.0,17.0,22.0,25.0,15.0,24.0,22.0,12.0,25.0,24.98554077501446
2020-04-10,6.0,6.0,8.0,6.0,6.0,0.0,17.0,16.0,16.0,7.0,14.0,13.0,17.0,16.0,12.0,0.0,12.0,11.0,6.0,0.0,10.931174089068824
2020-04-11,27.0,7.0,9.0,7.0,0.0,8.0,6.0,0.0,8.0,8.0,22.0,7.0,6.0,0.0,0.0,0.0,13.0,12.0,6.0,20.0,9.600925390399075
2020-04-12,47.0,26.0,0.0,13.0,18.0,23.0,12.0,17.0,26.0,23.0,15.0,34.0,6.0,17.0,20.0,24.0,25.0,12.0,6.0,40.0,23.36610757663389
2020-04-13,13.0,25.0,24.0,12.0,11.0,14.0,17.0,8.0,8.0,29.0,20.0,0.0,21.0,11.0,6.0,7.0,12.0,5.0,11.0,6.0,15.037593984962406
2020-04-14,31.0,18.0,8.0,18.0,11.0,21.0,22.0,23.0,0.0,7.0,20.0,18.0,16.0,15.0,18.0,22.0,23.0,5.0,11.0,43.0,20.242914979757085
2020-04-15,6.0,12.0,16.0,30.0,11.0,35.0,11.0,15.0,23.0,28.0,13.0,0.0,11.0,5.0,12.0,14.0,6.0,16.0,11.0,6.0,16.25216888374783
2020-04-16,12.0,18.0,31.0,30.0,16.0,28.0,6.0,16.0,15.0,7.0,13.0,12.0,16.0,10.0,18.0,0.0,6.0,27.0,11.0,0.0,16.888374783111626
2020-04-17,6.0,12.0,16.0,6.0,0.0,0.0,6.0,8.0,0.0,7.0,13.0,12.0,5.0,5.0,6.0,7.0,12.0,5.0,6.0,6.0,7.981492192018507
2020-04-18,0.0,20.0,26.0,26.0,29.0,30.0,6.0,25.0,8.0,23.0,7.0,26.0,29.0,6.0,13.0,23.0,6.0,23.0,19.0,7.0,20.358588779641412
2020-04-19,13.0,25.0,16.0,19.0,22.0,15.0,12.0,24.0,24.0,7.0,7.0,25.0,11.0,11.0,6.0,22.0,12.0,28.0,6.0,0.0,17.640254482359744
