,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-11-08,64.0,65.21739130434783,62.0,100.0,73.0,100.0,81.0,78.0,67.0,89.0,89.0,68.0,59.0,78.0,79.0,71.91011235955057,71.0,59.78260869565217,83.52941176470588,100.0,95.72223822559009
2020-11-09,66.0,75.0,52.0,57.0,44.0,38.0,46.0,46.0,50.0,28.0,44.0,62.0,65.0,41.0,67.0,57.30337078651685,40.0,50.0,51.76470588235294,56.8421052631579,64.51690943778748
2020-11-10,93.0,85.8695652173913,61.0,81.0,64.0,58.0,67.0,44.0,69.0,73.0,60.0,59.0,74.0,68.0,77.0,55.056179775280896,77.0,73.91304347826087,56.470588235294116,76.84210526315789,85.4379591890148
2020-11-11,43.0,52.17391304347826,38.0,43.0,54.0,52.0,36.0,45.0,38.0,42.0,46.0,33.0,41.0,24.0,36.0,56.17977528089887,55.0,23.91304347826087,52.94117647058823,23.157894736842106,51.91452826751792
2020-11-12,50.0,64.1304347826087,33.0,54.0,45.0,55.0,67.0,36.0,44.0,29.0,42.0,55.0,59.0,31.0,48.0,39.325842696629216,57.0,47.82608695652174,51.76470588235294,57.89473684210526,60.10123266280528
2020-11-13,63.0,52.17391304347826,66.0,62.0,49.0,54.0,28.0,58.0,29.0,33.0,69.0,51.0,51.0,45.0,70.0,59.550561797752806,79.0,67.3913043478261,61.1764705882353,85.26315789473684,70.4679883979022
2020-11-14,65.0,42.391304347826086,83.0,77.0,50.0,52.0,57.0,45.0,32.0,69.0,38.0,56.0,57.0,49.0,52.0,51.68539325842696,41.0,47.82608695652174,71.76470588235294,64.21052631578948,68.49701020109289
2020-11-15,60.0,51.08695652173913,76.0,38.0,70.0,46.0,34.0,63.0,44.0,49.0,75.0,60.0,47.0,48.0,61.0,51.68539325842696,76.0,72.82608695652173,56.470588235294116,46.31578947368421,70.02183161223104
2020-11-16,58.0,33.69565217391305,45.0,34.0,41.0,54.0,39.0,53.0,43.0,52.0,60.0,31.0,39.0,57.0,55.0,42.69662921348315,52.0,42.391304347826086,60.0,18.94736842105263,56.665994331360395
2020-11-17,49.0,54.34782608695652,61.0,38.0,52.0,30.0,55.0,29.0,39.0,40.0,53.0,51.0,43.0,47.0,55.0,34.831460674157306,57.0,50.0,72.94117647058823,49.473684210526315,59.76849942926062
2020-11-18,73.0,64.1304347826087,86.0,50.0,41.0,66.0,71.0,51.0,58.0,82.0,46.0,51.0,79.0,52.0,43.0,50.561797752808985,49.0,61.95652173913044,100.0,61.05263157894737,76.88576676401519
2020-11-19,46.0,38.04347826086956,37.0,27.0,52.0,62.0,39.0,43.0,47.0,64.0,45.0,51.0,47.0,65.0,47.0,69.66292134831461,61.0,70.65217391304348,47.05882352941177,65.26315789473684,63.69375748017179
2020-11-20,53.0,61.95652173913044,55.0,48.0,39.0,49.0,48.0,49.0,61.0,34.0,47.0,41.0,41.0,53.0,45.0,44.943820224719104,26.0,47.82608695652174,49.411764705882355,51.578947368421055,58.78062660770977
2020-11-21,83.0,60.869565217391305,32.0,38.0,46.0,86.0,52.0,52.0,41.0,63.0,51.0,44.0,52.0,72.0,87.0,57.30337078651685,63.0,43.47826086956522,62.35294117647059,37.89473684210526,69.92937594029223
2020-11-22,38.0,23.91304347826087,60.0,30.0,33.0,52.0,57.0,60.0,37.0,45.0,30.0,49.0,26.0,46.0,34.0,69.66292134831461,60.0,48.91304347826087,40.0,43.1578947368421,54.918594977030025
2020-11-23,81.0,60.869565217391305,70.0,69.0,52.0,83.0,51.0,58.0,51.0,37.0,57.0,44.0,71.0,66.0,82.0,70.78651685393258,74.0,63.04347826086956,57.64705882352941,57.89473684210526,78.16377079632939
2020-11-24,58.0,41.30434782608695,48.0,41.0,37.0,23.0,39.0,43.0,18.0,44.0,38.0,27.0,54.0,47.0,46.0,46.06741573033708,44.0,30.434782608695652,34.11764705882353,49.473684210526315,50.29879497466273
2020-11-25,44.0,41.30434782608695,43.0,37.0,33.0,41.0,26.0,38.0,32.0,43.0,47.0,15.0,38.0,26.0,67.0,49.438202247191015,32.0,10.869565217391305,54.11764705882353,55.78947368421053,48.128633867387755
2020-11-26,46.0,51.08695652173913,28.0,49.0,30.0,42.0,42.0,28.0,51.0,49.0,41.0,43.0,47.0,24.0,64.0,23.59550561797753,45.0,42.391304347826086,38.8235294117647,49.473684210526315,51.91485038845235
2020-11-27,63.0,54.34782608695652,36.0,42.0,44.0,46.0,35.0,39.0,43.0,52.0,30.0,43.0,39.0,53.0,47.0,34.831460674157306,60.0,54.34782608695652,34.11764705882353,41.05263157894737,55.419499146872646
2020-11-28,59.0,31.52173913043478,35.0,33.0,52.0,41.0,55.0,50.0,55.0,70.0,41.0,63.0,55.0,51.0,23.0,50.561797752808985,31.0,58.69565217391305,60.0,53.68421052631579,60.25812701377694
2020-11-29,55.0,59.78260869565217,71.0,54.0,44.0,46.0,47.0,63.0,59.0,53.0,45.0,80.0,60.0,52.0,65.0,59.550561797752806,44.0,63.04347826086956,61.1764705882353,37.89473684210526,69.65243201992453
2020-11-30,25.0,36.95652173913044,36.0,41.0,33.0,37.0,38.0,45.0,28.0,36.0,62.0,38.0,42.0,40.0,46.0,49.438202247191015,43.0,45.65217391304348,32.94117647058823,41.05263157894737,49.529927499414114
2020-12-01,21.0,29.347826086956523,40.0,19.0,22.0,30.0,15.0,31.0,21.0,28.0,22.0,15.0,23.0,30.0,41.0,19.10112359550562,16.0,34.78260869565217,42.35294117647059,29.473684210526315,32.918182812801746
2020-12-02,36.0,33.69565217391305,20.0,30.0,36.0,34.0,27.0,35.0,45.0,27.0,29.0,34.0,34.0,20.0,38.0,38.20224719101124,59.0,30.434782608695652,34.11764705882353,29.473684210526315,41.68290334661706
2020-12-03,52.0,57.608695652173914,47.0,40.0,43.0,56.0,57.0,24.0,50.0,47.0,47.0,53.0,60.0,45.0,54.0,67.41573033707866,51.0,36.95652173913044,58.8235294117647,51.578947368421055,62.1197612923333
2020-12-04,41.0,23.91304347826087,23.0,40.0,47.0,30.0,30.0,41.0,25.0,43.0,32.0,26.0,27.0,23.0,33.0,37.07865168539326,35.0,41.30434782608695,37.64705882352941,44.21052631578947,42.31939351586162
2020-12-05,71.0,57.608695652173914,95.0,44.0,39.0,66.0,62.0,69.0,50.0,69.0,79.0,66.0,71.0,43.0,63.0,58.42696629213483,69.0,66.30434782608695,45.88235294117647,65.26315789473684,77.74342038630728
2020-12-06,45.0,50.0,61.0,25.0,44.0,33.0,30.0,35.0,35.0,44.0,49.0,63.0,55.0,40.0,32.0,50.561797752808985,31.0,58.69565217391305,55.294117647058826,32.63157894736842,54.08087539893802
2020-12-07,41.0,61.95652173913044,32.0,44.0,61.0,41.0,49.0,38.0,63.0,47.0,15.0,42.0,64.0,49.0,58.0,60.674157303370784,59.0,45.65217391304348,50.588235294117645,48.421052631578945,60.37191192856431
2020-12-08,72.0,53.26086956521739,51.0,81.0,57.0,48.0,64.0,34.0,56.0,51.0,62.0,75.0,53.0,51.0,74.0,86.51685393258427,51.0,71.73913043478261,70.58823529411765,54.73684210526316,75.71232499382779
2020-12-09,57.0,53.26086956521739,43.0,61.0,36.0,37.0,45.0,45.0,38.0,59.0,54.0,49.0,57.0,39.0,41.0,52.80898876404494,55.0,44.56521739130435,54.11764705882353,44.21052631578947,60.04034644222247
2020-12-10,54.0,57.608695652173914,40.0,41.0,47.0,37.0,31.0,32.0,35.0,28.0,41.0,42.0,42.0,36.0,21.0,33.70786516853933,40.0,50.0,47.05882352941177,41.05263157894737,49.55402606007106
2020-12-11,74.0,65.21739130434783,67.0,83.0,46.0,59.0,65.0,41.0,53.0,63.0,70.0,65.0,64.0,53.0,74.0,68.53932584269663,59.0,59.78260869565217,75.29411764705883,78.94736842105263,79.87728524923321
2020-12-12,56.0,89.1304347826087,59.0,55.0,50.0,97.0,100.0,40.0,56.0,72.0,59.0,83.0,52.0,64.0,43.0,69.66292134831461,68.0,73.91304347826087,90.58823529411765,50.526315789473685,82.6174778859085
2020-12-13,60.0,66.30434782608695,63.0,46.0,42.0,51.0,39.0,56.0,52.0,59.0,50.0,56.0,52.0,41.0,71.0,39.325842696629216,45.0,64.1304347826087,51.76470588235294,63.1578947368421,66.43161885716013
2020-12-14,41.0,45.65217391304348,55.0,41.0,36.0,41.0,42.0,39.0,43.0,44.0,37.0,38.0,42.0,39.0,67.0,49.438202247191015,63.0,42.391304347826086,38.8235294117647,55.78947368421053,56.00420190619971
2020-12-15,38.0,45.65217391304348,41.0,51.0,45.0,31.0,59.0,40.0,40.0,25.0,27.0,47.0,47.0,41.0,43.0,47.19101123595506,33.0,34.78260869565217,61.1764705882353,38.94736842105263,52.00063063807034
2020-12-16,64.0,60.869565217391305,46.0,39.0,30.0,35.0,36.0,33.0,33.0,37.0,58.0,56.0,48.0,27.0,48.0,28.089887640449437,42.0,52.17391304347826,65.88235294117646,62.10526315789474,56.0680585466759
2020-12-17,35.0,44.56521739130435,43.0,40.0,32.0,32.0,54.0,31.0,23.0,35.0,24.0,54.0,46.0,40.0,36.0,32.58426966292135,26.0,57.608695652173914,41.1764705882353,32.63157894736842,47.2604731552064
2020-12-18,47.0,47.82608695652174,23.0,39.0,29.0,30.0,57.0,41.0,29.0,50.0,26.0,53.0,35.0,42.0,63.0,34.831460674157306,42.0,30.434782608695652,54.11764705882353,47.36842105263158,51.0566711905194
2020-12-19,75.0,61.95652173913044,59.0,60.0,54.0,51.0,42.0,35.0,53.0,79.0,55.0,52.0,47.0,57.0,62.0,38.20224719101124,34.0,65.21739130434783,67.05882352941177,60.0,68.90498695133549
2020-12-20,53.0,47.82608695652174,41.0,29.0,47.0,59.0,93.0,45.0,46.0,46.0,91.0,59.0,55.0,26.0,65.0,53.93258426966292,78.0,68.47826086956522,92.94117647058823,48.421052631578945,71.21735489951465
2020-12-21,46.0,46.73913043478261,50.0,60.0,50.0,43.0,48.0,32.0,45.0,32.0,68.0,65.0,61.0,53.0,52.0,43.82022471910113,49.0,52.17391304347826,62.35294117647059,37.89473684210526,62.03249860886197
2020-12-22,38.0,38.04347826086956,46.0,48.0,29.0,35.0,35.0,36.0,33.0,32.0,43.0,35.0,27.0,38.0,49.0,39.325842696629216,41.0,39.130434782608695,52.94117647058823,43.1578947368421,48.38246742222919
2020-12-23,56.0,61.95652173913044,63.0,42.0,49.0,60.0,56.0,35.0,93.0,73.0,55.0,42.0,66.0,33.0,52.0,51.68539325842696,54.0,38.04347826086956,77.6470588235294,42.10526315789474,68.46961448847001
