,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-10-03,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77792732166891
2020-10-04,0.0,0.0,23.0,21.0,30.0,17.0,0.0,23.0,16.0,0.0,35.0,36.0,30.0,18.0,31.0,25.0,18.0,0.0,0.0,18.0,22.947510094212653
2020-10-05,18.0,15.0,0.0,19.0,0.0,0.0,12.0,20.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7294751009421265
2020-10-06,0.0,15.0,85.0,0.0,83.0,47.0,12.0,42.0,15.0,32.0,48.0,17.0,28.0,33.0,28.0,0.0,16.0,62.0,0.0,17.0,39.03095558546433
2020-10-07,0.0,15.0,21.0,19.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,23.0,0.0,21.0,19.0,0.0,10.901749663526246
2020-10-08,18.0,31.0,43.0,19.0,28.0,32.0,12.0,21.0,0.0,16.0,16.0,0.0,28.0,17.0,0.0,46.0,33.0,21.0,19.0,0.0,26.917900403768506
2020-10-09,0.0,17.0,0.0,21.0,92.0,17.0,40.0,69.0,17.0,53.0,18.0,19.0,63.0,19.0,16.0,26.0,18.0,23.0,0.0,19.0,36.81022880215343
2020-10-10,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,7.604306864064603
2020-10-11,21.0,0.0,25.0,22.0,32.0,0.0,28.0,24.0,17.0,37.0,37.0,0.0,32.0,0.0,16.0,0.0,38.0,0.0,0.0,19.0,23.4185733512786
2020-10-12,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,5.383580080753702
2020-10-13,0.0,0.0,23.0,20.0,29.0,0.0,13.0,0.0,0.0,17.0,0.0,35.0,58.0,0.0,0.0,24.0,18.0,22.0,40.0,0.0,20.121130551816957
2020-10-14,19.0,16.0,44.0,0.0,29.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,15.0,24.0,70.0,0.0,0.0,0.0,15.746971736204577
2020-10-15,0.0,34.0,23.0,42.0,0.0,0.0,13.0,23.0,16.0,0.0,0.0,0.0,31.0,36.0,15.0,50.0,36.0,0.0,0.0,18.0,22.67833109017497
2020-10-16,20.0,17.0,0.0,21.0,30.0,34.0,13.0,46.0,16.0,17.0,0.0,36.0,61.0,0.0,31.0,25.0,0.0,69.0,21.0,37.0,33.24360699865411
2020-10-17,0.0,0.0,52.0,70.0,100.0,19.0,29.0,25.0,36.0,19.0,39.0,41.0,68.0,20.0,17.0,56.0,40.0,0.0,46.0,0.0,45.5585464333782
2020-10-18,86.0,92.0,76.0,69.0,33.0,94.0,100.0,100.0,72.0,19.0,39.0,40.0,100.0,100.0,100.0,84.0,59.0,100.0,23.0,100.0,100.0
2020-10-19,38.0,67.0,91.0,61.0,89.0,51.0,26.0,22.0,48.0,51.0,34.0,35.0,61.0,54.0,15.0,100.0,53.0,45.0,0.0,54.0,66.95827725437417
2020-10-20,38.0,16.0,45.0,100.0,58.0,82.0,38.0,22.0,46.0,50.0,34.0,87.0,58.0,70.0,29.0,48.0,70.0,43.0,60.0,53.0,70.45760430686407
2020-10-21,56.0,79.0,66.0,39.0,29.0,32.0,12.0,0.0,46.0,33.0,100.0,51.0,58.0,17.0,44.0,96.0,85.0,65.0,79.0,17.0,67.56393001345896
2020-10-22,19.0,33.0,23.0,21.0,30.0,17.0,38.0,23.0,0.0,17.0,17.0,18.0,91.0,18.0,30.0,25.0,53.0,22.0,21.0,18.0,35.93539703903096
2020-10-23,19.0,100.0,91.0,61.0,59.0,100.0,25.0,45.0,32.0,34.0,51.0,53.0,0.0,18.0,0.0,99.0,71.0,67.0,82.0,54.0,71.39973082099597
2020-10-24,100.0,51.0,48.0,43.0,62.0,71.0,67.0,47.0,100.0,0.0,54.0,37.0,0.0,19.0,78.0,52.0,19.0,23.0,87.0,57.0,68.30417227456259
2020-10-25,38.0,33.0,91.0,0.0,30.0,51.0,26.0,45.0,16.0,34.0,17.0,18.0,60.0,18.0,30.0,25.0,70.0,22.0,0.0,54.0,45.62584118438762
2020-10-26,37.0,16.0,87.0,39.0,57.0,16.0,0.0,43.0,46.0,33.0,49.0,34.0,57.0,34.0,29.0,24.0,34.0,21.0,60.0,35.0,50.53835800807536
2020-10-27,55.0,16.0,43.0,39.0,85.0,0.0,25.0,0.0,46.0,16.0,33.0,51.0,57.0,51.0,14.0,0.0,84.0,0.0,60.0,34.0,47.711978465679685
2020-10-28,18.0,76.0,21.0,76.0,82.0,78.0,24.0,41.0,59.0,63.0,32.0,16.0,55.0,33.0,14.0,46.0,16.0,62.0,57.0,33.0,60.699865410497985
2020-10-29,0.0,31.0,64.0,38.0,84.0,32.0,60.0,42.0,30.0,64.0,16.0,34.0,56.0,51.0,29.0,23.0,67.0,42.0,59.0,34.0,57.604306864064604
2020-10-30,18.0,16.0,85.0,19.0,28.0,16.0,24.0,0.0,0.0,0.0,0.0,17.0,28.0,0.0,14.0,23.0,100.0,0.0,19.0,0.0,27.38896366083446
2020-10-31,62.0,53.0,0.0,87.0,63.0,36.0,0.0,0.0,17.0,36.0,18.0,76.0,64.0,19.0,0.0,26.0,37.0,71.0,22.0,38.0,48.78869448183042
2020-11-01,39.0,17.0,46.0,20.0,30.0,17.0,13.0,0.0,32.0,17.0,17.0,36.0,60.0,18.0,0.0,50.0,71.0,44.0,42.0,0.0,38.2907133243607
2020-11-02,72.0,46.0,42.0,38.0,83.0,47.0,24.0,42.0,15.0,64.0,48.0,100.0,55.0,33.0,28.0,69.0,49.0,62.0,38.0,34.0,66.55450874831763
2020-11-03,36.0,0.0,0.0,39.0,56.0,32.0,36.0,85.0,30.0,16.0,16.0,34.0,85.0,0.0,29.0,23.0,17.0,63.0,39.0,34.0,45.08748317631225
2020-11-04,17.0,0.0,100.0,0.0,25.0,0.0,0.0,19.0,0.0,15.0,0.0,15.0,26.0,16.0,0.0,0.0,15.0,19.0,36.0,15.0,21.399730820995963
2020-11-05,17.0,14.0,0.0,18.0,26.0,0.0,0.0,20.0,14.0,15.0,0.0,0.0,0.0,16.0,13.0,0.0,31.0,20.0,0.0,16.0,14.804845222072679
2020-11-06,18.0,15.0,41.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,19.0,0.0,9.353970390309556
2020-11-07,0.0,0.0,0.0,21.0,61.0,17.0,13.0,0.0,16.0,17.0,0.0,36.0,31.0,37.0,30.0,0.0,18.0,46.0,0.0,0.0,23.08209959623149
2020-11-08,0.0,17.0,70.0,21.0,30.0,0.0,13.0,0.0,16.0,35.0,18.0,37.0,31.0,0.0,31.0,26.0,55.0,0.0,21.0,37.0,30.820995962314942
2020-11-09,18.0,31.0,42.0,57.0,82.0,31.0,0.0,62.0,30.0,32.0,16.0,17.0,56.0,16.0,42.0,69.0,33.0,0.0,19.0,33.0,46.16419919246298
2020-11-10,18.0,0.0,0.0,0.0,27.0,16.0,0.0,21.0,15.0,16.0,32.0,0.0,0.0,17.0,0.0,23.0,16.0,0.0,0.0,0.0,13.526244952893677
2020-11-11,18.0,32.0,44.0,0.0,28.0,16.0,12.0,0.0,15.0,16.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,21.0,0.0,35.0,20.524899057873487
2020-11-12,18.0,31.0,21.0,19.0,28.0,16.0,24.0,63.0,0.0,16.0,0.0,34.0,28.0,34.0,14.0,23.0,17.0,21.0,19.0,17.0,29.811574697173622
2020-11-13,0.0,31.0,0.0,0.0,28.0,16.0,12.0,0.0,15.0,0.0,0.0,0.0,28.0,0.0,14.0,24.0,0.0,21.0,0.0,0.0,12.718707940780618
2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.2786002691790042
2020-11-15,56.0,32.0,22.0,80.0,29.0,33.0,12.0,87.0,31.0,100.0,68.0,0.0,29.0,70.0,44.0,49.0,35.0,22.0,100.0,53.0,64.06460296096904
2020-11-16,18.0,15.0,21.0,0.0,27.0,0.0,12.0,21.0,14.0,0.0,16.0,16.0,27.0,0.0,0.0,23.0,32.0,41.0,37.0,16.0,22.611036339165548
2020-11-17,18.0,15.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,21.0,0.0,0.0,6.662180349932705
2020-11-18,0.0,0.0,21.0,0.0,28.0,0.0,12.0,0.0,0.0,16.0,0.0,17.0,28.0,17.0,0.0,23.0,17.0,21.0,19.0,0.0,14.737550471063258
2020-11-19,35.0,30.0,21.0,19.0,54.0,16.0,12.0,21.0,29.0,31.0,0.0,17.0,0.0,16.0,14.0,0.0,0.0,21.0,19.0,0.0,23.88963660834455
2020-11-20,19.0,16.0,0.0,20.0,0.0,16.0,0.0,22.0,16.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,22.0,20.0,0.0,11.305518169582774
2020-11-21,0.0,0.0,23.0,0.0,31.0,0.0,13.0,0.0,0.0,0.0,0.0,19.0,31.0,0.0,0.0,0.0,0.0,23.0,21.0,0.0,10.834454912516826
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,53.0,30.0,42.0,0.0,54.0,31.0,12.0,41.0,15.0,16.0,16.0,33.0,28.0,16.0,27.0,91.0,49.0,0.0,57.0,17.0,42.261103633916555
2020-11-24,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.489905787348587
2020-11-25,0.0,0.0,21.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,17.0,14.0,23.0,0.0,0.0,0.0,16.0,9.757738896366083
2020-11-26,0.0,0.0,0.0,19.0,27.0,0.0,0.0,0.0,15.0,0.0,16.0,0.0,0.0,17.0,14.0,0.0,0.0,0.0,19.0,0.0,8.5464333781965
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0767160161507403
2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.2113055181695829
2020-11-29,0.0,0.0,23.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,21.0,18.0,7.6716016150740245
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0767160161507403
2020-12-01,53.0,0.0,0.0,19.0,27.0,47.0,12.0,21.0,29.0,16.0,48.0,0.0,0.0,16.0,28.0,46.0,0.0,41.0,19.0,17.0,29.542395693135937
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.1440107671601616
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.2786002691790042
2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,0.0,16.0,21.0,19.0,0.0,0.0,12.0,0.0,15.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.806191117092867
2020-12-08,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,14.0,0.0,0.0,21.0,0.0,17.0,6.662180349932705
2020-12-09,18.0,16.0,22.0,19.0,0.0,0.0,12.0,0.0,15.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.748317631224765
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12,20.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.921938088829072
2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.1440107671601616
2020-12-15,0.0,16.0,0.0,0.0,56.0,16.0,0.0,42.0,0.0,0.0,0.0,17.0,29.0,17.0,14.0,24.0,50.0,21.0,19.0,0.0,21.601615074024227
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.1440107671601616
2020-12-17,0.0,16.0,0.0,20.0,0.0,16.0,12.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,15.0,24.0,0.0,0.0,0.0,18.0,9.286675639300135
2020-12-18,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.7590847913862717
