,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-10-15,37.0,100.0,49.0,73.0,0.0,99.0,0.0,44.0,0.0,39.0,0.0,0.0,37.0,54.0,55.0,0.0,0.0,0.0,0.0,39.0,56.44724977457168
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87736699729486
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,37.0,0.0,0.0,39.0,0.0,0.0,53.0,42.0,44.0,0.0,0.0,0.0,23.6248872858431
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22,36.0,49.0,47.0,35.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0,38.0,0.0,52.0,54.0,0.0,0.0,51.0,0.0,37.0,43.733092876465285
2020-10-23,36.0,47.0,46.0,36.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,35.0,0.0,30.387736699729487
2020-10-24,0.0,0.0,0.0,0.0,97.0,96.0,0.0,44.0,38.0,39.0,45.0,38.0,37.0,0.0,55.0,44.0,0.0,0.0,0.0,38.0,51.487826871055
2020-10-25,35.0,46.0,0.0,34.0,44.0,45.0,0.0,41.0,72.0,71.0,0.0,0.0,0.0,100.0,0.0,41.0,83.0,97.0,100.0,36.0,76.19477006311992
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-27,32.0,43.0,42.0,66.0,0.0,85.0,67.0,39.0,33.0,33.0,0.0,34.0,32.0,0.0,0.0,38.0,38.0,47.0,62.0,33.0,65.28403967538323
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-29,65.0,45.0,88.0,34.0,44.0,44.0,66.0,0.0,68.0,0.0,0.0,35.0,33.0,0.0,0.0,38.0,39.0,0.0,64.0,0.0,59.78358881875563
2020-10-30,31.0,41.0,0.0,0.0,0.0,39.0,0.0,37.0,0.0,32.0,38.0,32.0,0.0,0.0,0.0,35.0,0.0,43.0,0.0,0.0,29.576194770063115
2020-10-31,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,48.0,0.0,39.0,40.0,0.0,0.0,0.0,18.394950405770963
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.041478809738503
2020-11-02,66.0,0.0,0.0,64.0,83.0,43.0,66.0,39.0,100.0,68.0,39.0,35.0,66.0,48.0,96.0,76.0,77.0,46.0,31.0,66.0,100.0
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.017132551848512
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-05,0.0,41.0,0.0,0.0,0.0,0.0,63.0,37.0,0.0,0.0,36.0,32.0,0.0,0.0,45.0,0.0,36.0,0.0,29.0,0.0,28.764652840396753
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-07,0.0,42.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,45.0,0.0,36.0,0.0,0.0,0.0,0.0,17.31289449954914
2020-11-08,33.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,40.0,35.0,0.0,48.0,48.0,0.0,39.0,0.0,0.0,0.0,25.788999098286745
2020-11-09,0.0,43.0,0.0,63.0,0.0,42.0,0.0,38.0,0.0,0.0,0.0,0.0,64.0,46.0,47.0,75.0,38.0,90.0,0.0,32.0,52.119026149684395
2020-11-10,31.0,0.0,0.0,0.0,0.0,41.0,32.0,38.0,32.0,0.0,0.0,34.0,31.0,0.0,46.0,36.0,38.0,0.0,0.0,0.0,32.37150586113616
2020-11-11,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.107303877366997
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8854824165915236
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,46.0,0.0,38.0,0.0,0.0,0.0,0.0,10.369702434625788
2020-11-14,0.0,90.0,0.0,100.0,84.0,0.0,34.0,79.0,33.0,0.0,79.0,69.0,33.0,96.0,49.0,39.0,40.0,92.0,32.0,0.0,85.57258791704237
2020-11-15,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,34.0,17.944093778178537
2020-11-16,64.0,86.0,0.0,32.0,0.0,83.0,32.0,77.0,64.0,33.0,0.0,33.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,33.0,52.66005410279531
2020-11-17,0.0,44.0,42.0,65.0,0.0,0.0,0.0,39.0,34.0,0.0,40.0,0.0,32.0,0.0,48.0,78.0,39.0,91.0,31.0,100.0,61.587015329125336
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,0.0,0.0,43.0,0.0,43.0,0.0,0.0,40.0,34.0,70.0,41.0,0.0,33.0,49.0,0.0,0.0,0.0,0.0,0.0,35.0,34.98647430117222
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,0.0,46.0,0.0,0.0,0.0,0.0,35.0,42.0,0.0,0.0,0.0,36.0,0.0,0.0,51.0,41.0,0.0,0.0,0.0,0.0,22.633002705139763
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.065825067628494
2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-25,31.0,42.0,41.0,95.0,42.0,41.0,0.0,38.0,33.0,100.0,77.0,100.0,92.0,46.0,46.0,73.0,37.0,44.0,0.0,0.0,88.18755635707845
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.065825067628494
2020-11-27,33.0,0.0,87.0,33.0,42.0,0.0,0.0,39.0,34.0,34.0,0.0,34.0,33.0,49.0,0.0,39.0,0.0,0.0,32.0,34.0,47.15960324616772
2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,33.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,34.0,35.0,0.0,35.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,33.0,22.452660054102793
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,0.0,0.0,42.0,0.0,0.0,41.0,33.0,0.0,32.0,0.0,0.0,34.0,32.0,0.0,47.0,0.0,0.0,0.0,0.0,33.0,26.510369702434623
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.975653742110009
2020-12-03,0.0,0.0,42.0,0.0,0.0,41.0,0.0,38.0,32.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,33.0,23.895401262398558
2020-12-04,0.0,0.0,0.0,0.0,0.0,42.0,32.0,0.0,33.0,0.0,0.0,0.0,31.0,46.0,0.0,0.0,0.0,0.0,0.0,32.0,19.477006311992785
2020-12-05,0.0,0.0,43.0,33.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,40.0,0.0,0.0,0.0,18.66546438232642
2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,38.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.17312894499549
2020-12-08,0.0,46.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,50.0,40.0,41.0,0.0,0.0,0.0,23.44454463480613
2020-12-09,100.0,45.0,44.0,0.0,44.0,88.0,0.0,39.0,69.0,70.0,41.0,36.0,100.0,0.0,100.0,40.0,40.0,0.0,33.0,70.0,86.47430117222723
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,42.0,0.0,0.0,0.0,8.476104598737601
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2461677186654643
2020-12-13,34.0,0.0,45.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,41.0,41.0,0.0,0.0,35.0,23.80522993688007
2020-12-14,34.0,0.0,44.0,0.0,45.0,44.0,35.0,0.0,34.0,0.0,0.0,35.0,33.0,49.0,0.0,0.0,41.0,0.0,33.0,0.0,38.50315599639315
2020-12-15,0.0,48.0,0.0,35.0,0.0,0.0,73.0,42.0,35.0,37.0,0.0,38.0,0.0,0.0,52.0,42.0,42.0,98.0,68.0,37.0,58.34084761045987
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.0,51.0,48.0,0.0,0.0,0.0,0.0,45.0,39.0,0.0,45.0,0.0,0.0,0.0,55.0,44.0,0.0,0.0,0.0,0.0,29.48602344454464
2020-12-18,0.0,52.0,50.0,39.0,0.0,0.0,0.0,0.0,39.0,40.0,0.0,41.0,0.0,0.0,0.0,44.0,47.0,0.0,0.0,40.0,35.34715960324617
2020-12-19,0.0,0.0,100.0,0.0,100.0,51.0,0.0,46.0,0.0,39.0,45.0,0.0,38.0,55.0,57.0,45.0,92.0,54.0,0.0,0.0,65.10369702434626
2020-12-20,0.0,0.0,50.0,0.0,0.0,50.0,0.0,46.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.59152389540126
2020-12-21,0.0,0.0,0.0,0.0,46.0,47.0,0.0,0.0,37.0,37.0,43.0,0.0,0.0,52.0,0.0,0.0,0.0,100.0,0.0,0.0,32.64201983769161
2020-12-22,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,35.0,0.0,11.99278629395852
