,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-11-05,51.0,42.0,43.0,67.10526315789474,35.0,49.0,68.53932584269663,37.9746835443038,37.0,100.0,79.0,37.0,54.0,91.0,61.0,32.0,35.0,55.0,31.0,62.0,78.64389991435436
2020-11-06,18.0,67.0,31.0,17.105263157894736,18.0,34.0,53.93258426966292,0.0,59.0,42.69662921348315,17.0,57.0,42.0,33.0,16.0,82.0,90.0,57.0,81.0,65.0,64.87742944820864
2020-11-07,55.0,57.0,31.0,53.94736842105263,19.0,71.0,0.0,100.0,0.0,87.64044943820225,17.0,79.0,28.0,16.0,49.0,34.0,0.0,0.0,50.0,44.0,58.310630692110834
2020-11-08,95.0,82.0,64.0,36.8421052631579,95.0,54.0,76.40449438202248,62.0253164556962,21.0,68.53932584269663,69.0,20.0,58.0,50.0,50.0,51.0,75.0,59.0,69.0,23.0,86.8346195253118
2020-11-09,56.0,34.0,31.0,73.6842105263158,19.0,17.0,37.07865168539326,40.50632911392405,60.0,43.82022471910113,34.0,79.0,0.0,66.0,0.0,0.0,37.0,80.0,0.0,0.0,52.15989875594342
2020-11-10,55.0,34.0,31.0,18.42105263157895,19.0,35.0,19.10112359550562,0.0,0.0,66.29213483146067,34.0,20.0,29.0,16.0,33.0,17.0,19.0,20.0,16.0,45.0,38.80665422382167
2020-11-11,54.0,45.0,16.0,35.526315789473685,19.0,35.0,37.07865168539326,40.50632911392405,41.0,65.1685393258427,100.0,0.0,28.0,33.0,16.0,17.0,37.0,96.0,33.0,22.0,56.74102358354378
2020-11-12,74.0,69.0,47.0,36.8421052631579,38.0,89.0,57.30337078651685,60.75949367088607,41.0,66.29213483146067,0.0,0.0,43.0,49.0,16.0,34.0,76.0,40.0,17.0,22.0,64.5431935968902
2020-11-13,19.0,69.0,16.0,18.42105263157895,0.0,0.0,19.10112359550562,0.0,41.0,0.0,0.0,39.0,0.0,34.0,33.0,35.0,19.0,19.0,17.0,23.0,29.57727595655474
2020-11-14,59.0,73.0,0.0,19.736842105263158,20.0,0.0,0.0,21.518987341772153,0.0,23.59550561797753,36.0,21.0,15.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,25.25541339852667
2020-11-15,19.0,59.0,16.0,19.736842105263158,40.0,56.0,19.10112359550562,21.518987341772153,63.0,44.943820224719104,36.0,21.0,0.0,35.0,17.0,18.0,39.0,41.0,35.0,47.0,47.68203285237518
2020-11-16,37.0,35.0,31.0,73.6842105263158,18.0,35.0,37.07865168539326,82.27848101265823,20.0,21.348314606741575,68.0,0.0,28.0,0.0,0.0,17.0,56.0,39.0,17.0,22.0,46.95195164229895
2020-11-17,56.0,57.0,47.0,36.8421052631579,76.0,35.0,0.0,82.27848101265823,100.0,43.82022471910113,17.0,19.0,14.0,16.0,33.0,51.0,37.0,59.0,33.0,67.0,64.81896575872277
2020-11-18,37.0,46.0,47.0,36.8421052631579,18.0,35.0,55.056179775280896,20.253164556962027,21.0,22.471910112359552,52.0,39.0,43.0,34.0,33.0,51.0,0.0,39.0,51.0,45.0,53.451499372380376
2020-11-19,19.0,23.0,16.0,18.42105263157895,19.0,0.0,19.10112359550562,0.0,41.0,22.471910112359552,0.0,0.0,15.0,17.0,0.0,0.0,0.0,0.0,17.0,22.0,18.34161906675575
2020-11-20,20.0,24.0,49.0,56.578947368421055,60.0,18.0,39.325842696629216,21.518987341772153,42.0,68.53932584269663,18.0,41.0,15.0,35.0,52.0,35.0,20.0,41.0,17.0,0.0,49.57239373531722
2020-11-21,39.0,72.0,49.0,0.0,78.0,74.0,58.42696629213483,21.518987341772153,43.0,44.943820224719104,35.0,41.0,45.0,17.0,35.0,18.0,58.0,20.0,35.0,46.0,61.13206270593943
2020-11-22,19.0,36.0,16.0,0.0,0.0,18.0,19.10112359550562,43.037974683544306,21.0,22.471910112359552,18.0,20.0,15.0,17.0,0.0,0.0,0.0,61.0,0.0,23.0,25.679687467259786
2020-11-23,57.0,46.0,16.0,56.578947368421055,38.0,36.0,76.40449438202248,0.0,62.0,22.471910112359552,52.0,100.0,14.0,34.0,33.0,0.0,95.0,40.0,34.0,46.0,63.23628517112699
2020-11-24,54.0,22.0,31.0,35.526315789473685,37.0,70.0,17.97752808988764,60.75949367088607,20.0,21.348314606741575,0.0,38.0,14.0,0.0,32.0,17.0,0.0,58.0,33.0,66.0,46.2316756793478
2020-11-25,36.0,66.0,15.0,18.42105263157895,37.0,69.0,0.0,20.253164556962027,20.0,21.348314606741575,33.0,38.0,14.0,48.0,0.0,33.0,0.0,0.0,33.0,44.0,40.22158689504625
2020-11-26,38.0,23.0,16.0,38.1578947368421,19.0,37.0,19.10112359550562,20.253164556962027,21.0,22.471910112359552,0.0,0.0,29.0,0.0,35.0,35.0,19.0,41.0,0.0,23.0,32.11583965934073
2020-11-27,37.0,0.0,15.0,36.8421052631579,19.0,0.0,0.0,20.253164556962027,40.0,43.82022471910113,17.0,20.0,15.0,17.0,17.0,17.0,19.0,20.0,34.0,22.0,30.19555187406936
2020-11-28,0.0,23.0,0.0,18.42105263157895,0.0,18.0,0.0,20.253164556962027,0.0,22.471910112359552,17.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,17.0,0.0,12.533452093245463
2020-11-29,37.0,23.0,47.0,18.42105263157895,38.0,18.0,38.20224719101124,40.50632911392405,20.0,0.0,51.0,40.0,29.0,17.0,17.0,34.0,0.0,20.0,17.0,23.0,38.903544313960246
2020-11-30,18.0,23.0,16.0,0.0,18.0,18.0,0.0,40.50632911392405,0.0,0.0,17.0,0.0,14.0,16.0,16.0,34.0,19.0,39.0,0.0,22.0,22.872787422992253
2020-12-01,18.0,46.0,0.0,0.0,0.0,18.0,19.10112359550562,20.253164556962027,20.0,0.0,0.0,40.0,14.0,17.0,0.0,17.0,19.0,20.0,17.0,22.0,22.640599038730674
2020-12-02,37.0,22.0,62.0,18.42105263157895,37.0,36.0,19.10112359550562,20.253164556962027,40.0,0.0,34.0,20.0,14.0,16.0,16.0,17.0,19.0,39.0,33.0,45.0,40.12971522545012
2020-12-03,0.0,23.0,0.0,0.0,19.0,0.0,19.10112359550562,0.0,21.0,22.471910112359552,0.0,20.0,0.0,17.0,0.0,17.0,0.0,20.0,17.0,0.0,14.406470999914644
2020-12-04,0.0,67.0,0.0,0.0,18.0,0.0,0.0,40.50632911392405,0.0,21.348314606741575,17.0,19.0,14.0,16.0,16.0,17.0,37.0,19.0,16.0,22.0,25.034668512948425
2020-12-05,19.0,24.0,16.0,0.0,39.0,37.0,19.10112359550562,21.518987341772153,21.0,46.06741573033708,0.0,0.0,0.0,34.0,17.0,53.0,19.0,20.0,0.0,46.0,31.799342251097706
2020-12-06,19.0,23.0,0.0,36.8421052631579,57.0,0.0,0.0,21.518987341772153,21.0,22.471910112359552,0.0,20.0,29.0,33.0,33.0,35.0,0.0,39.0,51.0,46.0,35.861516296384686
2020-12-07,37.0,35.0,15.0,55.26315789473684,19.0,35.0,56.17977528089887,40.50632911392405,40.0,43.82022471910113,34.0,59.0,14.0,17.0,17.0,17.0,19.0,19.0,34.0,67.0,49.63179427751177
2020-12-08,0.0,23.0,16.0,18.42105263157895,38.0,18.0,38.20224719101124,0.0,20.0,0.0,17.0,0.0,29.0,17.0,0.0,34.0,38.0,0.0,17.0,23.0,25.533267148926168
2020-12-09,18.0,23.0,0.0,36.8421052631579,37.0,18.0,37.07865168539326,20.253164556962027,0.0,0.0,52.0,0.0,29.0,17.0,17.0,34.0,0.0,59.0,0.0,0.0,29.33063390354707
2020-12-10,76.0,59.0,48.0,38.1578947368421,39.0,36.0,38.20224719101124,21.518987341772153,21.0,0.0,18.0,40.0,44.0,34.0,34.0,71.0,19.0,60.0,34.0,46.0,57.227146473474676
2020-12-11,58.0,71.0,81.0,77.63157894736842,78.0,18.0,58.42696629213483,86.07594936708861,43.0,46.06741573033708,53.0,41.0,60.0,18.0,17.0,36.0,19.0,20.0,35.0,71.0,72.72012619885716
2020-12-12,0.0,59.0,17.0,19.736842105263158,0.0,0.0,20.224719101123597,0.0,43.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,15.76102271451501
2020-12-13,0.0,35.0,0.0,18.42105263157895,0.0,0.0,0.0,0.0,21.0,0.0,18.0,21.0,0.0,0.0,17.0,0.0,0.0,20.0,0.0,0.0,11.080446477863921
2020-12-14,0.0,23.0,16.0,18.42105263157895,19.0,18.0,0.0,20.253164556962027,0.0,21.348314606741575,0.0,0.0,15.0,17.0,0.0,34.0,19.0,20.0,17.0,22.0,20.627263417396062
2020-12-15,0.0,24.0,16.0,0.0,0.0,0.0,0.0,21.518987341772153,0.0,44.943820224719104,18.0,41.0,15.0,17.0,17.0,18.0,0.0,20.0,0.0,0.0,18.597135028321738
2020-12-16,19.0,24.0,32.0,38.1578947368421,39.0,36.0,19.10112359550562,21.518987341772153,42.0,46.06741573033708,35.0,42.0,0.0,18.0,17.0,36.0,39.0,20.0,17.0,23.0,41.53447209921397
2020-12-17,0.0,25.0,17.0,39.473684210526315,41.0,19.0,0.0,21.518987341772153,66.0,0.0,19.0,22.0,0.0,0.0,18.0,0.0,20.0,43.0,18.0,49.0,30.79053991610123
2020-12-18,0.0,51.0,0.0,19.736842105263158,21.0,40.0,20.224719101123597,22.78481012658228,22.0,24.719101123595507,38.0,22.0,0.0,37.0,0.0,38.0,21.0,0.0,0.0,50.0,31.488333619701102
2020-12-19,65.0,90.0,0.0,42.10526315789474,0.0,0.0,42.69662921348315,70.88607594936708,46.0,50.561797752808985,19.0,66.0,0.0,38.0,39.0,58.0,43.0,23.0,39.0,0.0,53.93961948450713
2020-12-20,21.0,26.0,69.0,40.78947368421053,42.0,39.0,41.57303370786517,22.78481012658228,23.0,24.719101123595507,38.0,22.0,32.0,0.0,74.0,19.0,41.0,22.0,19.0,25.0,47.281722692921626
2020-12-21,0.0,50.0,17.0,19.736842105263158,41.0,0.0,40.449438202247194,22.78481012658228,21.0,0.0,0.0,21.0,15.0,18.0,0.0,18.0,20.0,21.0,18.0,24.0,27.03214380793847
2020-12-22,20.0,37.0,0.0,40.78947368421053,41.0,59.0,20.224719101123597,68.35443037974683,22.0,48.31460674157304,0.0,44.0,32.0,18.0,0.0,18.0,42.0,0.0,19.0,25.0,40.85955877601049
2020-12-23,40.0,37.0,34.0,39.473684210526315,40.0,37.0,40.449438202247194,22.78481012658228,22.0,47.19101123595506,19.0,42.0,31.0,35.0,18.0,54.0,20.0,42.0,18.0,24.0,48.83103886212815
2020-12-24,45.0,42.0,56.0,65.78947368421052,91.0,43.0,67.41573033707866,49.36708860759494,74.0,78.65168539325843,0.0,94.0,0.0,100.0,80.0,40.0,69.0,48.0,40.0,27.0,81.78228480454685
2020-12-25,0.0,28.0,0.0,0.0,0.0,0.0,0.0,25.31645569620253,25.0,0.0,0.0,0.0,0.0,21.0,20.0,21.0,23.0,24.0,0.0,0.0,13.79826776540723
2020-12-26,21.0,77.0,35.0,40.78947368421053,21.0,100.0,42.69662921348315,92.40506329113924,0.0,24.719101123595507,38.0,44.0,48.0,57.0,19.0,0.0,84.0,88.0,0.0,50.0,65.01560557298885
2020-12-27,0.0,36.0,0.0,0.0,0.0,0.0,60.674157303370784,44.30379746835443,22.0,23.59550561797753,0.0,21.0,16.0,0.0,36.0,18.0,0.0,21.0,0.0,24.0,23.761686948048187
2020-12-28,19.0,35.0,16.0,56.578947368421055,19.0,0.0,19.10112359550562,41.77215189873418,21.0,22.471910112359552,17.0,60.0,29.0,51.0,17.0,17.0,57.0,20.0,17.0,46.0,42.792539013105355
2020-12-29,36.0,67.0,31.0,35.526315789473685,54.0,52.0,73.03370786516854,40.50632911392405,60.0,21.348314606741575,17.0,77.0,71.0,16.0,32.0,100.0,56.0,38.0,33.0,66.0,71.92550692057894
2020-12-30,57.0,58.0,32.0,38.1578947368421,0.0,18.0,39.325842696629216,21.518987341772153,41.0,0.0,35.0,21.0,15.0,34.0,51.0,17.0,39.0,20.0,17.0,45.0,44.12425997458643
2020-12-31,0.0,25.0,0.0,19.736842105263158,0.0,0.0,20.224719101123597,22.78481012658228,22.0,48.31460674157304,0.0,21.0,15.0,18.0,18.0,18.0,0.0,0.0,18.0,0.0,19.598815297641252
2021-01-01,42.0,78.0,18.0,21.05263157894737,21.0,0.0,65.1685393258427,0.0,0.0,24.719101123595507,19.0,45.0,48.0,19.0,76.0,19.0,43.0,22.0,0.0,25.0,43.16204221318247
2021-01-02,19.0,36.0,16.0,38.1578947368421,79.0,0.0,58.42696629213483,21.518987341772153,21.0,23.59550561797753,18.0,41.0,0.0,18.0,17.0,17.0,19.0,0.0,18.0,0.0,33.93643672180294
2021-01-03,19.0,35.0,32.0,0.0,0.0,18.0,19.10112359550562,21.518987341772153,21.0,0.0,18.0,0.0,15.0,34.0,17.0,17.0,0.0,20.0,17.0,45.0,25.680357986914725
2021-01-04,34.0,53.0,73.0,34.21052631578947,52.0,33.0,17.97752808988764,18.9873417721519,38.0,41.57303370786517,48.0,55.0,40.0,15.0,46.0,16.0,35.0,74.0,32.0,41.0,58.764439056270064
2021-01-05,69.0,88.0,59.0,17.105263157894736,35.0,34.0,34.831460674157306,96.20253164556962,76.0,41.57303370786517,32.0,55.0,14.0,46.0,47.0,32.0,70.0,73.0,32.0,43.0,73.27336226125698
2021-01-06,34.0,31.0,29.0,17.105263157894736,68.0,0.0,0.0,0.0,55.0,40.449438202247194,31.0,53.0,13.0,30.0,30.0,62.0,17.0,36.0,15.0,41.0,44.385908764772665
2021-01-07,34.0,43.0,29.0,51.31578947368421,54.0,50.0,70.78651685393258,18.9873417721519,19.0,20.224719101123597,64.0,73.0,40.0,0.0,15.0,32.0,53.0,56.0,31.0,63.0,60.20572215738818
2021-01-08,19.0,58.0,16.0,18.42105263157895,19.0,0.0,57.30337078651685,84.81012658227849,41.0,66.29213483146067,17.0,60.0,14.0,50.0,17.0,35.0,19.0,39.0,51.0,22.0,51.84589373983882
2021-01-09,20.0,62.0,17.0,19.736842105263158,20.0,19.0,0.0,22.78481012658228,66.0,48.31460674157304,19.0,22.0,31.0,0.0,36.0,0.0,21.0,0.0,0.0,49.0,34.83047597852309
2021-01-10,41.0,51.0,54.0,0.0,20.0,0.0,20.224719101123597,22.78481012658228,45.0,0.0,19.0,22.0,47.0,19.0,19.0,19.0,0.0,22.0,19.0,25.0,34.25393660104324
2021-01-11,73.0,68.0,46.0,0.0,37.0,35.0,55.056179775280896,20.253164556962027,40.0,21.348314606741575,33.0,58.0,42.0,33.0,33.0,33.0,18.0,0.0,51.0,67.0,56.25321502043431
2021-01-12,19.0,35.0,16.0,0.0,19.0,0.0,19.10112359550562,0.0,0.0,0.0,17.0,40.0,0.0,0.0,0.0,17.0,0.0,20.0,17.0,44.0,19.380783921291584
2021-01-13,55.0,45.0,31.0,36.8421052631579,56.0,17.0,37.07865168539326,20.253164556962027,81.0,43.82022471910113,34.0,58.0,43.0,16.0,33.0,68.0,0.0,39.0,33.0,67.0,59.96114515052174
2021-01-14,76.0,58.0,63.0,18.42105263157895,38.0,36.0,75.28089887640449,63.29113924050633,21.0,44.943820224719104,35.0,20.0,44.0,51.0,17.0,35.0,38.0,0.0,34.0,45.0,59.88326616740892
2021-01-15,0.0,0.0,0.0,0.0,21.0,19.0,0.0,0.0,0.0,0.0,38.0,0.0,16.0,0.0,36.0,56.0,0.0,0.0,18.0,25.0,16.86879727963118
2021-01-16,64.0,26.0,36.0,0.0,65.0,20.0,65.1685393258427,24.050632911392405,0.0,50.561797752808985,39.0,69.0,49.0,19.0,19.0,59.0,43.0,0.0,0.0,26.0,49.6326401468791
2021-01-17,21.0,0.0,0.0,19.736842105263158,41.0,20.0,41.57303370786517,22.78481012658228,23.0,73.03370786516854,0.0,22.0,0.0,0.0,0.0,19.0,43.0,22.0,0.0,49.0,30.726874736561875
