,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-11-25,58.0,52.0,53.0,37.0,62.0,45.0,47.0,33.0,37.0,67.0,64.0,46.0,56.0,37.0,43.0,45.0,49.0,46.0,37.0,58.0,61.51898734177215
2020-11-26,49.0,73.0,50.0,75.0,39.0,56.0,35.0,49.0,44.0,54.0,52.0,53.0,77.0,63.0,57.0,65.0,62.0,47.0,50.0,75.0,71.20253164556962
2020-11-27,83.0,72.0,44.0,47.0,63.0,56.0,35.0,34.0,58.0,68.0,56.0,52.0,72.0,53.0,87.0,60.0,62.0,52.0,72.0,54.0,74.68354430379746
2020-11-28,53.0,53.0,48.0,41.0,48.0,77.0,62.0,42.0,52.0,59.0,43.0,69.0,52.0,68.0,48.0,55.0,68.0,56.0,55.0,47.0,69.36708860759494
2020-11-29,87.0,64.0,60.0,72.0,59.0,62.0,43.0,59.0,53.0,49.0,39.0,64.0,53.0,58.0,67.0,61.0,81.0,68.0,56.0,60.0,76.89873417721519
2020-11-30,77.0,62.0,67.0,46.0,67.0,75.0,68.0,34.0,43.0,39.0,97.0,57.0,61.0,47.0,43.0,58.0,50.0,60.0,38.0,74.0,73.60759493670886
2020-12-01,19.0,34.0,58.0,64.0,43.0,50.0,51.0,38.0,52.0,63.0,35.0,42.0,62.0,57.0,39.0,36.0,44.0,37.0,58.0,64.0,59.87341772151899
2020-12-02,38.0,56.0,43.0,41.0,43.0,54.0,34.0,33.0,43.0,48.0,25.0,41.0,42.0,23.0,51.0,40.0,61.0,37.0,53.0,42.0,53.67088607594937
2020-12-03,53.0,52.0,43.0,73.0,61.0,40.0,42.0,24.0,47.0,57.0,55.0,61.0,56.0,65.0,55.0,49.0,50.0,55.0,62.0,57.0,66.89873417721519
2020-12-04,43.0,33.0,34.0,23.0,24.0,40.0,43.0,38.0,47.0,43.0,55.0,46.0,24.0,28.0,47.0,36.0,33.0,46.0,33.0,26.0,46.962025316455694
2020-12-05,42.0,48.0,32.0,30.0,37.0,27.0,23.0,63.0,36.0,42.0,28.0,34.0,16.0,46.0,47.0,35.0,43.0,20.0,31.0,64.0,47.08860759493671
2020-12-06,75.0,53.0,81.0,61.0,32.0,77.0,67.0,42.0,68.0,59.0,91.0,64.0,100.0,63.0,33.0,71.0,81.0,82.0,64.0,53.0,83.35443037974683
2020-12-07,43.0,67.0,48.0,60.0,48.0,50.0,38.0,24.0,47.0,38.0,38.0,52.0,47.0,42.0,73.0,54.0,72.0,32.0,41.0,63.0,61.835443037974684
2020-12-08,48.0,24.0,48.0,51.0,62.0,50.0,34.0,52.0,42.0,57.0,47.0,52.0,61.0,47.0,64.0,41.0,73.0,46.0,25.0,37.0,60.822784810126585
2020-12-09,53.0,38.0,77.0,36.0,72.0,59.0,51.0,23.0,33.0,57.0,47.0,51.0,33.0,61.0,47.0,49.0,72.0,56.0,37.0,58.0,63.924050632911396
2020-12-10,53.0,58.0,24.0,60.0,29.0,50.0,34.0,48.0,48.0,39.0,52.0,52.0,72.0,76.0,43.0,41.0,67.0,42.0,50.0,43.0,62.08860759493671
2020-12-11,36.0,60.0,41.0,63.0,70.0,47.0,45.0,40.0,50.0,51.0,54.0,65.0,44.0,60.0,40.0,48.0,41.0,44.0,35.0,28.0,60.88607594936709
2020-12-12,66.0,43.0,49.0,26.0,38.0,51.0,24.0,76.0,54.0,44.0,43.0,41.0,32.0,53.0,53.0,56.0,63.0,42.0,23.0,54.0,58.924050632911396
2020-12-13,61.0,27.0,44.0,79.0,76.0,68.0,30.0,49.0,43.0,72.0,39.0,71.0,59.0,48.0,54.0,31.0,70.0,48.0,52.0,42.0,67.27848101265823
2020-12-14,73.0,48.0,49.0,42.0,39.0,46.0,35.0,63.0,38.0,34.0,35.0,58.0,38.0,33.0,30.0,60.0,79.0,38.0,33.0,38.0,57.53164556962025
2020-12-15,61.0,30.0,51.0,43.0,50.0,52.0,50.0,39.0,49.0,30.0,49.0,33.0,50.0,24.0,32.0,38.0,29.0,39.0,26.0,44.0,51.83544303797469
2020-12-16,71.0,60.0,62.0,67.0,85.0,52.0,59.0,71.0,50.0,92.0,54.0,44.0,70.0,45.0,45.0,72.0,82.0,83.0,48.0,55.0,80.18987341772151
2020-12-17,73.0,62.0,53.0,61.0,78.0,54.0,38.0,52.0,87.0,58.0,56.0,63.0,66.0,72.0,56.0,64.0,91.0,41.0,72.0,75.0,80.50632911392405
2020-12-18,72.0,72.0,67.0,69.0,83.0,63.0,54.0,100.0,44.0,56.0,39.0,66.0,44.0,54.0,59.0,57.0,70.0,53.0,33.0,67.0,77.34177215189874
2020-12-19,84.0,65.0,67.0,69.0,42.0,100.0,43.0,77.0,53.0,73.0,48.0,78.0,59.0,100.0,53.0,84.0,84.0,70.0,72.0,39.0,86.07594936708861
2020-12-20,75.0,93.0,69.0,77.0,43.0,46.0,78.0,75.0,61.0,70.0,66.0,95.0,55.0,68.0,94.0,47.0,80.0,48.0,59.0,41.0,84.81012658227849
2020-12-21,66.0,72.0,39.0,43.0,44.0,68.0,54.0,50.0,65.0,62.0,64.0,66.0,66.0,49.0,59.0,57.0,38.0,48.0,43.0,85.0,72.0253164556962
2020-12-22,34.0,45.0,51.0,49.0,39.0,29.0,20.0,28.0,27.0,34.0,30.0,61.0,38.0,39.0,50.0,32.0,65.0,38.0,34.0,75.0,51.77215189873418
2020-12-23,83.0,70.0,100.0,73.0,95.0,74.0,53.0,47.0,53.0,95.0,100.0,64.0,93.0,76.0,100.0,100.0,82.0,96.0,61.0,65.0,100.0
2020-12-24,78.0,69.0,84.0,100.0,55.0,36.0,62.0,28.0,62.0,84.0,50.0,68.0,75.0,61.0,74.0,59.0,81.0,67.0,48.0,100.0,84.87341772151899
2020-12-25,45.0,45.0,99.0,65.0,53.0,48.0,54.0,75.0,74.0,69.0,60.0,97.0,37.0,67.0,82.0,64.0,78.0,51.0,58.0,50.0,80.44303797468355
2020-12-26,65.0,86.0,79.0,97.0,100.0,75.0,57.0,64.0,91.0,72.0,64.0,85.0,64.0,99.0,96.0,47.0,58.0,69.0,98.0,95.0,98.79746835443038
2020-12-27,87.0,79.0,40.0,51.0,66.0,48.0,71.0,40.0,72.0,100.0,47.0,94.0,26.0,39.0,53.0,69.0,69.0,77.0,68.0,72.0,80.25316455696202
2020-12-28,42.0,36.0,37.0,46.0,48.0,63.0,22.0,60.0,65.0,18.0,38.0,59.0,48.0,65.0,32.0,56.0,42.0,47.0,46.0,53.0,58.41772151898734
2020-12-29,36.0,78.0,61.0,40.0,48.0,25.0,64.0,54.0,66.0,42.0,32.0,52.0,29.0,29.0,43.0,45.0,69.0,23.0,31.0,26.0,56.51898734177215
2020-12-30,56.0,43.0,57.0,60.0,62.0,39.0,66.0,50.0,55.0,56.0,38.0,54.0,18.0,67.0,33.0,41.0,72.0,30.0,37.0,48.0,62.151898734177216
2020-12-31,47.0,47.0,27.0,58.0,80.0,56.0,60.0,47.0,40.0,68.0,36.0,87.0,73.0,72.0,78.0,38.0,46.0,71.0,52.0,37.0,70.88607594936708
2021-01-01,57.0,57.0,36.0,83.0,71.0,60.0,45.0,86.0,56.0,57.0,58.0,62.0,70.0,49.0,70.0,33.0,91.0,90.0,74.0,70.0,80.69620253164557
2021-01-02,60.0,46.0,74.0,57.0,59.0,76.0,41.0,19.0,32.0,73.0,71.0,65.0,26.0,32.0,53.0,44.0,54.0,38.0,62.0,73.0,66.77215189873418
2021-01-03,81.0,100.0,38.0,72.0,93.0,72.0,100.0,56.0,43.0,50.0,66.0,60.0,74.0,73.0,61.0,82.0,100.0,60.0,64.0,69.0,89.49367088607595
2021-01-04,41.0,46.0,57.0,49.0,15.0,59.0,32.0,41.0,55.0,47.0,36.0,61.0,66.0,46.0,70.0,53.0,65.0,44.0,62.0,68.0,64.11392405063292
2021-01-05,52.0,62.0,42.0,25.0,41.0,71.0,74.0,52.0,56.0,57.0,78.0,78.0,86.0,81.0,27.0,58.0,42.0,50.0,58.0,45.0,71.83544303797468
2021-01-06,21.0,41.0,26.0,20.0,46.0,53.0,31.0,51.0,50.0,21.0,32.0,28.0,35.0,35.0,27.0,39.0,48.0,25.0,31.0,34.0,43.924050632911396
2021-01-07,66.0,46.0,67.0,34.0,51.0,73.0,32.0,46.0,76.0,67.0,36.0,60.0,55.0,65.0,50.0,48.0,47.0,58.0,71.0,67.0,70.56962025316456
2021-01-08,80.0,58.0,59.0,61.0,52.0,49.0,71.0,37.0,41.0,91.0,47.0,74.0,89.0,57.0,80.0,84.0,85.0,61.0,72.0,53.0,82.34177215189874
2021-01-09,43.0,37.0,74.0,53.0,68.0,71.0,34.0,43.0,54.0,62.0,65.0,60.0,49.0,36.0,38.0,58.0,43.0,42.0,21.0,95.0,66.20253164556962
2021-01-10,49.0,55.0,67.0,88.0,73.0,70.0,98.0,67.0,60.0,56.0,82.0,46.0,48.0,96.0,71.0,63.0,79.0,59.0,100.0,67.0,88.22784810126582
2021-01-11,41.0,35.0,31.0,34.0,36.0,26.0,27.0,41.0,50.0,31.0,23.0,38.0,40.0,20.0,41.0,19.0,47.0,29.0,22.0,51.0,43.164556962025316
2021-01-12,46.0,71.0,94.0,87.0,71.0,70.0,64.0,41.0,45.0,62.0,85.0,72.0,76.0,97.0,69.0,72.0,59.0,79.0,70.0,95.0,90.18987341772151
2021-01-13,100.0,70.0,50.0,43.0,84.0,83.0,49.0,55.0,49.0,70.0,40.0,54.0,54.0,54.0,40.0,61.0,69.0,52.0,47.0,60.0,74.9367088607595
2021-01-14,41.0,80.0,61.0,72.0,86.0,90.0,58.0,95.0,50.0,66.0,58.0,99.0,50.0,55.0,55.0,62.0,83.0,73.0,57.0,78.0,86.64556962025317
2021-01-15,54.0,43.0,59.0,36.0,37.0,50.0,47.0,70.0,53.0,38.0,33.0,52.0,47.0,37.0,15.0,15.0,37.0,46.0,42.0,47.0,54.30379746835443
2021-01-16,78.0,59.0,73.0,57.0,35.0,93.0,64.0,48.0,18.0,36.0,37.0,70.0,95.0,93.0,26.0,39.0,55.0,69.0,61.0,92.0,75.82278481012658
2021-01-17,41.0,58.0,71.0,51.0,29.0,74.0,21.0,65.0,100.0,65.0,53.0,51.0,35.0,52.0,47.0,33.0,48.0,34.0,35.0,65.0,65.0632911392405
2021-01-18,40.0,49.0,66.0,48.0,60.0,47.0,45.0,54.0,44.0,30.0,49.0,59.0,64.0,34.0,45.0,52.0,64.0,38.0,47.0,44.0,61.962025316455694
2021-01-19,50.0,40.0,80.0,53.0,74.0,78.0,75.0,55.0,64.0,40.0,62.0,86.0,74.0,74.0,36.0,62.0,70.0,53.0,43.0,87.0,79.49367088607595
2021-01-20,39.0,63.0,68.0,23.0,48.0,55.0,56.0,62.0,86.0,34.0,47.0,42.0,38.0,61.0,39.0,73.0,34.0,47.0,83.0,37.0,65.50632911392405
2021-01-21,55.0,55.0,41.0,38.0,40.0,42.0,54.0,84.0,93.0,46.0,31.0,49.0,69.0,35.0,41.0,43.0,58.0,39.0,56.0,39.0,63.79746835443038
