,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6049026676279743
2020-11-01,0.0,57.0,44.0,0.0,0.0,86.0,100.0,0.0,90.0,0.0,83.83838383838383,41.0,49.0,0.0,43.0,100.0,41.0,29.0,28.0,0.0,57.09000604458427
2020-11-02,0.0,29.0,0.0,0.0,28.0,0.0,0.0,42.0,0.0,0.0,42.42424242424242,0.0,0.0,0.0,0.0,34.0,42.0,29.0,0.0,0.0,17.766708177667084
2020-11-03,54.0,29.0,0.0,42.0,0.0,44.0,33.0,0.0,45.0,0.0,43.43434343434343,0.0,0.0,31.0,45.0,34.0,42.0,0.0,28.0,42.0,36.94551863261309
2020-11-04,100.0,27.0,0.0,39.0,0.0,0.0,0.0,39.0,43.0,55.0,0.0,40.0,0.0,28.0,0.0,64.0,0.0,27.0,27.0,0.0,35.25594808940159
2020-11-05,52.0,27.0,44.0,40.0,0.0,0.0,0.0,41.0,44.0,28.0,41.41414141414141,21.0,0.0,30.0,43.0,34.0,41.0,28.0,28.0,0.0,39.10700370685951
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.993511175198269
2020-11-08,53.0,28.0,44.0,20.0,0.0,43.0,0.0,41.0,45.0,28.0,0.0,21.0,0.0,30.0,44.0,34.0,41.0,0.0,0.0,41.0,36.986301369863014
2020-11-09,54.0,0.0,0.0,0.0,28.0,0.0,0.0,43.0,45.0,0.0,42.42424242424242,0.0,49.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,22.092591378820654
2020-11-10,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,50.0,31.0,46.0,0.0,42.0,0.0,29.0,0.0,19.68276856524874
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.209805335255949
2020-11-13,0.0,29.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,42.42424242424242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,9.691726202180421
2020-11-14,53.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0,57.0,41.41414141414141,21.0,0.0,0.0,44.0,34.0,42.0,28.0,28.0,43.0,34.56482634564827
2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-17,0.0,0.0,45.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,43.43434343434343,0.0,0.0,0.0,45.0,35.0,0.0,0.0,0.0,42.0,17.6953383874797
2020-11-18,0.0,0.0,45.0,0.0,28.0,0.0,34.0,42.0,0.0,28.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,42.0,19.394376351838503
2020-11-19,0.0,29.0,0.0,21.0,28.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,29.0,0.0,14.203316510454219
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7490987743330932
2020-11-21,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,29.0,0.0,0.0,11.10310021629416
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,0.0,28.0,0.0,0.0,28.0,44.0,0.0,42.0,0.0,29.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,15.573179524152849
2020-11-24,0.0,0.0,0.0,21.0,0.0,0.0,33.0,0.0,0.0,29.0,0.0,21.0,0.0,31.0,0.0,0.0,0.0,29.0,0.0,0.0,11.824080749819753
2020-11-25,51.0,27.0,43.0,0.0,27.0,43.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,43.0,0.0,0.0,0.0,0.0,41.0,23.43186733958183
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,52.0,28.0,0.0,0.0,27.0,0.0,33.0,0.0,0.0,0.0,41.41414141414141,21.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,41.0,20.577803995251724
2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,0.0,0.0,45.0,0.0,27.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,41.0,0.0,0.0,0.0,14.563806777217016
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,0.0,0.0,44.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,28.0,42.0,13.121845710165827
2020-12-06,0.0,29.0,46.0,0.0,0.0,45.0,35.0,0.0,0.0,0.0,0.0,22.0,0.0,31.0,0.0,0.0,0.0,0.0,29.0,0.0,17.0872386445566
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,45.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,14.019794192829522
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,32.0,46.0,35.0,44.0,30.0,0.0,0.0,16.94304253785148
2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,35.0,42.0,46.0,0.0,43.43434343434343,21.0,0.0,0.0,0.0,0.0,43.0,0.0,29.0,0.0,18.704711134415533
2020-12-14,55.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,9.877433309300649
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.037490987743332
2020-12-20,0.0,0.0,51.0,24.0,0.0,100.0,78.0,95.0,0.0,33.0,0.0,0.0,0.0,0.0,51.0,78.0,0.0,32.0,32.0,47.0,44.77289113193944
2020-12-21,0.0,0.0,0.0,0.0,31.0,0.0,0.0,46.0,0.0,32.0,46.464646464646464,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0,17.84171928368035
2020-12-22,59.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,50.0,0.0,46.464646464646464,23.0,0.0,0.0,50.0,0.0,0.0,0.0,31.0,0.0,22.023406378128804
