,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-11-13,31.0,38.0,39.0,37.0,35.0,28.0,34.0,41.0,37.0,49.0,36.0,44.0,23.0,35.0,51.0,27.0,32.0,33.0,30.0,38.0,42.28504122497055
2020-11-14,31.0,11.0,27.0,27.0,26.0,9.0,11.0,20.0,21.0,43.0,13.0,22.0,32.0,22.0,38.0,26.0,21.0,16.0,6.0,57.0,28.209658421672554
2020-11-15,38.0,16.0,27.0,45.0,39.0,37.0,40.0,41.0,48.0,48.0,18.0,59.0,31.0,39.0,44.0,13.0,43.0,45.0,30.0,33.0,43.227326266195526
2020-11-16,31.0,22.0,38.0,27.0,30.0,23.0,34.0,51.0,31.0,38.0,22.0,55.0,32.0,39.0,22.0,34.0,42.0,33.0,24.0,28.0,38.63368669022378
2020-11-17,38.0,43.0,27.0,33.0,39.0,47.0,51.0,36.0,42.0,39.0,36.0,44.0,27.0,45.0,46.0,39.0,32.0,39.0,42.0,53.0,46.996466431095406
2020-11-18,35.0,32.0,38.0,23.0,18.0,19.0,34.0,10.0,27.0,11.0,22.0,38.0,23.0,17.0,45.0,17.0,37.0,22.0,12.0,19.0,29.38751472320377
2020-11-19,38.0,23.0,17.0,10.0,22.0,19.0,12.0,21.0,16.0,22.0,13.0,28.0,5.0,28.0,29.0,17.0,11.0,12.0,30.0,10.0,22.55594817432273
2020-11-20,16.0,11.0,17.0,24.0,31.0,19.0,24.0,5.0,22.0,28.0,5.0,17.0,23.0,17.0,24.0,4.0,16.0,34.0,37.0,24.0,23.43934040047114
2020-11-21,16.0,28.0,39.0,24.0,18.0,24.0,17.0,32.0,27.0,22.0,27.0,22.0,19.0,11.0,34.0,13.0,22.0,17.0,24.0,25.0,27.14958775029446
2020-11-22,44.0,32.0,27.0,18.0,26.0,18.0,22.0,41.0,16.0,27.0,27.0,22.0,14.0,39.0,34.0,17.0,27.0,17.0,41.0,33.0,31.919905771495877
2020-11-23,29.0,21.0,33.0,23.0,22.0,19.0,17.0,10.0,42.0,11.0,27.0,49.0,9.0,17.0,39.0,26.0,37.0,28.0,36.0,19.0,30.270906949352177
2020-11-24,56.0,44.0,22.0,51.0,35.0,37.0,40.0,26.0,37.0,38.0,27.0,28.0,18.0,34.0,29.0,26.0,32.0,39.0,35.0,43.0,41.04829210836278
2020-11-25,37.0,16.0,32.0,22.0,25.0,22.0,39.0,10.0,26.0,26.0,4.0,32.0,40.0,37.0,32.0,21.0,26.0,22.0,23.0,23.0,30.32979976442874
2020-11-26,35.0,38.0,28.0,33.0,13.0,34.0,41.0,32.0,27.0,28.0,18.0,50.0,24.0,34.0,52.0,31.0,27.0,63.0,36.0,15.0,38.81036513545348
2020-11-27,21.0,16.0,22.0,18.0,22.0,18.0,34.0,25.0,21.0,27.0,26.0,27.0,13.0,17.0,22.0,17.0,21.0,22.0,17.0,14.0,24.734982332155475
2020-11-28,19.0,5.0,21.0,14.0,4.0,5.0,28.0,10.0,31.0,11.0,9.0,11.0,4.0,11.0,17.0,17.0,16.0,16.0,23.0,24.0,17.432273262661955
2020-11-29,40.0,42.0,32.0,31.0,38.0,27.0,33.0,25.0,50.0,31.0,21.0,42.0,26.0,43.0,44.0,25.0,36.0,27.0,40.0,32.0,40.34157832744405
2020-11-30,25.0,32.0,11.0,23.0,18.0,23.0,34.0,26.0,26.0,33.0,31.0,33.0,18.0,44.0,39.0,34.0,21.0,17.0,59.0,14.0,33.03886925795053
2020-12-01,28.0,39.0,22.0,28.0,18.0,19.0,30.0,11.0,5.0,22.0,14.0,17.0,9.0,28.0,17.0,9.0,11.0,17.0,18.0,24.0,22.732626619552413
2020-12-02,31.0,37.0,33.0,46.0,35.0,14.0,45.0,36.0,37.0,32.0,26.0,21.0,13.0,33.0,27.0,4.0,32.0,17.0,53.0,24.0,35.100117785630154
2020-12-03,44.0,48.0,33.0,23.0,35.0,37.0,40.0,30.0,21.0,16.0,32.0,27.0,23.0,34.0,28.0,17.0,48.0,50.0,24.0,29.0,37.63250883392226
2020-12-04,19.0,16.0,0.0,5.0,9.0,5.0,17.0,5.0,10.0,11.0,5.0,0.0,4.0,6.0,6.0,4.0,11.0,11.0,18.0,14.0,10.365135453474677
2020-12-05,22.0,54.0,33.0,27.0,17.0,23.0,34.0,41.0,16.0,27.0,40.0,11.0,14.0,11.0,33.0,29.0,27.0,11.0,42.0,28.0,31.802120141342755
2020-12-06,22.0,17.0,11.0,19.0,17.0,14.0,23.0,37.0,38.0,44.0,23.0,28.0,23.0,28.0,29.0,27.0,27.0,28.0,30.0,14.0,29.38751472320377
2020-12-07,42.0,16.0,22.0,19.0,31.0,14.0,23.0,26.0,27.0,22.0,4.0,28.0,13.0,22.0,28.0,13.0,32.0,33.0,18.0,19.0,26.619552414605415
2020-12-08,26.0,50.0,45.0,19.0,41.0,24.0,41.0,16.0,28.0,17.0,42.0,11.0,14.0,29.0,23.0,36.0,22.0,35.0,31.0,15.0,33.27444051825677
2020-12-09,41.0,50.0,17.0,28.0,39.0,37.0,35.0,26.0,38.0,33.0,32.0,28.0,27.0,72.0,57.0,22.0,11.0,45.0,24.0,35.0,41.04829210836278
2020-12-10,33.0,52.0,41.0,25.0,32.0,20.0,24.0,33.0,28.0,40.0,14.0,12.0,48.0,29.0,30.0,14.0,34.0,36.0,50.0,10.0,35.630153121319196
2020-12-11,27.0,0.0,35.0,20.0,14.0,10.0,30.0,33.0,6.0,23.0,29.0,11.0,19.0,24.0,18.0,18.0,46.0,6.0,6.0,15.0,22.968197879858657
2020-12-12,33.0,22.0,11.0,24.0,14.0,19.0,18.0,22.0,27.0,17.0,24.0,17.0,9.0,23.0,12.0,9.0,33.0,12.0,12.0,25.0,22.55594817432273
2020-12-13,22.0,11.0,6.0,9.0,9.0,9.0,12.0,21.0,21.0,11.0,4.0,0.0,9.0,6.0,23.0,18.0,16.0,34.0,30.0,14.0,16.784452296819786
2020-12-14,39.0,44.0,34.0,24.0,27.0,34.0,35.0,38.0,43.0,45.0,33.0,34.0,14.0,23.0,41.0,27.0,28.0,40.0,37.0,25.0,39.16372202591283
2020-12-15,30.0,17.0,35.0,10.0,28.0,25.0,42.0,33.0,11.0,29.0,24.0,35.0,24.0,41.0,36.0,18.0,34.0,30.0,13.0,21.0,31.56654888103651
2020-12-16,33.0,35.0,46.0,43.0,28.0,39.0,30.0,22.0,34.0,29.0,18.0,12.0,19.0,36.0,65.0,27.0,11.0,66.0,49.0,31.0,39.63486454652532
2020-12-17,32.0,25.0,12.0,16.0,15.0,27.0,19.0,30.0,36.0,31.0,5.0,18.0,20.0,37.0,38.0,25.0,6.0,6.0,41.0,22.0,27.14958775029446
2020-12-18,22.0,6.0,19.0,27.0,5.0,5.0,13.0,24.0,6.0,13.0,21.0,13.0,21.0,13.0,13.0,15.0,32.0,26.0,7.0,11.0,18.374558303886925
