,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-12-15,67.0,48.0,62.0,51.0,40.0,45.0,60.0,59.0,31.0,40.0,65.0,45.0,52.0,47.0,63.0,64.0,63.0,53.0,55.0,68.0,67.54385964912281
2020-12-16,61.0,63.0,77.0,69.0,42.0,59.0,51.0,49.0,59.0,72.0,58.0,32.0,20.0,38.0,50.0,42.0,62.0,54.0,50.0,58.0,66.79197994987469
2020-12-17,84.0,65.0,49.0,87.0,69.0,40.0,74.0,83.0,69.0,55.0,56.0,71.0,59.0,56.0,62.0,54.0,57.0,56.0,48.0,59.0,78.50877192982456
2020-12-18,61.0,49.0,55.0,56.0,34.0,39.0,44.0,56.0,47.0,53.0,68.0,37.0,53.0,61.0,59.0,49.0,47.0,54.0,27.0,51.0,62.65664160401003
2020-12-19,34.0,56.0,75.0,38.0,61.0,49.0,54.0,64.0,30.0,43.0,90.0,43.0,36.0,43.0,80.0,55.0,60.0,51.0,42.0,50.0,66.04010025062657
2020-12-20,63.0,54.0,49.0,29.0,42.0,59.0,42.0,47.0,67.0,42.0,73.0,45.0,37.0,50.0,52.0,68.0,55.0,47.0,77.0,49.0,65.6015037593985
2020-12-21,39.0,56.0,38.0,49.0,35.0,43.0,38.0,57.0,35.0,42.0,67.0,35.0,37.0,41.0,52.0,40.0,40.0,30.0,29.0,51.0,53.50877192982456
2020-12-22,67.0,59.0,63.0,37.0,36.0,73.0,50.0,73.0,49.0,49.0,78.0,42.0,45.0,47.0,60.0,54.0,45.0,38.0,60.0,57.0,67.79448621553885
2020-12-23,79.0,41.0,55.0,41.0,37.0,65.0,51.0,64.0,44.0,62.0,66.0,42.0,60.0,44.0,39.0,69.0,49.0,54.0,62.0,54.0,67.54385964912281
2020-12-24,52.0,43.0,45.0,52.0,50.0,32.0,54.0,47.0,42.0,42.0,36.0,45.0,40.0,50.0,25.0,48.0,32.0,33.0,14.0,29.0,50.81453634085213
2020-12-25,50.0,44.0,74.0,37.0,44.0,70.0,52.0,57.0,28.0,40.0,64.0,21.0,45.0,40.0,68.0,49.0,50.0,61.0,57.0,90.0,65.22556390977444
2020-12-26,74.0,61.0,56.0,53.0,63.0,46.0,52.0,54.0,44.0,52.0,52.0,34.0,75.0,48.0,47.0,35.0,50.0,45.0,37.0,44.0,64.03508771929825
2020-12-27,64.0,74.0,54.0,63.0,71.0,41.0,59.0,38.0,47.0,67.0,66.0,67.0,49.0,65.0,40.0,59.0,70.0,48.0,39.0,50.0,70.86466165413535
2020-12-28,59.0,76.0,48.0,74.0,60.0,36.0,75.0,73.0,62.0,59.0,33.0,60.0,73.0,41.0,41.0,68.0,23.0,59.0,43.0,54.0,69.9874686716792
2020-12-29,47.0,60.0,42.0,40.0,32.0,50.0,56.0,33.0,55.0,57.0,30.0,41.0,47.0,55.0,28.0,47.0,27.0,42.0,31.0,48.0,54.385964912280706
2020-12-30,37.0,66.0,68.0,31.0,56.0,62.0,58.0,45.0,33.0,23.0,59.0,30.0,31.0,53.0,57.0,52.0,50.0,31.0,42.0,54.0,58.771929824561404
2020-12-31,37.0,32.0,54.0,45.0,29.0,37.0,27.0,24.0,39.0,32.0,51.0,19.0,30.0,43.0,50.0,40.0,38.0,17.0,39.0,27.0,44.48621553884712
2021-01-01,39.0,42.0,36.0,59.0,23.0,43.0,45.0,54.0,56.0,41.0,62.0,28.0,36.0,46.0,37.0,39.0,32.0,22.0,31.0,32.0,50.31328320802005
2021-01-02,49.0,35.0,58.0,58.0,39.0,48.0,50.0,44.0,45.0,50.0,84.0,39.0,52.0,61.0,73.0,55.0,63.0,34.0,70.0,38.0,65.47619047619048
2021-01-03,85.0,85.0,44.0,56.0,73.0,74.0,68.0,79.0,72.0,61.0,53.0,43.0,47.0,85.0,45.0,75.0,50.0,65.0,55.0,57.0,79.69924812030075
2021-01-04,53.0,59.0,69.0,35.0,56.0,64.0,48.0,56.0,50.0,58.0,58.0,28.0,59.0,41.0,54.0,52.0,42.0,44.0,36.0,58.0,63.90977443609023
2021-01-05,46.0,62.0,74.0,50.0,48.0,84.0,44.0,60.0,40.0,50.0,85.0,29.0,43.0,45.0,53.0,52.0,76.0,45.0,54.0,62.0,69.04761904761905
2021-01-06,57.0,49.0,67.0,48.0,48.0,52.0,61.0,39.0,47.0,54.0,67.0,34.0,63.0,39.0,44.0,45.0,69.0,42.0,59.0,44.0,64.41102756892231
2021-01-07,73.0,79.0,60.0,74.0,68.0,66.0,71.0,58.0,64.0,63.0,53.0,62.0,81.0,52.0,35.0,77.0,63.0,77.0,52.0,45.0,79.76190476190476
2021-01-08,50.0,64.0,99.0,53.0,61.0,94.0,59.0,57.0,63.0,42.0,90.0,59.0,48.0,36.0,55.0,47.0,41.0,52.0,63.0,77.0,75.81453634085213
2021-01-09,49.0,75.0,60.0,84.0,34.0,46.0,63.0,50.0,60.0,48.0,48.0,68.0,46.0,72.0,40.0,35.0,51.0,49.0,30.0,37.0,65.47619047619048
2021-01-10,48.0,62.0,57.0,50.0,52.0,79.0,45.0,31.0,58.0,65.0,86.0,66.0,44.0,53.0,56.0,43.0,77.0,49.0,37.0,63.0,70.23809523809524
2021-01-11,61.0,81.0,45.0,49.0,63.0,53.0,76.0,75.0,57.0,54.0,41.0,52.0,43.0,60.0,47.0,56.0,57.0,58.0,37.0,51.0,69.92481203007519
2021-01-12,93.0,78.0,87.0,69.0,57.0,77.0,62.0,93.0,56.0,73.0,90.0,72.0,60.0,64.0,55.0,65.0,60.0,100.0,62.0,69.0,90.35087719298245
2021-01-13,57.0,52.0,66.0,35.0,53.0,59.0,69.0,39.0,53.0,37.0,73.0,34.0,69.0,44.0,44.0,58.0,46.0,33.0,45.0,57.0,64.09774436090225
2021-01-14,68.0,59.0,63.0,48.0,66.0,58.0,68.0,49.0,50.0,72.0,71.0,60.0,83.0,66.0,71.0,52.0,66.0,71.0,39.0,55.0,77.38095238095238
2021-01-15,52.0,36.0,65.0,51.0,50.0,40.0,50.0,48.0,48.0,52.0,58.0,57.0,58.0,47.0,60.0,31.0,44.0,34.0,46.0,67.0,62.280701754385966
2021-01-16,58.0,19.0,88.0,53.0,41.0,53.0,37.0,46.0,34.0,28.0,55.0,43.0,57.0,17.0,48.0,53.0,54.0,42.0,51.0,55.0,58.39598997493734
2021-01-17,53.0,55.0,51.0,54.0,63.0,69.0,64.0,78.0,62.0,62.0,73.0,51.0,62.0,63.0,60.0,62.0,49.0,82.0,44.0,76.0,77.25563909774436
