,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-11-28,52.0,75.0,53.0,57.0,50.0,50.561797752808985,49.0,78.0,81.0,86.0,78.0,79.1044776119403,53.0,63.0,55.0,18.75,91.0,79.0,40.0,54.0,81.76477984363765
2020-11-29,8.0,40.0,62.0,64.0,47.82608695652174,23.59550561797753,48.0,53.0,43.0,27.0,41.0,53.73134328358209,69.0,6.0,27.0,46.25,35.0,60.0,19.0,35.0,53.20188521836694
2020-11-30,45.0,22.0,32.0,33.0,34.78260869565217,35.95505617977528,43.0,40.0,31.0,33.0,37.0,47.76119402985075,62.0,22.0,36.0,57.5,47.0,8.0,40.0,23.0,48.042026789268746
2020-12-01,53.0,44.0,70.0,25.0,43.47826086956522,35.95505617977528,26.0,61.0,40.0,16.0,23.0,58.208955223880594,23.0,39.0,6.0,50.0,24.0,54.0,41.0,16.0,49.268970302316546
2020-12-02,62.0,37.0,52.0,50.0,61.95652173913044,43.82022471910113,61.0,28.0,40.0,42.0,46.0,59.701492537313435,55.0,28.0,12.0,76.25,24.0,31.0,40.0,56.0,59.606970327151245
2020-12-03,23.0,52.0,57.0,59.0,44.56521739130435,44.943820224719104,53.0,21.0,48.0,59.0,61.0,70.14925373134328,72.0,51.0,50.0,68.75,48.0,55.0,30.0,48.0,66.82513505310231
2020-12-04,40.0,39.0,59.0,26.0,45.65217391304348,38.20224719101124,37.0,58.0,42.0,35.0,48.0,20.895522388059703,41.0,35.0,19.0,26.25,50.0,49.0,43.0,50.0,52.78049725724249
2020-12-05,61.0,33.0,48.0,38.0,51.08695652173913,50.561797752808985,70.0,24.0,37.0,77.0,61.0,79.1044776119403,72.0,38.0,48.0,28.75,45.0,71.0,47.0,45.0,67.42368308053693
2020-12-06,78.0,67.0,79.0,75.0,69.56521739130434,100.0,50.0,39.0,100.0,48.0,95.0,89.55223880597015,62.0,56.0,42.0,66.25,100.0,98.0,67.0,90.0,96.83230855112858
2020-12-07,31.0,46.0,90.0,17.0,35.869565217391305,29.213483146067414,36.0,42.0,49.0,51.0,46.0,29.850746268656717,80.0,28.0,19.0,42.5,73.0,32.0,35.0,32.0,55.57311561324501
2020-12-08,46.0,52.0,61.0,33.0,79.34782608695652,43.82022471910113,53.0,55.0,48.0,50.0,8.0,40.298507462686565,63.0,11.0,18.0,51.25,57.0,55.0,29.0,55.0,59.80363490111127
2020-12-09,63.0,76.0,72.0,59.0,45.65217391304348,52.80898876404494,53.0,56.0,57.0,77.0,62.0,50.74626865671642,80.0,40.0,37.0,52.5,66.0,64.0,54.0,48.0,76.71648655529616
2020-12-10,32.0,46.0,34.0,52.0,64.1304347826087,52.80898876404494,64.0,50.0,33.0,35.0,39.0,41.791044776119406,41.0,46.0,26.0,52.5,17.0,41.0,31.0,42.0,55.29649009158283
2020-12-11,32.0,31.0,49.0,61.0,92.3913043478261,38.20224719101124,83.0,58.0,66.0,61.0,47.0,71.64179104477611,49.0,41.0,44.0,87.5,59.0,57.0,42.0,75.0,75.3362903573534
2020-12-12,68.0,91.0,94.0,84.0,78.26086956521739,32.58426966292135,68.0,100.0,62.0,56.0,59.0,88.05970149253731,53.0,81.0,41.0,65.0,62.0,86.0,26.0,62.0,89.29939809241505
2020-12-13,60.0,41.0,21.0,46.0,29.347826086956523,32.58426966292135,68.0,15.0,62.0,56.0,43.0,44.776119402985074,26.0,37.0,41.0,83.75,63.0,34.0,19.0,27.0,55.903778246910335
2020-12-14,23.0,45.0,56.0,41.0,26.08695652173913,50.561797752808985,61.0,21.0,40.0,17.0,15.0,79.1044776119403,71.0,28.0,30.0,25.0,65.0,54.0,17.0,47.0,53.422371880209226
2020-12-15,63.0,37.0,73.0,67.0,53.26086956521739,30.337078651685392,27.0,42.0,73.0,85.0,62.0,50.74626865671642,56.0,23.0,31.0,33.75,49.0,48.0,42.0,48.0,65.42243239902993
2020-12-16,48.0,31.0,74.0,70.0,72.82608695652173,30.337078651685392,100.0,22.0,84.0,70.0,72.0,50.74626865671642,41.0,35.0,39.0,61.25,58.0,41.0,37.0,74.0,73.12662294864059
2020-12-17,24.0,31.0,64.0,34.0,46.73913043478261,61.79775280898876,65.0,14.0,58.0,78.0,32.0,82.08955223880596,41.0,29.0,45.0,43.75,59.0,49.0,18.0,33.0,59.78125104693762
2020-12-18,25.0,16.0,36.0,37.0,47.82608695652174,56.17977528089887,67.0,30.0,26.0,46.0,58.0,53.73134328358209,43.0,12.0,47.0,36.25,35.0,68.0,26.0,35.0,52.713847858897374
2020-12-19,43.0,100.0,63.0,75.0,100.0,83.14606741573034,60.0,54.0,81.0,93.0,69.0,79.1044776119403,89.0,100.0,76.0,76.25,63.0,53.0,73.0,89.0,100.0
2020-12-20,61.0,25.0,53.0,38.0,80.43478260869566,58.42696629213483,39.0,47.0,36.0,47.0,69.0,77.61194029850746,45.0,44.0,42.0,76.25,63.0,53.0,27.0,18.0,65.79291415661405
2020-12-21,55.0,46.0,82.0,34.0,71.73913043478261,67.41573033707866,27.0,14.0,33.0,51.0,39.0,70.14925373134328,48.0,34.0,37.0,77.5,41.0,32.0,36.0,16.0,60.006830368501134
2020-12-22,96.0,47.0,55.0,53.0,46.73913043478261,70.78651685393258,56.0,37.0,51.0,97.0,73.0,52.23880597014925,59.0,65.0,58.0,35.0,51.0,66.0,62.0,59.0,78.29970559419566
2020-12-23,33.0,56.0,66.0,100.0,76.08695652173913,79.7752808988764,95.0,74.0,79.0,100.0,67.0,95.5223880597015,94.0,73.0,100.0,72.5,61.0,60.0,38.0,93.0,99.56459906717355
2020-12-24,37.0,36.0,46.0,82.0,32.608695652173914,35.95505617977528,22.0,17.0,40.0,31.0,66.0,11.940298507462687,39.0,20.0,15.0,31.25,49.0,19.0,29.0,59.0,47.30199358542007
2020-12-25,69.0,68.0,79.0,44.0,69.56521739130434,48.31460674157304,57.0,27.0,73.0,33.0,60.0,52.23880597014925,73.0,44.0,40.0,100.0,74.0,62.0,100.0,62.0,81.28451379269065
2020-12-26,18.0,52.0,39.0,39.0,10.869565217391305,42.69662921348315,0.0,24.0,47.0,0.0,63.0,23.880597014925375,19.0,26.0,29.0,40.0,19.0,46.0,20.0,56.0,40.43741829882729
2020-12-27,32.0,31.0,40.0,36.0,46.73913043478261,23.59550561797753,47.0,44.0,43.0,53.0,48.0,52.23880597014925,50.0,41.0,6.0,17.5,25.0,66.0,19.0,34.0,49.692212648015804
2020-12-28,24.0,16.0,74.0,62.0,66.30434782608695,62.92134831460674,92.0,36.0,51.0,70.0,56.0,41.791044776119406,42.0,24.0,39.0,63.75,51.0,42.0,31.0,50.0,65.46669194506265
2020-12-29,66.0,96.0,56.0,53.0,66.30434782608695,62.92134831460674,85.0,81.0,43.0,63.0,58.0,85.07462686567165,77.0,42.0,66.0,72.5,69.0,76.0,51.0,52.0,86.92332012176496
2020-12-30,42.0,33.0,73.0,37.0,58.69565217391305,48.31460674157304,68.0,38.0,53.0,65.0,51.0,55.223880597014926,79.0,37.0,34.0,46.25,44.0,52.0,32.0,80.0,67.55404878738022
2020-12-31,64.0,70.0,34.0,39.0,31.52173913043478,25.84269662921348,42.0,33.0,38.0,60.0,46.0,47.76119402985075,66.0,20.0,44.0,30.0,48.0,84.0,28.0,66.0,60.35704513503796
2021-01-01,69.0,57.0,72.0,21.0,67.3913043478261,47.19101123595506,78.0,70.0,41.0,75.0,59.0,100.0,100.0,43.0,63.0,53.75,41.0,100.0,30.0,100.0,84.72075378955118
2021-01-02,27.0,9.0,27.0,38.0,51.08695652173913,33.70786516853933,51.0,24.0,37.0,38.0,35.0,46.26865671641791,18.0,26.0,35.0,28.75,56.0,18.0,7.0,27.0,41.64615014305063
2021-01-03,27.0,25.0,38.0,47.0,40.21739130434783,33.70786516853933,20.0,32.0,46.0,19.0,26.0,34.32835820895522,36.0,19.0,28.0,10.0,27.0,54.0,13.0,37.0,40.29308292684377
2021-01-04,38.0,22.0,37.0,50.0,43.47826086956522,29.213483146067414,35.0,14.0,40.0,33.0,38.0,49.25373134328358,16.0,11.0,18.0,33.75,24.0,16.0,29.0,39.0,40.519595558796205
2021-01-05,39.0,38.0,34.0,43.0,63.04347826086956,44.943820224719104,18.0,36.0,25.0,17.0,39.0,61.19402985074627,40.0,11.0,25.0,35.0,17.0,24.0,18.0,41.0,44.03955829605503
2021-01-06,70.0,15.0,57.0,59.0,35.869565217391305,43.82022471910113,18.0,28.0,41.0,51.0,31.0,40.298507462686565,24.0,11.0,37.0,60.0,57.0,40.0,54.0,24.0,52.45067532270385
2021-01-07,16.0,23.0,24.0,42.0,17.391304347826086,7.865168539325842,27.0,14.0,32.0,34.0,8.0,40.298507462686565,48.0,28.0,31.0,33.75,32.0,24.0,18.0,24.0,34.505086692172966
2021-01-08,39.0,46.0,87.0,51.0,64.1304347826087,53.93258426966292,36.0,50.0,41.0,17.0,71.0,50.74626865671642,41.0,46.0,32.0,43.75,58.0,32.0,18.0,41.0,60.451395737555366
2021-01-09,26.0,58.0,58.0,38.0,50.0,49.438202247191015,20.0,39.0,54.0,84.0,60.0,10.447761194029852,53.0,44.0,28.0,66.25,9.0,53.0,7.0,62.0,57.19879247726058
2021-01-10,34.0,33.0,53.0,37.0,19.565217391304348,49.438202247191015,49.0,39.0,54.0,28.0,51.0,55.223880597014926,44.0,25.0,28.0,38.75,54.0,17.0,26.0,36.0,50.73886302696064
2021-01-11,60.0,44.0,60.0,50.0,52.17391304347826,58.42696629213483,35.0,41.0,55.0,41.0,30.0,68.65671641791045,39.0,22.0,30.0,66.25,40.0,46.0,46.0,39.0,60.77704932555362
2021-01-12,38.0,37.0,80.0,33.0,17.391304347826086,44.943820224719104,70.0,21.0,32.0,58.0,38.0,49.25373134328358,24.0,44.0,18.0,60.0,16.0,39.0,47.0,24.0,52.02952104906496
2021-01-13,100.0,60.0,100.0,59.0,80.43478260869566,59.550561797752806,35.0,49.0,73.0,42.0,100.0,70.14925373134328,48.0,62.0,43.0,51.25,49.0,40.0,65.0,89.0,83.93446138017453
2021-01-14,32.0,38.0,72.0,69.0,54.34782608695652,60.674157303370784,63.0,50.0,49.0,34.0,63.0,71.64179104477611,49.0,40.0,63.0,52.5,83.0,73.0,6.0,82.0,72.73204198916414
2021-01-15,24.0,54.0,25.0,52.0,56.52173913043478,15.730337078651685,18.0,59.0,59.0,44.0,64.0,41.791044776119406,8.0,18.0,19.0,26.25,42.0,33.0,31.0,50.0,48.71950348472727
2021-01-16,69.0,58.0,48.0,66.0,50.0,41.57303370786517,59.0,39.0,63.0,84.0,68.0,89.55223880597015,80.0,50.0,62.0,85.0,54.0,70.0,59.0,71.0,83.32509498973417
2021-01-17,34.0,41.0,73.0,28.0,48.91304347826087,48.31460674157304,77.0,31.0,18.0,37.0,42.0,76.11940298507463,17.0,18.0,20.0,73.75,53.0,60.0,46.0,53.0,58.90732031218906
2021-01-18,47.0,67.0,61.0,33.0,53.26086956521739,43.82022471910113,61.0,42.0,48.0,84.0,38.0,89.55223880597015,63.0,28.0,43.0,76.25,40.0,31.0,47.0,72.0,70.27857519266912
2021-01-19,38.0,7.0,37.0,33.0,52.17391304347826,58.42696629213483,52.0,27.0,47.0,49.0,22.0,58.208955223880594,39.0,27.0,48.0,41.25,32.0,39.0,34.0,23.0,50.28361701216632
2021-01-20,8.0,7.0,70.0,41.0,43.47826086956522,0.0,35.0,7.0,8.0,25.0,38.0,0.0,15.0,17.0,18.0,58.75,0.0,0.0,6.0,40.0,28.774472131670283
2021-01-21,47.0,30.0,48.0,77.0,71.73913043478261,67.41573033707866,35.0,49.0,57.0,67.0,85.0,29.850746268656717,56.0,11.0,56.0,68.75,41.0,16.0,42.0,74.0,67.70353656054687
