,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-12-07,0.0,28.0,0.0,0.0,55.0,20.0,32.0,40.0,59.0,40.0,21.0,63.0,46.0,12.0,29.0,23.0,0.0,0.0,0.0,74.0,32.47453565008988
2020-12-08,0.0,28.0,48.0,31.0,0.0,57.0,0.0,60.0,38.0,38.0,41.0,41.0,34.0,0.0,41.0,34.0,0.0,30.0,21.0,24.0,33.91252246854404
2020-12-09,0.0,0.0,0.0,0.0,27.0,19.0,0.0,0.0,0.0,0.0,0.0,21.0,44.0,0.0,14.0,23.0,0.0,57.0,21.0,0.0,13.541042540443378
2020-12-10,25.0,58.0,25.0,34.0,28.0,20.0,17.0,41.0,20.0,20.0,22.0,43.0,0.0,25.0,0.0,24.0,21.0,20.0,44.0,50.0,32.17495506291192
2020-12-11,51.0,57.0,25.0,51.0,57.0,20.0,17.0,20.0,20.0,20.0,22.0,0.0,0.0,25.0,30.0,49.0,63.0,30.0,0.0,26.0,34.93109646494907
2020-12-12,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,0.0,0.0,0.0,0.0,24.0,22.0,21.0,0.0,0.0,7.609346914319952
2020-12-13,25.0,56.0,25.0,17.0,0.0,20.0,16.0,0.0,59.0,60.0,0.0,21.0,23.0,13.0,14.0,24.0,42.0,20.0,21.0,25.0,28.819652486518873
2020-12-14,25.0,0.0,50.0,49.0,84.0,40.0,16.0,20.0,39.0,20.0,43.0,64.0,23.0,0.0,29.0,24.0,21.0,20.0,43.0,49.0,39.48472139005393
2020-12-15,0.0,0.0,0.0,17.0,29.0,0.0,0.0,0.0,21.0,0.0,0.0,22.0,48.0,0.0,15.0,24.0,0.0,42.0,0.0,26.0,14.619532654284003
2020-12-16,0.0,0.0,52.0,17.0,0.0,0.0,17.0,0.0,20.0,41.0,44.0,22.0,24.0,0.0,15.0,0.0,22.0,21.0,22.0,26.0,20.551228280407425
2020-12-17,0.0,0.0,0.0,0.0,30.0,0.0,18.0,0.0,22.0,0.0,0.0,23.0,0.0,14.0,0.0,0.0,0.0,22.0,0.0,27.0,9.346914319952067
2020-12-18,29.0,32.0,28.0,19.0,32.0,45.0,19.0,23.0,22.0,0.0,0.0,0.0,26.0,29.0,16.0,27.0,24.0,23.0,0.0,28.0,25.28460155781905
2020-12-19,28.0,0.0,28.0,36.0,0.0,22.0,18.0,22.0,22.0,22.0,47.0,0.0,39.0,0.0,48.0,65.0,0.0,46.0,48.0,54.0,32.65428400239664
2020-12-20,0.0,62.0,27.0,36.0,60.0,22.0,0.0,22.0,21.0,44.0,0.0,46.0,100.0,0.0,0.0,38.0,23.0,64.0,23.0,0.0,35.23067705212702
2020-12-21,27.0,61.0,27.0,54.0,87.0,85.0,87.0,21.0,42.0,63.0,45.0,45.0,24.0,54.0,45.0,50.0,68.0,65.0,46.0,53.0,62.85200718993409
2020-12-22,26.0,60.0,26.0,0.0,29.0,0.0,34.0,21.0,21.0,21.0,44.0,22.0,24.0,13.0,0.0,25.0,22.0,22.0,45.0,26.0,28.819652486518873
2020-12-23,27.0,30.0,54.0,71.0,59.0,42.0,53.0,22.0,21.0,65.0,92.0,23.0,61.0,54.0,31.0,50.0,68.0,32.0,0.0,54.0,54.46375074895147
