,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-02-25,11.0,27.0,30.0,34.0,26.0,28.0,39.0,27.0,50.0,22.0,16.0,30.0,13.0,44.0,15.0,38.0,0.0,0.0,0.0,28.0,28.267297457125963
2020-02-26,21.0,35.0,29.0,58.0,35.0,41.0,30.0,61.0,41.0,44.0,39.0,37.0,32.0,35.0,23.0,30.0,15.0,22.0,18.0,21.0,39.4441159077469
2020-02-27,17.0,18.0,23.0,17.0,9.0,15.0,8.0,19.0,26.0,15.0,25.0,23.0,13.0,9.0,24.0,16.0,23.0,23.0,32.0,15.0,21.880544056771143
2020-02-28,0.0,29.0,8.0,18.0,9.0,15.0,17.0,19.0,27.0,24.0,21.0,8.0,21.0,9.0,8.0,17.0,24.0,8.0,13.0,15.0,18.332347723240687
2020-02-29,18.0,20.0,17.0,19.0,10.0,32.0,27.0,20.0,19.0,17.0,18.0,26.0,0.0,10.0,9.0,9.0,8.0,17.0,7.0,8.0,18.391484328799528
2020-03-01,12.0,48.0,64.0,28.0,38.0,15.0,25.0,10.0,27.0,24.0,26.0,25.0,21.0,38.0,33.0,25.0,24.0,40.0,27.0,15.0,33.412182140745124
2020-03-02,44.0,36.0,52.0,43.0,62.0,36.0,40.0,45.0,66.0,37.0,44.0,54.0,39.0,90.0,54.0,62.0,52.0,52.0,56.0,57.0,60.378474275576586
2020-03-03,22.0,74.0,30.0,18.0,64.0,7.0,57.0,37.0,61.0,46.0,49.0,39.0,47.0,27.0,40.0,48.0,46.0,39.0,38.0,15.0,47.54583086930811
2020-03-04,5.0,26.0,7.0,0.0,9.0,20.0,23.0,18.0,16.0,29.0,16.0,22.0,6.0,17.0,15.0,23.0,22.0,22.0,12.0,7.0,18.628030751034892
2020-03-05,11.0,27.0,22.0,34.0,17.0,35.0,31.0,9.0,8.0,15.0,16.0,37.0,13.0,35.0,15.0,23.0,22.0,22.0,12.0,34.0,25.901833234772326
2020-03-06,17.0,18.0,38.0,44.0,18.0,29.0,32.0,28.0,35.0,23.0,12.0,24.0,33.0,9.0,39.0,24.0,46.0,31.0,6.0,29.0,31.638083973979896
2020-03-07,12.0,10.0,17.0,9.0,0.0,8.0,17.0,10.0,28.0,8.0,17.0,25.0,22.0,29.0,17.0,8.0,8.0,8.0,14.0,8.0,16.262566528681255
2020-03-08,17.0,0.0,31.0,35.0,18.0,29.0,32.0,18.0,43.0,23.0,33.0,24.0,34.0,46.0,31.0,24.0,15.0,31.0,26.0,43.0,32.70254287403903
2020-03-09,16.0,43.0,14.0,41.0,42.0,34.0,37.0,34.0,8.0,29.0,31.0,37.0,6.0,42.0,29.0,0.0,22.0,29.0,6.0,41.0,31.99290360733294
2020-03-10,36.0,25.0,7.0,32.0,41.0,20.0,29.0,59.0,31.0,56.0,41.0,14.0,43.0,49.0,14.0,29.0,14.0,7.0,28.0,20.0,35.18628030751035
2020-03-11,10.0,16.0,20.0,31.0,16.0,19.0,7.0,16.0,8.0,20.0,18.0,21.0,6.0,40.0,21.0,7.0,20.0,13.0,6.0,19.0,19.75162625665287
2020-03-12,21.0,51.0,35.0,8.0,16.0,33.0,22.0,68.0,47.0,55.0,37.0,36.0,25.0,75.0,29.0,43.0,14.0,56.0,46.0,46.0,45.12123004139563
2020-03-13,11.0,35.0,7.0,43.0,26.0,28.0,24.0,45.0,67.0,45.0,36.0,30.0,46.0,27.0,46.0,15.0,67.0,22.0,31.0,14.0,39.325842696629216
2020-03-14,22.0,82.0,68.0,68.0,89.0,64.0,71.0,90.0,59.0,53.0,20.0,46.0,46.0,53.0,54.0,62.0,74.0,60.0,43.0,49.0,69.3672383205204
2020-03-15,35.0,50.0,14.0,54.0,48.0,39.0,36.0,42.0,62.0,41.0,32.0,56.0,23.0,56.0,28.0,42.0,48.0,34.0,40.0,33.0,48.07806031933767
2020-03-16,14.0,69.0,51.0,44.0,45.0,36.0,40.0,46.0,57.0,38.0,38.0,33.0,33.0,60.0,52.0,40.0,58.0,51.0,37.0,36.0,51.921939680662334
2020-03-17,48.0,32.0,20.0,45.0,15.0,44.0,55.0,56.0,37.0,39.0,35.0,47.0,23.0,23.0,54.0,47.0,46.0,33.0,33.0,44.0,45.89000591366055
2020-03-18,20.0,40.0,48.0,31.0,64.0,26.0,57.0,41.0,54.0,34.0,55.0,41.0,41.0,64.0,35.0,21.0,67.0,47.0,39.0,57.0,52.1584861028977
2020-03-19,20.0,58.0,41.0,39.0,40.0,51.0,36.0,33.0,54.0,27.0,54.0,14.0,30.0,24.0,28.0,42.0,27.0,41.0,28.0,13.0,41.39562389118865
2020-03-20,70.0,39.0,51.0,66.0,83.0,48.0,54.0,47.0,43.0,38.0,66.0,65.0,50.0,38.0,78.0,100.0,58.0,32.0,27.0,37.0,64.45890005913661
2020-03-21,100.0,81.0,68.0,95.0,80.0,100.0,88.0,100.0,93.0,53.0,80.0,100.0,65.0,72.0,100.0,85.0,90.0,84.0,57.0,100.0,100.0
2020-03-22,28.0,64.0,15.0,35.0,27.0,36.0,48.0,64.0,52.0,46.0,53.0,46.0,26.0,36.0,23.0,32.0,38.0,15.0,32.0,14.0,43.16972205795388
2020-03-23,23.0,44.0,31.0,56.0,72.0,18.0,65.0,60.0,35.0,37.0,46.0,51.0,43.0,44.0,37.0,51.0,31.0,43.0,46.0,47.0,52.040212891780016
2020-03-24,39.0,40.0,40.0,76.0,39.0,51.0,56.0,56.0,52.0,53.0,25.0,41.0,53.0,63.0,47.0,75.0,46.0,60.0,50.0,19.0,58.01301005322295
2020-03-25,24.0,80.0,100.0,76.0,8.0,63.0,62.0,88.0,59.0,100.0,60.0,67.0,58.0,93.0,74.0,76.0,100.0,33.0,39.0,44.0,77.11413364872857
2020-03-26,25.0,80.0,87.0,61.0,40.0,69.0,56.0,89.0,45.0,47.0,53.0,61.0,29.0,40.0,48.0,55.0,67.0,60.0,17.0,44.0,63.453577764636314
2020-03-27,70.0,100.0,70.0,87.0,53.0,78.0,100.0,70.0,100.0,88.0,68.0,65.0,100.0,83.0,64.0,92.0,82.0,77.0,53.0,60.0,92.25310467179185
2020-03-28,58.0,43.0,94.0,57.0,100.0,81.0,99.0,70.0,89.0,79.0,100.0,44.0,81.0,93.0,59.0,81.0,50.0,100.0,100.0,75.0,91.83914843287997
2020-03-29,58.0,79.0,58.0,100.0,60.0,55.0,83.0,96.0,56.0,65.0,77.0,44.0,51.0,68.0,59.0,68.0,36.0,73.0,54.0,68.0,77.35068007096395
2020-03-30,38.0,85.0,65.0,66.0,53.0,68.0,68.0,77.0,94.0,77.0,62.0,73.0,50.0,69.0,46.0,53.0,71.0,71.0,69.0,30.0,75.99053814311058
2020-03-31,42.0,84.0,77.0,87.0,52.0,60.0,54.0,61.0,73.0,64.0,37.0,53.0,44.0,53.0,45.0,59.0,32.0,38.0,16.0,66.0,64.87285629804849
2020-04-01,24.0,79.0,53.0,45.0,46.0,56.0,55.0,39.0,59.0,39.0,35.0,47.0,46.0,16.0,34.0,61.0,26.0,26.0,33.0,31.0,50.26611472501479
2020-04-02,23.0,39.0,32.0,44.0,22.0,48.0,40.0,23.0,65.0,19.0,47.0,39.0,33.0,46.0,39.0,39.0,19.0,45.0,16.0,36.0,42.22353636901243
2020-04-03,39.0,71.0,33.0,30.0,46.0,25.0,35.0,16.0,66.0,39.0,39.0,27.0,23.0,100.0,27.0,41.0,46.0,52.0,27.0,38.0,48.49201655824956
2020-04-04,17.0,64.0,23.0,60.0,45.0,14.0,39.0,45.0,68.0,38.0,44.0,54.0,39.0,18.0,39.0,62.0,53.0,30.0,44.0,42.0,49.5564754583087
2020-04-05,28.0,65.0,54.0,70.0,46.0,37.0,25.0,76.0,87.0,47.0,45.0,40.0,61.0,55.0,16.0,33.0,69.0,47.0,32.0,74.0,59.55056179775281
2020-04-06,35.0,64.0,18.0,34.0,21.0,62.0,25.0,29.0,27.0,47.0,58.0,24.0,26.0,42.0,30.0,12.0,35.0,48.0,30.0,28.0,41.099940863394444
2020-04-07,29.0,23.0,13.0,37.0,30.0,12.0,14.0,31.0,14.0,26.0,31.0,0.0,28.0,23.0,20.0,13.0,19.0,19.0,21.0,18.0,24.89651094027203
2020-04-08,30.0,16.0,7.0,47.0,32.0,13.0,28.0,16.0,23.0,27.0,21.0,28.0,23.0,55.0,7.0,21.0,20.0,34.0,11.0,6.0,27.49852158486103
2020-04-09,14.0,40.0,53.0,61.0,39.0,57.0,62.0,87.0,52.0,40.0,36.0,34.0,40.0,47.0,54.0,47.0,13.0,59.0,44.0,43.0,54.523950325251334
2020-04-10,10.0,33.0,0.0,23.0,16.0,6.0,14.0,8.0,23.0,7.0,35.0,21.0,6.0,24.0,21.0,7.0,14.0,0.0,17.0,19.0,17.97752808988764
2020-04-11,11.0,36.0,52.0,60.0,35.0,50.0,63.0,45.0,34.0,37.0,61.0,53.0,46.0,70.0,61.0,61.0,52.0,68.0,43.0,49.0,58.367829686575995
2020-04-12,33.0,55.0,45.0,51.0,35.0,36.0,24.0,45.0,51.0,52.0,40.0,62.0,26.0,53.0,61.0,39.0,30.0,23.0,6.0,21.0,46.59964518036665
2020-04-13,10.0,16.0,14.0,8.0,16.0,7.0,36.0,8.0,23.0,7.0,25.0,7.0,12.0,0.0,7.0,7.0,0.0,21.0,17.0,13.0,15.020697811945595
2020-04-14,14.0,16.0,7.0,22.0,46.0,37.0,27.0,23.0,37.0,19.0,48.0,59.0,23.0,23.0,26.0,47.0,32.0,26.0,22.0,18.0,33.82613837965701
2020-04-15,15.0,40.0,27.0,15.0,24.0,32.0,43.0,41.0,61.0,20.0,33.0,28.0,24.0,32.0,49.0,28.0,20.0,34.0,6.0,26.0,35.363690124186874
2020-04-16,20.0,49.0,55.0,16.0,48.0,39.0,36.0,33.0,31.0,20.0,29.0,28.0,12.0,56.0,21.0,42.0,27.0,34.0,28.0,45.0,39.56238911886459
2020-04-17,20.0,40.0,27.0,23.0,32.0,13.0,29.0,41.0,23.0,27.0,21.0,21.0,23.0,40.0,0.0,7.0,14.0,27.0,28.0,19.0,28.08988764044944
2020-04-18,51.0,50.0,56.0,32.0,65.0,52.0,36.0,67.0,39.0,21.0,33.0,35.0,6.0,57.0,50.0,14.0,34.0,56.0,23.0,59.0,49.438202247191015
2020-04-19,26.0,43.0,22.0,50.0,34.0,48.0,8.0,9.0,24.0,22.0,34.0,29.0,25.0,25.0,29.0,15.0,0.0,22.0,24.0,48.0,31.756357185097578
