,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2021-01-03,94.0,71.0,92.0,68.0,55.0,89.0,69.0,63.0,60.0,56.0,47.0,61.0,53.535353535353536,53.0,56.0,99.0,60.75949367088607,63.73626373626374,96.15384615384616,100.0,84.40274046447763
2021-01-04,78.0,88.0,84.0,52.0,81.0,80.0,74.0,81.0,71.0,97.0,58.0,71.0,76.76767676767676,65.0,54.0,84.0,100.0,75.82417582417582,70.51282051282051,69.23076923076923,90.58969093642186
2021-01-05,48.0,59.0,62.0,63.0,35.0,76.0,53.0,58.0,66.0,45.0,39.0,61.0,34.343434343434346,38.0,24.0,49.0,55.69620253164557,75.82417582417582,61.53846153846154,34.065934065934066,62.22718590332695
2021-01-06,52.0,68.0,77.0,31.0,50.0,45.0,56.0,57.0,59.0,62.0,47.0,55.0,65.65656565656566,37.0,46.0,35.0,64.55696202531645,57.142857142857146,43.58974358974359,61.53846153846154,64.14752362249425
2021-01-07,59.0,35.0,50.0,42.0,46.0,58.0,69.0,64.0,51.0,58.0,34.0,46.0,34.343434343434346,65.0,23.0,30.0,27.848101265822784,80.21978021978022,43.58974358974359,46.15384615384615,57.70990541942676
2021-01-08,64.0,50.0,37.0,46.0,49.0,37.0,28.0,32.0,55.0,54.0,31.0,54.0,37.37373737373738,36.0,47.0,58.0,41.77215189873418,37.362637362637365,35.8974358974359,74.72527472527473,54.28963443597449
2021-01-09,57.0,60.0,59.0,48.0,59.0,62.0,68.0,68.0,60.0,52.0,60.0,35.0,51.515151515151516,44.0,32.0,62.0,65.82278481012658,74.72527472527473,100.0,52.747252747252745,70.22503417953658
2021-01-10,58.0,69.0,53.0,51.0,60.0,41.0,82.0,63.0,61.0,82.0,46.0,73.0,34.343434343434346,85.0,47.0,72.0,86.07594936708861,48.35164835164835,85.8974358974359,61.53846153846154,75.52704079554788
2021-01-11,100.0,97.0,95.0,100.0,92.0,91.0,73.0,46.0,76.0,100.0,96.0,80.0,76.76767676767676,74.0,100.0,68.0,75.9493670886076,48.35164835164835,52.56410256410256,84.61538461538461,97.54211933795388
2021-01-12,58.0,56.0,42.0,51.0,44.0,44.0,57.0,46.0,38.0,48.0,36.0,56.0,68.68686868686869,52.0,17.0,45.0,54.43037974683544,56.043956043956044,41.02564102564103,69.23076923076923,58.745320098726296
2021-01-13,81.0,81.0,78.0,68.0,82.0,100.0,100.0,56.0,66.0,96.0,71.0,77.0,77.77777777777777,64.0,59.0,89.0,83.54430379746836,93.4065934065934,82.05128205128206,81.31868131868131,95.13395595139414
2021-01-14,52.0,77.0,43.0,58.0,28.0,19.0,40.0,48.0,39.0,70.0,57.0,45.0,47.474747474747474,66.0,34.0,58.0,48.10126582278481,38.46153846153846,65.38461538461539,56.043956043956044,59.34802811289664
2021-01-15,32.0,21.0,66.0,43.0,30.0,34.0,31.0,46.0,36.0,68.0,34.0,54.0,40.4040404040404,32.0,14.0,63.0,45.56962025316456,27.47252747252747,52.56410256410256,34.065934065934066,48.22837010146419
2021-01-16,53.0,65.0,61.0,65.0,88.0,56.0,32.0,59.0,68.0,32.0,54.0,76.0,53.535353535353536,74.0,34.0,51.0,96.20253164556962,35.16483516483517,61.53846153846154,57.142857142857146,70.27143310455114
2021-01-17,38.0,62.0,33.0,43.0,37.0,68.0,44.0,51.0,30.0,52.0,34.0,48.0,28.282828282828284,44.0,47.0,49.0,32.91139240506329,27.47252747252747,39.743589743589745,47.252747252747255,51.3225421699665
2021-01-18,52.0,57.0,67.0,23.0,34.0,44.0,23.0,42.0,49.0,56.0,52.0,66.0,52.525252525252526,48.0,39.0,39.0,54.43037974683544,64.83516483516483,48.717948717948715,50.54945054945055,57.704104816388714
2021-01-19,76.0,83.0,96.0,57.0,55.0,76.0,97.0,72.0,100.0,63.0,100.0,78.0,74.74747474747475,77.0,47.0,97.0,93.67088607594937,82.41758241758242,66.66666666666667,74.72527472527473,93.9421111547963
2021-01-20,33.0,67.0,100.0,45.0,53.0,36.0,55.0,92.0,58.0,66.0,70.0,59.0,56.56565656565657,40.0,62.0,44.0,34.177215189873415,54.94505494505494,74.35897435897436,84.61538461538461,71.05586435645142
2021-01-21,58.0,82.0,81.0,86.0,84.0,64.0,81.0,100.0,61.0,83.0,68.0,61.0,85.85858585858585,48.0,55.0,59.0,65.82278481012658,70.32967032967034,73.07692307692308,94.50549450549451,87.60617428933205
