,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-02-25,49.0,35.0,25.0,45.0,22.0,50.0,59.0,46.0,48.0,36.0,58.0,38.0,32.0,44.0,51.0,19.0,22.0,24.0,76.0,11.0,48.05352798053528
2020-02-26,0.0,35.0,36.0,11.0,32.0,10.0,19.0,35.0,12.0,0.0,0.0,0.0,10.0,9.0,10.0,18.0,11.0,12.0,0.0,11.0,16.484184914841848
2020-02-27,61.0,35.0,73.0,34.0,43.0,50.0,10.0,23.0,23.0,12.0,39.0,25.0,62.0,18.0,51.0,27.0,11.0,35.0,10.0,32.0,40.997566909975674
2020-02-28,13.0,25.0,26.0,0.0,11.0,21.0,10.0,24.0,13.0,13.0,0.0,13.0,11.0,9.0,0.0,10.0,23.0,0.0,11.0,11.0,14.841849148418492
2020-02-29,26.0,24.0,25.0,47.0,22.0,21.0,41.0,12.0,37.0,38.0,30.0,79.0,32.0,18.0,11.0,29.0,11.0,25.0,55.0,45.0,38.19951338199513
2020-03-01,37.0,36.0,50.0,23.0,54.0,20.0,20.0,24.0,36.0,24.0,10.0,13.0,11.0,18.0,31.0,28.0,11.0,12.0,22.0,44.0,31.87347931873479
2020-03-02,12.0,12.0,12.0,0.0,21.0,10.0,20.0,45.0,35.0,12.0,19.0,0.0,0.0,26.0,10.0,9.0,0.0,34.0,0.0,32.0,18.795620437956202
2020-03-03,13.0,24.0,25.0,23.0,22.0,41.0,10.0,59.0,12.0,24.0,29.0,26.0,21.0,46.0,21.0,19.0,22.0,12.0,32.0,11.0,29.927007299270073
2020-03-04,24.0,23.0,49.0,23.0,65.0,40.0,10.0,58.0,12.0,49.0,29.0,49.0,51.0,18.0,10.0,36.0,21.0,12.0,21.0,0.0,36.496350364963504
2020-03-05,12.0,59.0,38.0,0.0,21.0,40.0,10.0,34.0,49.0,24.0,10.0,38.0,42.0,27.0,20.0,9.0,43.0,24.0,21.0,33.0,33.69829683698297
2020-03-06,50.0,24.0,74.0,47.0,21.0,40.0,39.0,93.0,48.0,36.0,29.0,37.0,42.0,44.0,31.0,28.0,32.0,36.0,33.0,22.0,49.02676399026763
2020-03-07,27.0,13.0,26.0,25.0,12.0,0.0,22.0,12.0,0.0,26.0,10.0,0.0,22.0,10.0,0.0,20.0,11.0,13.0,24.0,24.0,18.065693430656935
2020-03-08,25.0,60.0,50.0,23.0,32.0,20.0,29.0,11.0,0.0,61.0,20.0,25.0,32.0,27.0,42.0,46.0,22.0,48.0,53.0,44.0,40.75425790754258
2020-03-09,24.0,12.0,49.0,34.0,32.0,20.0,29.0,45.0,36.0,23.0,19.0,25.0,21.0,18.0,51.0,37.0,11.0,36.0,21.0,32.0,34.975669099756686
2020-03-10,60.0,35.0,85.0,57.0,75.0,51.0,39.0,57.0,35.0,36.0,29.0,100.0,52.0,45.0,51.0,27.0,74.0,47.0,42.0,33.0,62.65206812652068
2020-03-11,60.0,47.0,60.0,67.0,21.0,20.0,68.0,46.0,12.0,47.0,28.0,49.0,41.0,27.0,61.0,18.0,32.0,0.0,10.0,21.0,44.70802919708029
2020-03-12,47.0,81.0,48.0,34.0,52.0,40.0,38.0,45.0,93.0,35.0,66.0,61.0,71.0,35.0,59.0,36.0,73.0,80.0,31.0,63.0,66.18004866180048
2020-03-13,92.0,50.0,65.0,74.0,46.0,53.0,32.0,49.0,52.0,66.0,72.0,41.0,45.0,68.0,33.0,100.0,57.0,64.0,34.0,81.0,71.41119221411192
2020-03-14,64.0,74.0,64.0,60.0,56.0,31.0,62.0,74.0,75.0,75.0,100.0,66.0,33.0,65.0,54.0,39.0,34.0,99.0,100.0,34.0,76.58150851581509
2020-03-15,81.0,68.0,58.0,76.0,73.0,67.0,57.0,45.0,46.0,46.0,55.0,72.0,40.0,51.0,59.0,62.0,31.0,79.0,72.0,73.0,73.661800486618
2020-03-16,96.0,62.0,43.0,91.0,94.0,61.0,43.0,81.0,62.0,85.0,67.0,65.0,46.0,62.0,73.0,49.0,85.0,52.0,74.0,56.0,81.93430656934305
2020-03-17,83.0,100.0,64.0,87.0,100.0,76.0,100.0,99.0,60.0,61.0,57.0,97.0,88.0,75.0,61.0,55.0,100.0,100.0,81.0,100.0,100.0
2020-03-18,43.0,51.0,74.0,100.0,47.0,61.0,35.0,100.0,85.0,84.0,42.0,76.0,100.0,47.0,45.0,41.0,38.0,31.0,65.0,57.0,74.330900243309
2020-03-19,90.0,89.0,68.0,73.0,89.0,82.0,45.0,75.0,100.0,100.0,54.0,82.0,95.0,100.0,85.0,59.0,59.0,77.0,49.0,71.0,93.79562043795619
2020-03-20,67.0,75.0,33.0,42.0,39.0,9.0,44.0,42.0,86.0,33.0,35.0,45.0,38.0,49.0,19.0,25.0,38.0,32.0,19.0,20.0,48.05352798053528
2020-03-21,81.0,80.0,35.0,65.0,72.0,57.0,66.0,67.0,46.0,67.0,28.0,36.0,40.0,33.0,49.0,9.0,72.0,68.0,30.0,52.0,64.05109489051095
2020-03-22,46.0,57.0,47.0,44.0,31.0,39.0,28.0,33.0,35.0,34.0,37.0,36.0,20.0,25.0,29.0,35.0,50.0,45.0,31.0,41.0,45.194647201946474
2020-03-23,66.0,63.0,28.0,44.0,49.0,30.0,46.0,44.0,55.0,37.0,59.0,77.0,72.0,21.0,62.0,50.0,41.0,53.0,49.0,82.0,62.530413625304135
2020-03-24,93.0,79.0,31.0,67.0,54.0,42.0,41.0,58.0,50.0,60.0,24.0,63.0,17.0,7.0,69.0,63.0,72.0,50.0,72.0,55.0,64.90267639902676
2020-03-25,61.0,70.0,93.0,57.0,63.0,17.0,49.0,68.0,90.0,80.0,48.0,53.0,26.0,52.0,61.0,55.0,54.0,69.0,35.0,45.0,69.7080291970803
2020-03-26,31.0,30.0,10.0,30.0,9.0,43.0,17.0,20.0,21.0,30.0,33.0,11.0,36.0,30.0,9.0,16.0,9.0,41.0,37.0,19.0,29.318734793187346
2020-03-27,50.0,49.0,30.0,38.0,53.0,42.0,25.0,48.0,50.0,30.0,40.0,52.0,44.0,22.0,35.0,15.0,45.0,78.0,44.0,54.0,51.338199513381994
2020-03-28,48.0,82.0,24.0,56.0,52.0,40.0,28.0,56.0,69.0,46.0,19.0,37.0,70.0,43.0,100.0,27.0,41.0,46.0,52.0,32.0,58.880778588807786
2020-03-29,100.0,64.0,100.0,52.0,88.0,100.0,46.0,84.0,44.0,33.0,53.0,79.0,95.0,57.0,47.0,25.0,78.0,42.0,58.0,60.0,79.37956204379562
2020-03-30,79.0,87.0,89.0,36.0,34.0,16.0,56.0,65.0,48.0,58.0,39.0,60.0,34.0,21.0,75.0,67.0,69.0,47.0,26.0,36.0,63.38199513381995
2020-03-31,40.0,38.0,59.0,18.0,9.0,0.0,24.0,38.0,19.0,49.0,16.0,30.0,17.0,14.0,17.0,23.0,62.0,57.0,26.0,18.0,34.91484184914842
2020-04-01,31.0,30.0,52.0,28.0,18.0,34.0,25.0,30.0,30.0,40.0,40.0,53.0,26.0,15.0,17.0,8.0,53.0,29.0,18.0,27.0,36.73965936739659
2020-04-02,40.0,49.0,30.0,47.0,44.0,17.0,16.0,19.0,29.0,10.0,40.0,31.0,17.0,15.0,35.0,39.0,54.0,39.0,26.0,36.0,38.503649635036496
2020-04-03,30.0,10.0,30.0,0.0,27.0,8.0,41.0,10.0,59.0,69.0,24.0,52.0,9.0,22.0,42.0,31.0,45.0,29.0,18.0,45.0,36.557177615571774
2020-04-04,36.0,35.0,12.0,33.0,21.0,39.0,28.0,34.0,47.0,47.0,47.0,48.0,41.0,26.0,40.0,18.0,31.0,12.0,53.0,63.0,43.248175182481745
2020-04-05,24.0,24.0,24.0,11.0,21.0,30.0,20.0,35.0,24.0,36.0,29.0,24.0,10.0,18.0,20.0,18.0,32.0,12.0,11.0,21.0,27.00729927007299
2020-04-06,19.0,0.0,20.0,18.0,9.0,32.0,24.0,37.0,38.0,29.0,15.0,10.0,8.0,7.0,25.0,7.0,17.0,38.0,0.0,26.0,23.05352798053528
2020-04-07,0.0,40.0,62.0,48.0,9.0,42.0,25.0,29.0,10.0,20.0,8.0,32.0,9.0,23.0,0.0,16.0,27.0,30.0,45.0,18.0,29.987834549878343
2020-04-08,42.0,31.0,10.0,0.0,9.0,17.0,34.0,50.0,30.0,10.0,17.0,11.0,0.0,8.0,18.0,0.0,0.0,31.0,18.0,19.0,21.593673965936738
2020-04-09,31.0,10.0,10.0,10.0,9.0,9.0,0.0,10.0,10.0,31.0,8.0,32.0,26.0,8.0,26.0,16.0,9.0,10.0,18.0,18.0,18.309002433090022
2020-04-10,33.0,53.0,43.0,20.0,19.0,27.0,9.0,31.0,21.0,32.0,8.0,22.0,9.0,8.0,37.0,41.0,29.0,10.0,28.0,29.0,30.961070559610704
2020-04-11,24.0,23.0,0.0,0.0,10.0,29.0,29.0,45.0,23.0,47.0,27.0,12.0,10.0,17.0,30.0,18.0,10.0,23.0,30.0,21.0,26.03406326034063
2020-04-12,12.0,11.0,12.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,0.0,0.0,8.0,20.0,9.0,10.0,11.0,0.0,0.0,7.542579075425791
2020-04-13,54.0,21.0,33.0,51.0,10.0,9.0,9.0,42.0,11.0,21.0,17.0,11.0,19.0,16.0,37.0,17.0,38.0,42.0,10.0,20.0,29.683698296836983
2020-04-14,0.0,20.0,21.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,8.0,18.0,10.0,0.0,0.0,7.664233576642335
2020-04-15,11.0,10.0,0.0,0.0,19.0,26.0,9.0,10.0,21.0,0.0,0.0,33.0,18.0,8.0,18.0,24.0,9.0,0.0,28.0,19.0,15.997566909975669
2020-04-16,0.0,11.0,33.0,20.0,10.0,0.0,17.0,30.0,0.0,11.0,17.0,22.0,19.0,8.0,0.0,16.0,19.0,10.0,9.0,19.0,16.484184914841848
2020-04-17,0.0,10.0,22.0,0.0,9.0,18.0,9.0,0.0,0.0,21.0,0.0,22.0,28.0,8.0,0.0,17.0,0.0,20.0,9.0,19.0,12.89537712895377
2020-04-18,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,0.0,17.0,19.0,17.0,0.0,0.0,0.0,10.0,7.177615571776156
2020-04-19,23.0,34.0,23.0,11.0,20.0,19.0,27.0,0.0,0.0,23.0,9.0,24.0,29.0,26.0,0.0,0.0,10.0,22.0,30.0,0.0,20.072992700729927
