,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-03-23,28.0,29.0,10.0,27.0,21.0,28.0,21.0,0.0,20.0,24.0,23.0,23.0,27.0,34.0,24.0,35.0,34.0,32.0,27.0,34.0,29.59243945658594
2020-03-24,45.0,56.0,46.0,31.0,18.0,44.0,35.0,39.0,43.0,38.0,45.0,31.0,34.0,42.0,30.0,59.0,37.0,46.0,53.0,37.0,47.78499704666273
2020-03-25,35.0,43.0,29.0,17.0,41.0,22.0,28.0,34.0,25.0,47.0,15.0,24.0,23.0,37.0,22.0,42.0,25.0,40.0,12.0,12.0,33.8452451269935
2020-03-26,20.0,25.0,46.0,29.0,18.0,42.0,29.0,29.0,26.0,16.0,35.0,25.0,23.0,19.0,11.0,32.0,38.0,35.0,41.0,44.0,34.435912581216776
2020-03-27,34.0,35.0,27.0,21.0,26.0,29.0,33.0,18.0,8.0,51.0,24.0,24.0,33.0,27.0,7.0,36.0,41.0,22.0,22.0,41.0,33.01831069108092
2020-03-28,35.0,63.0,46.0,38.0,10.0,40.0,39.0,33.0,19.0,18.0,22.0,41.0,59.0,42.0,29.0,42.0,42.0,32.0,32.0,55.0,43.53219137625516
2020-03-29,33.0,74.0,56.0,18.0,35.0,36.0,13.0,26.0,14.0,47.0,54.0,40.0,56.0,46.0,16.0,41.0,41.0,50.0,19.0,33.0,44.18192557590076
2020-03-30,19.0,23.0,16.0,20.0,26.0,16.0,38.0,9.0,8.0,41.0,14.0,17.0,5.0,9.0,14.0,15.0,12.0,22.0,22.0,12.0,21.145894861193145
2020-03-31,19.0,35.0,32.0,29.0,21.0,21.0,43.0,32.0,32.0,40.0,42.0,57.0,38.0,26.0,14.0,35.0,41.0,32.0,43.0,35.0,39.39751919669226
2020-04-01,15.0,24.0,22.0,16.0,22.0,19.0,11.0,9.0,8.0,16.0,20.0,30.0,22.0,0.0,14.0,20.0,18.0,11.0,29.0,18.0,20.318960425280565
2020-04-02,15.0,30.0,22.0,16.0,9.0,19.0,11.0,9.0,13.0,36.0,9.0,29.0,11.0,18.0,4.0,20.0,12.0,22.0,11.0,24.0,20.082693443591257
2020-04-03,15.0,18.0,11.0,10.0,9.0,17.0,11.0,19.0,17.0,32.0,20.0,25.0,11.0,5.0,4.0,16.0,25.0,0.0,18.0,37.0,18.901358535144713
2020-04-04,12.0,29.0,21.0,22.0,21.0,16.0,27.0,17.0,15.0,25.0,35.0,22.0,27.0,17.0,13.0,12.0,29.0,47.0,20.0,22.0,26.520968694624923
2020-04-05,11.0,36.0,33.0,28.0,31.0,25.0,20.0,33.0,25.0,18.0,34.0,35.0,27.0,32.0,8.0,30.0,35.0,33.0,40.0,49.0,34.435912581216776
2020-04-06,22.0,33.0,36.0,13.0,20.0,17.0,26.0,17.0,27.0,19.0,18.0,33.0,26.0,21.0,10.0,24.0,11.0,31.0,16.0,27.0,26.40283520378027
2020-04-07,19.0,6.0,11.0,9.0,4.0,10.0,11.0,9.0,4.0,10.0,14.0,17.0,16.0,9.0,10.0,10.0,17.0,5.0,11.0,6.0,12.285883047844063
2020-04-08,20.0,24.0,22.0,12.0,4.0,16.0,22.0,19.0,4.0,10.0,14.0,24.0,17.0,23.0,7.0,10.0,36.0,17.0,23.0,18.0,20.200826934435913
2020-04-09,25.0,12.0,34.0,5.0,14.0,11.0,29.0,10.0,13.0,32.0,25.0,12.0,23.0,5.0,0.0,32.0,19.0,11.0,17.0,18.0,20.49616066154755
2020-04-10,5.0,0.0,0.0,10.0,5.0,11.0,12.0,5.0,4.0,5.0,10.0,0.0,6.0,10.0,0.0,5.0,0.0,12.0,0.0,6.0,6.261075014766686
2020-04-11,17.0,7.0,19.0,22.0,21.0,25.0,20.0,33.0,15.0,18.0,23.0,35.0,26.0,16.0,4.0,12.0,21.0,13.0,40.0,21.0,24.099232132309506
2020-04-12,34.0,35.0,40.0,22.0,31.0,25.0,39.0,33.0,30.0,6.0,23.0,42.0,26.0,38.0,21.0,43.0,28.0,26.0,13.0,28.0,34.435912581216776
2020-04-13,32.0,26.0,12.0,15.0,19.0,14.0,30.0,15.0,4.0,17.0,10.0,19.0,30.0,15.0,8.0,17.0,26.0,24.0,18.0,26.0,22.268163024217365
2020-04-14,15.0,6.0,23.0,5.0,9.0,16.0,11.0,9.0,13.0,10.0,5.0,24.0,23.0,14.0,11.0,0.0,12.0,17.0,17.0,12.0,14.884819846426462
2020-04-15,16.0,25.0,12.0,15.0,9.0,20.0,6.0,20.0,4.0,17.0,5.0,19.0,12.0,14.0,8.0,17.0,13.0,6.0,18.0,6.0,15.475487300649734
2020-04-16,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5906674542232723
2020-04-17,10.0,25.0,12.0,10.0,9.0,14.0,12.0,5.0,9.0,16.0,5.0,19.0,24.0,14.0,7.0,5.0,0.0,18.0,6.0,6.0,13.349084465445953
2020-04-18,0.0,0.0,13.0,11.0,0.0,9.0,13.0,0.0,5.0,6.0,5.0,14.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,7.0,5.9066745422327225
2020-04-19,26.0,19.0,24.0,28.0,33.0,34.0,24.0,5.0,14.0,28.0,15.0,26.0,36.0,29.0,11.0,22.0,26.0,24.0,12.0,19.0,26.875369167158887
