,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5_10,/m/01cdt5_11,/m/01cdt5_12,/m/01cdt5_13,/m/01cdt5_14,/m/01cdt5_15,/m/01cdt5_16,/m/01cdt5_17,/m/01cdt5_18,/m/01cdt5_19,/m/01cdt5
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,79.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,17.87852865697177
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,0.0,0.0,40.0,0.0,51.0,0.0,0.0,0.0,0.0,41.0,78.0,0.0,0.0,85.0,41.0,0.0,0.0,48.0,0.0,0.0,32.84858853721129
2020-12-07,0.0,41.0,0.0,47.0,0.0,49.0,44.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,48.421052631578945,28.350817162667145
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-09,51.0,0.0,40.0,0.0,0.0,48.0,43.0,46.0,0.0,40.0,76.0,0.0,47.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,37.553464499572286
2020-12-10,53.0,85.0,83.0,48.0,51.0,100.0,0.0,98.0,87.0,0.0,82.0,52.0,0.0,88.0,0.0,52.0,49.0,99.0,42.0,100.0,100.0
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12,53.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,42.0,0.0,34.131736526946106
2020-12-13,0.0,41.0,0.0,48.0,51.0,50.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,24.208725406330196
2020-12-14,0.0,0.0,41.0,0.0,0.0,50.0,0.0,48.0,0.0,43.0,80.0,0.0,50.0,0.0,41.0,0.0,49.0,49.0,0.0,0.0,38.57998289136013
2020-12-15,0.0,0.0,0.0,0.0,53.0,0.0,45.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,50.0,0.0,0.0,0.0,24.721984602224122
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.0,0.0,45.0,0.0,0.0,55.0,0.0,0.0,0.0,46.0,88.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.68421052631579,29.485390122011612
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,0.0,0.0,0.0,52.0,0.0,0.0,49.0,52.0,0.0,0.0,0.0,56.0,0.0,94.0,0.0,0.0,54.0,0.0,0.0,0.0,30.538922155688624
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
