round_epochs,loss,mae,mse,val_loss,val_mae,val_mse,activation,epochs,losses,n_layers_after,n_lstm_node_first,n_lstm_node_second,n_node_hidden_layers,optimizer,reg,regw
300,0.003342663636431098,0.039287082850933075,0.003342663636431098,0.010812098160386086,0.05647606402635574,0.010812098160386086,elu,300,mse,2,30,10,10,Adam,<function <lambda> at 0x152320e60>,0.0001
500,0.01111943181604147,0.05242045968770981,0.005425331182777882,0.016626011580228806,0.06322178244590759,0.010945992544293404,elu,500,mse,0,30,30,30,Adam,<function <lambda> at 0x152320b00>,0.001
300,0.10592595487833023,0.10592595487833023,0.03130633011460304,0.08905687928199768,0.08905687928199768,0.02588542550802231,elu,300,mae,1,20,20,50,sgd,<function <lambda> at 0x152320e60>,0.0005
300,0.04469430819153786,0.03207850083708763,0.0030902631115168333,0.06364615261554718,0.051036905497312546,0.010470164008438587,relu,300,mae,2,20,0,30,Adam,<function <lambda> at 0x152320ef0>,0.0005
500,0.034530457109212875,0.034530457109212875,0.003262354526668787,0.05139664188027382,0.05139664188027382,0.010867664590477943,sigmoid,500,mae,2,20,30,10,Adam,<function <lambda> at 0x152320e60>,0.0001
500,0.07707319408655167,0.10381683707237244,0.02004607394337654,0.07603561878204346,0.10158143937587738,0.019013596698641777,sigmoid,500,mse,0,20,30,30,sgd,<function <lambda> at 0x152320ef0>,0.001
300,0.42158234119415283,0.11119693517684937,0.034477829933166504,0.4023100733757019,0.09201567620038986,0.028004171326756477,relu,300,mae,0,30,10,30,sgd,<function <lambda> at 0x152320b00>,0.001
500,0.03743310272693634,0.03743310272693634,0.0036881405394524336,0.05220441520214081,0.05220441520214081,0.010603446513414383,sigmoid,500,mae,1,10,0,10,Adam,<function <lambda> at 0x152320e60>,0.0005
300,0.07999580353498459,0.052703265100717545,0.006059639155864716,0.08898311853408813,0.06169401854276657,0.01067441701889038,sigmoid,300,mae,0,30,0,50,sgd,<function <lambda> at 0x152320ef0>,0.001
500,0.002526502590626478,0.031926292926073074,0.002526502590626478,0.011350750923156738,0.05471084639430046,0.011350750923156738,relu,500,mse,1,30,30,50,Adam,<function <lambda> at 0x152320e60>,0.001
500,0.15618591010570526,0.15019726753234863,0.07277821749448776,0.13253788650035858,0.12655873596668243,0.06050686538219452,sigmoid,500,mae,2,30,30,30,Adam,<function <lambda> at 0x152320ef0>,0.001
500,0.05555959418416023,0.05555959418416023,0.006565262097865343,0.06345712393522263,0.06345712393522263,0.01085157971829176,sigmoid,500,mae,0,20,10,50,sgd,<function <lambda> at 0x152320e60>,0.001
500,0.057632625102996826,0.04518633335828781,0.00481380894780159,0.06739446520805359,0.05494481325149536,0.010478079319000244,sigmoid,500,mae,2,20,20,10,Adam,<function <lambda> at 0x152320b00>,0.0001
300,0.012994921766221523,0.08210909366607666,0.012994921766221523,0.013984554447233677,0.08509773015975952,0.013984553515911102,elu,300,mse,2,10,10,10,sgd,<function <lambda> at 0x152320e60>,0.001
500,0.09559968113899231,0.0502958744764328,0.005851744208484888,0.10635250806808472,0.06105561926960945,0.01094072312116623,elu,500,mae,2,20,0,10,sgd,<function <lambda> at 0x152320ef0>,0.001
300,0.11487415432929993,0.11487415432929993,0.04025530070066452,0.09655605256557465,0.09655605256557465,0.03381878882646561,sigmoid,300,mae,0,20,30,30,sgd,<function <lambda> at 0x152320e60>,0.0005
300,0.547493577003479,0.10818066447973251,0.0322723351418972,0.5297057628631592,0.09053001552820206,0.02685447968542576,elu,300,mae,1,30,20,10,sgd,<function <lambda> at 0x152320b00>,0.001
500,0.04898742586374283,0.04898742586374283,0.0058505176566541195,0.06174850091338158,0.06174850091338158,0.011691804975271225,relu,500,mae,2,20,10,30,sgd,<function <lambda> at 0x152320e60>,0.0001
500,0.09622371941804886,0.07746708393096924,0.011510618962347507,0.09309594333171844,0.07433793693780899,0.012125248089432716,sigmoid,500,mae,1,10,0,50,sgd,<function <lambda> at 0x152320b00>,0.0001
500,0.043778326362371445,0.03546300157904625,0.003750535426661372,0.05955737829208374,0.051226601004600525,0.010621733963489532,relu,500,mae,2,30,20,50,Adam,<function <lambda> at 0x152320ef0>,0.0005
300,0.050280023366212845,0.04349495843052864,0.004638876765966415,0.06098152697086334,0.054194945842027664,0.01069576945155859,sigmoid,300,mae,2,30,20,10,Adam,<function <lambda> at 0x152320ef0>,0.0001
300,0.5735126733779907,0.12671300768852234,0.04943152889609337,0.5536512136459351,0.10703407227993011,0.04100586101412773,elu,300,mae,0,30,30,50,sgd,<function <lambda> at 0x152320b00>,0.001
500,0.021292053163051605,0.05435748025774956,0.005802499130368233,0.026843378320336342,0.06602641940116882,0.011354274116456509,sigmoid,500,mse,0,20,0,30,sgd,<function <lambda> at 0x152320b00>,0.0001
500,0.48237282037734985,0.09535840153694153,0.022858381271362305,0.4676084518432617,0.08069310337305069,0.019220290705561638,relu,500,mae,1,20,20,50,sgd,<function <lambda> at 0x152320b00>,0.001
300,0.05595472827553749,0.05595472827553749,0.0061798859387636185,0.06475459784269333,0.06475459784269333,0.011369097977876663,elu,300,mae,2,30,10,10,sgd,<function <lambda> at 0x152320e60>,0.001
500,0.0031470302492380142,0.03760106489062309,0.0031470307148993015,0.011092464439570904,0.05676880106329918,0.011092464439570904,sigmoid,500,mse,0,20,30,50,Adam,<function <lambda> at 0x152320e60>,0.0001
300,0.07792054861783981,0.17661622166633606,0.058807142078876495,0.07353191822767258,0.17691615223884583,0.05441892519593239,sigmoid,300,mse,1,10,10,10,sgd,<function <lambda> at 0x152320b00>,0.0001
500,0.24403175711631775,0.10034210234880447,0.017839059233665466,0.24442052841186523,0.1030769869685173,0.018286757171154022,elu,500,mse,1,10,30,10,sgd,<function <lambda> at 0x152320b00>,0.001
300,0.0403980128467083,0.0403980128467083,0.004004588350653648,0.053599219769239426,0.053599219769239426,0.010903771035373211,sigmoid,300,mae,2,10,10,10,Adam,<function <lambda> at 0x152320e60>,0.0005
300,0.013828800059854984,0.05334675684571266,0.005535769741982222,0.019250113517045975,0.06344957649707794,0.010965240187942982,relu,300,mse,0,10,30,10,Adam,<function <lambda> at 0x152320b00>,0.001
500,0.25790315866470337,0.05229877680540085,0.006165820639580488,0.26805880665779114,0.06253378093242645,0.010949143208563328,elu,500,mae,2,30,0,10,sgd,<function <lambda> at 0x152320b00>,0.001
300,0.0038001821376383305,0.04241355136036873,0.0038001821376383305,0.011032980866730213,0.05790197476744652,0.011032980866730213,relu,300,mse,0,30,10,10,Adam,<function <lambda> at 0x152320e60>,0.001
500,0.35138046741485596,0.05680134519934654,0.007185912691056728,0.3560458719730377,0.0615110769867897,0.010395552031695843,relu,500,mae,2,10,20,50,sgd,<function <lambda> at 0x152320b00>,0.0005
300,0.08153396099805832,0.08153396099805832,0.015008124522864819,0.07409847527742386,0.07409847527742386,0.013995574787259102,relu,300,mae,0,30,10,10,sgd,<function <lambda> at 0x152320e60>,0.0001
300,0.0029496140778064728,0.03562168404459953,0.002949613844975829,0.011005395092070103,0.05619621276855469,0.011005395092070103,relu,300,mse,1,30,20,10,Adam,<function <lambda> at 0x152320e60>,0.0001
300,0.008470520377159119,0.04898720979690552,0.00489673251286149,0.014542525634169579,0.06170292943716049,0.01097122859209776,sigmoid,300,mse,1,10,0,30,Adam,<function <lambda> at 0x152320b00>,0.0001
300,0.04665558412671089,0.11093258857727051,0.021268393844366074,0.04619736224412918,0.1108599528670311,0.020810211077332497,sigmoid,300,mse,1,30,0,10,sgd,<function <lambda> at 0x152320b00>,0.0001
300,0.0038191727362573147,0.042685575783252716,0.0038191727362573147,0.010888264514505863,0.05731279402971268,0.010888264514505863,elu,300,mse,1,10,30,10,Adam,<function <lambda> at 0x152320e60>,0.0001
500,0.009145420044660568,0.05084795877337456,0.005233118310570717,0.014789009466767311,0.06189882755279541,0.010879315435886383,elu,500,mse,0,10,30,10,Adam,<function <lambda> at 0x152320b00>,0.0005
500,0.06932545453310013,0.055344320833683014,0.006648378446698189,0.07983683049678802,0.065855972468853,0.011676416732370853,elu,500,mae,2,30,30,30,sgd,<function <lambda> at 0x152320ef0>,0.0001
500,0.05753535404801369,0.05753535404801369,0.006659130100160837,0.06256263703107834,0.06256263703107834,0.011054226197302341,elu,500,mae,2,10,10,50,sgd,<function <lambda> at 0x152320e60>,0.0005
500,0.030728360638022423,0.03072836436331272,0.0027933581732213497,0.05304591357707977,0.05304591357707977,0.01099866721779108,relu,500,mae,2,30,20,10,Adam,<function <lambda> at 0x152320e60>,0.0001
300,0.354617178440094,0.055520955473184586,0.006174108013510704,0.35939204692840576,0.07091215252876282,0.011047436855733395,relu,300,mse,2,20,0,30,sgd,<function <lambda> at 0x152320b00>,0.001
500,0.008286221884191036,0.05276720970869064,0.005342588294297457,0.013938912190496922,0.065098337829113,0.010997286066412926,relu,500,mse,0,30,20,10,Adam,<function <lambda> at 0x152320ef0>,0.001
300,0.059567395597696304,0.17753858864307404,0.059567395597696304,0.05543835461139679,0.18194091320037842,0.05543835461139679,sigmoid,300,mse,2,30,30,50,sgd,<function <lambda> at 0x152320e60>,0.0001
300,0.03933461755514145,0.13141165673732758,0.03150102496147156,0.037503667175769806,0.12984806299209595,0.0296697486191988,sigmoid,300,mse,0,30,30,30,sgd,<function <lambda> at 0x152320ef0>,0.0001
300,0.03574397787451744,0.03574397787451744,0.003627902828156948,0.05033547803759575,0.05033547803759575,0.010572278872132301,relu,300,mae,1,10,10,30,Adam,<function <lambda> at 0x152320e60>,0.0005
300,0.034189436584711075,0.034189436584711075,0.003295753849670291,0.0502011813223362,0.0502011813223362,0.010790946893393993,relu,300,mae,1,10,30,50,Adam,<function <lambda> at 0x152320e60>,0.001
300,0.013535890728235245,0.05062071233987808,0.005221575032919645,0.019092723727226257,0.06228542700409889,0.010787885636091232,relu,300,mse,2,10,0,50,Adam,<function <lambda> at 0x152320b00>,0.001
300,0.06944191455841064,0.17796359956264496,0.060106582939624786,0.0647888332605362,0.1818838268518448,0.05545363947749138,sigmoid,300,mse,2,20,10,30,sgd,<function <lambda> at 0x152320ef0>,0.0001
300,0.14835263788700104,0.11265122145414352,0.036705948412418365,0.13090500235557556,0.09520342946052551,0.030285969376564026,elu,300,mae,0,20,20,30,sgd,<function <lambda> at 0x152320b00>,0.0001
500,0.03618354722857475,0.03618354722857475,0.0034595001488924026,0.05274035409092903,0.05274035409092903,0.010660219937562943,relu,500,mae,0,30,0,30,Adam,<function <lambda> at 0x152320e60>,0.0001
300,0.49168911576271057,0.128421813249588,0.05102705955505371,0.47252508997917175,0.10936662554740906,0.0424296073615551,elu,300,mae,1,30,10,30,sgd,<function <lambda> at 0x152320b00>,0.001
300,0.044683996587991714,0.03865475207567215,0.0036985641345381737,0.057712677866220474,0.051684241741895676,0.010079378262162209,elu,300,mae,2,30,30,30,Adam,<function <lambda> at 0x152320ef0>,0.0001
300,0.042819421738386154,0.042819421738386154,0.0043999808840453625,0.05320233479142189,0.05320233479142189,0.010415097698569298,sigmoid,300,mae,2,10,30,30,Adam,<function <lambda> at 0x152320e60>,0.0001
300,0.3220958411693573,0.17034125328063965,0.05459192395210266,0.3176952302455902,0.1699116975069046,0.050268787890672684,relu,300,mse,2,10,30,10,sgd,<function <lambda> at 0x152320b00>,0.001
500,0.04621058329939842,0.03757993504405022,0.0036632122937589884,0.060378026217222214,0.05174872279167175,0.01036787312477827,elu,500,mae,2,10,0,10,Adam,<function <lambda> at 0x152320b00>,0.0001
500,0.006956649478524923,0.0492670051753521,0.004888426978141069,0.013179932720959187,0.061907753348350525,0.011111477389931679,sigmoid,500,mse,0,20,20,10,Adam,<function <lambda> at 0x152320b00>,0.0001
300,0.1146736890077591,0.1146736890077591,0.03766604885458946,0.09630073606967926,0.09630073606967926,0.03094838559627533,relu,300,mae,0,30,20,50,sgd,<function <lambda> at 0x152320e60>,0.001
300,0.3459417521953583,0.13723845779895782,0.03433850780129433,0.3435182273387909,0.13537141680717468,0.032016150653362274,sigmoid,300,mse,0,30,10,30,sgd,<function <lambda> at 0x152320b00>,0.001
300,0.5963086485862732,0.1062503308057785,0.030275331810116768,0.5795717239379883,0.08958442509174347,0.024825915694236755,relu,300,mae,2,30,30,50,sgd,<function <lambda> at 0x152320b00>,0.0005
500,0.007708607241511345,0.051431845873594284,0.00513709569349885,0.013571635819971561,0.06369736790657043,0.0109970448538661,elu,500,mse,1,30,10,50,Adam,<function <lambda> at 0x152320ef0>,0.0005
300,0.05017625167965889,0.0442332960665226,0.004787781275808811,0.05992911756038666,0.053986046463251114,0.010425923392176628,elu,300,mae,0,20,0,10,Adam,<function <lambda> at 0x152320ef0>,0.0005
300,0.14977774024009705,0.14909875392913818,0.07347588241100311,0.12717477977275848,0.1264890730381012,0.06055678054690361,relu,300,mae,2,30,10,30,Adam,<function <lambda> at 0x152320b00>,0.001
300,0.008363284170627594,0.05172599107027054,0.005182442720979452,0.014176259748637676,0.0642457827925682,0.010995643213391304,elu,300,mse,1,30,10,10,Adam,<function <lambda> at 0x152320ef0>,0.0005
500,0.008709861896932125,0.0487406887114048,0.004821363370865583,0.014913136139512062,0.06134416162967682,0.011025804094970226,sigmoid,500,mse,1,10,20,10,Adam,<function <lambda> at 0x152320b00>,0.0001
500,0.0025512503925710917,0.03173088654875755,0.0025512503925710917,0.011315648443996906,0.054865725338459015,0.011315648443996906,relu,500,mse,2,20,20,10,Adam,<function <lambda> at 0x152320e60>,0.0001
300,0.0682474821805954,0.05289582908153534,0.00594681641086936,0.0790567472577095,0.06370528042316437,0.01160945650190115,relu,300,mae,0,20,0,30,sgd,<function <lambda> at 0x152320b00>,0.0001
500,0.0032101846300065517,0.038200803101062775,0.0032101846300065517,0.011101718060672283,0.05588364601135254,0.011101718060672283,elu,500,mse,2,20,20,50,Adam,<function <lambda> at 0x152320e60>,0.001
500,0.00953076221048832,0.050143562257289886,0.005175003781914711,0.01520736888051033,0.06136801466345787,0.010855047963559628,relu,500,mse,1,10,20,10,Adam,<function <lambda> at 0x152320b00>,0.0005
500,0.05729711800813675,0.045314595103263855,0.005104853771626949,0.06815491616725922,0.05617258697748184,0.010808158665895462,relu,500,mae,1,30,20,10,Adam,<function <lambda> at 0x152320b00>,0.001
500,0.035429347306489944,0.035429347306489944,0.0033426571171730757,0.05143332853913307,0.05143332853913307,0.010741840116679668,sigmoid,500,mae,2,30,20,30,Adam,<function <lambda> at 0x152320e60>,0.0005
500,0.0032131411135196686,0.03846605494618416,0.0032131411135196686,0.01107250340282917,0.05663922056555748,0.01107250340282917,elu,500,mse,2,30,10,30,Adam,<function <lambda> at 0x152320e60>,0.001
300,0.00293088611215353,0.03544360399246216,0.0029308863449841738,0.011363623663783073,0.05784997344017029,0.011363623663783073,relu,300,mse,1,20,0,10,Adam,<function <lambda> at 0x152320e60>,0.0005
300,0.16758105158805847,0.1500982642173767,0.07527536898851395,0.14105579257011414,0.12360498309135437,0.06461936235427856,sigmoid,300,mae,2,30,10,50,Adam,<function <lambda> at 0x152320ef0>,0.001
500,0.04954357072710991,0.04954357072710991,0.005670587066560984,0.059717535972595215,0.059717535972595215,0.010706767439842224,relu,500,mae,0,20,0,50,sgd,<function <lambda> at 0x152320e60>,0.0005
500,0.036744821816682816,0.036744821816682816,0.0034791252110153437,0.050863370299339294,0.050863370299339294,0.010388809256255627,sigmoid,500,mae,2,10,10,30,Adam,<function <lambda> at 0x152320e60>,0.0005
300,0.042955607175827026,0.03877923637628555,0.003958818502724171,0.0556289479136467,0.05145201086997986,0.010290396399796009,elu,300,mae,1,20,30,10,Adam,<function <lambda> at 0x152320ef0>,0.0001
300,0.03143555670976639,0.13051536679267883,0.03143555670976639,0.02962019294500351,0.13024966418743134,0.02962019294500351,sigmoid,300,mse,0,20,10,50,sgd,<function <lambda> at 0x152320e60>,0.001
300,0.04817364364862442,0.04039864242076874,0.0045395116321742535,0.059996478259563446,0.05221785232424736,0.010683617554605007,relu,300,mae,1,20,10,50,Adam,<function <lambda> at 0x152320ef0>,0.0005
300,0.071009561419487,0.17807073891162872,0.05989732965826988,0.06640861183404922,0.18003304302692413,0.05529654771089554,sigmoid,300,mse,2,20,20,30,sgd,<function <lambda> at 0x152320ef0>,0.0001
500,0.045487090945243835,0.03787156194448471,0.0041854181326925755,0.05924494192004204,0.05162477120757103,0.010518479160964489,relu,500,mae,2,30,10,10,Adam,<function <lambda> at 0x152320ef0>,0.0005
300,0.07793820649385452,0.15015555918216705,0.04219641536474228,0.0749054029583931,0.14980819821357727,0.039164163172245026,elu,300,mse,1,20,30,10,sgd,<function <lambda> at 0x152320ef0>,0.0005
300,0.14847563207149506,0.11357258260250092,0.03732941299676895,0.13063202798366547,0.09572815150022507,0.03000614047050476,relu,300,mae,1,10,20,50,sgd,<function <lambda> at 0x152320b00>,0.0001
500,0.08204139024019241,0.07736144214868546,0.013041019439697266,0.08295930176973343,0.07827875018119812,0.013544623740017414,elu,500,mae,0,10,30,10,sgd,<function <lambda> at 0x152320ef0>,0.0001
500,0.12958233058452606,0.05891896411776543,0.00638976925984025,0.1346285194158554,0.07116334140300751,0.011477455496788025,relu,500,mse,0,20,0,10,sgd,<function <lambda> at 0x152320b00>,0.001
500,0.03699921816587448,0.03699921816587448,0.0035940150264650583,0.05030474066734314,0.05030474066734314,0.010056435130536556,elu,500,mae,1,10,30,50,Adam,<function <lambda> at 0x152320e60>,0.001
300,0.03902437165379524,0.03902437165379524,0.0039497260004282,0.05157981440424919,0.05157981440424919,0.010492449626326561,relu,300,mae,0,20,10,30,Adam,<function <lambda> at 0x152320e60>,0.0001
300,0.037889085710048676,0.037889085710048676,0.003687783610075712,0.05133708193898201,0.05133708193898201,0.010579582303762436,sigmoid,300,mae,2,20,20,30,Adam,<function <lambda> at 0x152320e60>,0.0001
500,0.04766129329800606,0.039289966225624084,0.003912933636456728,0.0596914142370224,0.051320917904376984,0.010163092985749245,elu,500,mae,1,20,0,30,Adam,<function <lambda> at 0x152320ef0>,0.0005
300,0.04732570797204971,0.10224185883998871,0.019504232332110405,0.04759008809924126,0.10734870284795761,0.019768254831433296,elu,300,mse,2,10,20,10,sgd,<function <lambda> at 0x152320b00>,0.0001
300,0.003689543344080448,0.041860856115818024,0.003689543344080448,0.011103176511824131,0.05780842527747154,0.011103176511824131,sigmoid,300,mse,2,10,10,10,Adam,<function <lambda> at 0x152320e60>,0.001
300,0.0037203950341790915,0.04176311939954758,0.0037203950341790915,0.010842807590961456,0.05710221454501152,0.010842807590961456,sigmoid,300,mse,0,30,30,50,Adam,<function <lambda> at 0x152320e60>,0.0001
500,0.06025699898600578,0.046696070581674576,0.005304625723510981,0.06881390511989594,0.0552111491560936,0.01069213543087244,sigmoid,500,mae,1,10,30,50,Adam,<function <lambda> at 0x152320ef0>,0.001
