round_epochs,loss,mae,mse,val_loss,val_mae,val_mse,activation,epochs,losses,n_layers_after,n_lstm_node_first,n_lstm_node_second,n_node_hidden_layers,optimizer,reg,regw
300,0.06705121695995331,0.14384500682353973,0.030442068353295326,0.07114923745393753,0.15880808234214783,0.03454013913869858,sigmoid,300,mse,0,30,10,10,sgd,<function <lambda> at 0x154614c20>,0.0001
500,0.06272777169942856,0.08112085610628128,0.011276564560830593,0.07746187597513199,0.12393797188997269,0.026011966168880463,relu,500,mse,1,30,20,10,sgd,<function <lambda> at 0x154614c20>,0.0001
500,0.09450104087591171,0.05753108859062195,0.006395953241735697,0.14393824338912964,0.10696924477815628,0.02748940885066986,elu,500,mae,0,30,10,50,sgd,<function <lambda> at 0x154614c20>,0.0001
300,0.05427878350019455,0.04588598012924194,0.004428983200341463,0.10860083997249603,0.10020744055509567,0.024565111845731735,sigmoid,300,mae,0,30,10,10,Adam,<function <lambda> at 0x154614440>,0.0005
500,0.17999355494976044,0.05919954180717468,0.007074221037328243,0.23235589265823364,0.11157837510108948,0.028155826032161713,relu,500,mae,1,10,10,50,sgd,<function <lambda> at 0x154614c20>,0.0005
300,0.05928781256079674,0.0454753115773201,0.004279779735952616,0.1128668487071991,0.09906165301799774,0.02458856999874115,elu,300,mae,1,20,0,10,Adam,<function <lambda> at 0x154614440>,0.001
500,0.01338487584143877,0.05340620130300522,0.005327023100107908,0.03225916996598244,0.09829551726579666,0.024201614782214165,relu,500,mse,2,20,0,50,Adam,<function <lambda> at 0x154614c20>,0.001
300,0.056019820272922516,0.047625813633203506,0.004637211561203003,0.1109149158000946,0.1025242879986763,0.02523035928606987,sigmoid,300,mae,1,30,0,10,Adam,<function <lambda> at 0x154614440>,0.0005
300,0.08046972751617432,0.07486902922391891,0.010545906610786915,0.12008702754974365,0.11448577791452408,0.025119036436080933,sigmoid,300,mae,1,20,0,30,sgd,<function <lambda> at 0x154614440>,0.0001
300,0.24843278527259827,0.21274210512638092,0.0636606216430664,0.2483198195695877,0.22271132469177246,0.06357388943433762,elu,300,mse,0,20,30,10,sgd,<function <lambda> at 0x154614c20>,0.0005
300,0.003572029061615467,0.043077025562524796,0.003572029061615467,0.023875555023550987,0.095537930727005,0.023875555023550987,sigmoid,300,mse,0,30,10,50,Adam,<function <lambda> at 0x154614950>,0.001
500,0.09343591332435608,0.2598896622657776,0.09343591332435608,0.09044639766216278,0.2645835876464844,0.09044639766216278,sigmoid,500,mse,1,10,20,50,sgd,<function <lambda> at 0x154614950>,0.0001
500,0.006035633850842714,0.04738704115152359,0.004107310436666012,0.02650093287229538,0.10138925909996033,0.024572227150201797,sigmoid,500,mse,1,30,30,30,Adam,<function <lambda> at 0x154614440>,0.0001
300,0.002598059829324484,0.03217330947518349,0.002598059829324484,0.020713118836283684,0.08154144883155823,0.020713118836283684,relu,300,mse,2,30,20,30,Adam,<function <lambda> at 0x154614950>,0.0001
300,0.010229317471385002,0.06502062827348709,0.007389095611870289,0.030744407325983047,0.11552228033542633,0.02790420688688755,elu,300,mse,0,20,0,10,sgd,<function <lambda> at 0x154614440>,0.0001
500,0.00654512969776988,0.05922240763902664,0.00654512969776988,0.030008312314748764,0.11973734945058823,0.030008310452103615,elu,500,mse,0,10,0,10,sgd,<function <lambda> at 0x154614950>,0.0001
300,0.05293705314397812,0.04393159598112106,0.004105185624212027,0.10690547525882721,0.09789709001779556,0.02431485988199711,elu,300,mae,0,10,20,10,Adam,<function <lambda> at 0x154614c20>,0.0001
300,0.35362470149993896,0.24660110473632812,0.08285877108573914,0.3517147898674011,0.2509351074695587,0.08101579546928406,relu,300,mse,1,10,20,30,sgd,<function <lambda> at 0x154614c20>,0.001
300,0.010485450737178326,0.053832970559597015,0.005207179579883814,0.03127108886837959,0.1074012890458107,0.025991549715399742,sigmoid,300,mse,0,30,30,50,Adam,<function <lambda> at 0x154614440>,0.001
300,0.08589289337396622,0.051605064421892166,0.005315382964909077,0.13497388362884521,0.10072024911642075,0.025137480348348618,sigmoid,300,mae,2,20,30,30,Adam,<function <lambda> at 0x154614440>,0.001
500,0.05337107181549072,0.12170062214136124,0.022340701892971992,0.060095321387052536,0.1446864902973175,0.029064547270536423,sigmoid,500,mse,0,20,30,50,sgd,<function <lambda> at 0x154614440>,0.0005
500,0.05114728584885597,0.09996312111616135,0.015427748672664165,0.06238625943660736,0.1361599564552307,0.026666944846510887,relu,500,mse,0,20,20,50,sgd,<function <lambda> at 0x154614c20>,0.0001
500,0.008779403753578663,0.050856273621320724,0.004990051034837961,0.02820841781795025,0.09811875969171524,0.024420732632279396,relu,500,mse,1,30,0,50,Adam,<function <lambda> at 0x154614c20>,0.0005
500,0.06580845266580582,0.04439811408519745,0.004219620022922754,0.12002474069595337,0.09861184656620026,0.024120545014739037,elu,500,mae,2,10,30,30,Adam,<function <lambda> at 0x154614c20>,0.0005
500,0.05848441272974014,0.04676574468612671,0.0045281872153282166,0.11298685520887375,0.10126984864473343,0.024724747985601425,relu,500,mae,0,20,0,30,Adam,<function <lambda> at 0x154614c20>,0.0005
300,0.07955081015825272,0.07955080270767212,0.01058906503021717,0.11470584571361542,0.11470584571361542,0.02430131658911705,sigmoid,300,mae,0,10,30,10,sgd,<function <lambda> at 0x154614950>,0.0005
300,0.2745436728000641,0.14912690222263336,0.0309640783816576,0.278465211391449,0.16223125159740448,0.03490694612264633,relu,300,mse,2,10,30,30,sgd,<function <lambda> at 0x154614c20>,0.0005
300,0.08381903171539307,0.08381903171539307,0.012527737766504288,0.11980514228343964,0.11980514228343964,0.02453375980257988,relu,300,mae,0,20,20,30,sgd,<function <lambda> at 0x154614950>,0.0001
300,0.006525683216750622,0.04347633942961693,0.0035599758848547935,0.02547948621213436,0.09133510291576385,0.022518547251820564,elu,300,mse,2,20,0,50,Adam,<function <lambda> at 0x154614440>,0.0001
300,0.07321090996265411,0.06834980100393295,0.00776680139824748,0.09587540477514267,0.1225147694349289,0.030440904200077057,relu,300,mse,2,10,0,30,sgd,<function <lambda> at 0x154614440>,0.001
500,0.0416833758354187,0.03826918452978134,0.003473819699138403,0.0961352288722992,0.09272042661905289,0.02284746989607811,relu,500,mae,0,10,10,30,Adam,<function <lambda> at 0x154614440>,0.0001
300,0.07477520406246185,0.050087690353393555,0.00522182323038578,0.1255161315202713,0.10085225105285645,0.025417931377887726,sigmoid,300,mae,0,10,30,10,Adam,<function <lambda> at 0x154614c20>,0.001
500,0.06314977258443832,0.04742993041872978,0.00491571519523859,0.11621744930744171,0.1004980057477951,0.025496618822216988,elu,500,mae,0,10,30,10,Adam,<function <lambda> at 0x154614c20>,0.0005
300,0.07005748152732849,0.07005748152732849,0.009284742176532745,0.11387157440185547,0.11387157440185547,0.02523857168853283,relu,300,mae,0,30,30,30,sgd,<function <lambda> at 0x154614950>,0.0001
500,0.002680182456970215,0.03339738771319389,0.002680182456970215,0.020789388567209244,0.08067615330219269,0.020789388567209244,relu,500,mse,1,10,30,10,Adam,<function <lambda> at 0x154614950>,0.0001
300,0.34806522727012634,0.23962104320526123,0.11006161570549011,0.3338150680065155,0.22538329660892487,0.09469173848628998,sigmoid,300,mae,1,10,10,30,sgd,<function <lambda> at 0x154614c20>,0.0005
300,0.41082873940467834,0.26316672563552856,0.0953938290476799,0.40896502137184143,0.27261579036712646,0.0935785174369812,sigmoid,300,mse,2,20,10,50,sgd,<function <lambda> at 0x154614c20>,0.0005
300,0.034606389701366425,0.034606389701366425,0.0032815486192703247,0.08534946292638779,0.08534946292638779,0.021328678354620934,relu,300,mae,1,30,10,30,Adam,<function <lambda> at 0x154614950>,0.001
300,0.009691008366644382,0.04830128327012062,0.004376973025500774,0.029654737561941147,0.1003955602645874,0.024344326928257942,sigmoid,300,mse,2,10,10,30,Adam,<function <lambda> at 0x154614440>,0.0001
500,0.23874057829380035,0.057497259229421616,0.006615172140300274,0.29369691014289856,0.11248515546321869,0.0289832204580307,relu,500,mae,0,20,30,50,sgd,<function <lambda> at 0x154614c20>,0.0005
300,0.19858412444591522,0.14734935760498047,0.03142153471708298,0.2032076120376587,0.16313409805297852,0.03606454282999039,sigmoid,300,mse,0,20,20,30,sgd,<function <lambda> at 0x154614c20>,0.0005
500,0.10830952972173691,0.053993500769138336,0.006819679401814938,0.1539427638053894,0.09962790459394455,0.026547705754637718,relu,500,mae,2,30,20,10,sgd,<function <lambda> at 0x154614c20>,0.0001
500,0.036419693380594254,0.036419693380594254,0.003241227939724922,0.08889751881361008,0.08889751881361008,0.021011000499129295,sigmoid,500,mae,0,30,20,30,Adam,<function <lambda> at 0x154614950>,0.0001
500,0.003122911788523197,0.03975662961602211,0.003122911788523197,0.021245157346129417,0.08913428336381912,0.021245157346129417,elu,500,mse,1,30,0,30,Adam,<function <lambda> at 0x154614950>,0.0005
500,0.45668792724609375,0.08601652830839157,0.01203739270567894,0.47075825929641724,0.12871836125850677,0.026289625093340874,relu,500,mse,1,30,30,10,sgd,<function <lambda> at 0x154614c20>,0.001
300,0.1219872236251831,0.1363167017698288,0.02769315056502819,0.12799638509750366,0.15613478422164917,0.03370841592550278,relu,300,mse,1,20,30,50,sgd,<function <lambda> at 0x154614440>,0.001
500,0.003005474805831909,0.039093729108572006,0.003005474805831909,0.02035931870341301,0.08764500916004181,0.02035931870341301,elu,500,mse,2,30,30,50,Adam,<function <lambda> at 0x154614950>,0.0001
300,0.018114246428012848,0.05391045659780502,0.0053430646657943726,0.03784651309251785,0.10297612100839615,0.025074023753404617,sigmoid,300,mse,2,30,10,30,Adam,<function <lambda> at 0x154614440>,0.0005
300,0.060897018760442734,0.060897018760442734,0.007594339549541473,0.10645569860935211,0.10645569860935211,0.027659935876727104,relu,300,mae,1,30,10,30,sgd,<function <lambda> at 0x154614950>,0.0001
500,0.003435836173593998,0.041025593876838684,0.0034358366392552853,0.02256159484386444,0.09193655848503113,0.02256159484386444,sigmoid,500,mse,1,30,20,30,Adam,<function <lambda> at 0x154614950>,0.0005
500,0.04886016994714737,0.04194746911525726,0.0038242125883698463,0.10279841721057892,0.09588451683521271,0.02384703792631626,elu,500,mae,0,30,0,10,Adam,<function <lambda> at 0x154614c20>,0.0001
300,0.039735157042741776,0.1692909151315689,0.039735157042741776,0.04202347621321678,0.17716524004936218,0.04202347248792648,elu,300,mse,0,20,30,50,sgd,<function <lambda> at 0x154614950>,0.0005
300,0.13773541152477264,0.06226442754268646,0.007652083411812782,0.20351777970790863,0.128053218126297,0.031655456870794296,elu,300,mae,2,30,20,50,sgd,<function <lambda> at 0x154614440>,0.0005
300,0.10422252863645554,0.26269271969795227,0.09539920836687088,0.10159387439489365,0.26934725046157837,0.09277071803808212,sigmoid,300,mse,2,20,30,10,sgd,<function <lambda> at 0x154614440>,0.0001
300,0.04932248964905739,0.03860580176115036,0.0037454217672348022,0.10235432535409927,0.09164541214704514,0.023832915350794792,relu,300,mae,1,20,10,50,Adam,<function <lambda> at 0x154614440>,0.0005
300,0.0439617782831192,0.03965456411242485,0.003857961157336831,0.09734933078289032,0.09304139018058777,0.023826465010643005,relu,300,mae,1,20,10,50,Adam,<function <lambda> at 0x154614440>,0.0001
300,0.08462795615196228,0.14273963868618011,0.029181238263845444,0.08966954797506332,0.15829624235630035,0.03422321379184723,relu,300,mse,0,30,30,50,sgd,<function <lambda> at 0x154614c20>,0.0001
500,0.6804815530776978,0.057887110859155655,0.007317494135349989,0.7315702438354492,0.10920893400907516,0.028391636908054352,relu,500,mae,2,30,30,30,sgd,<function <lambda> at 0x154614c20>,0.001
300,0.15985040366649628,0.14378410577774048,0.02987816371023655,0.165509894490242,0.1612282693386078,0.03554379940032959,elu,300,mse,2,20,20,50,sgd,<function <lambda> at 0x154614440>,0.001
300,0.07054609060287476,0.04316640645265579,0.004489813465625048,0.12427175790071487,0.0969163030385971,0.025261903181672096,relu,300,mae,2,20,30,50,Adam,<function <lambda> at 0x154614c20>,0.0005
500,0.06732400506734848,0.09431622177362442,0.013815746642649174,0.08069649338722229,0.1381479799747467,0.027191676199436188,sigmoid,500,mse,1,20,0,50,sgd,<function <lambda> at 0x154614440>,0.001
500,0.03760531544685364,0.03760531544685364,0.0033443171996623278,0.09085935354232788,0.09085935354232788,0.022973090410232544,elu,500,mae,0,20,0,50,Adam,<function <lambda> at 0x154614950>,0.0001
300,0.041592538356781006,0.041592538356781006,0.004039233084768057,0.09268929809331894,0.09268929809331894,0.02263721078634262,sigmoid,300,mae,2,20,10,50,Adam,<function <lambda> at 0x154614950>,0.001
500,0.0571548193693161,0.0571548193693161,0.006881256587803364,0.10731662064790726,0.10731662064790726,0.027774127200245857,relu,500,mae,1,30,20,10,sgd,<function <lambda> at 0x154614950>,0.0001
300,0.07475607842206955,0.04879710078239441,0.004970550537109375,0.12718714773654938,0.10122189670801163,0.025630246847867966,elu,300,mae,2,10,20,50,Adam,<function <lambda> at 0x154614c20>,0.0005
500,0.048556290566921234,0.03449670225381851,0.0033130324445664883,0.10341823846101761,0.08934633433818817,0.022997289896011353,relu,500,mae,2,20,10,50,Adam,<function <lambda> at 0x154614c20>,0.0001
300,0.7229425311088562,0.2644737660884857,0.0957440733909607,0.720115602016449,0.2709999084472656,0.09312750399112701,sigmoid,300,mse,2,10,30,50,sgd,<function <lambda> at 0x154614c20>,0.001
300,0.2084323614835739,0.1575402021408081,0.0354979932308197,0.212469682097435,0.17184466123580933,0.03954840451478958,relu,300,mse,1,20,10,50,sgd,<function <lambda> at 0x154614c20>,0.0005
500,0.03757600113749504,0.03220321238040924,0.002941711572930217,0.08822881430387497,0.08285737782716751,0.020542187616229057,relu,500,mae,2,10,10,30,Adam,<function <lambda> at 0x154614440>,0.0001
300,0.259934663772583,0.23343561589717865,0.10253637284040451,0.24656955897808075,0.22007137537002563,0.08967841416597366,sigmoid,300,mae,2,30,0,10,sgd,<function <lambda> at 0x154614440>,0.0005
300,0.040446192026138306,0.15436138212680817,0.03426799178123474,0.04439014196395874,0.16772553324699402,0.03821127489209175,relu,300,mse,0,20,20,50,sgd,<function <lambda> at 0x154614440>,0.0001
500,0.09807489067316055,0.25789719820022583,0.0922294333577156,0.09560654312372208,0.26489144563674927,0.08976107090711594,sigmoid,500,mse,1,10,30,10,sgd,<function <lambda> at 0x154614440>,0.0001
300,0.0033080067951232195,0.040736809372901917,0.0033080067951232195,0.021440932527184486,0.08889409154653549,0.021440932527184486,elu,300,mse,2,30,30,30,Adam,<function <lambda> at 0x154614950>,0.0005
300,0.03340625762939453,0.12502513825893402,0.023315148428082466,0.04001966118812561,0.14641611278057098,0.029927827417850494,elu,300,mse,1,30,20,50,sgd,<function <lambda> at 0x154614440>,0.0001
500,0.06366538256406784,0.04167437180876732,0.004215903580188751,0.11643418669700623,0.09444102644920349,0.024516040459275246,relu,500,mae,2,10,10,10,Adam,<function <lambda> at 0x154614c20>,0.0005
500,0.04379666969180107,0.038539785891771317,0.003561450634151697,0.09617339074611664,0.09091199934482574,0.022061770781874657,sigmoid,500,mae,1,10,30,50,Adam,<function <lambda> at 0x154614440>,0.0001
500,0.3721534013748169,0.06642206758260727,0.00801228079944849,0.3941468298435211,0.12428651005029678,0.030069950968027115,elu,500,mse,2,30,30,30,sgd,<function <lambda> at 0x154614c20>,0.0005
500,0.28158310055732727,0.25772324204444885,0.09350559115409851,0.2803080976009369,0.271476686000824,0.0922764241695404,sigmoid,500,mse,1,10,10,30,sgd,<function <lambda> at 0x154614c20>,0.001
500,0.008729462511837482,0.04869785159826279,0.004373388364911079,0.028537387028336525,0.10012707859277725,0.024182485416531563,sigmoid,500,mse,2,30,10,30,Adam,<function <lambda> at 0x154614440>,0.0001
300,0.28555798530578613,0.24069809913635254,0.11058491468429565,0.2721533477306366,0.22729447484016418,0.09339673817157745,sigmoid,300,mae,1,20,20,30,sgd,<function <lambda> at 0x154614c20>,0.0001
500,0.01369673851877451,0.051949258893728256,0.005248631350696087,0.03305044025182724,0.0979587510228157,0.024605266749858856,relu,500,mse,2,10,10,10,Adam,<function <lambda> at 0x154614c20>,0.001
500,0.20575383305549622,0.05708296224474907,0.006760795135051012,0.2612026333808899,0.11256489157676697,0.029171433299779892,elu,500,mae,0,10,10,10,sgd,<function <lambda> at 0x154614c20>,0.001
500,0.3015329837799072,0.05862167477607727,0.00680940505117178,0.34896746277809143,0.10610122978687286,0.026620524004101753,sigmoid,500,mae,0,30,30,10,sgd,<function <lambda> at 0x154614c20>,0.0005
500,0.006781218107789755,0.05982934683561325,0.006781218107789755,0.028249047696590424,0.11192473024129868,0.028249047696590424,relu,500,mse,1,10,0,10,sgd,<function <lambda> at 0x154614950>,0.0001
500,0.009112332947552204,0.052420683205127716,0.004984841216355562,0.02942844107747078,0.10431618988513947,0.025303445756435394,relu,500,mse,0,30,20,50,Adam,<function <lambda> at 0x154614440>,0.001
500,0.05545355752110481,0.05545355752110481,0.006451658438891172,0.10897426307201385,0.10897426307201385,0.02801012247800827,relu,500,mae,2,20,10,50,sgd,<function <lambda> at 0x154614950>,0.0001
500,0.012546361424028873,0.052844878286123276,0.005271709058433771,0.031670231372117996,0.09998417645692825,0.024395382031798363,elu,500,mse,1,10,30,50,Adam,<function <lambda> at 0x154614c20>,0.001
300,0.060853663831949234,0.048838742077350616,0.004790186416357756,0.11516409367322922,0.10313381254673004,0.025049224495887756,elu,300,mae,1,30,10,50,Adam,<function <lambda> at 0x154614440>,0.001
500,0.4908234775066376,0.24438360333442688,0.11281285434961319,0.47426626086235046,0.22786398231983185,0.0969647541642189,sigmoid,500,mae,2,10,10,50,sgd,<function <lambda> at 0x154614c20>,0.0005
300,0.323469340801239,0.1594701111316681,0.043840743601322174,0.32168930768966675,0.1577005386352539,0.03987603634595871,sigmoid,300,mae,0,20,20,10,sgd,<function <lambda> at 0x154614c20>,0.0005
300,0.04399663582444191,0.04399663582444191,0.004154311027377844,0.09709285944700241,0.09709285944700241,0.023310670629143715,sigmoid,300,mae,2,10,20,30,Adam,<function <lambda> at 0x154614950>,0.0001
300,0.05492614582180977,0.045520178973674774,0.0043147592805325985,0.11008892208337784,0.1006869524717331,0.024971958249807358,elu,300,mae,1,20,30,10,Adam,<function <lambda> at 0x154614440>,0.0005
500,0.06970004737377167,0.14718355238437653,0.030989721417427063,0.07377569377422333,0.1599755883216858,0.03506404161453247,relu,500,mse,0,10,10,10,sgd,<function <lambda> at 0x154614440>,0.001
500,0.011080116964876652,0.0834035873413086,0.011080116964876652,0.025101076811552048,0.12487020343542099,0.025101076811552048,sigmoid,500,mse,1,20,0,10,sgd,<function <lambda> at 0x154614950>,0.0005
300,0.04945547506213188,0.18898946046829224,0.04945547506213188,0.05354927107691765,0.20458172261714935,0.05354927107691765,relu,300,mse,0,10,30,10,sgd,<function <lambda> at 0x154614950>,0.0005
500,0.06424705684185028,0.0492495559155941,0.0047889468260109425,0.11520713567733765,0.1002076044678688,0.024704862385988235,sigmoid,500,mae,0,20,0,30,Adam,<function <lambda> at 0x154614c20>,0.001
300,0.7603117823600769,0.23713262379169464,0.11065665632486343,0.7477483749389648,0.22476057708263397,0.09772571176290512,sigmoid,300,mae,1,30,20,50,sgd,<function <lambda> at 0x154614c20>,0.001
300,0.2410096824169159,0.2410096824169159,0.10701487958431244,0.22570696473121643,0.22570696473121643,0.08977474272251129,sigmoid,300,mae,2,10,0,50,sgd,<function <lambda> at 0x154614950>,0.0001
300,0.0035518603399395943,0.042819056659936905,0.0035518603399395943,0.02302846685051918,0.09285734593868256,0.02302846685051918,elu,300,mse,2,20,10,10,Adam,<function <lambda> at 0x154614950>,0.001
300,0.03794929385185242,0.16515366733074188,0.03794929385185242,0.04114636406302452,0.17494061589241028,0.04114636406302452,relu,300,mse,0,20,10,50,sgd,<function <lambda> at 0x154614950>,0.0001
500,0.06277881562709808,0.04619666188955307,0.004470496438443661,0.11433656513690948,0.0977637767791748,0.024877160787582397,sigmoid,500,mae,0,10,30,50,Adam,<function <lambda> at 0x154614c20>,0.0005
