date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0_20,/m/0cjf0_21,/m/0cjf0_22,/m/0cjf0_23,/m/0cjf0_24,/m/0cjf0_25,/m/0cjf0_26,/m/0cjf0_27,/m/0cjf0_28,/m/0cjf0_29,/m/0cjf0_30,/m/0cjf0_31,/m/0cjf0_32,/m/0cjf0_33,/m/0cjf0_34,/m/0cjf0_35,/m/0cjf0_36,/m/0cjf0_37,/m/0cjf0_38,/m/0cjf0_39,/m/0cjf0_40,/m/0cjf0_41,/m/0cjf0_42,/m/0cjf0_43,/m/0cjf0_44,/m/0cjf0_45,/m/0cjf0_46,/m/0cjf0_47,/m/0cjf0_48,/m/0cjf0_49,/m/0cjf0_50,/m/0cjf0_51,/m/0cjf0_52,/m/0cjf0_53,/m/0cjf0_54,/m/0cjf0_55,/m/0cjf0_56,/m/0cjf0_57,/m/0cjf0_58,/m/0cjf0_59,/m/0cjf0_60,/m/0cjf0_61,/m/0cjf0_62,/m/0cjf0_63,/m/0cjf0_64,/m/0cjf0_65,/m/0cjf0_66,/m/0cjf0_67,/m/0cjf0_68,/m/0cjf0_69,/m/0cjf0_70,/m/0cjf0_71,/m/0cjf0_72,/m/0cjf0_73,/m/0cjf0_74,/m/0cjf0_75,/m/0cjf0_76,/m/0cjf0_77,/m/0cjf0_78,/m/0cjf0_79,/m/0cjf0_80,/m/0cjf0_81,/m/0cjf0_82,/m/0cjf0_83,/m/0cjf0_84,/m/0cjf0_85,/m/0cjf0_86,/m/0cjf0_87,/m/0cjf0_88,/m/0cjf0_89,/m/0cjf0_90,/m/0cjf0_91,/m/0cjf0_92,/m/0cjf0_93,/m/0cjf0_94,/m/0cjf0_95,/m/0cjf0_96,/m/0cjf0_97,/m/0cjf0_98,/m/0cjf0_99,/m/0cjf0,batch_id
2020-05-29,9.0,5.0,6.0,12.0,5.0,10.0,6.0,7.0,9.0,13.0,8.0,3.0,12.0,5.0,11.0,12.0,10.0,12.0,5.0,9.0,8.0,6.0,10.0,11.0,5.0,13.0,13.0,8.0,9.0,7.0,7.0,3.0,13.0,10.0,11.0,10.0,7.0,3.0,6.0,6.0,9.0,3.0,7.0,9.0,7.0,8.0,10.0,6.0,4.0,6.0,10.0,6.0,5.0,6.0,9.0,7.0,12.0,11.0,11.0,7.0,11.0,6.0,16.0,8.0,9.0,13.0,7.0,15.0,7.0,6.0,11.0,12.0,10.0,8.0,9.0,10.0,3.0,9.0,6.0,7.0,8.0,14.0,9.0,7.0,10.0,12.0,8.0,14.0,15.0,7.0,7.0,6.0,10.0,7.0,11.0,12.0,11.0,6.0,3.0,3.0,8.671285918076217,1
2020-05-30,8.0,5.0,10.0,10.0,8.0,11.0,5.0,7.0,17.0,15.0,9.0,7.0,6.0,13.0,6.0,9.0,10.0,6.0,10.0,15.0,11.0,2.0,11.0,10.0,11.0,13.0,15.0,9.0,17.0,11.0,14.0,5.0,10.0,19.0,9.0,10.0,10.0,13.0,7.0,16.0,10.0,6.0,14.0,13.0,12.0,11.0,13.0,7.0,8.0,13.0,11.0,11.0,9.0,8.0,12.0,15.0,11.0,8.0,6.0,12.0,17.0,8.0,10.0,9.0,5.0,19.0,8.0,5.0,7.0,10.0,4.0,12.0,6.0,5.0,8.0,10.0,12.0,10.0,11.0,10.0,14.0,8.0,10.0,17.0,13.0,10.0,10.0,10.0,10.0,8.0,15.0,21.0,6.0,17.0,7.0,12.0,9.0,9.0,7.0,9.0,10.474831872834725,1
2020-05-31,11.0,15.0,11.0,14.0,8.0,15.0,11.0,7.0,10.0,21.0,14.0,16.0,15.0,7.0,18.0,13.0,10.0,13.0,7.0,7.0,9.0,13.0,15.0,10.0,13.0,12.0,13.0,9.0,19.0,10.0,7.0,11.0,18.0,10.0,14.0,14.0,11.0,6.0,9.0,18.0,18.0,13.0,12.0,20.0,11.0,18.0,15.0,9.0,8.0,3.0,11.0,4.0,10.0,17.0,4.0,14.0,17.0,20.0,19.0,14.0,26.0,13.0,12.0,13.0,6.0,15.0,12.0,17.0,12.0,7.0,8.0,14.0,11.0,14.0,12.0,13.0,16.0,17.0,11.0,20.0,20.0,20.0,12.0,8.0,6.0,18.0,14.0,12.0,6.0,14.0,10.0,12.0,7.0,13.0,11.0,3.0,9.0,10.0,15.0,15.0,12.68595883431832,1
2020-06-01,14.0,13.0,10.0,9.0,16.0,11.0,12.0,9.0,11.0,16.0,10.0,12.0,9.0,15.0,14.0,14.0,8.0,14.0,11.0,8.0,10.0,16.0,14.0,8.0,7.0,9.0,14.0,12.0,10.0,7.0,7.0,15.0,15.0,12.0,10.0,13.0,9.0,16.0,13.0,15.0,13.0,5.0,6.0,14.0,4.0,12.0,7.0,8.0,10.0,8.0,9.0,12.0,9.0,11.0,13.0,10.0,5.0,11.0,15.0,16.0,8.0,14.0,11.0,10.0,11.0,8.0,13.0,11.0,11.0,17.0,10.0,13.0,9.0,8.0,11.0,14.0,15.0,12.0,12.0,14.0,5.0,5.0,11.0,3.0,4.0,14.0,12.0,5.0,8.0,13.0,10.0,13.0,10.0,12.0,12.0,6.0,15.0,13.0,16.0,9.0,11.14734053393112,1
2020-06-02,19.0,11.0,13.0,19.0,14.0,19.0,16.0,13.0,13.0,11.0,17.0,16.0,11.0,12.0,11.0,13.0,18.0,14.0,9.0,11.0,13.0,15.0,11.0,12.0,11.0,12.0,14.0,9.0,15.0,10.0,10.0,10.0,18.0,14.0,20.0,23.0,8.0,14.0,14.0,14.0,15.0,10.0,16.0,11.0,13.0,10.0,13.0,12.0,15.0,13.0,15.0,18.0,14.0,12.0,26.0,15.0,12.0,16.0,19.0,11.0,16.0,11.0,16.0,6.0,9.0,21.0,17.0,11.0,15.0,13.0,20.0,10.0,11.0,16.0,8.0,13.0,10.0,24.0,12.0,13.0,14.0,16.0,13.0,13.0,19.0,13.0,14.0,8.0,15.0,12.0,14.0,18.0,10.0,14.0,9.0,18.0,13.0,13.0,12.0,18.0,14.071734257183616,1
2020-06-03,16.0,11.0,10.0,20.0,13.0,10.0,8.0,9.0,12.0,24.0,12.0,13.0,19.0,18.0,12.0,17.0,13.0,23.0,15.0,18.0,16.0,12.0,14.0,12.0,14.0,14.0,21.0,11.0,22.0,12.0,14.0,15.0,23.0,15.0,13.0,14.0,12.0,16.0,14.0,16.0,19.0,17.0,18.0,11.0,15.0,22.0,12.0,9.0,13.0,14.0,20.0,8.0,22.0,21.0,17.0,17.0,17.0,23.0,17.0,14.0,26.0,18.0,14.0,15.0,11.0,21.0,16.0,13.0,18.0,14.0,19.0,19.0,15.0,19.0,6.0,16.0,23.0,17.0,14.0,14.0,16.0,20.0,22.0,13.0,23.0,18.0,13.0,14.0,16.0,18.0,12.0,16.0,11.0,19.0,18.0,15.0,15.0,15.0,20.0,14.0,16.048502139800284,1
2020-06-04,9.0,8.0,12.0,20.0,13.0,13.0,9.0,15.0,11.0,12.0,14.0,18.0,6.0,14.0,18.0,16.0,5.0,15.0,11.0,11.0,11.0,14.0,14.0,12.0,15.0,14.0,18.0,4.0,13.0,13.0,5.0,13.0,13.0,7.0,15.0,9.0,15.0,12.0,8.0,12.0,13.0,19.0,10.0,13.0,11.0,9.0,17.0,11.0,9.0,17.0,12.0,12.0,12.0,8.0,13.0,14.0,11.0,15.0,13.0,9.0,14.0,13.0,11.0,17.0,10.0,14.0,11.0,12.0,14.0,13.0,9.0,23.0,12.0,7.0,17.0,15.0,13.0,12.0,13.0,7.0,9.0,13.0,8.0,15.0,15.0,14.0,15.0,11.0,15.0,10.0,11.0,13.0,9.0,10.0,17.0,9.0,11.0,8.0,18.0,16.0,12.624821683309557,1
2020-06-05,19.0,9.0,8.0,15.0,16.0,7.0,8.0,11.0,13.0,11.0,12.0,11.0,9.0,9.0,10.0,12.0,5.0,11.0,16.0,10.0,12.0,8.0,6.0,8.0,14.0,9.0,17.0,8.0,15.0,10.0,7.0,11.0,15.0,4.0,15.0,16.0,13.0,11.0,12.0,11.0,9.0,10.0,11.0,10.0,12.0,8.0,11.0,11.0,10.0,7.0,10.0,10.0,10.0,9.0,18.0,8.0,11.0,9.0,6.0,12.0,10.0,12.0,4.0,11.0,6.0,9.0,9.0,8.0,9.0,9.0,17.0,15.0,7.0,12.0,7.0,19.0,12.0,12.0,10.0,11.0,12.0,11.0,13.0,6.0,14.0,6.0,9.0,8.0,17.0,6.0,13.0,8.0,11.0,13.0,4.0,6.0,13.0,8.0,10.0,7.0,10.699001426533524,1
2020-06-06,15.0,12.0,10.0,14.0,7.0,9.0,14.0,12.0,11.0,12.0,11.0,17.0,8.0,14.0,16.0,14.0,9.0,15.0,11.0,7.0,13.0,17.0,13.0,6.0,12.0,17.0,15.0,5.0,11.0,11.0,10.0,16.0,16.0,10.0,12.0,14.0,17.0,14.0,15.0,14.0,16.0,11.0,11.0,10.0,10.0,11.0,13.0,17.0,9.0,13.0,15.0,14.0,8.0,10.0,21.0,9.0,13.0,13.0,18.0,12.0,12.0,18.0,9.0,13.0,14.0,8.0,10.0,10.0,9.0,13.0,11.0,10.0,9.0,16.0,13.0,12.0,16.0,26.0,7.0,18.0,8.0,16.0,18.0,10.0,14.0,12.0,11.0,10.0,17.0,7.0,11.0,6.0,11.0,6.0,11.0,13.0,18.0,7.0,17.0,13.0,12.635011208477685,1
2020-06-07,13.0,11.0,3.0,9.0,13.0,3.0,6.0,9.0,5.0,3.0,11.0,6.0,5.0,11.0,7.0,8.0,3.0,7.0,8.0,12.0,9.0,4.0,7.0,6.0,10.0,7.0,9.0,8.0,6.0,10.0,9.0,8.0,11.0,4.0,11.0,11.0,12.0,10.0,8.0,9.0,5.0,5.0,16.0,6.0,8.0,13.0,10.0,3.0,9.0,9.0,10.0,15.0,12.0,9.0,11.0,13.0,10.0,11.0,18.0,5.0,15.0,7.0,9.0,6.0,7.0,7.0,7.0,7.0,5.0,4.0,9.0,7.0,7.0,6.0,10.0,9.0,7.0,9.0,1.0,12.0,5.0,9.0,12.0,7.0,7.0,14.0,9.0,6.0,4.0,6.0,8.0,8.0,5.0,3.0,6.0,4.0,8.0,5.0,12.0,3.0,8.273894436519257,1
2020-06-08,20.0,9.0,7.0,17.0,27.0,1.0,9.0,9.0,11.0,11.0,13.0,10.0,12.0,8.0,18.0,8.0,13.0,5.0,6.0,7.0,14.0,10.0,8.0,8.0,15.0,10.0,8.0,14.0,10.0,8.0,7.0,13.0,13.0,13.0,8.0,17.0,14.0,14.0,5.0,12.0,10.0,9.0,13.0,15.0,10.0,10.0,15.0,13.0,9.0,10.0,11.0,12.0,17.0,8.0,16.0,20.0,18.0,15.0,16.0,9.0,25.0,12.0,7.0,10.0,16.0,14.0,14.0,12.0,6.0,13.0,12.0,9.0,8.0,14.0,13.0,14.0,11.0,9.0,6.0,5.0,14.0,17.0,8.0,7.0,8.0,14.0,14.0,14.0,16.0,16.0,14.0,18.0,11.0,11.0,13.0,15.0,13.0,7.0,12.0,15.0,12.074587324230691,1
2020-06-09,8.0,7.0,7.0,11.0,3.0,10.0,10.0,12.0,13.0,11.0,8.0,5.0,6.0,8.0,9.0,7.0,8.0,13.0,7.0,6.0,8.0,8.0,6.0,10.0,14.0,1.0,3.0,10.0,16.0,8.0,9.0,7.0,8.0,9.0,8.0,9.0,7.0,6.0,7.0,9.0,11.0,7.0,15.0,11.0,7.0,11.0,10.0,8.0,5.0,11.0,13.0,11.0,9.0,13.0,6.0,14.0,10.0,12.0,8.0,11.0,18.0,7.0,11.0,7.0,5.0,11.0,9.0,9.0,4.0,9.0,16.0,7.0,10.0,12.0,6.0,10.0,13.0,21.0,5.0,6.0,9.0,9.0,6.0,7.0,4.0,9.0,1.0,8.0,11.0,9.0,9.0,7.0,8.0,13.0,11.0,6.0,11.0,7.0,9.0,13.0,9.150193600978195,1
2020-06-10,19.0,7.0,12.0,15.0,15.0,19.0,1.0,14.0,11.0,14.0,10.0,21.0,18.0,13.0,13.0,14.0,14.0,15.0,9.0,8.0,11.0,12.0,10.0,8.0,7.0,10.0,12.0,12.0,17.0,12.0,13.0,6.0,13.0,13.0,13.0,11.0,12.0,8.0,11.0,14.0,11.0,13.0,10.0,8.0,18.0,10.0,9.0,16.0,13.0,12.0,14.0,12.0,12.0,11.0,18.0,13.0,11.0,20.0,5.0,20.0,19.0,11.0,16.0,16.0,6.0,5.0,17.0,12.0,16.0,12.0,15.0,13.0,8.0,15.0,16.0,14.0,17.0,17.0,13.0,11.0,19.0,10.0,16.0,16.0,8.0,16.0,13.0,13.0,13.0,19.0,10.0,10.0,12.0,16.0,11.0,8.0,11.0,8.0,11.0,11.0,12.86937028734461,1
2020-06-11,17.0,12.0,17.0,19.0,19.0,13.0,15.0,12.0,17.0,8.0,13.0,16.0,9.0,12.0,14.0,23.0,11.0,14.0,13.0,18.0,10.0,16.0,11.0,13.0,11.0,11.0,16.0,15.0,20.0,13.0,18.0,16.0,21.0,14.0,14.0,20.0,17.0,17.0,10.0,13.0,17.0,9.0,15.0,17.0,9.0,18.0,18.0,12.0,14.0,16.0,15.0,15.0,17.0,16.0,10.0,19.0,14.0,15.0,22.0,11.0,14.0,15.0,18.0,9.0,9.0,19.0,19.0,15.0,15.0,15.0,12.0,11.0,20.0,16.0,7.0,16.0,16.0,17.0,13.0,19.0,16.0,13.0,16.0,10.0,11.0,19.0,10.0,15.0,12.0,12.0,18.0,13.0,11.0,10.0,16.0,18.0,11.0,13.0,18.0,14.0,14.856327695129407,1
2020-06-12,13.0,17.0,16.0,20.0,16.0,10.0,15.0,7.0,9.0,16.0,11.0,13.0,16.0,14.0,13.0,17.0,11.0,17.0,12.0,12.0,15.0,11.0,12.0,14.0,19.0,15.0,16.0,22.0,18.0,11.0,15.0,15.0,20.0,11.0,9.0,17.0,13.0,16.0,13.0,12.0,12.0,11.0,17.0,11.0,14.0,14.0,15.0,18.0,17.0,11.0,11.0,19.0,14.0,13.0,20.0,17.0,16.0,29.0,10.0,12.0,22.0,15.0,15.0,11.0,9.0,14.0,11.0,9.0,12.0,12.0,17.0,18.0,15.0,11.0,14.0,29.0,13.0,17.0,12.0,11.0,18.0,15.0,20.0,16.0,11.0,21.0,21.0,8.0,17.0,18.0,17.0,15.0,15.0,14.0,16.0,17.0,10.0,15.0,14.0,14.0,14.968412471978805,1
2020-06-13,13.0,3.0,9.0,12.0,20.0,7.0,13.0,13.0,12.0,7.0,9.0,17.0,19.0,16.0,17.0,24.0,12.0,15.0,17.0,7.0,2.0,11.0,15.0,10.0,7.0,10.0,17.0,6.0,16.0,11.0,11.0,9.0,8.0,13.0,14.0,8.0,8.0,0.0,10.0,11.0,10.0,13.0,8.0,15.0,9.0,5.0,11.0,12.0,9.0,11.0,13.0,9.0,13.0,8.0,14.0,18.0,9.0,12.0,8.0,24.0,17.0,8.0,18.0,7.0,9.0,6.0,13.0,17.0,12.0,11.0,14.0,12.0,8.0,12.0,8.0,13.0,10.0,14.0,6.0,10.0,21.0,14.0,8.0,12.0,6.0,17.0,7.0,10.0,16.0,13.0,7.0,10.0,9.0,10.0,11.0,12.0,5.0,10.0,11.0,19.0,11.64662726716935,1
2020-06-14,20.0,3.0,12.0,11.0,16.0,14.0,14.0,15.0,15.0,16.0,9.0,17.0,7.0,14.0,13.0,19.0,18.0,14.0,19.0,13.0,15.0,11.0,13.0,11.0,18.0,14.0,22.0,14.0,12.0,17.0,17.0,12.0,12.0,9.0,8.0,8.0,9.0,9.0,10.0,14.0,18.0,4.0,11.0,16.0,16.0,16.0,16.0,9.0,10.0,21.0,15.0,16.0,9.0,11.0,8.0,10.0,20.0,16.0,14.0,10.0,16.0,19.0,19.0,7.0,10.0,16.0,17.0,18.0,8.0,9.0,16.0,9.0,14.0,10.0,6.0,9.0,21.0,22.0,9.0,11.0,12.0,13.0,13.0,12.0,5.0,13.0,10.0,14.0,10.0,19.0,10.0,12.0,14.0,18.0,17.0,8.0,7.0,12.0,9.0,23.0,13.419604646423476,1
2020-06-15,20.0,12.0,13.0,14.0,17.0,13.0,13.0,11.0,14.0,17.0,13.0,23.0,20.0,13.0,14.0,21.0,12.0,24.0,15.0,20.0,13.0,14.0,19.0,14.0,15.0,14.0,20.0,24.0,20.0,9.0,11.0,7.0,16.0,19.0,11.0,14.0,17.0,9.0,11.0,17.0,13.0,16.0,14.0,18.0,11.0,17.0,9.0,14.0,8.0,9.0,16.0,12.0,17.0,17.0,21.0,15.0,8.0,19.0,20.0,19.0,12.0,14.0,13.0,7.0,12.0,20.0,20.0,17.0,18.0,10.0,18.0,23.0,13.0,17.0,17.0,18.0,9.0,17.0,13.0,11.0,10.0,14.0,20.0,12.0,15.0,13.0,13.0,8.0,20.0,19.0,11.0,7.0,22.0,17.0,9.0,14.0,15.0,11.0,18.0,9.0,15.100876299164458,1
2020-06-16,15.0,13.0,9.0,6.0,10.0,16.0,17.0,12.0,19.0,12.0,11.0,9.0,15.0,7.0,18.0,10.0,17.0,16.0,14.0,13.0,8.0,14.0,10.0,14.0,7.0,11.0,18.0,14.0,14.0,11.0,9.0,8.0,19.0,15.0,11.0,21.0,13.0,12.0,7.0,8.0,14.0,13.0,12.0,17.0,8.0,17.0,15.0,12.0,6.0,15.0,16.0,10.0,12.0,14.0,18.0,18.0,11.0,19.0,18.0,12.0,15.0,13.0,17.0,11.0,13.0,20.0,15.0,4.0,11.0,14.0,17.0,15.0,15.0,14.0,15.0,13.0,17.0,13.0,14.0,12.0,12.0,12.0,18.0,11.0,22.0,8.0,12.0,13.0,19.0,17.0,16.0,9.0,7.0,12.0,8.0,13.0,11.0,17.0,6.0,10.0,13.358467495414713,1
2020-06-17,7.0,14.0,6.0,11.0,11.0,10.0,4.0,8.0,5.0,6.0,11.0,10.0,9.0,7.0,14.0,9.0,8.0,12.0,10.0,8.0,7.0,9.0,4.0,8.0,6.0,4.0,8.0,4.0,5.0,9.0,11.0,14.0,5.0,10.0,10.0,8.0,13.0,7.0,11.0,8.0,8.0,7.0,6.0,8.0,9.0,1.0,13.0,8.0,7.0,10.0,9.0,6.0,6.0,9.0,11.0,10.0,9.0,8.0,11.0,6.0,8.0,12.0,12.0,11.0,8.0,7.0,9.0,3.0,7.0,8.0,10.0,3.0,8.0,3.0,8.0,11.0,8.0,8.0,11.0,8.0,7.0,12.0,14.0,11.0,7.0,12.0,14.0,10.0,18.0,10.0,13.0,9.0,14.0,13.0,10.0,10.0,7.0,3.0,15.0,7.0,8.98716119828816,1
2020-06-18,17.0,17.0,17.0,15.0,12.0,15.0,15.0,10.0,10.0,12.0,17.0,13.0,16.0,14.0,16.0,20.0,18.0,12.0,16.0,12.0,3.0,11.0,11.0,12.0,12.0,17.0,19.0,14.0,12.0,10.0,16.0,12.0,10.0,14.0,18.0,11.0,17.0,16.0,10.0,14.0,15.0,12.0,6.0,12.0,10.0,9.0,18.0,13.0,14.0,11.0,15.0,15.0,14.0,9.0,21.0,18.0,11.0,11.0,20.0,16.0,12.0,12.0,11.0,18.0,9.0,14.0,12.0,12.0,11.0,11.0,12.0,17.0,7.0,4.0,11.0,15.0,22.0,12.0,12.0,11.0,17.0,11.0,13.0,15.0,18.0,14.0,13.0,11.0,15.0,14.0,15.0,13.0,7.0,10.0,9.0,12.0,16.0,11.0,12.0,12.0,13.511310372936622,1
2020-06-19,13.0,16.0,10.0,12.0,20.0,9.0,16.0,9.0,8.0,13.0,15.0,11.0,7.0,12.0,12.0,9.0,25.0,8.0,14.0,17.0,20.0,14.0,8.0,8.0,11.0,9.0,11.0,13.0,21.0,14.0,11.0,15.0,12.0,4.0,16.0,14.0,13.0,20.0,14.0,14.0,19.0,16.0,24.0,11.0,12.0,14.0,6.0,15.0,11.0,14.0,10.0,17.0,15.0,11.0,26.0,23.0,18.0,12.0,13.0,14.0,17.0,11.0,20.0,14.0,7.0,15.0,18.0,13.0,10.0,16.0,18.0,10.0,11.0,14.0,10.0,15.0,13.0,20.0,13.0,16.0,15.0,22.0,15.0,8.0,23.0,15.0,14.0,13.0,12.0,17.0,13.0,12.0,11.0,9.0,9.0,6.0,9.0,12.0,15.0,21.0,13.969839005502344,1
2020-06-20,17.0,15.0,8.0,10.0,15.0,25.0,15.0,24.0,14.0,19.0,13.0,13.0,16.0,14.0,16.0,2.0,7.0,10.0,13.0,10.0,11.0,16.0,8.0,10.0,19.0,7.0,22.0,19.0,25.0,18.0,10.0,14.0,18.0,16.0,14.0,24.0,17.0,17.0,19.0,18.0,12.0,11.0,18.0,13.0,16.0,17.0,17.0,18.0,15.0,15.0,13.0,16.0,21.0,14.0,12.0,15.0,17.0,15.0,21.0,22.0,13.0,18.0,16.0,16.0,14.0,6.0,23.0,15.0,14.0,10.0,17.0,10.0,16.0,13.0,11.0,16.0,14.0,19.0,10.0,5.0,11.0,14.0,24.0,14.0,10.0,16.0,20.0,20.0,15.0,12.0,16.0,9.0,11.0,14.0,29.0,19.0,9.0,9.0,15.0,11.0,15.182392500509476,1
2020-06-21,12.0,12.0,6.0,11.0,12.0,16.0,14.0,11.0,8.0,14.0,20.0,15.0,15.0,10.0,15.0,17.0,10.0,9.0,13.0,13.0,10.0,9.0,14.0,9.0,12.0,6.0,4.0,16.0,12.0,11.0,17.0,22.0,17.0,11.0,20.0,19.0,11.0,16.0,13.0,17.0,17.0,16.0,11.0,8.0,10.0,12.0,17.0,12.0,9.0,14.0,14.0,17.0,9.0,13.0,12.0,16.0,18.0,8.0,16.0,17.0,20.0,11.0,11.0,15.0,13.0,20.0,11.0,14.0,6.0,11.0,12.0,20.0,14.0,14.0,9.0,22.0,11.0,12.0,12.0,11.0,15.0,11.0,11.0,9.0,20.0,19.0,12.0,14.0,22.0,13.0,11.0,15.0,11.0,13.0,12.0,13.0,13.0,9.0,11.0,12.0,13.450173221927859,1
2020-06-22,18.0,14.0,15.0,25.0,17.0,11.0,20.0,13.0,16.0,19.0,12.0,12.0,14.0,18.0,20.0,20.0,15.0,16.0,18.0,18.0,21.0,16.0,16.0,20.0,17.0,15.0,21.0,23.0,16.0,15.0,20.0,10.0,20.0,9.0,17.0,21.0,17.0,24.0,18.0,27.0,19.0,18.0,12.0,8.0,17.0,15.0,14.0,18.0,15.0,18.0,20.0,14.0,21.0,13.0,17.0,19.0,14.0,8.0,17.0,25.0,16.0,18.0,18.0,12.0,10.0,20.0,19.0,18.0,21.0,16.0,21.0,24.0,12.0,15.0,11.0,6.0,28.0,14.0,19.0,15.0,12.0,20.0,23.0,18.0,5.0,25.0,15.0,14.0,21.0,10.0,13.0,23.0,20.0,12.0,18.0,14.0,16.0,10.0,29.0,12.0,17.10821275728551,1
2020-06-23,23.0,12.0,7.0,12.0,15.0,7.0,18.0,10.0,15.0,20.0,12.0,17.0,10.0,8.0,16.0,14.0,6.0,12.0,16.0,9.0,8.0,10.0,14.0,10.0,8.0,10.0,13.0,13.0,20.0,10.0,3.0,14.0,21.0,11.0,12.0,19.0,8.0,12.0,14.0,8.0,16.0,13.0,11.0,7.0,7.0,10.0,10.0,12.0,9.0,12.0,15.0,13.0,10.0,15.0,18.0,16.0,13.0,11.0,11.0,19.0,21.0,16.0,12.0,8.0,11.0,11.0,14.0,12.0,13.0,12.0,14.0,14.0,14.0,19.0,7.0,15.0,10.0,13.0,14.0,9.0,8.0,14.0,14.0,5.0,13.0,15.0,17.0,7.0,24.0,10.0,9.0,14.0,13.0,10.0,13.0,12.0,17.0,8.0,10.0,12.0,12.72671693499083,1
2020-06-24,21.0,13.0,11.0,11.0,9.0,9.0,10.0,14.0,3.0,15.0,11.0,9.0,12.0,13.0,11.0,10.0,6.0,14.0,13.0,12.0,11.0,7.0,6.0,9.0,13.0,12.0,10.0,12.0,7.0,7.0,4.0,16.0,9.0,9.0,11.0,11.0,14.0,5.0,12.0,8.0,9.0,13.0,16.0,3.0,11.0,6.0,15.0,14.0,4.0,7.0,20.0,8.0,12.0,7.0,11.0,11.0,10.0,11.0,20.0,11.0,17.0,7.0,11.0,11.0,10.0,11.0,12.0,7.0,12.0,12.0,9.0,9.0,10.0,8.0,10.0,10.0,7.0,15.0,10.0,12.0,11.0,11.0,16.0,8.0,5.0,18.0,8.0,7.0,22.0,11.0,6.0,11.0,15.0,12.0,14.0,12.0,9.0,7.0,15.0,13.0,11.004687181577339,1
2020-06-25,10.0,8.0,13.0,18.0,19.0,21.0,8.0,8.0,11.0,13.0,14.0,14.0,15.0,16.0,9.0,24.0,9.0,12.0,12.0,18.0,13.0,11.0,9.0,13.0,18.0,16.0,15.0,13.0,13.0,16.0,13.0,19.0,9.0,11.0,9.0,20.0,10.0,14.0,16.0,14.0,14.0,10.0,14.0,19.0,13.0,18.0,15.0,19.0,14.0,9.0,10.0,16.0,5.0,10.0,13.0,15.0,12.0,13.0,18.0,19.0,19.0,15.0,14.0,19.0,17.0,15.0,17.0,10.0,14.0,16.0,20.0,18.0,12.0,18.0,10.0,16.0,17.0,17.0,14.0,18.0,25.0,11.0,11.0,21.0,20.0,21.0,16.0,15.0,16.0,15.0,6.0,22.0,20.0,10.0,13.0,11.0,14.0,12.0,12.0,17.0,14.713674342775626,1
2020-06-26,7.0,8.0,10.0,9.0,13.0,9.0,6.0,9.0,11.0,13.0,9.0,14.0,14.0,8.0,10.0,17.0,6.0,12.0,9.0,10.0,11.0,10.0,11.0,6.0,10.0,10.0,9.0,12.0,5.0,8.0,16.0,8.0,7.0,15.0,14.0,17.0,7.0,7.0,9.0,13.0,18.0,21.0,12.0,11.0,8.0,8.0,8.0,9.0,8.0,9.0,15.0,13.0,12.0,10.0,9.0,11.0,8.0,16.0,11.0,9.0,15.0,12.0,10.0,13.0,7.0,17.0,5.0,9.0,4.0,12.0,16.0,10.0,6.0,14.0,9.0,12.0,7.0,9.0,7.0,7.0,9.0,7.0,12.0,11.0,12.0,14.0,12.0,6.0,20.0,9.0,11.0,11.0,10.0,13.0,6.0,9.0,9.0,5.0,12.0,8.0,10.617485225188506,1
2020-06-27,21.0,19.0,6.0,21.0,12.0,13.0,21.0,15.0,10.0,20.0,17.0,22.0,13.0,7.0,11.0,22.0,11.0,11.0,12.0,8.0,14.0,9.0,16.0,13.0,14.0,14.0,16.0,7.0,24.0,14.0,16.0,19.0,14.0,17.0,14.0,25.0,19.0,13.0,12.0,19.0,16.0,20.0,16.0,14.0,17.0,12.0,12.0,19.0,15.0,11.0,13.0,19.0,15.0,18.0,18.0,16.0,14.0,16.0,20.0,19.0,19.0,11.0,21.0,14.0,15.0,16.0,7.0,15.0,10.0,5.0,22.0,8.0,19.0,12.0,16.0,13.0,13.0,14.0,11.0,13.0,14.0,13.0,6.0,12.0,17.0,15.0,19.0,16.0,10.0,18.0,15.0,15.0,14.0,15.0,12.0,20.0,14.0,6.0,9.0,18.0,15.009170572651314,1
