date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-02-25,31.0,37.0,30.0,32.0,34.0,41.0,34.0,32.0,39.0,22.0,36.36363636363637
2020-02-26,50.0,44.0,65.0,59.0,63.0,57.0,75.0,66.0,54.0,56.0,64.51259583789704
2020-02-27,63.0,37.0,50.0,35.0,51.0,70.0,40.0,45.0,36.0,44.0,51.5881708652793
2020-02-28,29.0,44.0,38.0,43.0,42.0,91.0,52.0,43.0,40.0,37.0,50.27382256297919
2020-02-29,37.0,20.0,35.0,26.0,75.0,77.0,63.0,33.0,49.0,35.0,49.28806133625411
2020-03-01,39.0,59.0,57.0,55.0,39.0,46.0,69.0,44.0,56.0,47.0,55.969331872946334
2020-03-02,45.0,42.0,59.0,47.0,50.0,47.0,63.0,53.0,51.0,35.0,53.888280394304495
2020-03-03,63.0,60.0,73.0,48.0,48.0,59.0,74.0,42.0,59.0,47.0,62.760131434830235
2020-03-04,62.0,51.0,52.0,45.0,64.0,61.0,46.0,66.0,48.0,41.0,58.707557502738226
2020-03-05,32.0,62.0,53.0,60.0,40.0,36.0,78.0,48.0,52.0,38.0,54.65498357064622
2020-03-06,31.0,34.0,43.0,19.0,34.0,36.0,47.0,41.0,39.0,25.0,38.22562979189485
2020-03-07,33.0,43.0,35.0,26.0,35.0,60.0,36.0,48.0,42.0,38.0,43.373493975903614
2020-03-08,39.0,35.0,76.0,44.0,35.0,54.0,45.0,58.0,40.0,53.0,52.46440306681271
2020-03-09,45.0,49.0,58.0,44.0,40.0,47.0,50.0,38.0,45.0,43.0,50.27382256297919
2020-03-10,36.0,31.0,60.0,28.0,54.0,50.0,40.0,44.0,48.0,46.0,47.86418400876232
2020-03-11,14.0,42.0,39.0,34.0,49.0,36.0,32.0,43.0,44.0,29.0,39.64950711938664
2020-03-12,36.0,28.0,52.0,38.0,30.0,43.0,49.0,40.0,41.0,37.0,43.15443592552026
2020-03-13,33.0,57.0,46.0,61.0,42.0,54.0,64.0,68.0,82.0,43.0,60.24096385542169
2020-03-14,40.0,71.0,79.0,72.0,48.0,69.0,64.0,45.0,46.0,52.0,64.18400876232202
2020-03-15,45.0,61.0,71.0,82.0,62.0,54.0,98.0,50.0,69.0,59.0,71.30339539978094
2020-03-16,45.0,31.0,58.0,31.0,43.0,54.0,63.0,38.0,38.0,30.0,47.20700985761227
2020-03-17,53.0,64.0,55.0,46.0,73.0,80.0,38.0,63.0,71.0,66.0,66.70317634173055
2020-03-18,50.0,59.0,51.0,59.0,66.0,76.0,51.0,66.0,78.0,45.0,65.82694414019716
2020-03-19,45.0,62.0,53.0,61.0,50.0,71.0,65.0,58.0,62.0,53.0,63.526834611171964
2020-03-20,62.0,56.0,69.0,94.0,49.0,84.0,69.0,66.0,60.0,84.0,75.90361445783132
2020-03-21,67.0,100.0,100.0,48.0,100.0,82.0,80.0,84.0,81.0,79.0,89.92332968236583
2020-03-22,100.0,53.0,95.0,80.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-03-23,69.0,49.0,68.0,82.0,79.0,89.0,65.0,68.0,72.0,53.0,76.01314348302301
2020-03-24,37.0,52.0,47.0,62.0,40.0,75.0,59.0,35.0,42.0,48.0,54.43592552026287
2020-03-25,68.0,50.0,57.0,65.0,52.0,84.0,65.0,83.0,56.0,44.0,68.3461117196057
2020-03-26,63.0,56.0,81.0,64.0,75.0,45.0,63.0,42.0,75.0,49.0,67.14129244249726
2020-03-27,39.0,36.0,28.0,44.0,46.0,54.0,53.0,44.0,48.0,37.0,46.98795180722892
2020-03-28,64.0,56.0,92.0,100.0,85.0,92.0,50.0,60.0,69.0,55.0,79.1894852135816
2020-03-29,66.0,52.0,64.0,74.0,74.0,49.0,81.0,50.0,76.0,77.0,72.61774370208106
2020-03-30,45.0,27.0,67.0,50.0,39.0,50.0,53.0,47.0,55.0,29.0,50.60240963855422
2020-03-31,44.0,33.0,48.0,40.0,46.0,27.0,49.0,30.0,37.0,29.0,41.949616648411826
2020-04-01,42.0,31.0,50.0,48.0,51.0,47.0,47.0,41.0,45.0,32.0,47.53559693318729
2020-04-02,30.0,28.0,28.0,34.0,47.0,46.0,35.0,34.0,34.0,35.0,38.444687842278206
2020-04-03,28.0,31.0,43.0,35.0,33.0,40.0,33.0,35.0,21.0,21.0,35.049288061336256
2020-04-04,54.0,43.0,59.0,45.0,64.0,65.0,56.0,61.0,61.0,45.0,60.56955093099672
2020-04-05,33.0,30.0,43.0,37.0,44.0,48.0,35.0,41.0,34.0,32.0,41.29244249726178
2020-04-06,32.0,29.0,61.0,43.0,59.0,60.0,48.0,55.0,43.0,45.0,52.026286966046
2020-04-07,42.0,35.0,58.0,43.0,52.0,45.0,42.0,39.0,37.0,43.0,47.754654983570646
2020-04-08,26.0,23.0,17.0,39.0,21.0,41.0,31.0,23.0,33.0,34.0,31.54435925520263
2020-04-09,70.0,68.0,62.0,80.0,64.0,65.0,77.0,59.0,64.0,69.0,74.26067907995619
2020-04-10,50.0,47.0,48.0,53.0,37.0,33.0,44.0,60.0,75.0,48.0,54.21686746987952
2020-04-11,51.0,38.0,68.0,62.0,74.0,93.0,49.0,58.0,43.0,54.0,64.62212486308871
2020-04-12,49.0,66.0,37.0,39.0,62.0,76.0,62.0,55.0,48.0,51.0,59.69331872946331
2020-04-13,56.0,43.0,58.0,71.0,59.0,46.0,50.0,41.0,56.0,29.0,55.75027382256298
2020-04-14,61.0,64.0,35.0,51.0,62.0,71.0,58.0,51.0,66.0,35.0,60.67907995618839
2020-04-15,38.0,28.0,40.0,35.0,56.0,69.0,44.0,53.0,53.0,33.0,49.17853231106243
2020-04-16,43.0,44.0,44.0,49.0,49.0,48.0,51.0,45.0,39.0,45.0,50.05476451259584
