date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty
2021-03-25,49.0,34.0,94.0,86.0,19.0,29.0,64.0,60.0,42.0,63.0,71.9041278295606
2021-03-26,100.0,0.0,72.0,18.0,39.0,30.0,87.0,61.0,85.0,64.0,74.03462050599201
2021-03-27,54.0,19.0,77.0,38.0,21.0,32.0,70.0,65.0,23.0,23.0,56.191744340878834
2021-03-28,87.0,62.0,83.0,61.0,45.0,69.0,75.0,71.0,99.0,99.0,100.0
2021-03-29,25.0,87.0,47.0,34.0,57.0,59.0,64.0,58.0,0.0,42.0,62.982689747004
2021-03-30,25.0,0.0,71.0,17.0,20.0,15.0,0.0,40.0,0.0,42.0,30.62583222370173
2021-03-31,24.0,34.0,45.0,17.0,37.0,43.0,83.0,77.0,20.0,40.0,55.9254327563249
2021-04-01,0.0,52.0,47.0,34.0,38.0,29.0,43.0,20.0,42.0,21.0,43.40878828229028
2021-04-02,0.0,36.0,0.0,18.0,20.0,15.0,44.0,0.0,22.0,43.0,26.364846870838882
2021-04-03,0.0,19.0,26.0,19.0,0.0,0.0,48.0,44.0,46.0,23.0,29.96005326231691
2021-04-04,0.0,0.0,27.0,20.0,0.0,0.0,24.0,23.0,0.0,0.0,12.51664447403462
2021-04-05,0.0,37.0,0.0,18.0,20.0,0.0,0.0,0.0,0.0,22.0,12.916111850865512
2021-04-06,21.0,15.0,0.0,15.0,16.0,25.0,18.0,0.0,0.0,18.0,17.0439414114514
2021-04-07,22.0,30.0,41.0,30.0,67.0,52.0,56.0,35.0,37.0,55.0,56.591211717709726
2021-04-08,0.0,0.0,22.0,16.0,18.0,27.0,40.0,19.0,19.0,0.0,21.438082556591215
2021-04-09,45.0,48.0,21.0,32.0,0.0,13.0,0.0,0.0,38.0,38.0,31.291611185086552
2021-04-10,50.0,88.0,0.0,35.0,19.0,45.0,21.0,20.0,21.0,42.0,45.406125166444745
2021-04-11,25.0,35.0,94.0,35.0,38.0,15.0,0.0,100.0,42.0,41.0,56.591211717709726
2021-04-12,0.0,0.0,21.0,31.0,17.0,13.0,20.0,18.0,19.0,38.0,23.56857523302264
2021-04-13,0.0,49.0,66.0,65.0,0.0,42.0,60.0,37.0,58.0,39.0,55.39280958721705
2021-04-14,72.0,34.0,91.0,0.0,37.0,15.0,21.0,77.0,41.0,62.0,59.92010652463382
2021-04-15,24.0,0.0,46.0,17.0,19.0,29.0,64.0,0.0,21.0,0.0,29.29427430093209
2021-04-16,0.0,0.0,23.0,0.0,0.0,0.0,21.0,0.0,20.0,21.0,11.318242343541945
2021-04-17,27.0,38.0,25.0,0.0,21.0,0.0,46.0,0.0,0.0,22.0,23.834886817576564
2021-04-18,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,22.0,0.0,7.589880159786952
2021-04-19,72.0,51.0,90.0,50.0,56.0,100.0,41.0,19.0,61.0,41.0,77.36351531291612
2021-04-20,24.0,17.0,93.0,51.0,56.0,29.0,84.0,39.0,41.0,0.0,57.7896138482024
2021-04-21,0.0,66.0,44.0,49.0,37.0,28.0,40.0,38.0,20.0,39.0,48.069241011984026
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,76.0,18.0,24.0,18.0,19.0,45.0,66.0,21.0,0.0,0.0,38.215712383488686
2021-04-24,83.0,100.0,52.0,58.0,65.0,50.0,73.0,68.0,71.0,47.0,88.81491344873503
2021-04-25,0.0,19.0,0.0,0.0,0.0,16.0,23.0,43.0,0.0,23.0,16.511318242343542
2021-04-26,22.0,0.0,41.0,46.0,17.0,0.0,19.0,0.0,37.0,0.0,24.23435419440746
2021-04-27,0.0,0.0,0.0,16.0,0.0,13.0,0.0,18.0,38.0,38.0,16.37816245006658
2021-04-28,22.0,15.0,20.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,10.119840213049269
2021-04-29,22.0,0.0,0.0,0.0,17.0,0.0,19.0,0.0,0.0,0.0,7.723035952063915
2021-04-30,0.0,15.0,41.0,15.0,0.0,0.0,37.0,0.0,18.0,18.0,19.174434087882826
2021-05-01,44.0,16.0,42.0,16.0,52.0,27.0,19.0,36.0,37.0,19.0,41.01198402130493
2021-05-02,48.0,17.0,23.0,0.0,19.0,0.0,21.0,39.0,21.0,0.0,25.03328894806924
2021-05-03,71.0,17.0,22.0,49.0,18.0,42.0,81.0,57.0,20.0,20.0,52.86284953395474
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,0.0,16.0,0.0,0.0,35.0,0.0,0.0,36.0,19.0,38.0,19.174434087882826
2021-05-06,0.0,16.0,22.0,0.0,18.0,0.0,0.0,0.0,19.0,19.0,12.51664447403462
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,56.0,39.0,53.0,19.0,0.0,34.0,48.0,0.0,24.0,24.0,39.547270306258326
2021-05-09,0.0,19.0,0.0,0.0,0.0,15.0,0.0,0.0,22.0,0.0,7.456724367509987
2021-05-10,22.0,15.0,41.0,0.0,34.0,26.0,38.0,0.0,37.0,18.0,30.758988015978698
2021-05-11,44.0,0.0,42.0,31.0,17.0,0.0,0.0,0.0,19.0,19.0,22.90279627163782
2021-05-12,49.0,34.0,68.0,34.0,37.0,0.0,42.0,39.0,41.0,21.0,48.601864181091884
2021-05-13,53.0,19.0,25.0,36.0,20.0,31.0,0.0,21.0,22.0,89.0,42.07723035952064
2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.9294274300932095
2021-05-15,0.0,18.0,24.0,18.0,0.0,31.0,22.0,21.0,22.0,0.0,20.77230359520639
2021-05-16,49.0,17.0,23.0,0.0,19.0,29.0,42.0,0.0,41.0,20.0,31.957390146471376
2021-05-17,69.0,65.0,44.0,64.0,54.0,41.0,79.0,92.0,59.0,20.0,78.1624500665779
2021-05-18,46.0,33.0,0.0,32.0,18.0,14.0,40.0,19.0,39.0,39.0,37.28362183754994
2021-05-19,0.0,16.0,22.0,16.0,36.0,14.0,41.0,38.0,59.0,20.0,34.88681757656458
2021-05-20,0.0,19.0,74.0,19.0,20.0,16.0,45.0,21.0,22.0,44.0,37.28362183754994
2021-05-21,25.0,18.0,73.0,0.0,0.0,30.0,22.0,20.0,65.0,65.0,42.34354194407457
2021-05-22,0.0,21.0,0.0,21.0,0.0,18.0,0.0,24.0,0.0,0.0,11.18508655126498
2021-05-23,0.0,0.0,0.0,0.0,23.0,18.0,26.0,0.0,0.0,25.0,12.250332889480692
2021-05-24,52.0,18.0,0.0,72.0,40.0,15.0,0.0,0.0,0.0,65.0,34.88681757656458
2021-05-25,52.0,36.0,24.0,18.0,40.0,31.0,44.0,41.0,65.0,44.0,52.596537949400805
2021-05-26,51.0,0.0,24.0,36.0,79.0,30.0,89.0,41.0,65.0,43.0,60.98535286284954
2021-05-27,74.0,35.0,46.0,17.0,77.0,30.0,43.0,20.0,21.0,42.0,53.928095872170445
2021-05-28,52.0,92.0,100.0,36.0,41.0,47.0,68.0,21.0,22.0,67.0,72.70306258322238
2021-05-29,29.0,0.0,54.0,0.0,22.0,17.0,25.0,0.0,73.0,48.0,35.685752330226364
2021-05-30,29.0,20.0,54.0,0.0,22.0,17.0,25.0,46.0,0.0,24.0,31.55792276964048
2021-05-31,48.0,50.0,90.0,33.0,55.0,29.0,61.0,39.0,40.0,40.0,64.58055925432757
