date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2020-03-19,45.0,52.0,21.0,86.0,50.0,91.0,55.0,43.0,54.0,75.0,79.5549374130737
2020-03-20,43.0,12.0,0.0,17.0,16.0,36.0,0.0,0.0,13.0,14.0,21.00139082058414
2020-03-21,77.0,54.0,42.0,71.0,100.0,73.0,73.0,100.0,68.0,61.0,100.0
2020-03-22,45.0,39.0,21.0,53.0,51.0,19.0,0.0,0.0,14.0,30.0,37.83031988873435
2020-03-23,26.0,45.0,17.0,59.0,83.0,31.0,77.0,12.0,46.0,51.0,62.16968011126564
2020-03-24,27.0,35.0,56.0,81.0,15.0,100.0,100.0,26.0,0.0,28.0,65.09040333796939
2020-03-25,41.0,47.0,56.0,48.0,44.0,65.0,66.0,65.0,48.0,27.0,70.51460361613351
2020-03-26,14.0,25.0,38.0,16.0,45.0,51.0,50.0,13.0,12.0,14.0,38.664812239221135
2020-03-27,40.0,0.0,36.0,15.0,15.0,16.0,32.0,0.0,0.0,14.0,23.36578581363004
2020-03-28,0.0,13.0,21.0,0.0,17.0,0.0,18.0,15.0,41.0,31.0,21.696801112656466
2020-03-29,45.0,26.0,61.0,17.0,48.0,92.0,73.0,70.0,26.0,59.0,71.90542420027816
2020-03-30,52.0,12.0,53.0,60.0,43.0,94.0,31.0,63.0,23.0,26.0,63.56050069541029
2020-03-31,53.0,23.0,90.0,76.0,57.0,64.0,32.0,49.0,48.0,39.0,73.85257301808066
2020-04-01,27.0,12.0,19.0,0.0,30.0,33.0,33.0,0.0,24.0,27.0,28.511821974965226
2020-04-02,40.0,35.0,55.0,93.0,44.0,65.0,81.0,63.0,48.0,13.0,74.68706536856745
2020-04-03,14.0,0.0,18.0,16.0,15.0,17.0,17.0,13.0,25.0,14.0,20.723226703755213
2020-04-04,0.0,14.0,43.0,18.0,0.0,19.0,19.0,15.0,0.0,0.0,17.80250347705146
2020-04-05,49.0,28.0,22.0,37.0,0.0,38.0,19.0,31.0,14.0,0.0,33.101529902642554
2020-04-06,49.0,53.0,82.0,57.0,53.0,44.0,74.0,12.0,43.0,48.0,71.62726008344923
2020-04-07,13.0,12.0,55.0,31.0,14.0,33.0,0.0,13.0,12.0,14.0,27.39916550764951
2020-04-08,82.0,59.0,37.0,16.0,30.0,51.0,82.0,52.0,12.0,55.0,66.20305980528511
2020-04-09,56.0,60.0,57.0,64.0,45.0,34.0,67.0,53.0,100.0,42.0,80.3894297635605
2020-04-10,42.0,25.0,38.0,64.0,46.0,67.0,34.0,40.0,64.0,100.0,72.32267037552155
2020-04-11,46.0,68.0,85.0,89.0,51.0,56.0,92.0,59.0,83.0,77.0,98.19193324061195
2020-04-12,64.0,14.0,43.0,91.0,85.0,57.0,96.0,60.0,71.0,31.0,85.11821974965228
2020-04-13,29.0,100.0,79.0,100.0,47.0,53.0,35.0,41.0,39.0,87.0,84.84005563282336
2020-04-14,41.0,35.0,73.0,62.0,44.0,65.0,48.0,51.0,24.0,80.0,72.73991655076495
2020-04-15,57.0,12.0,58.0,34.0,16.0,52.0,34.0,41.0,26.0,57.0,53.82475660639778
2020-04-16,29.0,51.0,40.0,34.0,16.0,70.0,53.0,42.0,53.0,57.0,61.891515994436716
