date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-02-29,60.0,13.0,36.0,72.0,23.0,0.0,22.0,0.0,17.0,28.0,36.03723404255319
2020-03-01,37.0,100.0,68.0,45.0,85.0,46.0,41.0,67.0,100.0,79.0,88.82978723404256
2020-03-02,55.0,0.0,17.0,44.0,42.0,0.0,61.0,34.0,65.0,26.0,45.744680851063826
2020-03-03,19.0,26.0,17.0,47.0,22.0,24.0,43.0,17.0,52.0,55.0,42.819148936170215
2020-03-04,37.0,13.0,17.0,0.0,0.0,0.0,21.0,17.0,33.0,27.0,21.94148936170213
2020-03-05,93.0,63.0,68.0,89.0,84.0,23.0,42.0,52.0,33.0,80.0,83.37765957446808
2020-03-06,20.0,0.0,0.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,8.77659574468085
2020-03-07,0.0,14.0,0.0,25.0,0.0,26.0,23.0,19.0,0.0,0.0,14.22872340425532
2020-03-08,54.0,25.0,100.0,22.0,84.0,23.0,61.0,100.0,33.0,78.0,77.12765957446808
2020-03-09,19.0,51.0,34.0,68.0,44.0,47.0,42.0,17.0,50.0,27.0,53.05851063829787
2020-03-10,0.0,25.0,52.0,23.0,65.0,24.0,22.0,17.0,34.0,54.0,42.02127659574468
2020-03-11,0.0,13.0,17.0,0.0,0.0,23.0,21.0,0.0,0.0,0.0,9.840425531914894
2020-03-12,58.0,39.0,35.0,0.0,0.0,47.0,65.0,52.0,17.0,53.0,48.670212765957444
2020-03-13,20.0,41.0,18.0,24.0,23.0,0.0,23.0,18.0,18.0,0.0,24.601063829787233
2020-03-14,20.0,13.0,0.0,24.0,45.0,49.0,0.0,0.0,0.0,56.0,27.52659574468085
2020-03-15,18.0,37.0,33.0,66.0,63.0,45.0,41.0,33.0,48.0,25.0,54.388297872340424
2020-03-16,16.0,11.0,0.0,38.0,54.0,59.0,0.0,29.0,28.0,22.0,34.17553191489362
2020-03-17,46.0,21.0,28.0,38.0,72.0,39.0,35.0,28.0,55.0,89.0,59.973404255319146
2020-03-18,17.0,23.0,0.0,0.0,38.0,21.0,19.0,15.0,44.0,0.0,23.53723404255319
2020-03-19,69.0,59.0,63.0,42.0,20.0,43.0,19.0,47.0,45.0,73.0,63.82978723404255
2020-03-20,65.0,22.0,45.0,100.0,76.0,61.0,94.0,60.0,29.0,71.0,82.84574468085106
2020-03-21,18.0,12.0,32.0,42.0,39.0,65.0,100.0,95.0,78.0,75.0,73.93617021276596
2020-03-22,52.0,59.0,32.0,64.0,100.0,64.0,78.0,48.0,63.0,100.0,87.76595744680851
2020-03-23,0.0,10.0,80.0,88.0,99.0,18.0,49.0,26.0,13.0,84.0,62.10106382978723
2020-03-24,32.0,42.0,43.0,0.0,72.0,20.0,18.0,57.0,70.0,45.0,53.05851063829787
2020-03-25,16.0,0.0,0.0,19.0,18.0,39.0,53.0,0.0,14.0,22.0,24.069148936170215
2020-03-26,16.0,22.0,29.0,38.0,18.0,20.0,18.0,29.0,29.0,45.0,35.1063829787234
2020-03-27,0.0,10.0,28.0,55.0,53.0,19.0,0.0,14.0,0.0,21.0,26.595744680851062
2020-03-28,36.0,12.0,0.0,43.0,40.0,66.0,81.0,16.0,0.0,25.0,42.420212765957444
2020-03-29,34.0,45.0,15.0,62.0,19.0,63.0,19.0,31.0,46.0,24.0,47.606382978723396
2020-03-30,0.0,20.0,40.0,36.0,52.0,18.0,51.0,54.0,26.0,21.0,42.28723404255319
2020-03-31,45.0,20.0,28.0,36.0,51.0,0.0,17.0,27.0,27.0,0.0,33.37765957446808
2020-04-01,31.0,31.0,43.0,74.0,0.0,39.0,52.0,56.0,69.0,67.0,61.43617021276596
2020-04-02,0.0,10.0,14.0,19.0,17.0,0.0,17.0,42.0,27.0,0.0,19.414893617021274
2020-04-03,48.0,11.0,57.0,57.0,18.0,39.0,35.0,43.0,0.0,22.0,43.88297872340426
2020-04-04,0.0,12.0,33.0,45.0,62.0,45.0,62.0,16.0,16.0,26.0,42.15425531914894
2020-04-05,55.0,12.0,51.0,91.0,42.0,45.0,83.0,0.0,0.0,52.0,57.31382978723404
2020-04-06,14.0,19.0,25.0,34.0,16.0,35.0,64.0,38.0,12.0,40.0,39.494680851063826
2020-04-07,15.0,10.0,0.0,56.0,17.0,19.0,35.0,42.0,54.0,65.0,41.62234042553192
2020-04-08,0.0,21.0,29.0,57.0,0.0,39.0,54.0,43.0,14.0,44.0,40.02659574468085
2020-04-09,32.0,64.0,58.0,38.0,36.0,19.0,36.0,29.0,43.0,91.0,59.30851063829787
2020-04-10,0.0,11.0,15.0,19.0,0.0,20.0,18.0,14.0,0.0,23.0,15.957446808510637
2020-04-11,0.0,0.0,16.0,21.0,41.0,22.0,40.0,16.0,0.0,0.0,20.74468085106383
2020-04-12,18.0,24.0,16.0,0.0,21.0,22.0,21.0,17.0,48.0,51.0,31.648936170212764
2020-04-13,17.0,34.0,31.0,61.0,58.0,41.0,19.0,15.0,59.0,71.0,53.98936170212766
2020-04-14,62.0,21.0,56.0,38.0,35.0,76.0,52.0,28.0,27.0,44.0,58.37765957446808
2020-04-15,16.0,11.0,29.0,20.0,55.0,40.0,18.0,0.0,29.0,23.0,32.04787234042553
2020-04-16,17.0,0.0,30.0,20.0,19.0,0.0,19.0,15.0,0.0,24.0,19.148936170212764
2020-04-17,32.0,11.0,30.0,60.0,37.0,20.0,18.0,29.0,14.0,70.0,42.68617021276596
2020-04-18,0.0,0.0,16.0,63.0,20.0,43.0,39.0,16.0,15.0,25.0,31.51595744680851
2020-04-19,34.0,11.0,0.0,40.0,57.0,21.0,75.0,46.0,29.0,96.0,54.388297872340424
2020-04-20,0.0,21.0,14.0,38.0,18.0,58.0,35.0,28.0,14.0,0.0,30.0531914893617
2020-04-21,16.0,32.0,43.0,39.0,54.0,97.0,72.0,59.0,56.0,89.0,74.06914893617021
2020-04-22,67.0,22.0,30.0,80.0,19.0,0.0,96.0,30.0,30.0,95.0,62.36702127659574
2020-04-23,0.0,11.0,0.0,20.0,0.0,40.0,0.0,15.0,0.0,46.0,17.5531914893617
2020-04-24,66.0,0.0,44.0,40.0,19.0,60.0,37.0,45.0,0.0,0.0,41.3563829787234
2020-04-25,34.0,34.0,31.0,41.0,19.0,0.0,39.0,15.0,45.0,24.0,37.5
2020-04-26,18.0,0.0,16.0,22.0,20.0,22.0,0.0,16.0,0.0,0.0,15.159574468085106
2020-04-27,15.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,27.0,21.0,10.638297872340425
2020-04-28,0.0,10.0,13.0,34.0,32.0,0.0,16.0,26.0,13.0,0.0,19.148936170212764
2020-04-29,14.0,10.0,13.0,18.0,33.0,36.0,17.0,27.0,13.0,21.0,26.861702127659573
2020-04-30,42.0,19.0,12.0,51.0,16.0,69.0,0.0,38.0,37.0,40.0,43.08510638297872
2020-05-01,30.0,31.0,56.0,56.0,17.0,0.0,52.0,28.0,67.0,66.0,53.59042553191489
2020-05-02,80.0,21.0,58.0,58.0,18.0,60.0,36.0,72.0,43.0,0.0,59.30851063829787
2020-05-03,16.0,44.0,30.0,60.0,19.0,41.0,37.0,30.0,29.0,69.0,49.86702127659574
2020-05-04,15.0,20.0,0.0,18.0,0.0,18.0,17.0,0.0,39.0,63.0,25.26595744680851
2020-05-05,0.0,0.0,12.0,32.0,0.0,0.0,15.0,12.0,0.0,19.0,11.968085106382977
2020-05-06,30.0,20.0,41.0,37.0,17.0,38.0,0.0,41.0,13.0,22.0,34.441489361702125
2020-05-07,31.0,21.0,42.0,19.0,18.0,20.0,53.0,0.0,28.0,67.0,39.76063829787234
