date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-03-09,65.0,62.0,10.0,57.0,13.0,46.0,35.0,13.0,43.0,13.0,46.12403100775194
2020-03-10,50.0,0.0,32.0,0.0,14.0,24.0,24.0,41.0,30.0,28.0,31.3953488372093
2020-03-11,32.0,15.0,31.0,29.0,14.0,12.0,23.0,13.0,74.0,14.0,33.20413436692506
2020-03-12,32.0,30.0,10.0,58.0,13.0,46.0,11.0,13.0,44.0,13.0,34.883720930232556
2020-03-13,52.0,66.0,0.0,16.0,29.0,50.0,25.0,28.0,32.0,29.0,42.248062015503876
2020-03-14,54.0,86.0,68.0,82.0,91.0,39.0,77.0,15.0,82.0,75.0,86.43410852713178
2020-03-15,16.0,46.0,21.0,30.0,13.0,23.0,35.0,27.0,0.0,41.0,32.55813953488372
2020-03-16,0.0,28.0,37.0,13.0,24.0,21.0,10.0,24.0,40.0,12.0,27.002583979328165
2020-03-17,29.0,56.0,28.0,40.0,37.0,21.0,21.0,48.0,13.0,12.0,39.405684754521964
2020-03-18,32.0,90.0,20.0,72.0,13.0,11.0,46.0,26.0,29.0,53.0,50.645994832041346
2020-03-19,49.0,16.0,21.0,30.0,96.0,59.0,35.0,53.0,30.0,83.0,60.98191214470284
2020-03-20,16.0,15.0,10.0,43.0,27.0,23.0,23.0,13.0,29.0,27.0,29.19896640826873
2020-03-21,36.0,35.0,23.0,33.0,30.0,13.0,39.0,59.0,66.0,61.0,51.03359173126615
2020-03-22,88.0,83.0,100.0,95.0,87.0,25.0,100.0,100.0,81.0,15.0,100.0
2020-03-23,14.0,81.0,36.0,38.0,58.0,40.0,30.0,45.0,51.0,35.0,55.297157622739014
2020-03-24,47.0,59.0,29.0,56.0,39.0,55.0,44.0,51.0,28.0,91.0,64.47028423772609
2020-03-25,61.0,43.0,38.0,69.0,25.0,87.0,64.0,37.0,69.0,25.0,66.92506459948319
2020-03-26,31.0,30.0,49.0,56.0,39.0,11.0,54.0,37.0,56.0,26.0,50.258397932816536
2020-03-27,61.0,29.0,19.0,55.0,63.0,11.0,22.0,49.0,55.0,51.0,53.61757105943152
2020-03-28,53.0,100.0,33.0,16.0,0.0,100.0,49.0,29.0,63.0,44.0,62.91989664082687
2020-03-29,50.0,31.0,32.0,15.0,0.0,24.0,12.0,13.0,30.0,14.0,28.55297157622739
2020-03-30,43.0,27.0,9.0,39.0,36.0,52.0,31.0,47.0,52.0,36.0,48.06201550387597
2020-03-31,59.0,28.0,38.0,26.0,12.0,11.0,10.0,24.0,13.0,25.0,31.782945736434105
2020-04-01,45.0,14.0,28.0,40.0,13.0,54.0,11.0,24.0,41.0,13.0,36.56330749354005
2020-04-02,30.0,14.0,19.0,0.0,26.0,22.0,43.0,0.0,27.0,38.0,28.29457364341085
2020-04-03,0.0,30.0,20.0,0.0,13.0,22.0,11.0,64.0,43.0,27.0,29.715762273901806
2020-04-04,17.0,33.0,22.0,32.0,29.0,63.0,37.0,56.0,48.0,59.0,51.16279069767442
2020-04-05,52.0,17.0,0.0,16.0,29.0,75.0,25.0,0.0,32.0,73.0,41.21447028423772
2020-04-06,28.0,40.0,9.0,50.0,23.0,20.0,29.0,33.0,38.0,46.0,40.82687338501292
2020-04-07,29.0,14.0,9.0,13.0,36.0,21.0,10.0,35.0,13.0,0.0,23.25581395348837
2020-04-08,60.0,28.0,29.0,40.0,13.0,54.0,54.0,36.0,41.0,38.0,50.7751937984496
2020-04-09,46.0,44.0,19.0,27.0,25.0,0.0,32.0,12.0,56.0,26.0,37.08010335917312
2020-04-10,0.0,58.0,39.0,42.0,26.0,34.0,67.0,38.0,14.0,65.0,49.483204134366915
2020-04-11,81.0,0.0,21.0,44.0,27.0,47.0,35.0,53.0,30.0,42.0,49.09560723514212
2020-04-12,33.0,16.0,32.0,30.0,42.0,0.0,24.0,53.0,59.0,42.0,42.76485788113695
2020-04-13,32.0,45.0,10.0,43.0,27.0,47.0,23.0,39.0,29.0,0.0,38.11369509043927
2020-04-14,30.0,28.0,28.0,13.0,25.0,21.0,21.0,48.0,54.0,25.0,37.855297157622736
2020-04-15,61.0,58.0,38.0,82.0,75.0,77.0,44.0,74.0,28.0,38.0,74.28940568475451
2020-04-16,45.0,28.0,0.0,27.0,37.0,21.0,32.0,36.0,27.0,25.0,35.917312661498705
2020-04-17,60.0,56.0,47.0,94.0,12.0,33.0,10.0,12.0,54.0,100.0,61.75710594315245
2020-04-18,98.0,61.0,51.0,58.0,68.0,23.0,57.0,53.0,59.0,95.0,80.49095607235141
2020-04-19,79.0,75.0,10.0,29.0,53.0,0.0,68.0,65.0,43.0,13.0,56.201550387596896
2020-04-20,44.0,14.0,18.0,26.0,37.0,10.0,11.0,35.0,26.0,24.0,31.653746770025837
2020-04-21,44.0,42.0,28.0,40.0,37.0,32.0,42.0,36.0,41.0,37.0,48.966408268733844
2020-04-22,30.0,14.0,9.0,0.0,37.0,22.0,21.0,0.0,54.0,37.0,28.940568475452196
2020-04-23,75.0,43.0,48.0,54.0,100.0,22.0,65.0,48.0,83.0,38.0,74.41860465116278
2020-04-24,33.0,46.0,20.0,58.0,14.0,46.0,35.0,39.0,29.0,27.0,44.83204134366925
2020-04-25,16.0,16.0,21.0,44.0,28.0,24.0,47.0,13.0,30.0,28.0,34.49612403100775
2020-04-26,17.0,0.0,21.0,15.0,14.0,12.0,24.0,40.0,0.0,28.0,22.093023255813954
2020-04-27,58.0,82.0,36.0,52.0,36.0,51.0,31.0,35.0,39.0,37.0,59.04392764857881
2020-04-28,57.0,41.0,9.0,13.0,48.0,52.0,20.0,35.0,39.0,12.0,42.1188630490956
2020-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-30,14.0,27.0,9.0,25.0,23.0,20.0,20.0,11.0,0.0,0.0,19.25064599483204
2020-05-01,29.0,14.0,46.0,26.0,24.0,31.0,21.0,24.0,39.0,25.0,36.04651162790697
2020-05-02,0.0,28.0,19.0,27.0,25.0,32.0,32.0,12.0,27.0,0.0,26.098191214470283
2020-05-03,84.0,49.0,32.0,31.0,42.0,24.0,12.0,14.0,47.0,43.0,48.83720930232557
2020-05-04,14.0,14.0,9.0,0.0,24.0,0.0,21.0,12.0,53.0,24.0,22.093023255813954
2020-05-05,41.0,13.0,17.0,12.0,11.0,10.0,0.0,0.0,12.0,0.0,14.987080103359173
2020-05-06,44.0,42.0,55.0,13.0,12.0,21.0,42.0,24.0,13.0,24.0,37.46770025839793
2020-05-07,30.0,14.0,18.0,40.0,37.0,22.0,21.0,24.0,13.0,12.0,29.844961240310074
2020-05-08,16.0,44.0,19.0,28.0,0.0,22.0,0.0,37.0,42.0,0.0,26.873385012919893
2020-05-09,47.0,30.0,30.0,56.0,52.0,22.0,22.0,39.0,29.0,13.0,43.927648578811365
2020-05-10,59.0,42.0,9.0,80.0,25.0,32.0,42.0,72.0,40.0,37.0,56.5891472868217
2020-05-11,14.0,13.0,0.0,13.0,24.0,10.0,20.0,23.0,13.0,12.0,18.34625322997416
2020-05-12,30.0,29.0,19.0,41.0,25.0,33.0,11.0,12.0,28.0,13.0,31.136950904392762
2020-05-13,46.0,43.0,10.0,0.0,76.0,33.0,43.0,37.0,55.0,51.0,50.904392764857874
2020-05-14,0.0,15.0,0.0,0.0,0.0,0.0,11.0,13.0,14.0,13.0,8.527131782945736
2020-05-15,32.0,15.0,0.0,0.0,0.0,0.0,11.0,39.0,15.0,27.0,17.958656330749353
2020-05-16,93.0,53.0,24.0,34.0,61.0,67.0,13.0,30.0,68.0,93.0,69.25064599483204
2020-05-17,19.0,18.0,12.0,17.0,32.0,27.0,27.0,47.0,17.0,16.0,29.974160206718345
2020-05-18,47.0,60.0,0.0,57.0,13.0,23.0,56.0,0.0,43.0,27.0,42.1188630490956
2020-05-19,0.0,0.0,0.0,14.0,0.0,35.0,11.0,13.0,0.0,0.0,9.431524547803617
2020-05-20,32.0,16.0,31.0,15.0,40.0,12.0,23.0,13.0,30.0,41.0,32.68733850129199
2020-05-21,18.0,68.0,33.0,49.0,45.0,52.0,26.0,44.0,32.0,30.0,51.29198966408269
2020-05-22,33.0,16.0,10.0,30.0,27.0,24.0,35.0,27.0,30.0,28.0,33.59173126614987
2020-05-23,33.0,31.0,41.0,59.0,27.0,0.0,58.0,67.0,30.0,28.0,48.320413436692505
2020-05-24,37.0,70.0,70.0,66.0,62.0,13.0,39.0,59.0,83.0,46.0,70.41343669250645
2020-05-25,62.0,29.0,20.0,42.0,39.0,44.0,22.0,0.0,28.0,26.0,40.310077519379846
2020-05-26,62.0,60.0,49.0,71.0,65.0,44.0,56.0,89.0,43.0,39.0,74.67700258397932
2020-05-27,32.0,15.0,10.0,43.0,0.0,11.0,34.0,52.0,0.0,27.0,28.940568475452196
2020-05-28,16.0,44.0,10.0,55.0,0.0,22.0,11.0,12.0,28.0,0.0,25.58139534883721
2020-05-29,16.0,0.0,0.0,29.0,13.0,11.0,11.0,13.0,29.0,0.0,15.762273901808785
