date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2020-04-21,56.0,33.0,14.0,53.0,34.0,38.0,22.0,38.0,29.0,46.0,41.82027649769585
2020-04-22,28.0,41.0,43.0,45.0,26.0,68.0,52.0,57.0,10.0,19.0,44.815668202764975
2020-04-23,9.0,32.0,14.0,29.0,25.0,28.0,7.0,54.0,0.0,28.0,26.036866359447007
2020-04-24,19.0,25.0,29.0,15.0,34.0,19.0,30.0,38.0,10.0,47.0,30.64516129032258
2020-04-25,29.0,9.0,22.0,24.0,27.0,40.0,16.0,70.0,32.0,10.0,32.142857142857146
2020-04-26,21.0,27.0,8.0,41.0,66.0,31.0,33.0,21.0,66.0,50.0,41.935483870967744
2020-04-27,26.0,31.0,33.0,29.0,24.0,54.0,42.0,70.0,56.0,35.0,46.082949308755765
2020-04-28,24.0,29.0,18.0,26.0,15.0,8.0,20.0,16.0,18.0,0.0,20.046082949308754
2020-04-29,25.0,44.0,37.0,33.0,46.0,76.0,47.0,33.0,81.0,58.0,55.29953917050691
2020-04-30,64.0,28.0,18.0,32.0,66.0,41.0,39.0,40.0,43.0,16.0,44.5852534562212
2020-05-01,44.0,54.0,33.0,14.0,40.0,18.0,14.0,18.0,28.0,26.0,33.294930875576036
2020-05-02,9.0,8.0,14.0,22.0,42.0,19.0,15.0,36.0,20.0,18.0,23.387096774193548
2020-05-03,19.0,8.0,7.0,15.0,0.0,10.0,15.0,0.0,10.0,10.0,10.829493087557603
2020-05-04,25.0,15.0,13.0,27.0,23.0,26.0,20.0,33.0,27.0,25.0,26.95852534562212
2020-05-05,61.0,27.0,29.0,19.0,35.0,32.0,31.0,23.0,42.0,31.0,38.0184331797235
2020-05-06,34.0,30.0,19.0,14.0,32.0,9.0,7.0,17.0,27.0,26.0,24.76958525345622
2020-05-07,17.0,23.0,20.0,21.0,24.0,36.0,21.0,26.0,9.0,9.0,23.732718894009217
