date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2020-03-11,48.0,45.0,54.0,46.0,45.0,47.0,44.0,38.0,47.0,38.0,46.45426515930113
2020-03-12,33.0,44.0,46.0,54.0,57.0,50.0,33.0,40.0,41.0,47.0,45.734840698869476
2020-03-13,38.0,37.0,28.0,39.0,41.0,45.0,21.0,44.0,38.0,52.0,39.36279547790339
2020-03-14,33.0,36.0,32.0,30.0,34.0,38.0,31.0,35.0,43.0,39.0,36.07399794450154
2020-03-15,50.0,59.0,46.0,49.0,52.0,65.0,40.0,55.0,62.0,62.0,55.49845837615622
2020-03-16,48.0,53.0,58.0,48.0,55.0,49.0,46.0,42.0,48.0,73.0,53.442959917780065
2020-03-17,48.0,58.0,68.0,51.0,65.0,63.0,40.0,53.0,55.0,66.0,58.27338129496403
2020-03-18,67.0,100.0,72.0,64.0,68.0,69.0,58.0,67.0,100.0,75.0,76.05344295991779
2020-03-19,58.0,72.0,47.0,40.0,68.0,48.0,50.0,53.0,68.0,47.0,56.62898252826311
2020-03-20,44.0,55.0,48.0,36.0,39.0,31.0,34.0,49.0,40.0,48.0,43.576567317574515
2020-03-21,55.0,54.0,47.0,57.0,56.0,38.0,51.0,37.0,43.0,46.0,49.743062692702985
2020-03-22,51.0,54.0,46.0,37.0,52.0,52.0,46.0,61.0,48.0,41.0,50.15416238437821
2020-03-23,39.0,46.0,23.0,34.0,44.0,35.0,31.0,29.0,43.0,35.0,36.89619732785201
2020-03-24,44.0,49.0,54.0,56.0,70.0,50.0,41.0,49.0,51.0,33.0,51.07913669064748
2020-03-25,44.0,36.0,42.0,40.0,36.0,46.0,26.0,39.0,42.0,45.0,40.69886947584789
2020-03-26,43.0,45.0,46.0,37.0,42.0,25.0,36.0,41.0,54.0,32.0,41.21274409044193
2020-03-27,62.0,64.0,46.0,37.0,26.0,39.0,36.0,41.0,41.0,32.0,43.576567317574515
2020-03-28,71.0,67.0,91.0,89.0,60.0,72.0,45.0,73.0,68.0,74.0,72.97019527235355
2020-03-29,54.0,69.0,67.0,55.0,73.0,37.0,41.0,68.0,62.0,61.0,60.32887975334019
2020-03-30,58.0,48.0,55.0,43.0,50.0,46.0,27.0,47.0,39.0,53.0,47.893114080164445
2020-03-31,32.0,48.0,43.0,33.0,39.0,48.0,36.0,33.0,40.0,41.0,40.390544707091465
2020-04-01,52.0,56.0,66.0,53.0,60.0,57.0,37.0,50.0,60.0,65.0,57.142857142857146
2020-04-02,78.0,93.0,66.0,59.0,71.0,69.0,51.0,64.0,79.0,84.0,73.38129496402878
2020-04-03,95.0,54.0,72.0,88.0,90.0,88.0,62.0,99.0,84.0,90.0,84.48098663926002
2020-04-04,100.0,93.0,100.0,100.0,100.0,85.0,100.0,100.0,100.0,95.0,100.0
2020-04-05,76.0,82.0,80.0,72.0,90.0,100.0,51.0,65.0,69.0,100.0,80.67831449126413
2020-04-06,53.0,51.0,34.0,40.0,49.0,51.0,40.0,50.0,52.0,60.0,49.33196300102775
2020-04-07,40.0,49.0,57.0,48.0,58.0,47.0,48.0,50.0,48.0,43.0,50.15416238437821
2020-04-08,46.0,51.0,43.0,34.0,58.0,35.0,45.0,48.0,50.0,63.0,48.6125385405961
2020-04-09,54.0,34.0,38.0,24.0,22.0,22.0,24.0,35.0,30.0,39.0,33.09352517985612
2020-04-10,38.0,36.0,41.0,37.0,34.0,40.0,23.0,33.0,43.0,41.0,37.61562178828366
2020-04-11,32.0,32.0,35.0,43.0,25.0,28.0,28.0,29.0,27.0,35.0,32.27132579650566
2020-04-12,27.0,43.0,38.0,36.0,31.0,33.0,32.0,41.0,45.0,16.0,35.14902363823228
2020-04-13,51.0,60.0,57.0,39.0,53.0,51.0,35.0,52.0,61.0,63.0,53.64850976361768
2020-04-14,46.0,51.0,55.0,38.0,40.0,47.0,44.0,46.0,58.0,61.0,49.948612538540594
2020-04-15,38.0,52.0,52.0,41.0,23.0,49.0,37.0,35.0,40.0,53.0,43.16546762589928
2020-04-16,40.0,36.0,38.0,24.0,46.0,46.0,27.0,18.0,31.0,33.0,34.84069886947585
