date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2020-04-22,54.0,51.0,71.0,66.0,78.0,24.0,52.0,64.0,54.0,70.0,72.00986436498151
2020-04-23,34.0,39.0,46.0,43.0,29.0,52.0,39.0,56.0,41.0,40.0,51.66461159062886
2020-04-24,24.0,17.0,30.0,28.0,56.0,18.0,24.0,39.0,24.0,48.0,37.97780517879162
2020-04-25,58.0,30.0,44.0,41.0,26.0,57.0,43.0,61.0,45.0,37.0,54.50061652281135
2020-04-26,69.0,30.0,44.0,47.0,58.0,38.0,67.0,47.0,51.0,61.0,63.131935881627626
2020-04-27,34.0,27.0,22.0,47.0,34.0,6.0,27.0,36.0,34.0,44.0,38.34771886559803
2020-04-28,60.0,46.0,70.0,45.0,44.0,80.0,42.0,64.0,44.0,48.0,66.95437731196054
2020-04-29,17.0,60.0,92.0,42.0,52.0,63.0,61.0,67.0,57.0,56.0,69.91368680641185
2020-04-30,54.0,41.0,37.0,44.0,59.0,75.0,67.0,69.0,65.0,16.0,64.98150431565968
2020-05-01,23.0,49.0,23.0,21.0,23.0,17.0,22.0,31.0,41.0,34.0,35.01849568434032
2020-05-02,34.0,44.0,40.0,53.0,58.0,52.0,56.0,37.0,76.0,45.0,61.035758323057955
2020-05-03,68.0,71.0,62.0,63.0,83.0,61.0,60.0,80.0,100.0,79.0,89.64241676942048
2020-05-04,72.0,54.0,55.0,67.0,68.0,50.0,54.0,66.0,45.0,43.0,70.77681874229347
2020-05-05,15.0,49.0,15.0,33.0,36.0,41.0,30.0,44.0,31.0,65.0,44.26633785450062
2020-05-06,55.0,37.0,44.0,15.0,39.0,93.0,59.0,36.0,50.0,54.0,59.4327990135635
2020-05-07,46.0,38.0,39.0,42.0,52.0,40.0,44.0,49.0,46.0,55.0,55.61035758323058
2020-05-08,31.0,23.0,18.0,40.0,31.0,61.0,36.0,60.0,25.0,24.0,43.03329223181258
2020-05-09,62.0,42.0,75.0,75.0,70.0,50.0,49.0,74.0,44.0,74.0,75.83230579531443
2020-05-10,35.0,28.0,53.0,11.0,42.0,53.0,34.0,51.0,41.0,23.0,45.745992601726265
2020-05-11,49.0,41.0,33.0,30.0,33.0,38.0,21.0,30.0,56.0,32.0,44.75955610357583
2020-05-12,45.0,76.0,90.0,58.0,75.0,79.0,50.0,67.0,85.0,56.0,83.97040690505548
2020-05-13,73.0,43.0,63.0,52.0,69.0,40.0,44.0,73.0,46.0,39.0,66.83107274969174
2020-05-14,52.0,50.0,69.0,43.0,53.0,86.0,51.0,81.0,76.0,80.0,79.03822441430333
2020-05-15,47.0,62.0,70.0,38.0,59.0,35.0,63.0,70.0,30.0,63.0,66.21454993834773
2020-05-16,28.0,40.0,35.0,53.0,36.0,42.0,28.0,46.0,36.0,55.0,49.19852034525278
2020-05-17,36.0,28.0,7.0,20.0,22.0,29.0,28.0,46.0,22.0,21.0,31.935881627620223
2020-05-18,66.0,51.0,47.0,66.0,36.0,53.0,81.0,58.0,72.0,69.0,73.85943279901358
2020-05-19,41.0,40.0,18.0,33.0,66.0,41.0,75.0,83.0,54.0,52.0,62.02219482120839
2020-05-20,67.0,47.0,25.0,52.0,31.0,43.0,24.0,26.0,44.0,48.0,50.184956843403214
2020-05-21,14.0,34.0,21.0,39.0,29.0,35.0,28.0,23.0,14.0,28.0,32.675709001233045
2020-05-22,33.0,25.0,32.0,24.0,46.0,33.0,13.0,21.0,20.0,13.0,32.059186189889026
2020-05-23,32.0,43.0,25.0,30.0,39.0,38.0,37.0,41.0,26.0,43.0,43.6498150431566
2020-05-24,7.0,27.0,29.0,33.0,22.0,29.0,35.0,23.0,37.0,56.0,36.74475955610358
2020-05-25,53.0,34.0,53.0,44.0,47.0,40.0,51.0,50.0,53.0,86.0,63.00863131935882
2020-05-26,30.0,23.0,30.0,44.0,18.0,47.0,30.0,26.0,18.0,41.0,37.85450061652281
2020-05-27,54.0,23.0,24.0,28.0,37.0,36.0,42.0,46.0,49.0,24.0,44.75955610357583
2020-05-28,36.0,45.0,41.0,44.0,24.0,41.0,47.0,57.0,59.0,64.0,56.47348951911221
2020-05-29,12.0,36.0,25.0,35.0,25.0,38.0,18.0,7.0,19.0,12.0,27.990135635018497
2020-05-30,29.0,34.0,50.0,33.0,36.0,36.0,35.0,8.0,44.0,42.0,42.786683107274975
2020-05-31,7.0,7.0,7.0,13.0,7.0,7.0,14.0,16.0,7.0,14.0,12.207151664611592
2020-06-01,12.0,30.0,31.0,35.0,19.0,37.0,54.0,33.0,69.0,54.0,46.11590628853268
2020-06-02,51.0,38.0,69.0,32.0,23.0,34.0,51.0,43.0,29.0,50.0,51.78791615289766
2020-06-03,58.0,31.0,32.0,55.0,64.0,48.0,47.0,34.0,54.0,42.0,57.33662145499384
2020-06-04,5.0,10.0,11.0,20.0,22.0,37.0,26.0,29.0,22.0,16.0,24.414303329223184
2020-06-05,34.0,32.0,34.0,63.0,34.0,39.0,38.0,24.0,34.0,39.0,45.745992601726265
2020-06-06,27.0,45.0,27.0,25.0,21.0,0.0,39.0,51.0,27.0,47.0,38.10110974106042
2020-06-07,13.0,57.0,53.0,30.0,34.0,20.0,32.0,14.0,40.0,52.0,42.54007398273736
2020-06-08,48.0,30.0,37.0,44.0,65.0,53.0,5.0,46.0,43.0,31.0,49.568434032059194
2020-06-09,54.0,57.0,32.0,59.0,77.0,64.0,47.0,57.0,59.0,26.0,65.5980271270037
2020-06-10,29.0,17.0,29.0,37.0,53.0,35.0,39.0,44.0,47.0,51.0,46.9790382244143
2020-06-11,36.0,29.0,42.0,45.0,43.0,42.0,41.0,46.0,43.0,6.0,45.99260172626387
2020-06-12,18.0,23.0,30.0,22.0,18.0,42.0,29.0,13.0,31.0,18.0,30.086313193588165
2020-06-13,13.0,38.0,40.0,12.0,13.0,13.0,32.0,7.0,34.0,26.0,28.1134401972873
2020-06-14,70.0,47.0,56.0,65.0,35.0,49.0,34.0,60.0,42.0,62.0,64.11837237977805
2020-06-15,53.0,34.0,47.0,38.0,30.0,47.0,46.0,44.0,36.0,52.0,52.65104808877929
2020-06-16,70.0,100.0,58.0,80.0,64.0,74.0,67.0,62.0,47.0,68.0,85.08014796547472
2020-06-17,47.0,28.0,35.0,27.0,36.0,29.0,46.0,38.0,24.0,35.0,42.54007398273736
2020-06-18,36.0,58.0,54.0,39.0,49.0,60.0,47.0,52.0,48.0,59.0,61.89889025893959
2020-06-19,50.0,18.0,25.0,41.0,38.0,31.0,37.0,7.0,32.0,49.0,40.44389642416769
2020-06-20,8.0,29.0,22.0,21.0,23.0,68.0,15.0,24.0,30.0,37.0,34.1553637484587
