date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0
2021-04-01,51.0,0.0,0.0,0.0,40.0,22.0,19.0,0.0,0.0,20.2020202020202,22.861130918966488
2021-04-02,17.0,16.0,0.0,0.0,0.0,0.0,20.0,37.0,16.0,20.2020202020202,18.955864726676886
2021-04-03,19.0,17.0,18.0,0.0,44.0,47.0,42.0,19.0,0.0,22.22222222222222,34.279558798986514
2021-04-04,36.0,17.0,35.0,36.0,44.0,23.0,21.0,60.0,17.0,66.66666666666667,53.42203880991034
2021-04-05,16.0,44.0,63.0,49.0,39.0,82.0,73.0,52.0,15.0,58.58585858585859,73.83744746703888
2021-04-06,42.0,38.0,41.0,28.0,16.0,18.0,62.0,30.0,37.0,33.333333333333336,51.86994583605164
2021-04-07,15.0,26.0,42.0,14.0,17.0,19.0,66.0,62.0,65.0,34.343434343434346,54.124501221343934
2021-04-08,46.0,27.0,58.0,61.0,36.0,19.0,17.0,0.0,41.0,36.36363636363637,51.27368724492119
2021-04-09,43.0,39.0,42.0,28.0,52.0,54.0,32.0,31.0,78.0,51.515151515151516,67.66852270485958
2021-04-10,16.0,57.0,15.0,31.0,18.0,40.0,0.0,0.0,28.0,55.55555555555556,39.13610778170563
2021-04-11,49.0,73.0,31.0,64.0,57.0,62.0,36.0,86.0,43.0,94.94949494949495,89.51313134378177
2021-04-12,0.0,0.0,0.0,16.0,0.0,0.0,18.0,17.0,14.0,0.0,9.763165480724007
2021-04-13,48.0,43.0,76.0,16.0,76.0,81.0,35.0,50.0,14.0,75.75757575757575,77.31789837811596
2021-04-14,65.0,29.0,16.0,48.0,39.0,82.0,37.0,87.0,15.0,38.38383838383838,68.5500144133756
2021-04-15,0.0,15.0,0.0,16.0,19.0,62.0,54.0,17.0,15.0,19.19191919191919,32.6227792022576
2021-04-16,0.0,46.0,0.0,67.0,60.0,22.0,19.0,35.0,30.0,20.2020202020202,44.94090515998847
2021-04-17,0.0,0.0,34.0,18.0,0.0,46.0,0.0,37.0,16.0,21.21212121212121,25.86669903354524
2021-04-18,37.0,16.0,52.0,18.0,43.0,69.0,40.0,58.0,65.0,43.43434343434343,66.30456221268075
2021-04-19,48.0,14.0,60.0,63.0,56.0,100.0,18.0,0.0,14.0,37.37373737373738,61.63918010650726
2021-04-20,47.0,100.0,31.0,78.0,38.0,99.0,89.0,51.0,56.0,76.76767676767676,100.0
2021-04-21,48.0,0.0,31.0,32.0,39.0,20.0,36.0,51.0,43.0,0.0,45.06076375718772
2021-04-22,51.0,30.0,0.0,33.0,39.0,43.0,19.0,36.0,0.0,0.0,37.700839010180395
2021-04-23,35.0,16.0,0.0,0.0,20.0,0.0,19.0,0.0,15.0,0.0,15.771267315015704
2021-04-24,0.0,33.0,0.0,18.0,0.0,47.0,21.0,0.0,0.0,21.21212121212121,21.06021756611188
2021-04-25,0.0,15.0,16.0,0.0,0.0,0.0,19.0,36.0,15.0,20.2020202020202,18.20485199739042
2021-04-26,15.0,53.0,28.0,29.0,53.0,0.0,17.0,31.0,13.0,35.35353535353536,41.20859947504969
2021-04-27,15.0,0.0,15.0,15.0,0.0,38.0,17.0,0.0,0.0,18.181818181818183,17.75120996495274
2021-04-28,0.0,0.0,0.0,0.0,18.0,19.0,17.0,0.0,13.0,0.0,10.063570572438591
2021-04-29,15.0,41.0,15.0,0.0,36.0,20.0,17.0,16.0,0.0,0.0,24.032407337166788
2021-04-30,0.0,0.0,15.0,0.0,0.0,0.0,18.0,17.0,14.0,0.0,9.612962934866715
2021-05-01,0.0,15.0,16.0,0.0,39.0,21.0,0.0,0.0,29.0,0.0,18.02430550287509
2021-05-02,33.0,30.0,32.0,66.0,39.0,0.0,19.0,35.0,60.0,20.2020202020202,50.1979942649937
2021-05-03,31.0,14.0,45.0,31.0,19.0,60.0,18.0,34.0,0.0,38.38383838383838,43.61639180106508
2021-05-04,0.0,13.0,29.0,30.0,35.0,19.0,17.0,48.0,27.0,53.535353535353536,40.785301391270046
2021-05-05,48.0,29.0,30.0,0.0,19.0,80.0,70.0,50.0,42.0,37.37373737373738,60.888167377220796
2021-05-06,0.0,28.0,0.0,15.0,54.0,59.0,17.0,33.0,0.0,36.36363636363637,36.40363520504924
2021-05-07,100.0,61.0,32.0,100.0,79.0,85.0,56.0,35.0,30.0,40.4040404040404,92.88586123712278
2021-05-08,0.0,15.0,16.0,0.0,40.0,43.0,19.0,18.0,15.0,40.4040404040404,31.002412343918316
2021-05-09,33.0,0.0,16.0,0.0,0.0,0.0,18.0,0.0,15.0,19.19191919191919,15.19928388281167
2021-05-10,30.0,27.0,15.0,0.0,18.0,38.0,17.0,32.0,14.0,18.181818181818183,31.419641637966354
2021-05-11,15.0,27.0,100.0,44.0,70.0,38.0,100.0,31.0,66.0,71.71717171717172,84.52155178953439
2021-05-12,15.0,0.0,0.0,15.0,18.0,0.0,0.0,16.0,27.0,0.0,13.66843167301361
2021-05-13,33.0,30.0,0.0,16.0,19.0,21.0,18.0,17.0,15.0,19.19191919191919,28.26690537239611
2021-05-14,32.0,30.0,0.0,16.0,19.0,62.0,37.0,35.0,29.0,19.19191919191919,41.93533704540972
2021-05-15,16.0,30.0,0.0,0.0,38.0,61.0,0.0,0.0,44.0,19.19191919191919,31.270956289541957
2021-05-16,0.0,28.0,15.0,15.0,18.0,19.0,34.0,33.0,27.0,36.36363636363637,33.85019192547527
2021-05-17,46.0,41.0,29.0,0.0,0.0,77.0,34.0,32.0,27.0,36.36363636363637,48.41983887363263
2021-05-18,31.0,14.0,15.0,0.0,19.0,59.0,17.0,17.0,28.0,18.181818181818183,32.77146455068198
2021-05-19,16.0,29.0,15.0,32.0,57.0,20.0,18.0,34.0,0.0,19.19191919191919,36.077437756975314
2021-05-20,16.0,15.0,16.0,16.0,20.0,0.0,37.0,0.0,15.0,0.0,20.277343690734476
2021-05-21,49.0,0.0,16.0,33.0,0.0,0.0,56.0,35.0,15.0,20.2020202020202,33.67571422069154
2021-05-22,18.0,0.0,17.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,8.261140022151084
2021-05-23,33.0,0.0,16.0,0.0,20.0,21.0,0.0,17.0,0.0,0.0,16.07167240673029
2021-05-24,31.0,70.0,15.0,61.0,0.0,59.0,34.0,49.0,14.0,37.37373737373738,55.63107827221556
2021-05-25,0.0,29.0,16.0,16.0,19.0,42.0,37.0,34.0,15.0,58.58585858585859,40.04187464914809
2021-05-26,15.0,0.0,15.0,30.0,18.0,19.0,0.0,0.0,14.0,18.181818181818183,19.403437969382956
2021-05-27,0.0,0.0,16.0,66.0,20.0,0.0,57.0,35.0,15.0,41.41414141414141,37.61284155907208
2021-05-28,18.0,0.0,35.0,0.0,21.0,45.0,61.0,0.0,16.0,43.43434343434343,35.96364794950767
2021-05-29,37.0,0.0,18.0,19.0,23.0,24.0,42.0,40.0,0.0,45.45454545454545,37.31850525708911
2021-05-30,38.0,34.0,18.0,0.0,22.0,72.0,42.0,81.0,34.0,68.68686868686869,61.53601068106994
2021-05-31,17.0,15.0,32.0,17.0,0.0,65.0,38.0,18.0,30.0,40.4040404040404,40.91578037049962
