date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0
2021-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,0.0,0.0,24.0,18.0,25.0,20.0,0.0,20.0,24.0,25.0,22.25392296718973
2021-03-23,24.0,29.0,49.0,0.0,77.0,21.0,0.0,0.0,25.0,51.0,39.37232524964337
2021-03-24,25.0,31.0,51.0,19.0,27.0,86.0,0.0,63.0,51.0,79.0,61.6262482168331
2021-03-25,49.0,59.0,98.0,19.0,52.0,41.0,21.0,41.0,25.0,77.0,68.75891583452211
2021-03-26,0.0,61.0,51.0,19.0,26.0,22.0,62.0,42.0,26.0,78.0,55.206847360912995
2021-03-27,48.0,90.0,25.0,39.0,79.0,42.0,20.0,41.0,51.0,51.0,69.32952924393724
2021-03-28,0.0,32.0,27.0,20.0,0.0,22.0,0.0,44.0,0.0,28.0,24.679029957203998
2021-03-29,0.0,0.0,0.0,20.0,26.0,22.0,21.0,0.0,26.0,26.0,20.114122681883025
2021-03-30,25.0,95.0,26.0,20.0,27.0,22.0,0.0,22.0,51.0,27.0,44.9358059914408
2021-03-31,25.0,31.0,0.0,20.0,81.0,43.0,0.0,22.0,26.0,27.0,39.22967189728959
2021-04-01,50.0,0.0,25.0,19.0,26.0,42.0,21.0,63.0,25.0,26.0,42.368045649072755
2021-04-02,26.0,0.0,26.0,41.0,27.0,22.0,0.0,22.0,52.0,80.0,42.22539229671898
2021-04-03,50.0,0.0,50.0,0.0,27.0,21.0,21.0,21.0,52.0,26.0,38.23109843081313
2021-04-04,51.0,63.0,0.0,59.0,28.0,44.0,0.0,44.0,53.0,0.0,48.78744650499288
2021-04-05,0.0,28.0,0.0,18.0,24.0,39.0,0.0,20.0,24.0,24.0,25.249643366619118
2021-04-06,20.0,100.0,0.0,0.0,21.0,52.0,34.0,51.0,21.0,63.0,51.640513552068484
2021-04-07,64.0,78.0,66.0,16.0,68.0,18.0,36.0,36.0,65.0,90.0,76.60485021398003
2021-04-08,22.0,55.0,0.0,18.0,0.0,19.0,37.0,0.0,45.0,0.0,27.960057061340947
2021-04-09,0.0,27.0,23.0,35.0,23.0,0.0,19.0,37.0,22.0,45.0,32.95292439372326
2021-04-10,23.0,57.0,47.0,36.0,25.0,40.0,38.0,20.0,24.0,72.0,54.49358059914409
2021-04-11,23.0,0.0,48.0,37.0,25.0,20.0,0.0,20.0,24.0,25.0,31.66904422253923
2021-04-12,23.0,29.0,47.0,18.0,100.0,0.0,20.0,20.0,0.0,25.0,40.22824536376605
2021-04-13,23.0,0.0,25.0,0.0,0.0,20.0,0.0,0.0,0.0,25.0,13.266761768901572
2021-04-14,0.0,29.0,96.0,56.0,26.0,82.0,20.0,21.0,49.0,51.0,61.34094151212554
2021-04-15,24.0,60.0,25.0,19.0,78.0,21.0,41.0,21.0,51.0,0.0,48.50213980028531
2021-04-16,50.0,60.0,25.0,0.0,0.0,21.0,21.0,21.0,26.0,52.0,39.37232524964337
2021-04-17,52.0,33.0,27.0,41.0,0.0,23.0,22.0,46.0,0.0,0.0,34.8074179743224
2021-04-18,53.0,32.0,0.0,20.0,0.0,22.0,44.0,0.0,27.0,55.0,36.09129814550642
2021-04-19,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2.995720399429387
2021-04-20,100.0,90.0,100.0,0.0,78.0,84.0,61.0,62.0,100.0,26.0,100.0
2021-04-21,0.0,0.0,0.0,0.0,27.0,21.0,20.0,0.0,0.0,0.0,9.700427960057063
2021-04-22,51.0,64.0,53.0,40.0,27.0,22.0,44.0,22.0,54.0,55.0,61.6262482168331
2021-04-23,0.0,31.0,26.0,20.0,55.0,0.0,0.0,22.0,0.0,27.0,25.820256776034242
2021-04-24,55.0,0.0,28.0,42.0,29.0,47.0,0.0,47.0,28.0,0.0,39.37232524964337
2021-04-25,0.0,63.0,26.0,20.0,27.0,43.0,43.0,22.0,52.0,53.0,49.78601997146934
2021-04-26,0.0,0.0,46.0,18.0,24.0,20.0,19.0,38.0,24.0,47.0,33.66619115549216
2021-04-27,23.0,57.0,48.0,36.0,0.0,40.0,19.0,39.0,48.0,24.0,47.64621968616263
2021-04-28,0.0,0.0,24.0,18.0,49.0,19.0,19.0,0.0,23.0,24.0,25.10699001426534
2021-04-29,22.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,46.0,15.121255349500714
2021-04-30,0.0,56.0,46.0,53.0,24.0,38.0,38.0,19.0,0.0,48.0,45.934379457917274
2021-05-01,0.0,29.0,0.0,18.0,25.0,20.0,0.0,0.0,24.0,0.0,16.547788873038517
2021-05-02,24.0,29.0,50.0,0.0,26.0,0.0,20.0,40.0,73.0,25.0,40.941512125534956
2021-05-03,24.0,0.0,0.0,0.0,25.0,39.0,0.0,20.0,24.0,50.0,25.962910128388017
2021-05-04,0.0,28.0,23.0,0.0,0.0,19.0,18.0,0.0,23.0,24.0,19.258202567760343
2021-05-05,23.0,0.0,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12981455064194
2021-05-06,23.0,28.0,0.0,0.0,0.0,0.0,19.0,0.0,24.0,24.0,16.83309557774608
2021-05-07,25.0,0.0,50.0,20.0,27.0,44.0,0.0,43.0,26.0,0.0,33.523537803138375
2021-05-08,25.0,30.0,0.0,19.0,0.0,21.0,0.0,21.0,0.0,0.0,16.547788873038517
2021-05-09,76.0,31.0,80.0,100.0,27.0,44.0,43.0,85.0,52.0,54.0,84.45078459343796
2021-05-10,23.0,86.0,24.0,18.0,0.0,20.0,20.0,39.0,0.0,49.0,39.80028530670471
2021-05-11,47.0,29.0,0.0,0.0,50.0,0.0,40.0,20.0,0.0,24.0,29.957203994293867
2021-05-12,24.0,59.0,0.0,0.0,26.0,21.0,0.0,0.0,25.0,0.0,22.11126961483595
2021-05-13,52.0,0.0,52.0,20.0,27.0,0.0,0.0,22.0,0.0,27.0,28.530670470756064
2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-15,49.0,61.0,26.0,19.0,0.0,21.0,21.0,43.0,25.0,0.0,37.803138373751786
2021-05-16,24.0,29.0,49.0,19.0,0.0,21.0,0.0,0.0,0.0,25.0,23.823109843081316
2021-05-17,24.0,28.0,24.0,37.0,50.0,41.0,39.0,20.0,49.0,49.0,51.4978601997147
2021-05-18,24.0,88.0,96.0,0.0,50.0,59.0,100.0,20.0,0.0,99.0,76.46219686162625
2021-05-19,72.0,29.0,25.0,19.0,25.0,41.0,40.0,40.0,96.0,25.0,58.77318116975749
2021-05-20,51.0,31.0,0.0,40.0,28.0,0.0,21.0,22.0,53.0,27.0,38.944365192582026
2021-05-21,0.0,0.0,50.0,0.0,26.0,22.0,42.0,42.0,0.0,26.0,29.67189728958631
2021-05-22,26.0,63.0,27.0,41.0,56.0,67.0,87.0,0.0,27.0,81.0,67.76034236804566
2021-05-23,26.0,32.0,0.0,20.0,0.0,45.0,0.0,22.0,53.0,27.0,32.097004279600576
2021-05-24,94.0,87.0,93.0,18.0,50.0,60.0,78.0,39.0,71.0,0.0,84.1654778887304
2021-05-25,24.0,60.0,25.0,19.0,26.0,41.0,21.0,0.0,0.0,26.0,34.52211126961484
2021-05-26,24.0,0.0,48.0,0.0,26.0,61.0,0.0,40.0,24.0,49.0,38.80171184022825
2021-05-27,26.0,31.0,51.0,40.0,56.0,21.0,21.0,43.0,26.0,53.0,52.49643366619115
2021-05-28,0.0,34.0,58.0,22.0,58.0,48.0,23.0,24.0,57.0,86.0,58.487874465049934
2021-05-29,0.0,0.0,92.0,70.0,32.0,100.0,50.0,75.0,92.0,31.0,77.31811697574894
2021-05-30,0.0,0.0,29.0,23.0,61.0,25.0,0.0,24.0,0.0,0.0,23.109843081312412
2021-05-31,25.0,31.0,79.0,59.0,55.0,44.0,22.0,22.0,52.0,27.0,59.34379457917262
