date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2020-03-21,74.0,51.0,100.0,100.0,100.0,92.0,84.0,74.0,53.0,60.0,88.73873873873875
2020-03-22,46.0,50.0,65.0,73.0,78.0,74.0,45.0,24.0,68.0,65.0,66.21621621621622
2020-03-23,46.0,44.0,57.0,44.0,27.0,6.0,52.0,43.0,53.0,58.0,48.42342342342342
2020-03-24,61.0,48.0,67.0,68.0,82.0,63.0,44.0,60.0,65.0,77.0,71.509009009009
2020-03-25,44.0,30.0,40.0,55.0,67.0,37.0,37.0,60.0,79.0,62.0,57.54504504504505
2020-03-26,29.0,44.0,35.0,64.0,85.0,39.0,59.0,48.0,60.0,44.0,57.0945945945946
2020-03-27,55.0,59.0,74.0,61.0,59.0,80.0,74.0,46.0,100.0,68.0,76.12612612612612
2020-03-28,64.0,63.0,79.0,64.0,97.0,51.0,73.0,39.0,85.0,49.0,74.77477477477478
2020-03-29,58.0,35.0,64.0,56.0,52.0,51.0,58.0,39.0,68.0,73.0,62.38738738738739
2020-03-30,28.0,42.0,27.0,76.0,22.0,19.0,31.0,67.0,43.0,48.0,45.38288288288288
2020-03-31,21.0,47.0,20.0,47.0,44.0,24.0,24.0,45.0,35.0,34.0,38.4009009009009
2020-04-01,22.0,30.0,61.0,69.0,60.0,44.0,38.0,67.0,43.0,41.0,53.490990990990994
2020-04-02,45.0,73.0,42.0,83.0,45.0,62.0,57.0,60.0,66.0,71.0,68.01801801801803
2020-04-03,58.0,57.0,72.0,80.0,63.0,53.0,46.0,42.0,54.0,66.0,66.55405405405406
2020-04-04,59.0,58.0,40.0,74.0,52.0,37.0,60.0,48.0,70.0,58.0,62.612612612612615
2020-04-05,46.0,64.0,65.0,65.0,71.0,66.0,67.0,64.0,43.0,83.0,71.3963963963964
2020-04-06,21.0,53.0,40.0,27.0,37.0,55.0,55.0,26.0,56.0,47.0,46.95945945945946
2020-04-07,39.0,30.0,55.0,21.0,67.0,50.0,38.0,41.0,58.0,56.0,51.23873873873874
2020-04-08,34.0,43.0,48.0,42.0,30.0,32.0,65.0,48.0,67.0,64.0,53.26576576576577
2020-04-09,29.0,37.0,7.0,28.0,46.0,32.0,78.0,41.0,60.0,29.0,43.58108108108109
2020-04-10,18.0,38.0,36.0,36.0,15.0,26.0,27.0,28.0,15.0,22.0,29.39189189189189
2020-04-11,19.0,14.0,16.0,24.0,34.0,29.0,22.0,31.0,42.0,24.0,28.716216216216218
2020-04-12,20.0,21.0,33.0,8.0,26.0,7.0,29.0,47.0,51.0,50.0,32.88288288288288
2020-04-13,36.0,39.0,59.0,51.0,71.0,47.0,61.0,43.0,55.0,52.0,57.88288288288288
2020-04-14,46.0,38.0,42.0,50.0,62.0,45.0,46.0,28.0,23.0,51.0,48.53603603603604
2020-04-15,29.0,38.0,72.0,51.0,62.0,32.0,33.0,63.0,53.0,81.0,57.88288288288288
2020-04-16,58.0,32.0,36.0,43.0,24.0,7.0,26.0,42.0,54.0,37.0,40.42792792792793
2020-04-17,23.0,38.0,36.0,36.0,24.0,20.0,20.0,42.0,23.0,37.0,33.671171171171174
2020-04-18,45.0,48.0,47.0,79.0,43.0,65.0,64.0,54.0,33.0,47.0,59.12162162162162
2020-04-19,30.0,26.0,51.0,44.0,63.0,33.0,27.0,43.0,23.0,37.0,42.454954954954964
2020-04-20,32.0,65.0,33.0,80.0,43.0,54.0,67.0,46.0,49.0,61.0,59.68468468468469
2020-04-21,38.0,24.0,34.0,27.0,52.0,43.0,25.0,33.0,50.0,55.0,42.9054054054054
2020-04-22,39.0,30.0,61.0,76.0,52.0,37.0,63.0,47.0,22.0,49.0,53.6036036036036
2020-04-23,6.0,19.0,29.0,21.0,31.0,33.0,45.0,7.0,15.0,22.0,25.675675675675677
2020-04-24,41.0,20.0,30.0,29.0,48.0,20.0,7.0,36.0,39.0,38.0,34.68468468468468
2020-04-25,39.0,41.0,54.0,78.0,34.0,65.0,43.0,69.0,50.0,40.0,57.770270270270274
2020-04-26,31.0,20.0,54.0,31.0,34.0,28.0,36.0,61.0,49.0,32.0,42.34234234234234
2020-04-27,54.0,35.0,34.0,27.0,22.0,43.0,37.0,46.0,71.0,61.0,48.42342342342342
2020-04-28,36.0,39.0,51.0,32.0,48.0,29.0,47.0,18.0,20.0,39.0,40.42792792792793
2020-04-29,44.0,42.0,27.0,41.0,29.0,6.0,37.0,40.0,50.0,34.0,39.414414414414416
2020-04-30,15.0,17.0,39.0,19.0,42.0,35.0,29.0,31.0,27.0,45.0,33.671171171171174
2020-05-01,45.0,31.0,35.0,56.0,45.0,13.0,63.0,68.0,88.0,64.0,57.20720720720721
2020-05-02,42.0,45.0,37.0,96.0,72.0,47.0,47.0,44.0,63.0,45.0,60.58558558558559
2020-05-03,62.0,47.0,46.0,46.0,83.0,56.0,71.0,90.0,49.0,54.0,68.01801801801803
2020-05-04,27.0,18.0,47.0,27.0,36.0,42.0,31.0,39.0,21.0,41.0,37.04954954954955
2020-05-05,39.0,48.0,66.0,72.0,91.0,77.0,50.0,64.0,58.0,56.0,69.93243243243244
2020-05-06,21.0,58.0,39.0,53.0,64.0,66.0,49.0,39.0,55.0,47.0,55.292792792792795
2020-05-07,11.0,42.0,40.0,41.0,44.0,31.0,44.0,40.0,43.0,21.0,40.20270270270271
2020-05-08,41.0,39.0,44.0,22.0,79.0,40.0,27.0,29.0,47.0,82.0,50.67567567567568
2020-05-09,36.0,46.0,37.0,44.0,32.0,33.0,27.0,44.0,55.0,30.0,43.24324324324324
2020-05-10,39.0,31.0,55.0,56.0,97.0,76.0,19.0,41.0,37.0,56.0,57.0945945945946
2020-05-11,21.0,40.0,52.0,38.0,56.0,30.0,30.0,25.0,27.0,40.0,40.42792792792793
2020-05-12,47.0,32.0,29.0,51.0,70.0,27.0,40.0,21.0,54.0,37.0,45.945945945945944
2020-05-13,33.0,30.0,35.0,28.0,38.0,51.0,31.0,47.0,44.0,42.0,42.68018018018018
2020-05-14,28.0,57.0,50.0,56.0,46.0,45.0,26.0,34.0,67.0,57.0,52.47747747747748
