date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2020-02-26,91.0,100.0,97.0,71.0,37.0,56.0,50.0,62.0,68.0,59.0,94.91758241758241
2020-02-27,74.0,85.0,16.0,41.0,18.0,41.0,33.0,90.0,67.0,73.0,73.9010989010989
2020-02-28,31.0,45.0,50.0,59.0,94.0,72.0,52.0,64.0,85.0,61.0,84.2032967032967
2020-02-29,32.0,59.0,51.0,29.0,0.0,44.0,71.0,16.0,29.0,45.0,51.64835164835165
2020-03-01,77.0,74.0,99.0,71.0,0.0,72.0,53.0,31.0,100.0,30.0,83.37912087912088
2020-03-02,29.0,27.0,45.0,27.0,51.0,13.0,32.0,44.0,26.0,14.0,42.30769230769231
2020-03-03,44.0,0.0,16.0,14.0,18.0,14.0,33.0,0.0,27.0,14.0,24.725274725274726
2020-03-04,30.0,14.0,32.0,14.0,36.0,28.0,17.0,15.0,14.0,29.0,31.456043956043956
2020-03-05,29.0,0.0,16.0,0.0,18.0,14.0,34.0,30.0,27.0,14.0,25.0
2020-03-06,100.0,70.0,47.0,94.0,88.0,54.0,97.0,29.0,26.0,43.0,89.01098901098901
2020-03-07,33.0,15.0,0.0,15.0,39.0,45.0,37.0,50.0,15.0,16.0,36.401098901098905
2020-03-08,16.0,15.0,17.0,30.0,20.0,30.0,89.0,33.0,29.0,47.0,44.78021978021978
2020-03-09,0.0,0.0,30.0,27.0,17.0,13.0,16.0,29.0,13.0,28.0,23.763736263736266
2020-03-10,15.0,28.0,0.0,27.0,35.0,0.0,0.0,45.0,27.0,14.0,26.23626373626374
2020-03-11,58.0,14.0,31.0,27.0,18.0,55.0,33.0,15.0,13.0,29.0,40.24725274725275
2020-03-12,48.0,60.0,34.0,44.0,58.0,44.0,36.0,65.0,44.0,93.0,72.25274725274726
2020-03-13,53.0,17.0,0.0,64.0,0.0,33.0,59.0,17.0,32.0,17.0,40.10989010989011
2020-03-14,18.0,35.0,20.0,0.0,22.0,34.0,21.0,38.0,33.0,36.0,35.3021978021978
2020-03-15,17.0,32.0,19.0,48.0,63.0,32.0,19.0,0.0,31.0,17.0,38.18681318681319
2020-03-16,30.0,57.0,49.0,28.0,37.0,28.0,17.0,45.0,41.0,15.0,47.664835164835175
2020-03-17,14.0,28.0,62.0,40.0,53.0,40.0,81.0,30.0,26.0,28.0,55.219780219780226
2020-03-18,76.0,44.0,100.0,86.0,93.0,100.0,34.0,77.0,42.0,74.0,99.72527472527472
2020-03-19,16.0,15.0,68.0,29.0,57.0,0.0,36.0,0.0,44.0,15.0,38.46153846153846
2020-03-20,90.0,43.0,16.0,100.0,93.0,56.0,17.0,46.0,28.0,74.0,77.33516483516483
2020-03-21,16.0,15.0,17.0,45.0,77.0,0.0,37.0,0.0,15.0,31.0,34.752747252747255
2020-03-22,16.0,62.0,89.0,31.0,59.0,15.0,19.0,100.0,15.0,33.0,60.3021978021978
2020-03-23,41.0,26.0,58.0,37.0,0.0,25.0,46.0,41.0,12.0,0.0,39.285714285714285
2020-03-24,45.0,57.0,16.0,56.0,37.0,57.0,17.0,62.0,0.0,58.0,55.63186813186813
2020-03-25,44.0,41.0,47.0,27.0,89.0,53.0,49.0,15.0,40.0,56.0,63.324175824175825
2020-03-26,30.0,14.0,32.0,42.0,36.0,28.0,67.0,61.0,27.0,14.0,48.214285714285715
2020-03-27,86.0,54.0,62.0,53.0,17.0,68.0,96.0,58.0,66.0,28.0,80.76923076923077
2020-03-28,0.0,16.0,54.0,31.0,40.0,0.0,19.0,34.0,46.0,16.0,35.16483516483517
2020-03-29,63.0,45.0,34.0,59.0,38.0,60.0,18.0,65.0,75.0,60.0,71.01648351648352
2020-03-30,14.0,67.0,30.0,53.0,51.0,26.0,79.0,29.0,26.0,42.0,57.28021978021978
2020-03-31,29.0,56.0,16.0,27.0,18.0,14.0,17.0,15.0,26.0,29.0,33.92857142857143
2020-04-01,59.0,84.0,94.0,54.0,89.0,81.0,83.0,30.0,54.0,100.0,100.0
2020-04-02,0.0,28.0,16.0,14.0,0.0,27.0,0.0,15.0,13.0,14.0,17.445054945054945
2020-04-03,44.0,56.0,62.0,28.0,0.0,27.0,100.0,0.0,13.0,29.0,49.31318681318682
2020-04-04,17.0,32.0,18.0,31.0,61.0,16.0,19.0,17.0,31.0,16.0,35.43956043956044
2020-04-05,0.0,32.0,18.0,16.0,0.0,16.0,0.0,17.0,31.0,17.0,20.192307692307693
2020-04-06,70.0,66.0,75.0,65.0,84.0,26.0,16.0,28.0,77.0,40.0,75.13736263736264
2020-04-07,58.0,41.0,31.0,27.0,87.0,80.0,16.0,45.0,66.0,14.0,63.87362637362638
2020-04-08,73.0,14.0,0.0,28.0,36.0,14.0,50.0,30.0,14.0,14.0,37.5
2020-04-09,15.0,14.0,47.0,28.0,18.0,14.0,50.0,0.0,0.0,43.0,31.456043956043956
2020-04-10,31.0,44.0,50.0,44.0,57.0,29.0,34.0,32.0,28.0,30.0,52.06043956043956
2020-04-11,16.0,0.0,18.0,15.0,20.0,15.0,37.0,17.0,15.0,0.0,21.016483516483518
2020-04-12,33.0,0.0,0.0,0.0,40.0,15.0,18.0,17.0,0.0,48.0,23.489010989010993
2020-04-13,30.0,15.0,33.0,28.0,18.0,42.0,0.0,46.0,28.0,30.0,37.08791208791209
2020-04-14,29.0,55.0,62.0,67.0,70.0,27.0,65.0,29.0,26.0,14.0,60.98901098901099
2020-04-15,46.0,29.0,66.0,55.0,18.0,43.0,17.0,62.0,41.0,44.0,57.82967032967033
2020-04-16,61.0,29.0,33.0,14.0,55.0,0.0,34.0,15.0,42.0,15.0,40.934065934065934
