date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-02-19,17.0,34.0,31.0,41.0,27.0,16.0,19.0,20.0,34.0,46.0,38.40970350404312
2020-02-20,43.0,9.0,40.0,25.0,37.0,24.0,37.0,34.0,26.0,37.0,42.04851752021563
2020-02-21,46.0,46.0,34.0,26.0,29.0,42.0,33.0,7.0,18.0,49.0,44.474393530997304
2020-02-22,30.0,79.0,36.0,56.0,52.0,36.0,14.0,46.0,49.0,21.0,56.469002695417785
2020-02-23,9.0,37.0,34.0,9.0,10.0,61.0,27.0,22.0,47.0,40.0,39.892183288409704
2020-02-24,34.0,50.0,31.0,32.0,54.0,23.0,43.0,33.0,34.0,36.0,49.865229110512125
2020-02-25,51.0,35.0,47.0,24.0,63.0,40.0,18.0,34.0,60.0,73.0,59.97304582210242
2020-02-26,67.0,50.0,61.0,55.0,36.0,77.0,30.0,33.0,51.0,90.0,74.12398921832884
2020-02-27,76.0,66.0,38.0,48.0,71.0,38.0,36.0,45.0,74.0,36.0,71.15902964959568
2020-02-28,36.0,45.0,49.0,43.0,29.0,41.0,45.0,21.0,72.0,29.0,55.25606469002695
2020-02-29,76.0,57.0,53.0,55.0,72.0,53.0,62.0,45.0,29.0,73.0,77.4932614555256
2020-03-01,46.0,18.0,34.0,26.0,49.0,17.0,20.0,21.0,27.0,40.0,40.16172506738544
2020-03-02,16.0,8.0,15.0,30.0,9.0,15.0,12.0,6.0,16.0,9.0,18.328840970350402
2020-03-03,25.0,34.0,15.0,24.0,54.0,8.0,18.0,26.0,25.0,9.0,32.075471698113205
2020-03-04,50.0,58.0,46.0,32.0,70.0,23.0,48.0,39.0,58.0,62.0,65.49865229110512
2020-03-05,17.0,51.0,31.0,32.0,54.0,15.0,24.0,40.0,59.0,54.0,50.80862533692723
2020-03-06,61.0,35.0,16.0,33.0,19.0,40.0,31.0,34.0,52.0,37.0,48.247978436657675
2020-03-07,49.0,50.0,46.0,19.0,42.0,46.0,29.0,23.0,20.0,42.0,49.32614555256065
2020-03-08,36.0,27.0,34.0,35.0,49.0,17.0,13.0,28.0,54.0,29.0,43.39622641509435
2020-03-09,65.0,48.0,52.0,76.0,51.0,60.0,41.0,63.0,32.0,78.0,76.28032345013477
2020-03-10,32.0,24.0,30.0,31.0,26.0,22.0,29.0,19.0,48.0,17.0,37.46630727762803
2020-03-11,32.0,56.0,44.0,38.0,94.0,37.0,35.0,31.0,32.0,44.0,59.703504043126685
2020-03-12,86.0,70.0,58.0,60.0,75.0,50.0,40.0,43.0,71.0,76.0,84.77088948787062
2020-03-13,35.0,26.0,32.0,50.0,47.0,57.0,13.0,34.0,35.0,19.0,46.90026954177897
2020-03-14,67.0,67.0,62.0,100.0,82.0,62.0,48.0,38.0,38.0,82.0,87.0619946091644
2020-03-15,38.0,47.0,26.0,73.0,30.0,61.0,34.0,37.0,56.0,41.0,59.703504043126685
2020-03-16,64.0,72.0,80.0,68.0,42.0,73.0,57.0,74.0,71.0,51.0,87.87061994609164
2020-03-17,40.0,24.0,59.0,54.0,34.0,44.0,29.0,44.0,40.0,68.0,58.76010781671159
2020-03-18,75.0,59.0,62.0,80.0,99.0,53.0,43.0,59.0,17.0,90.0,85.84905660377358
2020-03-19,67.0,83.0,100.0,32.0,62.0,100.0,59.0,65.0,58.0,98.0,97.57412398921834
2020-03-20,55.0,71.0,73.0,52.0,100.0,95.0,51.0,43.0,79.0,59.0,91.37466307277627
2020-03-21,65.0,65.0,51.0,71.0,99.0,94.0,100.0,37.0,66.0,50.0,94.07008086253369
2020-03-22,56.0,84.0,69.0,53.0,59.0,60.0,80.0,87.0,94.0,100.0,100.0
2020-03-23,67.0,83.0,48.0,43.0,48.0,48.0,27.0,35.0,30.0,80.0,68.59838274932615
2020-03-24,66.0,66.0,30.0,55.0,62.0,76.0,42.0,45.0,66.0,80.0,79.24528301886792
2020-03-25,59.0,51.0,62.0,56.0,54.0,62.0,48.0,72.0,75.0,91.0,84.90566037735849
2020-03-26,82.0,41.0,60.0,55.0,44.0,45.0,35.0,19.0,33.0,62.0,64.15094339622641
2020-03-27,38.0,77.0,14.0,36.0,33.0,21.0,27.0,24.0,69.0,41.0,51.21293800539083
2020-03-28,81.0,100.0,84.0,26.0,68.0,50.0,52.0,100.0,46.0,67.0,90.8355795148248
2020-03-29,34.0,26.0,40.0,25.0,28.0,32.0,19.0,27.0,43.0,19.0,39.487870619946094
2020-03-30,30.0,68.0,49.0,50.0,73.0,70.0,33.0,36.0,84.0,74.0,76.41509433962264
2020-03-31,61.0,46.0,36.0,58.0,58.0,49.0,39.0,42.0,31.0,49.0,63.20754716981132
2020-04-01,55.0,24.0,51.0,45.0,75.0,36.0,17.0,43.0,40.0,43.0,57.81671159029649
2020-04-02,8.0,23.0,14.0,51.0,41.0,42.0,33.0,36.0,46.0,33.0,44.0700808625337
2020-04-03,39.0,16.0,29.0,60.0,67.0,58.0,45.0,24.0,39.0,42.0,56.469002695417785
2020-04-04,19.0,67.0,43.0,63.0,50.0,61.0,41.0,22.0,66.0,20.0,60.91644204851752
2020-04-05,59.0,59.0,81.0,66.0,84.0,73.0,28.0,47.0,89.0,53.0,86.11859838274933
2020-04-06,39.0,55.0,14.0,37.0,34.0,36.0,28.0,25.0,55.0,67.0,52.56064690026954
2020-04-07,49.0,74.0,30.0,31.0,18.0,23.0,42.0,32.0,91.0,53.0,59.703504043126685
2020-04-08,50.0,25.0,46.0,40.0,62.0,54.0,48.0,45.0,75.0,44.0,65.90296495956873
2020-04-09,100.0,76.0,61.0,95.0,53.0,54.0,60.0,59.0,100.0,81.0,99.5956873315364
2020-04-10,17.0,43.0,39.0,25.0,27.0,23.0,25.0,40.0,34.0,28.0,40.56603773584906
2020-04-11,19.0,48.0,35.0,45.0,30.0,9.0,41.0,45.0,29.0,51.0,47.43935309973046
2020-04-12,73.0,9.0,33.0,44.0,68.0,25.0,52.0,50.0,36.0,87.0,64.28571428571428
2020-04-13,25.0,25.0,61.0,39.0,35.0,53.0,18.0,25.0,8.0,18.0,41.37466307277628
2020-04-14,23.0,47.0,7.0,45.0,33.0,36.0,17.0,30.0,39.0,17.0,39.62264150943396
2020-04-15,40.0,24.0,22.0,30.0,51.0,22.0,12.0,31.0,48.0,43.0,43.5309973045822
2020-04-16,50.0,25.0,23.0,39.0,53.0,46.0,12.0,26.0,41.0,26.0,45.95687331536388
