date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-02-23,66.0,19.0,45.0,38.0,50.0,16.0,59.0,73.0,22.0,37.0,54.20918367346938
2020-02-24,37.0,0.0,81.0,84.0,61.0,15.0,72.0,84.0,20.0,33.0,62.117346938775505
2020-02-25,12.0,17.0,39.0,33.0,15.0,29.0,0.0,32.0,58.0,47.0,35.96938775510204
2020-02-26,33.0,32.0,19.0,31.0,0.0,26.0,16.0,31.0,36.0,45.0,34.31122448979592
2020-02-27,0.0,16.0,19.0,0.0,14.0,27.0,17.0,31.0,37.0,46.0,26.403061224489793
2020-02-28,0.0,0.0,20.0,34.0,15.0,29.0,53.0,33.0,20.0,0.0,26.0204081632653
2020-02-29,12.0,17.0,0.0,17.0,31.0,15.0,18.0,34.0,40.0,17.0,25.637755102040817
2020-03-01,12.0,35.0,20.0,17.0,16.0,43.0,36.0,33.0,60.0,17.0,36.86224489795918
2020-03-02,11.0,32.0,93.0,31.0,56.0,27.0,33.0,31.0,36.0,45.0,50.38265306122449
2020-03-03,57.0,82.0,58.0,82.0,58.0,28.0,17.0,48.0,57.0,16.0,64.15816326530611
2020-03-04,23.0,49.0,39.0,64.0,0.0,14.0,51.0,63.0,56.0,16.0,47.83163265306122
2020-03-05,11.0,0.0,19.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,5.867346938775509
2020-03-06,12.0,17.0,0.0,0.0,0.0,0.0,18.0,17.0,20.0,0.0,10.714285714285714
2020-03-07,13.0,18.0,0.0,36.0,49.0,0.0,0.0,18.0,21.0,35.0,24.23469387755102
2020-03-08,26.0,93.0,64.0,37.0,81.0,62.0,74.0,53.0,21.0,88.0,76.40306122448979
2020-03-09,11.0,0.0,38.0,16.0,29.0,42.0,17.0,16.0,19.0,16.0,26.0204081632653
2020-03-10,0.0,0.0,20.0,17.0,0.0,43.0,34.0,33.0,0.0,32.0,22.83163265306122
2020-03-11,12.0,68.0,60.0,34.0,15.0,28.0,35.0,49.0,20.0,98.0,53.44387755102041
2020-03-12,23.0,49.0,39.0,48.0,43.0,28.0,34.0,63.0,56.0,0.0,48.85204081632652
2020-03-13,24.0,52.0,61.0,69.0,46.0,44.0,71.0,17.0,59.0,50.0,62.88265306122449
2020-03-14,26.0,38.0,65.0,55.0,49.0,16.0,76.0,72.0,64.0,36.0,63.39285714285714
2020-03-15,0.0,0.0,55.0,31.0,27.0,26.0,32.0,29.0,18.0,0.0,27.80612244897959
2020-03-16,19.0,56.0,0.0,28.0,37.0,72.0,43.0,0.0,16.0,27.0,38.01020408163265
2020-03-17,20.0,43.0,33.0,14.0,38.0,48.0,29.0,41.0,66.0,41.0,47.57653061224489
2020-03-18,21.0,62.0,36.0,15.0,54.0,65.0,31.0,45.0,18.0,29.0,47.95918367346938
2020-03-19,22.0,48.0,56.0,47.0,0.0,40.0,16.0,30.0,36.0,45.0,43.367346938775505
2020-03-20,32.0,31.0,35.0,30.0,27.0,26.0,30.0,29.0,17.0,29.0,36.47959183673469
2020-03-21,36.0,17.0,0.0,87.0,46.0,44.0,52.0,33.0,100.0,100.0,65.68877551020408
2020-03-22,23.0,68.0,100.0,34.0,75.0,100.0,87.0,16.0,97.0,65.0,84.82142857142857
2020-03-23,100.0,92.0,75.0,39.0,68.0,77.0,67.0,100.0,91.0,75.0,100.0
2020-03-24,20.0,42.0,50.0,0.0,25.0,36.0,14.0,27.0,16.0,13.0,30.99489795918367
2020-03-25,20.0,99.0,34.0,42.0,37.0,49.0,73.0,14.0,33.0,27.0,54.59183673469387
2020-03-26,10.0,43.0,34.0,29.0,39.0,37.0,30.0,28.0,50.0,70.0,47.19387755102041
2020-03-27,29.0,28.0,66.0,42.0,37.0,23.0,86.0,27.0,64.0,40.0,56.37755102040816
2020-03-28,70.0,66.0,38.0,82.0,57.0,42.0,51.0,63.0,94.0,95.0,83.92857142857142
2020-03-29,45.0,16.0,39.0,33.0,0.0,0.0,0.0,32.0,19.0,0.0,23.469387755102037
2020-03-30,10.0,71.0,83.0,84.0,62.0,48.0,58.0,54.0,98.0,13.0,74.10714285714285
2020-03-31,29.0,28.0,49.0,27.0,37.0,36.0,71.0,13.0,32.0,40.0,46.173469387755105
2020-04-01,29.0,14.0,49.0,54.0,49.0,35.0,70.0,27.0,80.0,53.0,58.6734693877551
2020-04-02,10.0,15.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0,14.0,8.673469387755102
2020-04-03,0.0,59.0,88.0,30.0,40.0,26.0,46.0,29.0,52.0,14.0,48.97959183673469
2020-04-04,24.0,17.0,40.0,68.0,30.0,0.0,53.0,49.0,79.0,65.0,54.20918367346938
2020-04-05,36.0,17.0,81.0,51.0,0.0,59.0,18.0,66.0,39.0,66.0,55.22959183673469
2020-04-06,20.0,43.0,50.0,29.0,38.0,24.0,44.0,14.0,17.0,28.0,39.15816326530612
2020-04-07,10.0,15.0,0.0,29.0,0.0,12.0,30.0,14.0,0.0,0.0,14.030612244897958
2020-04-08,10.0,29.0,17.0,30.0,39.0,38.0,45.0,29.0,68.0,28.0,42.47448979591836
2020-04-09,21.0,30.0,53.0,30.0,13.0,26.0,47.0,44.0,52.0,44.0,45.91836734693877
2020-04-10,0.0,31.0,19.0,16.0,40.0,13.0,63.0,0.0,36.0,59.0,35.33163265306122
2020-04-11,11.0,48.0,57.0,65.0,43.0,42.0,100.0,47.0,37.0,31.0,61.35204081632653
2020-04-12,12.0,17.0,79.0,82.0,29.0,42.0,69.0,32.0,77.0,32.0,60.076530612244895
2020-04-13,31.0,15.0,18.0,15.0,27.0,25.0,31.0,29.0,35.0,29.0,32.52551020408163
2020-04-14,21.0,15.0,69.0,0.0,26.0,0.0,15.0,29.0,34.0,0.0,26.658163265306122
2020-04-15,10.0,29.0,17.0,0.0,13.0,12.0,15.0,0.0,0.0,14.0,14.030612244897958
2020-04-16,0.0,29.0,34.0,29.0,39.0,25.0,60.0,28.0,50.0,69.0,46.301020408163254
2020-04-17,30.0,28.0,51.0,56.0,25.0,61.0,44.0,0.0,33.0,28.0,45.40816326530612
2020-04-18,11.0,63.0,37.0,32.0,28.0,13.0,65.0,30.0,0.0,15.0,37.5
2020-04-19,0.0,0.0,18.0,15.0,0.0,26.0,31.0,15.0,0.0,15.0,15.306122448979592
2020-04-20,9.0,0.0,16.0,13.0,35.0,22.0,0.0,0.0,15.0,25.0,17.21938775510204
2020-04-21,9.0,0.0,16.0,13.0,24.0,11.0,27.0,0.0,16.0,13.0,16.45408163265306
2020-04-22,20.0,42.0,33.0,42.0,12.0,0.0,43.0,40.0,49.0,13.0,37.5
2020-04-23,10.0,0.0,34.0,28.0,25.0,0.0,0.0,14.0,0.0,14.0,15.943877551020407
2020-04-24,21.0,29.0,35.0,29.0,13.0,38.0,30.0,14.0,51.0,28.0,36.73469387755102
2020-04-25,0.0,34.0,0.0,17.0,30.0,44.0,17.0,16.0,20.0,16.0,24.744897959183668
2020-04-26,11.0,81.0,19.0,16.0,100.0,41.0,83.0,46.0,19.0,46.0,58.92857142857142
2020-04-27,19.0,41.0,48.0,27.0,12.0,11.0,28.0,39.0,0.0,39.0,33.6734693877551
2020-04-28,19.0,27.0,32.0,41.0,12.0,35.0,14.0,52.0,31.0,39.0,38.5204081632653
2020-04-29,0.0,29.0,17.0,0.0,13.0,24.0,29.0,27.0,49.0,27.0,27.4234693877551
2020-04-30,37.0,40.0,47.0,39.0,35.0,23.0,27.0,51.0,61.0,38.0,50.76530612244897
2020-05-01,41.0,58.0,35.0,0.0,39.0,25.0,45.0,14.0,51.0,0.0,39.285714285714285
2020-05-02,32.0,31.0,36.0,45.0,13.0,13.0,46.0,29.0,0.0,29.0,34.94897959183673
2020-05-03,11.0,49.0,19.0,16.0,43.0,14.0,66.0,47.0,19.0,31.0,40.17857142857142
2020-05-04,19.0,28.0,50.0,28.0,25.0,0.0,14.0,14.0,16.0,27.0,28.18877551020408
2020-05-05,26.0,13.0,29.0,12.0,0.0,11.0,0.0,0.0,0.0,12.0,13.137755102040815
2020-05-06,19.0,14.0,16.0,28.0,12.0,12.0,14.0,13.0,48.0,40.0,27.551020408163264
2020-05-07,10.0,28.0,17.0,14.0,0.0,24.0,14.0,14.0,33.0,0.0,19.642857142857142
2020-05-08,21.0,15.0,18.0,30.0,13.0,0.0,0.0,29.0,35.0,15.0,22.448979591836736
2020-05-09,0.0,15.0,55.0,0.0,0.0,13.0,0.0,0.0,18.0,0.0,12.882653061224488
2020-05-10,20.0,43.0,50.0,14.0,0.0,12.0,0.0,27.0,17.0,14.0,25.127551020408163
2020-05-11,0.0,13.0,32.0,0.0,12.0,0.0,27.0,13.0,15.0,13.0,15.943877551020407
2020-05-12,31.0,45.0,53.0,60.0,13.0,13.0,46.0,28.0,35.0,29.0,45.02551020408163
2020-05-13,10.0,42.0,17.0,28.0,25.0,36.0,15.0,0.0,16.0,41.0,29.33673469387755
2020-05-14,10.0,0.0,34.0,14.0,13.0,12.0,0.0,28.0,16.0,28.0,19.770408163265305
2020-05-15,21.0,31.0,36.0,76.0,13.0,26.0,63.0,30.0,71.0,44.0,52.4234693877551
2020-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-17,13.0,0.0,43.0,54.0,48.0,31.0,55.0,70.0,42.0,52.0,52.0408163265306
2020-05-18,22.0,31.0,36.0,0.0,0.0,13.0,16.0,30.0,35.0,0.0,23.341836734693874
2020-05-19,11.0,30.0,18.0,31.0,14.0,26.0,0.0,30.0,0.0,0.0,20.408163265306122
2020-05-20,22.0,78.0,19.0,32.0,0.0,40.0,49.0,31.0,37.0,15.0,41.198979591836725
2020-05-21,13.0,18.0,0.0,18.0,0.0,31.0,19.0,0.0,62.0,69.0,29.33673469387755
2020-05-22,23.0,17.0,40.0,33.0,29.0,57.0,34.0,32.0,76.0,16.0,45.535714285714285
2020-05-23,12.0,69.0,0.0,17.0,62.0,29.0,53.0,34.0,39.0,17.0,42.3469387755102
2020-05-24,25.0,0.0,64.0,18.0,16.0,15.0,19.0,17.0,42.0,18.0,29.846938775510203
2020-05-25,31.0,0.0,36.0,45.0,13.0,0.0,16.0,0.0,35.0,29.0,26.147959183673468
2020-05-26,0.0,15.0,18.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,7.780612244897958
2020-05-27,11.0,31.0,18.0,15.0,28.0,13.0,0.0,15.0,18.0,15.0,20.918367346938773
2020-05-28,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,3.3163265306122445
2020-05-29,11.0,0.0,19.0,16.0,42.0,13.0,33.0,15.0,37.0,15.0,25.637755102040817
2020-05-30,25.0,36.0,22.0,0.0,32.0,15.0,0.0,17.0,42.0,17.0,26.27551020408163
2020-05-31,12.0,36.0,42.0,35.0,16.0,45.0,73.0,51.0,20.0,51.0,48.5969387755102
2020-06-01,22.0,31.0,0.0,16.0,14.0,13.0,16.0,31.0,53.0,15.0,26.913265306122447
2020-06-02,0.0,15.0,0.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,5.48469387755102
2020-06-03,0.0,14.0,16.0,14.0,12.0,0.0,14.0,0.0,16.0,0.0,10.96938775510204
2020-06-04,10.0,0.0,16.0,0.0,0.0,0.0,14.0,13.0,16.0,0.0,8.801020408163264
2020-06-05,10.0,30.0,35.0,15.0,13.0,13.0,0.0,14.0,34.0,29.0,24.61734693877551
