date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2020-02-26,37.0,37.0,39.0,11.0,88.0,63.0,91.0,65.0,52.0,48.0,61.45833333333333
2020-02-27,28.0,12.0,52.0,42.0,29.0,21.0,21.0,11.0,11.0,24.0,29.050925925925924
2020-02-28,19.0,37.0,26.0,54.0,15.0,0.0,20.0,22.0,21.0,47.0,30.208333333333332
2020-02-29,19.0,0.0,0.0,11.0,15.0,0.0,10.0,23.0,11.0,12.0,11.689814814814815
2020-03-01,38.0,49.0,40.0,22.0,29.0,42.0,41.0,44.0,31.0,47.0,44.328703703703695
2020-03-02,26.0,46.0,49.0,30.0,28.0,39.0,29.0,62.0,68.0,11.0,44.9074074074074
2020-03-03,90.0,96.0,100.0,83.0,100.0,50.0,69.0,96.0,100.0,80.0,100.0
2020-03-04,18.0,46.0,86.0,31.0,42.0,39.0,29.0,52.0,40.0,33.0,48.148148148148145
2020-03-05,35.0,69.0,49.0,40.0,42.0,29.0,29.0,62.0,39.0,79.0,54.74537037037037
2020-03-06,28.0,49.0,38.0,32.0,88.0,73.0,40.0,33.0,41.0,23.0,51.504629629629626
2020-03-07,20.0,40.0,42.0,12.0,96.0,11.0,44.0,83.0,46.0,51.0,51.504629629629626
2020-03-08,27.0,24.0,51.0,31.0,57.0,20.0,30.0,32.0,52.0,35.0,41.550925925925924
2020-03-09,0.0,46.0,72.0,49.0,55.0,19.0,37.0,61.0,58.0,45.0,51.157407407407405
2020-03-10,54.0,46.0,62.0,70.0,28.0,30.0,38.0,63.0,30.0,45.0,53.93518518518518
2020-03-11,9.0,23.0,37.0,30.0,41.0,29.0,37.0,21.0,19.0,11.0,29.745370370370367
2020-03-12,0.0,0.0,61.0,31.0,42.0,30.0,29.0,32.0,20.0,34.0,32.291666666666664
2020-03-13,39.0,100.0,66.0,33.0,45.0,43.0,62.0,23.0,73.0,61.0,63.0787037037037
2020-03-14,19.0,25.0,40.0,33.0,46.0,54.0,21.0,12.0,22.0,12.0,32.87037037037037
2020-03-15,32.0,32.0,34.0,19.0,26.0,18.0,18.0,48.0,18.0,21.0,30.787037037037035
2020-03-16,24.0,21.0,33.0,18.0,25.0,27.0,26.0,47.0,27.0,21.0,31.134259259259256
2020-03-17,48.0,93.0,99.0,100.0,100.0,35.0,42.0,47.0,70.0,100.0,84.95370370370371
2020-03-18,65.0,65.0,68.0,28.0,51.0,100.0,27.0,38.0,63.0,83.0,68.05555555555556
2020-03-19,41.0,44.0,45.0,38.0,78.0,28.0,45.0,58.0,45.0,73.0,57.291666666666664
2020-03-20,0.0,51.0,55.0,45.0,37.0,35.0,8.0,37.0,18.0,59.0,39.93055555555555
2020-03-21,9.0,35.0,12.0,10.0,14.0,30.0,19.0,21.0,30.0,23.0,23.49537037037037
2020-03-22,34.0,23.0,24.0,20.0,67.0,29.0,28.0,50.0,29.0,32.0,38.888888888888886
2020-03-23,51.0,39.0,41.0,42.0,23.0,49.0,24.0,26.0,16.0,28.0,39.23611111111111
2020-03-24,40.0,41.0,56.0,27.0,99.0,54.0,69.0,47.0,53.0,60.0,63.19444444444444
2020-03-25,24.0,31.0,22.0,27.0,49.0,27.0,35.0,47.0,26.0,80.0,42.59259259259258
2020-03-26,39.0,31.0,44.0,18.0,37.0,35.0,17.0,37.0,26.0,40.0,37.5
2020-03-27,0.0,20.0,0.0,9.0,0.0,0.0,8.0,9.0,8.0,10.0,7.4074074074074066
2020-03-28,17.0,0.0,46.0,29.0,26.0,37.0,36.0,50.0,28.0,53.0,37.26851851851852
2020-03-29,100.0,57.0,58.0,97.0,66.0,66.0,100.0,100.0,67.0,75.0,90.9722222222222
2020-03-30,44.0,58.0,62.0,69.0,58.0,74.0,32.0,35.0,25.0,37.0,57.175925925925924
2020-03-31,44.0,38.0,31.0,41.0,46.0,32.0,40.0,51.0,33.0,74.0,49.76851851851851
2020-04-01,38.0,30.0,43.0,9.0,85.0,69.0,25.0,46.0,26.0,29.0,46.29629629629629
2020-04-02,30.0,39.0,62.0,17.0,94.0,50.0,49.0,53.0,50.0,66.0,59.02777777777777
2020-04-03,55.0,52.0,44.0,54.0,37.0,44.0,52.0,56.0,53.0,60.0,58.68055555555555
2020-04-04,36.0,59.0,51.0,42.0,57.0,61.0,39.0,54.0,91.0,58.0,63.425925925925924
2020-04-05,0.0,12.0,48.0,20.0,27.0,19.0,38.0,31.0,20.0,22.0,27.430555555555554
2020-04-06,21.0,47.0,20.0,17.0,56.0,32.0,23.0,34.0,32.0,73.0,41.08796296296296
2020-04-07,43.0,0.0,29.0,33.0,45.0,32.0,31.0,42.0,32.0,45.0,38.42592592592593
2020-04-08,8.0,51.0,11.0,27.0,12.0,17.0,17.0,18.0,17.0,20.0,22.916666666666664
2020-04-09,16.0,42.0,44.0,27.0,25.0,61.0,42.0,47.0,35.0,40.0,43.86574074074074
2020-04-10,24.0,21.0,33.0,37.0,38.0,18.0,26.0,38.0,27.0,20.0,32.638888888888886
2020-04-11,9.0,0.0,25.0,0.0,42.0,20.0,0.0,11.0,49.0,11.0,19.328703703703702
2020-04-12,36.0,82.0,50.0,21.0,71.0,30.0,87.0,95.0,50.0,57.0,67.01388888888889
2020-04-13,24.0,54.0,91.0,28.0,76.0,36.0,17.0,38.0,46.0,31.0,51.041666666666664
2020-04-14,24.0,10.0,43.0,18.0,25.0,26.0,17.0,19.0,26.0,40.0,28.703703703703702
2020-04-15,32.0,43.0,11.0,18.0,50.0,9.0,9.0,38.0,18.0,0.0,26.388888888888886
2020-04-16,41.0,11.0,33.0,37.0,25.0,54.0,17.0,67.0,27.0,31.0,39.69907407407407
2020-04-17,77.0,31.0,54.0,53.0,73.0,35.0,34.0,55.0,44.0,49.0,58.44907407407407
2020-04-18,17.0,23.0,35.0,19.0,53.0,38.0,19.0,30.0,38.0,11.0,32.754629629629626
2020-04-19,25.0,23.0,60.0,20.0,54.0,28.0,18.0,30.0,29.0,33.0,37.03703703703704
2020-04-20,7.0,48.0,50.0,33.0,57.0,16.0,16.0,26.0,41.0,46.0,39.35185185185185
2020-04-21,32.0,63.0,34.0,28.0,13.0,54.0,34.0,28.0,45.0,30.0,41.782407407407405
2020-04-22,49.0,22.0,57.0,38.0,38.0,28.0,27.0,39.0,18.0,52.0,42.59259259259258
