date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty
2021-04-04,0.0,28.0,0.0,35.0,35.0,31.0,0.0,28.0,23.0,28.0,24.821002386634845
2021-04-05,36.0,0.0,0.0,33.0,33.0,0.0,0.0,27.0,0.0,0.0,15.393794749403343
2021-04-06,0.0,0.0,0.0,0.0,26.0,0.0,0.0,21.0,17.0,0.0,7.637231503579953
2021-04-07,0.0,21.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,5.250596658711218
2021-04-08,0.0,0.0,59.0,56.0,0.0,48.0,24.0,23.0,18.0,44.0,32.4582338902148
2021-04-09,29.0,0.0,57.0,27.0,0.0,0.0,46.0,22.0,0.0,0.0,21.599045346062056
2021-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11,0.0,0.0,31.0,0.0,0.0,0.0,26.0,24.0,0.0,0.0,9.665871121718377
2021-04-12,0.0,0.0,60.0,28.0,28.0,0.0,24.0,23.0,0.0,22.0,22.0763723150358
2021-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,32.0,0.0,0.0,30.0,30.0,0.0,26.0,0.0,39.0,46.0,24.22434367541766
2021-04-15,0.0,24.0,0.0,0.0,30.0,0.0,0.0,0.0,20.0,0.0,8.83054892601432
2021-04-16,0.0,73.0,33.0,60.0,60.0,80.0,26.0,49.0,20.0,48.0,53.579952267303106
2021-04-17,0.0,25.0,67.0,0.0,31.0,55.0,27.0,25.0,61.0,100.0,46.65871121718377
2021-04-18,35.0,0.0,34.0,32.0,0.0,0.0,0.0,26.0,21.0,0.0,17.66109785202864
2021-04-19,32.0,0.0,32.0,30.0,30.0,0.0,51.0,24.0,19.0,0.0,26.014319809069214
2021-04-20,0.0,23.0,0.0,0.0,29.0,0.0,0.0,24.0,19.0,0.0,11.336515513126493
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,0.0,0.0,0.0,30.0,30.0,0.0,0.0,24.0,0.0,0.0,10.023866348448689
2021-04-23,100.0,74.0,100.0,92.0,93.0,27.0,54.0,100.0,100.0,98.0,100.0
2021-04-24,35.0,0.0,35.0,33.0,33.0,29.0,0.0,0.0,42.0,0.0,24.70167064439141
2021-04-25,0.0,25.0,0.0,62.0,0.0,0.0,0.0,25.0,0.0,49.0,19.21241050119332
2021-04-26,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.460620525059666
2021-04-27,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.546539379474941
2021-04-28,29.0,0.0,29.0,27.0,27.0,0.0,23.0,22.0,0.0,43.0,23.86634844868735
2021-04-29,0.0,22.0,0.0,27.0,27.0,24.0,0.0,0.0,0.0,0.0,11.933174224343675
2021-04-30,29.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,6.205250596658711
2021-05-01,29.0,22.0,29.0,0.0,27.0,47.0,0.0,0.0,0.0,0.0,18.37708830548926
2021-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04,0.0,0.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,23.0,9.904534606205253
2021-05-05,31.0,23.0,31.0,0.0,0.0,0.0,25.0,23.0,18.0,23.0,20.763723150357993
2021-05-06,31.0,24.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,12.768496420047732
2021-05-07,0.0,0.0,0.0,30.0,0.0,0.0,0.0,49.0,0.0,0.0,9.427207637231504
2021-05-08,36.0,0.0,36.0,0.0,0.0,29.0,29.0,0.0,0.0,27.0,18.735083532219573
2021-05-09,0.0,48.0,0.0,0.0,31.0,52.0,0.0,0.0,39.0,0.0,20.286396181384248
2021-05-10,57.0,21.0,57.0,0.0,26.0,0.0,23.0,0.0,34.0,42.0,31.026252983293556
2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-12,0.0,0.0,31.0,29.0,0.0,0.0,0.0,0.0,19.0,0.0,9.427207637231504
2021-05-13,33.0,25.0,65.0,31.0,30.0,27.0,27.0,0.0,0.0,49.0,34.24821002386635
2021-05-14,0.0,23.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,6.205250596658711
2021-05-15,32.0,0.0,0.0,29.0,0.0,26.0,26.0,0.0,0.0,0.0,13.484486873508354
2021-05-16,0.0,22.0,30.0,0.0,28.0,0.0,24.0,0.0,0.0,22.0,15.035799522673031
2021-05-17,0.0,44.0,30.0,28.0,28.0,48.0,0.0,22.0,18.0,0.0,26.014319809069214
2021-05-18,0.0,22.0,30.0,0.0,0.0,0.0,25.0,0.0,18.0,22.0,13.961813842482101
2021-05-19,31.0,69.0,0.0,0.0,0.0,25.0,0.0,23.0,37.0,23.0,24.821002386634845
2021-05-20,0.0,24.0,32.0,30.0,60.0,26.0,26.0,0.0,0.0,0.0,23.62768496420048
2021-05-21,30.0,45.0,0.0,0.0,0.0,24.0,0.0,45.0,36.0,0.0,21.479713603818617
2021-05-22,0.0,24.0,0.0,0.0,30.0,26.0,0.0,0.0,19.0,24.0,14.677804295942721
2021-05-23,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,3.460620525059666
2021-05-24,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.205250596658711
2021-05-25,30.0,0.0,0.0,28.0,0.0,24.0,0.0,0.0,18.0,22.0,14.558472553699284
2021-05-26,0.0,23.0,31.0,29.0,0.0,25.0,50.0,0.0,0.0,23.0,21.599045346062056
2021-05-27,0.0,26.0,0.0,32.0,63.0,0.0,55.0,0.0,0.0,51.0,27.088305489260144
2021-05-28,36.0,27.0,73.0,68.0,100.0,29.0,0.0,81.0,43.0,0.0,54.5346062052506
2021-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,39.0,0.0,0.0,36.0,36.0,31.0,32.0,29.0,24.0,29.0,30.54892601431981
2021-05-31,0.0,0.0,0.0,31.0,0.0,27.0,0.0,25.0,20.0,25.0,15.274463007159905
