date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06
2021-04-24,59.0,60.0,57.0,57.0,53.0,62.0,63.0,47.0,55.0,48.0,68.58190709046455
2021-04-25,31.0,37.0,48.0,32.0,22.0,45.0,35.0,44.0,56.0,34.0,46.9437652811736
2021-04-26,56.0,23.0,39.0,44.0,50.0,47.0,48.0,64.0,37.0,49.0,55.8679706601467
2021-04-27,58.0,43.0,51.0,68.0,66.0,63.0,65.0,43.0,60.0,58.0,70.29339853300733
2021-04-28,78.0,47.0,60.0,55.0,70.0,77.0,86.0,89.0,63.0,59.0,83.61858190709047
2021-04-29,27.0,40.0,41.0,23.0,54.0,35.0,55.0,39.0,61.0,38.0,50.488997555012226
2021-04-30,58.0,52.0,47.0,47.0,67.0,35.0,20.0,38.0,66.0,34.0,56.72371638141809
2021-05-01,59.0,44.0,57.0,46.0,57.0,39.0,71.0,39.0,67.0,42.0,63.6919315403423
2021-05-02,56.0,59.0,47.0,64.0,39.0,74.0,46.0,49.0,56.0,48.0,65.77017114914426
2021-05-03,53.0,39.0,39.0,45.0,58.0,75.0,48.0,31.0,42.0,37.0,57.090464547677264
2021-05-04,68.0,37.0,65.0,53.0,50.0,46.0,63.0,51.0,34.0,45.0,62.591687041564796
2021-05-05,84.0,29.0,53.0,53.0,54.0,41.0,37.0,45.0,40.0,40.0,58.19070904645477
2021-05-06,28.0,43.0,60.0,45.0,40.0,37.0,54.0,52.0,65.0,45.0,57.334963325183374
2021-05-07,42.0,39.0,51.0,65.0,47.0,64.0,55.0,53.0,54.0,61.0,64.91442542787286
2021-05-08,41.0,31.0,46.0,36.0,48.0,32.0,50.0,48.0,21.0,27.0,46.45476772616137
2021-05-09,49.0,40.0,52.0,52.0,48.0,66.0,74.0,45.0,74.0,29.0,64.66992665036675
2021-05-10,60.0,16.0,68.0,42.0,39.0,30.0,77.0,24.0,84.0,48.0,59.65770171149144
2021-05-11,82.0,50.0,91.0,85.0,66.0,91.0,44.0,61.0,37.0,50.0,80.31784841075795
2021-05-12,57.0,38.0,66.0,44.0,46.0,73.0,49.0,40.0,69.0,59.0,66.13691931540343
2021-05-13,52.0,44.0,56.0,57.0,29.0,66.0,60.0,64.0,40.0,36.0,61.613691931540345
2021-05-14,44.0,14.0,24.0,21.0,28.0,46.0,12.0,34.0,25.0,20.0,32.76283618581907
2021-05-15,88.0,42.0,49.0,66.0,62.0,52.0,65.0,85.0,77.0,29.0,75.18337408312959
2021-05-16,52.0,26.0,71.0,25.0,31.0,76.0,54.0,30.0,47.0,27.0,53.66748166259169
2021-05-17,40.0,42.0,32.0,53.0,45.0,76.0,58.0,50.0,68.0,63.0,64.42542787286064
2021-05-18,55.0,46.0,43.0,39.0,30.0,55.0,56.0,59.0,34.0,22.0,53.66748166259169
2021-05-19,29.0,25.0,43.0,55.0,50.0,31.0,32.0,50.0,52.0,31.0,48.65525672371638
2021-05-20,56.0,23.0,60.0,32.0,45.0,52.0,64.0,61.0,26.0,44.0,56.60146699266504
2021-05-21,43.0,32.0,47.0,53.0,48.0,51.0,40.0,38.0,38.0,19.0,50.0
2021-05-22,54.0,36.0,46.0,47.0,67.0,56.0,77.0,42.0,49.0,32.0,61.858190709046454
2021-05-23,70.0,32.0,48.0,85.0,70.0,78.0,80.0,95.0,88.0,73.0,87.89731051344745
2021-05-24,42.0,27.0,58.0,36.0,53.0,49.0,28.0,64.0,55.0,38.0,55.012224938875306
2021-05-25,54.0,13.0,50.0,36.0,43.0,54.0,33.0,64.0,12.0,47.0,49.633251833740836
2021-05-26,36.0,36.0,75.0,41.0,38.0,33.0,33.0,49.0,49.0,38.0,52.32273838630807
2021-05-27,42.0,36.0,29.0,21.0,44.0,33.0,41.0,38.0,74.0,53.0,50.24449877750612
2021-05-28,44.0,24.0,48.0,61.0,40.0,46.0,59.0,45.0,66.0,55.0,59.65770171149144
2021-05-29,67.0,55.0,79.0,53.0,36.0,74.0,57.0,55.0,49.0,43.0,69.43765281173594
2021-05-30,80.0,61.0,52.0,64.0,42.0,74.0,44.0,42.0,70.0,59.0,71.88264058679707
2021-05-31,58.0,38.0,77.0,59.0,61.0,26.0,71.0,47.0,58.0,46.0,66.13691931540343
