date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0
2021-03-31,80.0,61.0,58.0,0.0,34.0,57.0,37.0,0.0,38.0,66.0,53.673723536737235
2021-04-01,0.0,30.0,28.0,38.0,68.0,57.0,18.0,28.0,0.0,33.0,37.359900373599004
2021-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03,55.0,64.0,29.0,41.0,70.0,57.0,19.0,0.0,76.0,67.0,59.526774595267746
2021-04-04,29.0,0.0,0.0,41.0,0.0,31.0,0.0,0.0,0.0,37.0,17.185554171855543
2021-04-05,0.0,0.0,26.0,0.0,32.0,0.0,17.0,0.0,35.0,0.0,13.698630136986301
2021-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08,70.0,54.0,50.0,34.0,30.0,100.0,17.0,26.0,0.0,0.0,47.447073474470734
2021-04-09,23.0,81.0,100.0,100.0,30.0,73.0,48.0,77.0,66.0,58.0,81.69364881693647
2021-04-10,49.0,57.0,80.0,73.0,32.0,54.0,54.0,83.0,0.0,31.0,63.8854296388543
2021-04-11,49.0,0.0,0.0,0.0,0.0,27.0,34.0,54.0,71.0,31.0,33.125778331257784
2021-04-12,0.0,0.0,26.0,36.0,31.0,0.0,17.0,53.0,0.0,0.0,20.298879202988793
2021-04-13,24.0,0.0,0.0,0.0,32.0,26.0,0.0,0.0,35.0,63.0,22.415940224159403
2021-04-14,25.0,56.0,27.0,0.0,100.0,0.0,17.0,28.0,0.0,31.0,35.36737235367372
2021-04-15,26.0,29.0,55.0,75.0,0.0,27.0,0.0,0.0,0.0,64.0,34.371108343711086
2021-04-16,51.0,0.0,26.0,0.0,33.0,0.0,18.0,29.0,0.0,31.0,23.412204234122044
2021-04-17,27.0,0.0,29.0,0.0,0.0,0.0,0.0,31.0,0.0,34.0,15.068493150684931
2021-04-18,28.0,64.0,59.0,40.0,36.0,88.0,19.0,0.0,77.0,68.0,59.65130759651308
2021-04-19,0.0,0.0,55.0,36.0,67.0,27.0,35.0,85.0,71.0,0.0,46.82440846824409
2021-04-20,25.0,29.0,55.0,37.0,0.0,28.0,17.0,0.0,37.0,32.0,32.378580323785805
2021-04-21,25.0,0.0,0.0,0.0,0.0,0.0,18.0,28.0,0.0,0.0,8.84184308841843
2021-04-22,0.0,62.0,0.0,37.0,0.0,28.0,0.0,0.0,0.0,33.0,19.925280199252803
2021-04-23,27.0,0.0,29.0,39.0,35.0,29.0,0.0,0.0,78.0,33.0,33.623910336239106
2021-04-24,29.0,68.0,32.0,43.0,37.0,32.0,21.0,0.0,0.0,0.0,32.62764632627646
2021-04-25,57.0,34.0,30.0,42.0,37.0,0.0,40.0,0.0,82.0,0.0,40.09962640099627
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,25.0,28.0,0.0,35.0,31.0,0.0,0.0,27.0,35.0,0.0,22.540473225404735
2021-04-28,0.0,0.0,26.0,0.0,62.0,0.0,0.0,52.0,33.0,29.0,25.155666251556664
2021-04-29,0.0,53.0,0.0,66.0,29.0,0.0,16.0,51.0,33.0,0.0,30.884184308841846
2021-04-30,47.0,55.0,100.0,0.0,30.0,0.0,17.0,51.0,34.0,60.0,49.066002490660026
2021-05-01,0.0,59.0,27.0,37.0,0.0,0.0,17.0,56.0,0.0,31.0,28.268991282689914
2021-05-02,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,3.3623910336239105
2021-05-03,0.0,0.0,26.0,35.0,0.0,0.0,17.0,0.0,34.0,0.0,13.947696139476962
2021-05-04,23.0,0.0,0.0,34.0,0.0,50.0,0.0,26.0,0.0,29.0,20.174346201743464
2021-05-05,0.0,0.0,0.0,69.0,0.0,0.0,17.0,27.0,35.0,0.0,18.43088418430884
2021-05-06,0.0,0.0,0.0,35.0,0.0,26.0,17.0,27.0,0.0,30.0,16.811955168119553
2021-05-07,53.0,31.0,0.0,77.0,68.0,29.0,19.0,59.0,0.0,33.0,45.952677459526775
2021-05-08,27.0,63.0,58.0,39.0,35.0,29.0,0.0,0.0,0.0,0.0,31.257783312577835
2021-05-09,0.0,0.0,30.0,0.0,0.0,31.0,20.0,0.0,0.0,0.0,10.087173100871732
2021-05-10,0.0,0.0,0.0,67.0,32.0,51.0,33.0,27.0,68.0,0.0,34.62017434620174
2021-05-11,23.0,55.0,50.0,69.0,30.0,26.0,16.0,52.0,100.0,58.0,59.65130759651308
2021-05-12,0.0,58.0,81.0,36.0,33.0,27.0,0.0,56.0,36.0,0.0,40.72229140722292
2021-05-13,0.0,0.0,0.0,37.0,0.0,0.0,0.0,28.0,37.0,32.0,16.68742216687422
2021-05-14,26.0,0.0,56.0,38.0,0.0,0.0,18.0,58.0,38.0,0.0,29.140722291407226
2021-05-15,26.0,60.0,0.0,0.0,70.0,85.0,37.0,88.0,38.0,33.0,54.420921544209214
2021-05-16,0.0,29.0,28.0,37.0,34.0,0.0,18.0,57.0,36.0,0.0,29.763387297633873
2021-05-17,24.0,28.0,27.0,36.0,0.0,0.0,0.0,27.0,35.0,0.0,22.042341220423413
2021-05-18,0.0,0.0,0.0,36.0,0.0,27.0,17.0,27.0,0.0,0.0,13.325031133250311
2021-05-19,48.0,28.0,52.0,0.0,32.0,0.0,0.0,27.0,0.0,30.0,27.023661270236612
2021-05-20,54.0,0.0,0.0,0.0,0.0,28.0,19.0,60.0,38.0,34.0,29.016189290161893
2021-05-21,27.0,31.0,58.0,38.0,0.0,29.0,18.0,29.0,0.0,0.0,28.642590286425904
2021-05-22,0.0,0.0,0.0,0.0,37.0,31.0,0.0,32.0,0.0,0.0,12.453300124533001
2021-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,0.0,0.0,26.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,7.596513075965131
2021-05-25,25.0,0.0,27.0,37.0,0.0,0.0,35.0,56.0,36.0,31.0,30.759651307596513
2021-05-26,24.0,29.0,26.0,36.0,32.0,27.0,0.0,0.0,0.0,31.0,25.529265255292653
2021-05-27,26.0,30.0,28.0,0.0,0.0,28.0,0.0,29.0,38.0,33.0,26.400996264009965
2021-05-28,58.0,100.0,63.0,85.0,75.0,64.0,100.0,100.0,84.0,74.0,100.0
2021-05-29,0.0,37.0,72.0,47.0,85.0,35.0,23.0,73.0,46.0,40.0,57.03611457036115
2021-05-30,0.0,37.0,0.0,45.0,41.0,0.0,22.0,34.0,0.0,0.0,22.29140722291407
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
