date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2020-03-21,77.0,27.0,100.0,36.0,48.0,51.0,67.0,81.0,74.0,42.0,77.20870678617158
2020-03-22,15.0,26.0,24.0,57.0,46.0,32.0,49.0,0.0,0.0,27.0,35.339308578745204
2020-03-23,25.0,33.0,10.0,39.0,26.0,68.0,69.0,40.0,36.0,58.0,51.72855313700384
2020-03-24,68.0,24.0,22.0,32.0,56.0,30.0,45.0,74.0,53.0,50.0,58.13060179257363
2020-03-25,82.0,35.0,56.0,11.0,57.0,30.0,74.0,44.0,27.0,50.0,59.66709346991038
2020-03-26,40.0,59.0,22.0,0.0,42.0,44.0,59.0,71.0,39.0,37.0,52.88092189500641
2020-03-27,64.0,56.0,63.0,70.0,81.0,57.0,70.0,55.0,63.0,47.0,80.15364916773368
2020-03-28,58.0,100.0,82.0,100.0,45.0,93.0,78.0,61.0,83.0,53.0,96.41485275288093
2020-03-29,73.0,51.0,59.0,57.0,45.0,64.0,79.0,47.0,70.0,80.0,80.02560819462228
2020-03-30,65.0,67.0,10.0,60.0,40.0,42.0,57.0,27.0,49.0,70.0,62.355953905249685
2020-03-31,25.0,66.0,31.0,10.0,26.0,55.0,41.0,27.0,36.0,46.0,46.478873239436616
2020-04-01,13.0,35.0,75.0,52.0,55.0,57.0,44.0,85.0,25.0,37.0,61.203585147247125
2020-04-02,13.0,34.0,53.0,20.0,13.0,28.0,14.0,55.0,37.0,36.0,38.79641485275288
2020-04-03,41.0,36.0,22.0,21.0,28.0,30.0,29.0,0.0,26.0,13.0,31.498079385403333
2020-04-04,47.0,0.0,13.0,49.0,32.0,17.0,51.0,67.0,76.0,28.0,48.655569782330346
2020-04-05,30.0,39.0,49.0,35.0,15.0,49.0,33.0,48.0,29.0,54.0,48.78361075544174
2020-04-06,25.0,0.0,0.0,19.0,26.0,14.0,0.0,27.0,12.0,23.0,18.693982074263765
2020-04-07,50.0,22.0,41.0,29.0,64.0,27.0,40.0,53.0,24.0,35.0,49.29577464788733
2020-04-08,40.0,24.0,66.0,42.0,56.0,44.0,73.0,87.0,52.0,37.0,66.70934699103714
2020-04-09,14.0,48.0,33.0,11.0,0.0,30.0,15.0,15.0,13.0,38.0,27.78489116517286
2020-04-10,42.0,48.0,56.0,22.0,29.0,60.0,30.0,59.0,53.0,38.0,55.9539052496799
2020-04-11,75.0,13.0,37.0,12.0,47.0,100.0,33.0,33.0,44.0,42.0,55.8258642765685
2020-04-12,31.0,82.0,63.0,36.0,96.0,84.0,100.0,100.0,89.0,100.0,100.0
2020-04-13,84.0,61.0,56.0,44.0,57.0,31.0,61.0,74.0,68.0,63.0,76.696542893726
2020-04-14,27.0,24.0,22.0,0.0,42.0,0.0,45.0,29.0,39.0,37.0,33.93085787451985
2020-04-15,70.0,36.0,22.0,53.0,100.0,76.0,61.0,60.0,53.0,38.0,72.85531370038413
2020-04-16,14.0,37.0,0.0,11.0,58.0,46.0,15.0,15.0,13.0,13.0,28.425096030729836
