date,/m/05w_j_0,/m/05w_j_1,/m/05w_j_2,/m/05w_j_3,/m/05w_j_4,/m/05w_j_5,/m/05w_j_6,/m/05w_j_7,/m/05w_j_8,/m/05w_j_9,/m/05w_j
2020-03-06,16.0,0.0,12.0,20.0,0.0,9.0,6.0,6.0,16.0,0.0,8.78099173553719
2020-03-07,9.0,13.0,7.0,35.0,0.0,10.0,7.0,7.0,19.0,12.0,12.293388429752067
2020-03-08,18.0,6.0,21.0,34.0,23.0,10.0,7.0,0.0,27.0,6.0,15.702479338842975
2020-03-09,15.0,10.0,11.0,37.0,28.0,33.0,0.0,0.0,0.0,14.0,15.289256198347108
2020-03-10,8.0,11.0,6.0,20.0,10.0,35.0,24.0,6.0,24.0,15.0,16.425619834710744
2020-03-11,8.0,11.0,18.0,39.0,20.0,26.0,18.0,30.0,23.0,20.0,22.00413223140496
2020-03-12,8.0,5.0,12.0,20.0,39.0,17.0,12.0,6.0,23.0,10.0,15.702479338842975
2020-03-13,8.0,11.0,0.0,0.0,11.0,0.0,7.0,7.0,0.0,10.0,5.578512396694215
2020-03-14,19.0,6.0,14.0,24.0,24.0,31.0,14.0,7.0,9.0,12.0,16.528925619834713
2020-03-15,9.0,6.0,14.0,22.0,23.0,30.0,14.0,21.0,9.0,11.0,16.425619834710744
2020-03-16,16.0,0.0,12.0,30.0,30.0,26.0,18.0,24.0,16.0,25.0,20.35123966942149
2020-03-17,75.0,33.0,63.0,41.0,83.0,37.0,32.0,32.0,59.0,36.0,50.72314049586777
2020-03-18,18.0,24.0,27.0,76.0,77.0,77.0,40.0,60.0,35.0,27.0,47.62396694214876
2020-03-19,18.0,18.0,21.0,34.0,34.0,30.0,35.0,14.0,18.0,23.0,25.3099173553719
2020-03-20,44.0,6.0,34.0,65.0,11.0,58.0,13.0,47.0,26.0,27.0,34.19421487603306
2020-03-21,79.0,47.0,54.0,50.0,62.0,33.0,61.0,38.0,70.0,31.0,54.235537190082646
2020-03-22,30.0,27.0,15.0,38.0,51.0,33.0,30.0,15.0,20.0,31.0,29.958677685950413
2020-03-23,41.0,43.0,38.0,51.0,71.0,62.0,44.0,44.0,41.0,25.0,47.5206611570248
2020-03-24,52.0,58.0,33.0,43.0,88.0,57.0,60.0,60.0,96.0,27.0,59.29752066115703
2020-03-25,43.0,12.0,26.0,22.0,11.0,19.0,20.0,33.0,17.0,16.0,22.623966942148762
2020-03-26,26.0,24.0,20.0,11.0,34.0,49.0,27.0,14.0,26.0,17.0,25.619834710743802
2020-03-27,25.0,17.0,32.0,74.0,32.0,47.0,13.0,32.0,42.0,26.0,35.12396694214876
2020-03-28,100.0,100.0,100.0,100.0,88.0,100.0,100.0,100.0,80.0,100.0,100.0
2020-03-29,29.0,46.0,22.0,49.0,37.0,54.0,37.0,52.0,59.0,30.0,42.871900826446286
2020-03-30,34.0,23.0,13.0,53.0,42.0,37.0,13.0,39.0,25.0,21.0,30.991735537190085
2020-03-31,74.0,34.0,51.0,73.0,84.0,83.0,45.0,70.0,100.0,58.0,69.42148760330579
2020-04-01,25.0,12.0,7.0,54.0,32.0,47.0,39.0,33.0,17.0,37.0,31.301652892561986
2020-04-02,34.0,17.0,39.0,21.0,32.0,28.0,26.0,13.0,17.0,27.0,26.239669421487605
2020-04-03,9.0,35.0,60.0,66.0,87.0,48.0,33.0,60.0,35.0,33.0,48.1404958677686
2020-04-04,60.0,20.0,31.0,89.0,51.0,45.0,55.0,39.0,51.0,25.0,48.1404958677686
2020-04-05,83.0,49.0,39.0,52.0,66.0,81.0,16.0,32.0,31.0,13.0,47.72727272727273
2020-04-06,8.0,5.0,6.0,10.0,31.0,18.0,6.0,19.0,8.0,10.0,12.5
2020-04-07,58.0,22.0,44.0,61.0,52.0,55.0,32.0,19.0,49.0,5.0,41.012396694214885
2020-04-08,33.0,11.0,25.0,72.0,83.0,45.0,6.0,13.0,25.0,31.0,35.53719008264463
2020-04-09,66.0,45.0,38.0,93.0,74.0,65.0,45.0,38.0,33.0,26.0,54.02892561983471
2020-04-10,26.0,18.0,7.0,33.0,44.0,69.0,34.0,34.0,0.0,11.0,28.51239669421488
2020-04-11,29.0,20.0,15.0,37.0,25.0,43.0,15.0,7.0,29.0,6.0,23.34710743801653
2020-04-12,10.0,20.0,30.0,25.0,12.0,22.0,15.0,22.0,20.0,18.0,20.041322314049584
2020-04-13,18.0,12.0,14.0,46.0,12.0,20.0,0.0,28.0,37.0,12.0,20.55785123966942
2020-04-14,26.0,40.0,20.0,53.0,65.0,48.0,40.0,26.0,51.0,43.0,42.561983471074385
2020-04-15,44.0,29.0,47.0,44.0,100.0,68.0,27.0,54.0,35.0,11.0,47.417355371900825
2020-04-16,17.0,29.0,27.0,33.0,67.0,29.0,33.0,13.0,35.0,27.0,32.02479338842975
