date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty
2021-03-29,0.0,27.0,0.0,33.0,26.0,0.0,0.0,31.0,0.0,26.0,21.21661721068249
2021-03-30,35.0,0.0,38.0,0.0,26.0,0.0,0.0,0.0,40.0,0.0,20.62314540059347
2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,67.0,53.0,37.0,33.0,76.0,26.0,27.0,31.0,39.0,0.0,57.715133531157264
2021-04-02,34.0,0.0,0.0,34.0,0.0,27.0,0.0,0.0,0.0,26.0,17.95252225519288
2021-04-03,0.0,29.0,0.0,36.0,0.0,28.0,30.0,33.0,0.0,0.0,23.14540059347181
2021-04-04,0.0,29.0,0.0,36.0,0.0,0.0,60.0,34.0,43.0,28.0,34.124629080118694
2021-04-05,32.0,26.0,71.0,0.0,50.0,100.0,26.0,0.0,0.0,24.0,48.81305637982195
2021-04-06,28.0,0.0,0.0,0.0,41.0,21.0,45.0,51.0,32.0,21.0,35.459940652818986
2021-04-07,58.0,0.0,32.0,57.0,22.0,45.0,23.0,53.0,34.0,22.0,51.33531157270029
2021-04-08,30.0,0.0,0.0,30.0,45.0,0.0,0.0,0.0,0.0,22.0,18.842729970326406
2021-04-09,56.0,23.0,0.0,0.0,22.0,22.0,0.0,52.0,0.0,21.0,29.080118694362017
2021-04-10,0.0,100.0,68.0,0.0,0.0,48.0,100.0,0.0,0.0,23.0,50.29673590504451
2021-04-11,0.0,25.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,24.0,12.01780415430267
2021-04-12,0.0,0.0,35.0,62.0,0.0,0.0,0.0,0.0,0.0,24.0,17.95252225519288
2021-04-13,63.0,0.0,34.0,62.0,48.0,0.0,50.0,29.0,37.0,0.0,47.922848664688416
2021-04-14,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4.747774480712166
2021-04-15,32.0,25.0,0.0,0.0,0.0,25.0,26.0,0.0,0.0,24.0,19.584569732937684
2021-04-16,34.0,27.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,13.946587537091988
2021-04-17,35.0,0.0,38.0,0.0,27.0,0.0,28.0,0.0,41.0,0.0,25.07418397626112
2021-04-18,36.0,28.0,79.0,0.0,27.0,0.0,29.0,100.0,42.0,54.0,58.6053412462908
2021-04-19,0.0,0.0,0.0,0.0,24.0,24.0,0.0,29.0,36.0,23.0,20.178041543026705
2021-04-20,0.0,25.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,24.0,14.391691394658752
2021-04-21,0.0,0.0,36.0,0.0,0.0,0.0,0.0,29.0,0.0,24.0,13.204747774480712
2021-04-22,33.0,53.0,36.0,33.0,0.0,0.0,27.0,61.0,0.0,0.0,36.05341246290801
2021-04-23,0.0,0.0,0.0,34.0,0.0,26.0,27.0,0.0,0.0,26.0,16.765578635014837
2021-04-24,36.0,29.0,81.0,0.0,0.0,28.0,0.0,0.0,0.0,27.0,29.821958456973295
2021-04-25,0.0,27.0,0.0,0.0,0.0,0.0,27.0,31.0,39.0,25.0,22.10682492581602
2021-04-26,0.0,0.0,0.0,28.0,0.0,23.0,0.0,0.0,0.0,0.0,7.566765578635013
2021-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28,29.0,0.0,33.0,29.0,0.0,23.0,24.0,0.0,0.0,0.0,20.474777448071215
2021-04-29,31.0,24.0,0.0,0.0,0.0,24.0,24.0,28.0,0.0,23.0,22.8486646884273
2021-04-30,0.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.160237388724035
2021-05-01,0.0,0.0,35.0,0.0,0.0,25.0,0.0,0.0,38.0,0.0,14.540059347181009
2021-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,31.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,12.01780415430267
2021-05-04,29.0,0.0,33.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,12.462908011869436
2021-05-05,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,23.0,10.830860534124628
2021-05-06,0.0,0.0,34.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.495548961424332
2021-05-07,66.0,27.0,74.0,0.0,25.0,26.0,27.0,30.0,78.0,0.0,52.37388724035607
2021-05-08,0.0,27.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90207715133531
2021-05-09,0.0,26.0,36.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,12.759643916913946
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-11,0.0,0.0,0.0,29.0,0.0,0.0,0.0,54.0,34.0,22.0,20.62314540059347
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-13,32.0,26.0,0.0,0.0,25.0,26.0,26.0,60.0,0.0,24.0,32.49258160237388
2021-05-14,32.0,0.0,0.0,0.0,24.0,50.0,26.0,0.0,0.0,24.0,23.14540059347181
2021-05-15,32.0,52.0,35.0,31.0,0.0,25.0,0.0,30.0,75.0,0.0,41.54302670623145
2021-05-16,30.0,49.0,33.0,91.0,23.0,24.0,24.0,0.0,70.0,0.0,51.038575667655785
2021-05-17,30.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,35.0,0.0,13.056379821958458
2021-05-18,0.0,25.0,0.0,31.0,0.0,24.0,25.0,0.0,0.0,23.0,18.991097922848663
2021-05-19,0.0,25.0,35.0,94.0,72.0,0.0,51.0,29.0,74.0,24.0,59.94065281899109
2021-05-20,0.0,26.0,0.0,32.0,74.0,50.0,0.0,0.0,0.0,0.0,27.002967359050444
2021-05-21,0.0,0.0,0.0,0.0,50.0,25.0,26.0,0.0,0.0,0.0,14.985163204747773
2021-05-22,0.0,0.0,0.0,34.0,0.0,28.0,28.0,0.0,40.0,0.0,19.287833827893174
2021-05-23,0.0,0.0,36.0,32.0,0.0,0.0,0.0,30.0,0.0,24.0,18.100890207715132
2021-05-24,61.0,49.0,100.0,90.0,23.0,96.0,74.0,28.0,36.0,23.0,86.053412462908
2021-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-26,30.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,7.863501483679524
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,36.0,0.0,0.0,0.0,27.0,28.0,29.0,33.0,0.0,0.0,22.70029673590504
2021-05-29,37.0,30.0,41.0,37.0,28.0,29.0,0.0,68.0,44.0,0.0,46.587537091988125
2021-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31,33.0,0.0,0.0,0.0,25.0,0.0,27.0,0.0,0.0,25.0,16.32047477744807
