date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-02-29,78.0,54.0,33.0,71.0,33.0,35.0,47.0,15.0,56.0,18.0,52.50596658711218
2020-03-01,49.0,37.0,50.0,36.0,27.0,43.0,40.0,38.0,57.0,36.0,49.28400954653938
2020-03-02,69.0,48.0,29.0,63.0,35.0,25.0,49.0,67.0,50.0,23.0,54.653937947494036
2020-03-03,56.0,51.0,24.0,43.0,6.0,40.0,37.0,14.0,45.0,59.0,44.74940334128878
2020-03-04,56.0,43.0,40.0,51.0,38.0,40.0,23.0,21.0,63.0,59.0,51.78997613365155
2020-03-05,44.0,33.0,52.0,48.0,36.0,26.0,42.0,54.0,42.0,55.0,51.55131264916468
2020-03-06,55.0,17.0,47.0,25.0,25.0,26.0,52.0,50.0,36.0,34.0,43.79474940334129
2020-03-07,20.0,37.0,42.0,36.0,13.0,29.0,48.0,38.0,39.0,27.0,39.260143198090695
2020-03-08,59.0,37.0,42.0,18.0,40.0,42.0,55.0,45.0,29.0,35.0,47.97136038186158
2020-03-09,35.0,40.0,22.0,31.0,12.0,25.0,14.0,26.0,34.0,23.0,31.26491646778043
2020-03-10,36.0,49.0,60.0,49.0,48.0,25.0,70.0,20.0,60.0,72.0,58.353221957040574
2020-03-11,36.0,33.0,46.0,32.0,12.0,6.0,22.0,21.0,17.0,8.0,27.804295942720763
2020-03-12,61.0,56.0,51.0,55.0,35.0,25.0,35.0,27.0,59.0,55.0,54.773269689737475
2020-03-13,55.0,34.0,86.0,34.0,68.0,53.0,67.0,57.0,72.0,50.0,68.73508353221958
2020-03-14,78.0,64.0,74.0,45.0,53.0,56.0,56.0,60.0,75.0,71.0,75.41766109785203
2020-03-15,80.0,33.0,68.0,49.0,78.0,44.0,21.0,69.0,26.0,40.0,60.62052505966587
2020-03-16,49.0,30.0,48.0,37.0,60.0,70.0,46.0,43.0,47.0,15.0,53.10262529832936
2020-03-17,59.0,54.0,57.0,30.0,56.0,54.0,40.0,45.0,65.0,60.0,62.05250596658711
2020-03-18,44.0,48.0,73.0,64.0,47.0,62.0,84.0,100.0,42.0,63.0,74.82100238663485
2020-03-19,63.0,25.0,46.0,49.0,24.0,26.0,51.0,48.0,26.0,57.0,49.52267303102626
2020-03-20,70.0,57.0,66.0,32.0,65.0,32.0,36.0,47.0,34.0,71.0,60.859188544152744
2020-03-21,100.0,84.0,85.0,100.0,74.0,100.0,88.0,69.0,39.0,99.0,100.0
2020-03-22,85.0,26.0,88.0,94.0,57.0,73.0,98.0,73.0,99.0,85.0,92.8400954653938
2020-03-23,69.0,57.0,46.0,49.0,52.0,71.0,56.0,59.0,52.0,48.0,66.70644391408115
2020-03-24,25.0,77.0,57.0,23.0,28.0,42.0,34.0,32.0,49.0,38.0,48.32935560859189
2020-03-25,34.0,38.0,28.0,38.0,34.0,36.0,47.0,32.0,32.0,45.0,43.43675417661098
2020-03-26,60.0,71.0,50.0,69.0,57.0,42.0,82.0,45.0,41.0,70.0,70.04773269689738
2020-03-27,56.0,97.0,54.0,44.0,38.0,40.0,39.0,56.0,54.0,73.0,65.75178997613365
2020-03-28,19.0,44.0,32.0,44.0,19.0,27.0,31.0,44.0,74.0,17.0,41.885441527446304
2020-03-29,92.0,59.0,47.0,76.0,56.0,59.0,89.0,50.0,62.0,100.0,82.33890214797137
2020-03-30,56.0,30.0,41.0,67.0,38.0,34.0,33.0,25.0,39.0,58.0,50.23866348448688
2020-03-31,49.0,45.0,49.0,67.0,43.0,58.0,59.0,62.0,47.0,74.0,65.99045346062053
2020-04-01,34.0,16.0,29.0,15.0,28.0,30.0,27.0,19.0,16.0,23.0,28.281622911694512
2020-04-02,67.0,47.0,35.0,38.0,40.0,30.0,34.0,32.0,32.0,38.0,46.89737470167064
2020-04-03,34.0,55.0,36.0,39.0,23.0,30.0,34.0,13.0,16.0,55.0,39.976133651551315
2020-04-04,40.0,73.0,75.0,45.0,54.0,57.0,55.0,53.0,57.0,27.0,63.9618138424821
2020-04-05,68.0,27.0,66.0,62.0,13.0,21.0,31.0,30.0,66.0,44.0,51.07398568019093
2020-04-06,40.0,52.0,20.0,43.0,16.0,11.0,51.0,18.0,31.0,43.0,38.782816229116946
2020-04-07,41.0,38.0,14.0,8.0,44.0,30.0,27.0,38.0,56.0,45.0,40.692124105011935
2020-04-08,76.0,62.0,71.0,46.0,45.0,48.0,74.0,77.0,32.0,60.0,70.52505966587113
2020-04-09,34.0,62.0,57.0,23.0,40.0,59.0,27.0,45.0,89.0,53.0,58.353221957040574
2020-04-10,34.0,55.0,51.0,31.0,29.0,18.0,14.0,33.0,50.0,23.0,40.33412887828162
2020-04-11,66.0,70.0,24.0,60.0,44.0,40.0,53.0,29.0,82.0,68.0,63.9618138424821
2020-04-12,66.0,44.0,56.0,52.0,38.0,47.0,53.0,22.0,55.0,17.0,53.69928400954654
2020-04-13,54.0,67.0,31.0,57.0,30.0,38.0,51.0,41.0,70.0,40.0,57.159904534606206
2020-04-14,65.0,37.0,27.0,29.0,22.0,23.0,13.0,18.0,31.0,7.0,32.4582338902148
2020-04-15,17.0,23.0,14.0,23.0,17.0,12.0,14.0,6.0,25.0,8.0,18.973747016706444
2020-04-16,50.0,62.0,35.0,38.0,28.0,42.0,40.0,57.0,16.0,61.0,51.19331742243437
