date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0
2021-04-26,0.0,22.0,54.0,0.0,21.0,0.0,0.0,21.0,26.0,24.0,28.620102214650764
2021-04-27,0.0,45.0,56.0,29.0,66.0,26.0,29.0,42.0,26.0,48.0,62.521294718909715
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-29,79.0,23.0,29.0,0.0,22.0,54.0,30.0,62.0,26.0,49.0,63.713798977853486
2021-04-30,100.0,22.0,0.0,83.0,21.0,26.0,83.0,100.0,100.0,23.0,95.05962521294718
2021-05-01,0.0,23.0,29.0,62.0,0.0,27.0,30.0,43.0,27.0,25.0,45.31516183986371
2021-05-02,29.0,0.0,31.0,32.0,0.0,29.0,0.0,0.0,0.0,0.0,20.61328790459966
2021-05-03,0.0,46.0,0.0,60.0,23.0,28.0,0.0,0.0,27.0,0.0,31.345826235093693
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,0.0,44.0,28.0,84.0,43.0,0.0,28.0,20.0,51.0,23.0,54.68483816013628
2021-05-07,0.0,49.0,0.0,31.0,0.0,58.0,0.0,23.0,0.0,26.0,31.856899488926743
2021-05-08,0.0,0.0,0.0,0.0,53.0,32.0,69.0,24.0,0.0,29.0,35.26405451448041
2021-05-09,28.0,24.0,0.0,31.0,46.0,28.0,31.0,22.0,27.0,26.0,44.80408858603066
2021-05-10,0.0,23.0,57.0,0.0,0.0,0.0,29.0,20.0,0.0,0.0,21.976149914821125
2021-05-11,25.0,0.0,0.0,28.0,42.0,25.0,0.0,20.0,50.0,23.0,36.28620102214651
2021-05-12,26.0,0.0,28.0,0.0,22.0,26.0,29.0,21.0,52.0,0.0,34.75298126064735
2021-05-13,55.0,23.0,60.0,61.0,23.0,28.0,61.0,44.0,0.0,25.0,64.7359454855196
2021-05-14,56.0,24.0,89.0,30.0,23.0,58.0,0.0,67.0,0.0,77.0,72.23168654173764
2021-05-15,27.0,24.0,0.0,0.0,23.0,0.0,0.0,21.0,0.0,25.0,20.442930153321974
2021-05-16,27.0,23.0,29.0,60.0,22.0,0.0,30.0,0.0,0.0,50.0,41.05621805792163
2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-18,53.0,0.0,29.0,0.0,67.0,79.0,30.0,0.0,0.0,0.0,43.95229982964225
2021-05-19,28.0,0.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.82112436115843
2021-05-20,29.0,0.0,0.0,65.0,49.0,90.0,98.0,46.0,58.0,0.0,74.10562180579215
2021-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22,29.0,50.0,63.0,95.0,0.0,59.0,32.0,23.0,89.0,27.0,79.55706984667802
2021-05-23,0.0,0.0,0.0,0.0,25.0,61.0,0.0,25.0,0.0,0.0,18.909710391822827
2021-05-24,26.0,0.0,28.0,29.0,22.0,27.0,29.0,21.0,26.0,24.0,39.522998296422486
2021-05-25,0.0,47.0,59.0,60.0,69.0,56.0,92.0,43.0,27.0,51.0,85.8603066439523
2021-05-26,0.0,23.0,30.0,0.0,0.0,27.0,30.0,0.0,28.0,0.0,23.509369676320272
2021-05-27,59.0,26.0,32.0,67.0,25.0,0.0,0.0,47.0,30.0,27.0,53.32197614991482
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-29,32.0,28.0,0.0,0.0,28.0,0.0,37.0,0.0,0.0,30.0,26.405451448040886
2021-05-30,0.0,0.0,0.0,36.0,0.0,33.0,36.0,0.0,0.0,0.0,17.887563884156727
2021-05-31,0.0,0.0,0.0,0.0,0.0,29.0,0.0,22.0,28.0,0.0,13.458262350936966
