date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty
2021-03-17,30.0,29.0,46.0,0.0,48.0,0.0,33.0,62.0,0.0,31.0,42.401215805471125
2021-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19,60.0,30.0,23.0,31.0,48.0,30.0,98.0,62.0,70.0,31.0,73.40425531914894
2021-03-20,63.0,0.0,25.0,0.0,0.0,33.0,70.0,0.0,49.0,0.0,36.474164133738604
2021-03-21,0.0,32.0,0.0,0.0,26.0,66.0,35.0,34.0,25.0,33.0,38.14589665653496
2021-03-22,0.0,0.0,0.0,31.0,0.0,0.0,33.0,31.0,23.0,0.0,17.933130699088146
2021-03-23,59.0,30.0,23.0,93.0,25.0,61.0,33.0,62.0,0.0,31.0,63.37386018237083
2021-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25,61.0,60.0,24.0,62.0,0.0,62.0,33.0,94.0,70.0,63.0,80.3951367781155
2021-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-27,100.0,33.0,26.0,35.0,27.0,34.0,73.0,70.0,52.0,35.0,73.7082066869301
2021-03-28,35.0,34.0,27.0,36.0,28.0,0.0,37.0,0.0,26.0,35.0,39.209726443769
2021-03-29,0.0,0.0,23.0,0.0,0.0,30.0,33.0,63.0,23.0,0.0,26.139817629179333
2021-03-30,0.0,90.0,0.0,63.0,25.0,0.0,0.0,32.0,24.0,93.0,49.696048632218854
2021-03-31,0.0,29.0,23.0,0.0,24.0,30.0,32.0,0.0,0.0,60.0,30.091185410334347
2021-04-01,61.0,0.0,23.0,31.0,73.0,0.0,66.0,32.0,0.0,62.0,52.887537993920965
2021-04-02,32.0,63.0,100.0,100.0,79.0,0.0,35.0,100.0,49.0,100.0,100.0
2021-04-03,0.0,100.0,0.0,35.0,0.0,0.0,37.0,71.0,26.0,35.0,46.20060790273556
2021-04-04,32.0,0.0,25.0,0.0,27.0,33.0,0.0,34.0,25.0,0.0,26.747720364741646
2021-04-05,32.0,63.0,25.0,33.0,26.0,100.0,0.0,67.0,100.0,33.0,72.79635258358662
2021-04-06,26.0,76.0,20.0,27.0,42.0,26.0,56.0,27.0,40.0,0.0,51.671732522796354
2021-04-07,53.0,77.0,21.0,27.0,0.0,27.0,58.0,0.0,0.0,0.0,39.96960486322189
2021-04-08,28.0,55.0,44.0,29.0,0.0,0.0,61.0,29.0,43.0,58.0,52.7355623100304
2021-04-09,83.0,27.0,86.0,29.0,68.0,57.0,31.0,87.0,22.0,87.0,87.68996960486322
2021-04-10,59.0,29.0,0.0,31.0,24.0,30.0,96.0,31.0,23.0,0.0,49.08814589665653
2021-04-11,0.0,58.0,0.0,0.0,24.0,30.0,98.0,30.0,23.0,61.0,49.24012158054711
2021-04-12,0.0,82.0,42.0,29.0,0.0,0.0,30.0,58.0,42.0,57.0,51.671732522796354
2021-04-13,57.0,56.0,23.0,30.0,47.0,58.0,93.0,30.0,66.0,0.0,69.90881458966565
2021-04-14,0.0,56.0,45.0,60.0,23.0,58.0,0.0,60.0,44.0,89.0,66.10942249240122
2021-04-15,58.0,29.0,23.0,60.0,47.0,29.0,64.0,0.0,23.0,60.0,59.72644376899696
2021-04-16,0.0,0.0,0.0,61.0,24.0,0.0,0.0,31.0,0.0,0.0,17.629179331306993
2021-04-17,30.0,59.0,0.0,62.0,0.0,30.0,0.0,0.0,46.0,31.0,39.209726443769
2021-04-18,0.0,63.0,25.0,67.0,52.0,98.0,35.0,66.0,24.0,99.0,80.3951367781155
2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,28.0,27.0,22.0,58.0,69.0,28.0,0.0,88.0,0.0,58.0,57.44680851063829
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,62.0,0.0,48.0,32.0,51.0,0.0,33.0,65.0,24.0,65.0,57.75075987841946
2021-04-24,34.0,0.0,0.0,0.0,27.0,34.0,0.0,0.0,0.0,0.0,14.437689969604865
2021-04-25,0.0,31.0,50.0,33.0,26.0,64.0,0.0,33.0,0.0,33.0,41.03343465045593
2021-04-26,26.0,26.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,11.094224924012158
2021-04-27,27.0,26.0,0.0,0.0,0.0,54.0,29.0,0.0,20.0,0.0,23.708206686930094
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-29,0.0,26.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,27.0,12.462006079027354
2021-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,26.0,26.0,41.0,28.0,43.0,53.0,29.0,27.0,0.0,27.0,45.59270516717326
2021-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,0.0,0.0,23.0,0.0,23.0,29.0,32.0,0.0,0.0,0.0,16.261398176291795
2021-05-04,28.0,56.0,66.0,59.0,0.0,57.0,93.0,29.0,22.0,88.0,75.6838905775076
2021-05-05,0.0,56.0,0.0,29.0,23.0,0.0,62.0,0.0,22.0,59.0,38.14589665653496
2021-05-06,0.0,29.0,23.0,30.0,0.0,0.0,32.0,0.0,23.0,61.0,30.091185410334347
2021-05-07,30.0,59.0,24.0,0.0,25.0,0.0,66.0,32.0,23.0,0.0,39.361702127659576
2021-05-08,0.0,0.0,53.0,0.0,27.0,0.0,37.0,69.0,0.0,35.0,33.58662613981763
2021-05-09,0.0,30.0,0.0,32.0,0.0,0.0,34.0,32.0,0.0,0.0,19.45288753799392
2021-05-10,0.0,0.0,20.0,0.0,0.0,26.0,29.0,27.0,0.0,0.0,15.501519756838904
2021-05-11,27.0,53.0,63.0,55.0,43.0,27.0,58.0,55.0,0.0,82.0,70.36474164133739
2021-05-12,0.0,29.0,0.0,0.0,0.0,29.0,32.0,0.0,0.0,30.0,18.237082066869302
2021-05-13,64.0,32.0,50.0,0.0,26.0,65.0,35.0,67.0,25.0,33.0,60.33434650455928
2021-05-14,31.0,30.0,24.0,96.0,25.0,0.0,68.0,32.0,24.0,32.0,55.01519756838907
2021-05-15,0.0,0.0,0.0,0.0,0.0,31.0,33.0,0.0,0.0,0.0,9.72644376899696
2021-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17,58.0,0.0,0.0,59.0,46.0,29.0,31.0,60.0,66.0,30.0,57.598784194528875
2021-05-18,0.0,28.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.814589665653497
2021-05-19,30.0,0.0,71.0,31.0,49.0,31.0,66.0,0.0,47.0,31.0,54.1033434650456
2021-05-20,31.0,0.0,0.0,33.0,51.0,64.0,0.0,0.0,0.0,0.0,27.20364741641337
2021-05-21,0.0,31.0,24.0,33.0,0.0,32.0,34.0,64.0,48.0,33.0,45.440729483282674
2021-05-22,34.0,0.0,26.0,35.0,0.0,34.0,0.0,35.0,0.0,35.0,30.243161094224924
2021-05-23,33.0,0.0,25.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,12.917933130699089
2021-05-24,58.0,57.0,45.0,91.0,24.0,59.0,64.0,30.0,22.0,30.0,72.94832826747721
2021-05-25,31.0,30.0,24.0,0.0,25.0,0.0,0.0,64.0,0.0,0.0,26.443768996960483
2021-05-26,30.0,29.0,0.0,63.0,24.0,31.0,33.0,0.0,23.0,31.0,40.121580547112465
2021-05-27,92.0,30.0,24.0,32.0,25.0,0.0,33.0,32.0,0.0,31.0,45.440729483282674
2021-05-28,63.0,31.0,25.0,0.0,51.0,64.0,35.0,67.0,49.0,33.0,63.5258358662614
2021-05-29,0.0,34.0,0.0,0.0,29.0,70.0,38.0,37.0,0.0,0.0,31.61094224924012
2021-05-30,69.0,33.0,27.0,0.0,55.0,35.0,74.0,35.0,26.0,35.0,59.11854103343465
2021-05-31,30.0,59.0,46.0,31.0,48.0,0.0,0.0,62.0,23.0,60.0,54.559270516717326
