date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0
2021-04-03,87.0,66.0,75.0,36.0,54.0,80.0,60.0,68.0,54.0,30.0,76.92307692307692
2021-04-04,80.0,0.0,39.0,47.0,33.0,21.0,51.0,20.0,19.0,21.0,41.740226986128626
2021-04-05,97.0,85.0,27.0,79.0,84.0,58.0,95.0,67.0,52.0,77.0,90.92055485498108
2021-04-06,42.0,34.0,36.0,49.0,25.0,47.0,30.0,15.0,49.0,31.0,45.14501891551072
2021-04-07,61.0,52.0,30.0,29.0,26.0,24.0,31.0,31.0,58.0,48.0,49.18032786885246
2021-04-08,46.0,28.0,55.0,39.0,63.0,51.0,41.0,58.0,61.0,51.0,62.16897856242119
2021-04-09,100.0,91.0,69.0,61.0,97.0,67.0,88.0,89.0,67.0,57.0,99.11727616645649
2021-04-10,40.0,40.0,34.0,33.0,40.0,28.0,18.0,45.0,17.0,27.0,40.60529634300127
2021-04-11,20.0,30.0,59.0,25.0,49.0,37.0,63.0,18.0,58.0,54.0,52.08070617906684
2021-04-12,45.0,54.0,54.0,38.0,27.0,41.0,41.0,40.0,22.0,50.0,51.95460277427491
2021-04-13,19.0,28.0,24.0,47.0,28.0,17.0,25.0,8.0,15.0,17.0,28.7515762925599
2021-04-14,58.0,39.0,25.0,16.0,19.0,18.0,35.0,17.0,16.0,45.0,36.31778058007566
2021-04-15,58.0,29.0,50.0,41.0,49.0,45.0,26.0,61.0,57.0,45.0,58.13366960907945
2021-04-16,49.0,29.0,100.0,41.0,59.0,63.0,70.0,62.0,40.0,63.0,72.63556116015133
2021-04-17,54.0,64.0,28.0,27.0,53.0,59.0,76.0,47.0,18.0,29.0,57.37704918032787
2021-04-18,31.0,21.0,35.0,52.0,41.0,48.0,37.0,28.0,26.0,38.0,45.0189155107188
2021-04-19,68.0,48.0,24.0,56.0,76.0,27.0,34.0,17.0,48.0,35.0,54.60277427490542
2021-04-20,20.0,29.0,42.0,33.0,48.0,18.0,35.0,53.0,24.0,18.0,40.3530895334174
2021-04-21,56.0,76.0,72.0,32.0,37.0,52.0,17.0,25.0,47.0,34.0,56.494325346784365
2021-04-22,10.0,40.0,17.0,34.0,20.0,28.0,27.0,36.0,34.0,46.0,36.822194199243384
2021-04-23,10.0,21.0,26.0,17.0,20.0,37.0,37.0,27.0,52.0,37.0,35.81336696090795
2021-04-24,45.0,11.0,9.0,28.0,44.0,21.0,10.0,60.0,37.0,31.0,37.3266078184111
2021-04-25,43.0,32.0,37.0,81.0,54.0,80.0,78.0,58.0,54.0,40.0,70.23959646910467
2021-04-26,35.0,26.0,37.0,29.0,52.0,16.0,32.0,62.0,15.0,64.0,46.40605296343001
2021-04-27,63.0,27.0,30.0,37.0,45.0,59.0,41.0,48.0,60.0,66.0,60.02522068095839
2021-04-28,69.0,97.0,52.0,79.0,95.0,73.0,70.0,86.0,44.0,48.0,89.91172761664565
2021-04-29,35.0,35.0,37.0,37.0,53.0,40.0,32.0,32.0,29.0,65.0,49.810844892812106
2021-04-30,43.0,61.0,37.0,29.0,51.0,63.0,47.0,69.0,57.0,40.0,62.6733921815889
2021-05-01,27.0,27.0,38.0,30.0,54.0,33.0,32.0,32.0,30.0,25.0,41.36191677175283
2021-05-02,59.0,49.0,41.0,17.0,77.0,45.0,44.0,26.0,49.0,36.0,55.86380832282472
2021-05-03,76.0,67.0,56.0,47.0,75.0,26.0,17.0,43.0,32.0,35.0,59.77301387137453
2021-05-04,18.0,55.0,23.0,8.0,9.0,50.0,41.0,24.0,30.0,17.0,34.67843631778058
2021-05-05,28.0,18.0,8.0,30.0,18.0,25.0,16.0,24.0,8.0,8.0,23.076923076923077
2021-05-06,37.0,46.0,23.0,23.0,36.0,17.0,50.0,40.0,46.0,17.0,42.24464060529635
2021-05-07,39.0,39.0,25.0,49.0,95.0,71.0,26.0,61.0,48.0,44.0,62.6733921815889
2021-05-08,23.0,45.0,48.0,38.0,22.0,42.0,40.0,61.0,38.0,51.0,51.45018915510718
2021-05-09,53.0,42.0,27.0,26.0,31.0,38.0,47.0,38.0,53.0,38.0,49.558638083228246
2021-05-10,35.0,61.0,44.0,51.0,34.0,40.0,24.0,15.0,65.0,48.0,52.58511979823455
2021-05-11,44.0,35.0,45.0,59.0,44.0,40.0,39.0,39.0,15.0,32.0,49.432534678436326
2021-05-12,29.0,10.0,25.0,16.0,19.0,9.0,26.0,17.0,32.0,45.0,28.7515762925599
2021-05-13,11.0,21.0,9.0,26.0,10.0,20.0,19.0,9.0,9.0,29.0,20.55485498108449
2021-05-14,42.0,31.0,18.0,52.0,31.0,29.0,9.0,28.0,17.0,29.0,36.0655737704918
2021-05-15,51.0,31.0,35.0,26.0,51.0,19.0,37.0,18.0,34.0,37.0,42.74905422446406
2021-05-16,10.0,30.0,58.0,32.0,48.0,27.0,53.0,26.0,16.0,62.0,45.649432534678446
2021-05-17,56.0,37.0,32.0,23.0,28.0,34.0,33.0,33.0,54.0,34.0,45.9016393442623
2021-05-18,28.0,28.0,24.0,39.0,37.0,52.0,58.0,66.0,38.0,68.0,55.23329129886507
2021-05-19,28.0,0.0,8.0,31.0,28.0,34.0,25.0,25.0,16.0,25.0,27.742749054224465
2021-05-20,42.0,21.0,27.0,36.0,52.0,10.0,57.0,19.0,9.0,57.0,41.6141235813367
2021-05-21,61.0,62.0,44.0,52.0,71.0,84.0,55.0,18.0,43.0,56.0,68.85245901639344
2021-05-22,60.0,73.0,41.0,70.0,70.0,66.0,65.0,21.0,59.0,55.0,73.13997477931905
2021-05-23,36.0,36.0,0.0,20.0,24.0,33.0,11.0,0.0,20.0,22.0,25.472887767969738
2021-05-24,73.0,32.0,97.0,52.0,81.0,29.0,75.0,64.0,34.0,85.0,78.43631778058008
2021-05-25,83.0,41.0,53.0,52.0,51.0,28.0,65.0,65.0,34.0,19.0,61.91677175283733
2021-05-26,41.0,41.0,35.0,51.0,30.0,66.0,83.0,37.0,34.0,28.0,56.242118537200504
2021-05-27,50.0,70.0,50.0,25.0,30.0,55.0,36.0,44.0,25.0,90.0,59.89911727616646
2021-05-28,42.0,53.0,9.0,52.0,31.0,78.0,56.0,66.0,70.0,58.0,64.94325346784363
2021-05-29,59.0,35.0,49.0,48.0,46.0,64.0,41.0,31.0,48.0,52.0,59.6469104665826
2021-05-30,23.0,34.0,10.0,29.0,45.0,53.0,51.0,31.0,38.0,42.0,44.892812105926865
2021-05-31,19.0,10.0,49.0,16.0,28.0,36.0,0.0,52.0,0.0,34.0,30.76923076923077
