date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0
2021-03-24,76.0,56.0,0.0,100.0,17.0,66.0,18.0,39.0,80.0,33.0,65.62922868741542
2021-03-25,0.0,0.0,47.0,0.0,0.0,44.0,18.0,0.0,20.0,34.0,22.056833558863328
2021-03-26,39.0,59.0,49.0,83.0,35.0,46.0,19.0,61.0,62.0,35.0,66.03518267929634
2021-03-27,81.0,61.0,50.0,0.0,37.0,72.0,39.0,42.0,22.0,18.0,57.1041948579161
2021-03-28,42.0,66.0,53.0,46.0,19.0,100.0,20.0,22.0,46.0,77.0,66.44113667117726
2021-03-29,58.0,19.0,48.0,20.0,35.0,45.0,55.0,20.0,83.0,17.0,54.12719891745602
2021-03-30,0.0,0.0,24.0,0.0,18.0,0.0,19.0,41.0,0.0,18.0,16.238159675236805
2021-03-31,19.0,19.0,71.0,40.0,17.0,66.0,18.0,19.0,40.0,34.0,46.414073071718526
2021-04-01,57.0,39.0,96.0,41.0,51.0,90.0,73.0,100.0,62.0,17.0,84.70906630581867
2021-04-02,20.0,0.0,50.0,43.0,0.0,70.0,0.0,21.0,0.0,0.0,27.604871447902564
2021-04-03,20.0,40.0,25.0,43.0,37.0,48.0,38.0,63.0,22.0,36.0,50.3382949932341
2021-04-04,21.0,0.0,0.0,45.0,38.0,0.0,40.0,22.0,22.0,19.0,28.01082543978349
2021-04-05,36.0,18.0,45.0,58.0,50.0,21.0,17.0,57.0,59.0,32.0,53.17997293640053
2021-04-06,31.0,31.0,19.0,67.0,28.0,18.0,29.0,48.0,17.0,41.0,44.51962110960758
2021-04-07,32.0,0.0,62.0,18.0,30.0,0.0,31.0,17.0,18.0,15.0,30.17591339648173
2021-04-08,33.0,17.0,42.0,36.0,0.0,20.0,32.0,18.0,55.0,45.0,40.32476319350473
2021-04-09,0.0,33.0,21.0,36.0,15.0,19.0,32.0,0.0,18.0,15.0,25.575101488497964
2021-04-10,18.0,0.0,22.0,0.0,0.0,0.0,0.0,18.0,0.0,16.0,10.013531799729364
2021-04-11,35.0,18.0,0.0,19.0,16.0,21.0,17.0,19.0,20.0,16.0,24.492557510148853
2021-04-12,53.0,0.0,67.0,96.0,16.0,41.0,51.0,37.0,19.0,16.0,53.58592692828146
2021-04-13,35.0,35.0,22.0,19.0,47.0,63.0,67.0,36.0,94.0,31.0,60.75778078484438
2021-04-14,18.0,37.0,0.0,39.0,66.0,43.0,70.0,38.0,39.0,49.0,53.99188092016238
2021-04-15,0.0,19.0,23.0,0.0,17.0,0.0,17.0,19.0,19.0,33.0,19.891745602165088
2021-04-16,0.0,18.0,0.0,19.0,0.0,0.0,17.0,19.0,0.0,16.0,12.043301759133964
2021-04-17,57.0,20.0,48.0,41.0,18.0,0.0,37.0,20.0,42.0,0.0,38.29499323410013
2021-04-18,38.0,77.0,95.0,0.0,35.0,91.0,55.0,20.0,41.0,35.0,65.8998646820027
2021-04-19,37.0,37.0,91.0,40.0,34.0,86.0,69.0,95.0,78.0,33.0,81.19079837618402
2021-04-20,18.0,18.0,0.0,19.0,0.0,21.0,34.0,37.0,0.0,16.0,22.056833558863328
2021-04-21,37.0,18.0,0.0,20.0,33.0,22.0,35.0,19.0,20.0,32.0,31.935047361299052
2021-04-22,19.0,38.0,23.0,20.0,0.0,0.0,18.0,0.0,20.0,0.0,18.673883626522326
2021-04-23,0.0,20.0,24.0,0.0,0.0,0.0,18.0,20.0,0.0,17.0,13.396481732070365
2021-04-24,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.142083897158321
2021-04-25,58.0,20.0,74.0,41.0,18.0,23.0,19.0,61.0,42.0,18.0,50.608930987821374
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,52.0,54.0,88.0,38.0,32.0,84.0,100.0,73.0,75.0,80.0,91.47496617050065
2021-04-28,33.0,17.0,21.0,0.0,0.0,19.0,31.0,18.0,18.0,15.0,23.274695534506087
2021-04-29,34.0,0.0,22.0,19.0,15.0,61.0,16.0,18.0,37.0,31.0,34.23545331529093
2021-04-30,0.0,33.0,21.0,18.0,46.0,39.0,0.0,35.0,18.0,0.0,28.41677943166441
2021-05-01,34.0,35.0,43.0,37.0,16.0,40.0,16.0,37.0,37.0,0.0,39.918809201623816
2021-05-02,18.0,36.0,23.0,20.0,16.0,42.0,52.0,38.0,39.0,16.0,40.59539918809201
2021-05-03,0.0,18.0,23.0,39.0,16.0,21.0,34.0,38.0,20.0,16.0,30.44654939106901
2021-05-04,33.0,50.0,83.0,53.0,91.0,39.0,31.0,87.0,18.0,29.0,69.55345060893099
2021-05-05,18.0,0.0,22.0,19.0,16.0,21.0,17.0,37.0,19.0,32.0,27.19891745602165
2021-05-06,67.0,69.0,21.0,38.0,16.0,20.0,33.0,55.0,55.0,46.0,56.83355886332882
2021-05-07,19.0,58.0,24.0,0.0,0.0,23.0,18.0,39.0,21.0,17.0,29.63464140730717
2021-05-08,39.0,20.0,74.0,64.0,54.0,47.0,37.0,83.0,0.0,71.0,66.17050067658998
2021-05-09,19.0,19.0,48.0,20.0,0.0,23.0,18.0,0.0,21.0,0.0,22.733423545331526
2021-05-10,70.0,35.0,44.0,19.0,31.0,41.0,34.0,18.0,19.0,15.0,44.113667117726656
2021-05-11,17.0,52.0,43.0,0.0,30.0,20.0,16.0,53.0,0.0,30.0,35.317997293640055
2021-05-12,18.0,18.0,22.0,0.0,0.0,42.0,0.0,38.0,0.0,16.0,20.838971583220566
2021-05-13,19.0,19.0,24.0,0.0,35.0,23.0,0.0,20.0,0.0,17.0,21.244925575101487
2021-05-14,19.0,0.0,0.0,21.0,17.0,0.0,0.0,0.0,0.0,17.0,10.013531799729364
2021-05-15,0.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.277401894451962
2021-05-16,18.0,18.0,23.0,57.0,49.0,22.0,35.0,19.0,39.0,32.0,42.21921515561569
2021-05-17,0.0,35.0,87.0,37.0,16.0,21.0,33.0,73.0,56.0,47.0,54.803788903924215
2021-05-18,18.0,37.0,0.0,39.0,33.0,0.0,52.0,57.0,39.0,33.0,41.67794316644113
2021-05-19,36.0,54.0,45.0,19.0,16.0,21.0,51.0,0.0,19.0,16.0,37.48308525033829
2021-05-20,20.0,20.0,49.0,64.0,36.0,24.0,0.0,21.0,22.0,18.0,37.07713125845737
2021-05-21,58.0,40.0,24.0,62.0,36.0,46.0,56.0,20.0,43.0,35.0,56.83355886332882
2021-05-22,0.0,61.0,26.0,43.0,18.0,24.0,0.0,42.0,44.0,19.0,37.48308525033829
2021-05-23,0.0,0.0,0.0,0.0,19.0,24.0,19.0,0.0,0.0,0.0,8.389715832205683
2021-05-24,35.0,0.0,22.0,57.0,64.0,42.0,67.0,74.0,94.0,0.0,61.56968876860622
2021-05-25,75.0,76.0,71.0,81.0,34.0,22.0,54.0,20.0,40.0,17.0,66.30581867388362
2021-05-26,17.0,17.0,0.0,37.0,16.0,21.0,17.0,36.0,0.0,16.0,23.951285520974288
2021-05-27,37.0,57.0,96.0,41.0,17.0,0.0,55.0,59.0,82.0,34.0,64.68200270635994
2021-05-28,41.0,62.0,78.0,45.0,19.0,24.0,20.0,21.0,44.0,38.0,53.044654939106906
2021-05-29,22.0,67.0,54.0,23.0,39.0,26.0,62.0,45.0,23.0,19.0,51.420838971583215
2021-05-30,21.0,0.0,0.0,0.0,0.0,25.0,20.0,22.0,0.0,0.0,11.907983761840326
2021-05-31,19.0,57.0,71.0,20.0,17.0,44.0,36.0,39.0,21.0,17.0,46.14343707713125
