date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-04-05,64.0,26.0,44.0,40.0,75.0,66.0,66.0,57.0,43.0,68.0,64.43661971830986
2020-04-06,32.0,0.0,36.0,33.0,15.0,55.0,27.0,0.0,24.0,37.0,30.399061032863848
2020-04-07,0.0,22.0,13.0,0.0,16.0,0.0,28.0,12.0,0.0,10.0,11.854460093896714
2020-04-08,22.0,33.0,51.0,9.0,66.0,15.0,57.0,76.0,50.0,20.0,46.83098591549295
2020-04-09,12.0,12.0,13.0,18.0,17.0,15.0,0.0,0.0,0.0,0.0,10.2112676056338
2020-04-10,12.0,12.0,13.0,0.0,34.0,15.0,30.0,13.0,26.0,10.0,19.366197183098592
2020-04-11,61.0,24.0,43.0,38.0,36.0,48.0,63.0,28.0,28.0,11.0,44.60093896713615
2020-04-12,25.0,12.0,28.0,10.0,18.0,49.0,0.0,14.0,14.0,11.0,21.244131455399064
2020-04-13,46.0,35.0,40.0,45.0,84.0,61.0,60.0,52.0,51.0,51.0,61.61971830985915
2020-04-14,23.0,0.0,52.0,35.0,66.0,44.0,15.0,64.0,52.0,40.0,45.89201877934272
2020-04-15,33.0,22.0,38.0,35.0,49.0,58.0,43.0,38.0,12.0,20.0,40.8450704225352
2020-04-16,11.0,33.0,38.0,35.0,49.0,73.0,43.0,51.0,25.0,40.0,46.71361502347417
